module,delta_VL,delta_LBM
MEgreen,0.04083921921088301,0.9303551760829751
MEpink,0.9956440974058898,0.7106412066460739
MEturquoise,0.9956440974058898,0.7295411770430636
MEbrown,0.761089316980806,0.7106412066460739
MEyellow,0.9956440974058898,0.14967111498253632
MEmagenta,0.9956440974058898,0.7295411770430636
MEred,0.9956440974058898,0.7106412066460739
MEblack,0.9956440974058898,0.7106412066460739
MEblue,0.9956440974058898,0.7106412066460739
MEgrey,0.9956440974058898,0.7106412066460739
