uniprot_id,module_color,module_num,gene
P14550,grey,0,AKR1A1
P15121,brown,3,AKR1B1
Q04828,blue,2,AKR1C1
P52895,grey,0,AKR1C2
P42330,blue,2,AKR1C3
O43488,turquoise,1,AKR7A2
P31751,grey,0,AKT2
P13716,grey,0,ALAD
Q8IZ83,brown,3,ALDH16A1
P00352,grey,0,ALDH1A1
P30837,blue,2,ALDH1B1
O75891,grey,0,ALDH1L1
P05091,turquoise,1,ALDH2
P51648,grey,0,ALDH3A2
P30038,turquoise,1,ALDH4A1
P51649,turquoise,1,ALDH5A1
Q02252,turquoise,1,ALDH6A1
P49419,turquoise,1,ALDH7A1
P49189,brown,3,ALDH9A1
P04075,brown,3,ALDOA
P09972,grey,0,ALDOC
Q96Q83,yellow,4,ALKBH3
Q96L96,blue,2,ALPK3
Q86V81,grey,0,ALYREF
P23109,brown,3,AMPD1
Q01432,brown,3,AMPD3
P16157,grey,0,ANK1
Q01484,pink,8,ANK2
Q12955,magenta,9,ANK3
Q9GZV1,blue,2,ANKRD2
P39687,blue,2,ANP32A
P04083,blue,2,ANXA1
P50995,grey,0,ANXA11
P07355,blue,2,ANXA2
P12429,grey,0,ANXA3
P09525,turquoise,1,ANXA4
P08758,blue,2,ANXA5
P08133,blue,2,ANXA6
P20073,brown,3,ANXA7
Q10567,blue,2,AP1B1
O43747,grey,0,AP1G1
Q9BXS5,black,7,AP1M1
O95782,blue,2,AP2A1
P63010,blue,2,AP2B1
Q96CW1,black,7,AP2M1
P13798,brown,3,APEH
P27695,turquoise,1,APEX1
Q9HDC9,blue,2,APMAP
Q9Y235,magenta,9,APOBEC2
P05090,grey,0,APOD
P02649,grey,0,APOE
Q9BQE5,blue,2,APOL2
Q9BUR5,turquoise,1,APOO
Q6UXV4,turquoise,1,APOOL
Q9UKG1,turquoise,1,APPL1
P07741,brown,3,APRT
P10398,grey,0,ARAF
P48444,blue,2,ARCN1
P84077,brown,3,ARF1
P18085,brown,3,ARF4
P84085,grey,0,ARF5
Q07960,blue,2,ARHGAP1
P52565,brown,3,ARHGDIA
P52566,turquoise,1,ARHGDIB
Q9Y4X5,grey,0,ARIH1
O95376,yellow,4,ARIH2
P40616,black,7,ARL1
P36405,grey,0,ARL3
O75915,blue,2,ARL6IP5
Q9NVJ2,black,7,ARL8B
Q9H993,grey,0,ARMT1
Q92747,grey,0,ARPC1A
O15143,blue,2,ARPC1B
O15144,green,5,ARPC2
P59998,black,7,ARPC4
O15511,grey,0,ARPC5
Q9BPX5,green,5,ARPC5L
P56211,blue,2,ARPP19
Q13508,brown,3,ART3
Q13510,turquoise,1,ASAH1
O95671,grey,0,ASMTL
P45381,turquoise,1,ASPA
Q12797,grey,0,ASPH
Q9BZE9,brown,3,ASPSCR1
P00966,turquoise,1,ASS1
Q8NBU5,green,5,ATAD1
Q9NVI7,green,5,ATAD3A
P31939,blue,2,ATIC
Q8NHH9,grey,0,ATL2
P05023,blue,2,ATP1A1
P50993,grey,0,ATP1A2
P05026,pink,8,ATP1B1
O14983,brown,3,ATP2A1
P16615,brown,3,ATP2A2
Q93084,brown,3,ATP2A3
P20020,red,6,ATP2B1
P23634,brown,3,ATP2B4
P25705,pink,8,ATP5F1A
P06576,pink,8,ATP5F1B
P36542,pink,8,ATP5F1C
P30049,pink,8,ATP5F1D
P56381,pink,8,ATP5F1E
Q9UII2,turquoise,1,ATP5IF1
P56385,pink,8,ATP5ME
P56134,pink,8,ATP5MF
O75964,pink,8,ATP5MG
P24539,pink,8,ATP5PB
O75947,pink,8,ATP5PD
P18859,pink,8,ATP5PF
P48047,pink,8,ATP5PO
P38606,brown,3,ATP6V1A
P21281,grey,0,ATP6V1B2
P36543,grey,0,ATP6V1E1
O75348,grey,0,ATP6V1G1
Q9UI12,yellow,4,ATP6V1H
Q8N5M1,turquoise,1,ATPAF2
Q9UBB4,turquoise,1,ATXN10
Q13825,pink,8,AUH
P25311,turquoise,1,AZGP1
P61769,grey,0,B2M
Q9NWV8,brown,3,BABAM1
Q9NXR7,grey,0,BABAM2
O95816,brown,3,BAG2
O95817,blue,2,BAG3
P46379,grey,0,BAG6
O94812,pink,8,BAIAP3
O75531,yellow,4,BANF1
Q96RK4,brown,3,BBS4
P50895,yellow,4,BCAM
Q9UHQ4,blue,2,BCAP29
P51572,blue,2,BCAP31
O15382,turquoise,1,BCAT2
P12694,green,5,BCKDHA
Q9BXK5,turquoise,1,BCL2L13
Q9BYV7,grey,0,BCO2
Q9Y276,grey,0,BCS1L
Q02338,turquoise,1,BDH1
P21810,yellow,4,BGN
O00499,blue,2,BIN1
Q13867,grey,0,BLMH
P53004,grey,0,BLVRA
P30043,brown,3,BLVRB
Q9H3K6,grey,0,BOLA2
P07738,grey,0,BPGM
O95861,brown,3,BPNT1
Q5VW32,brown,3,BROX
P35613,grey,0,BSG
Q10589,green,5,BST2
P20290,yellow,4,BTF3
Q96K17,black,7,BTF3L4
O43684,turquoise,1,BUB3
Q7L1Q6,black,7,BZW1
Q9Y6E2,grey,0,BZW2
Q9H0W9,grey,0,C11orf54
Q9H3H3,black,7,C11orf68
Q07021,pink,8,C1QBP
Q5SQH8,pink,8,C6orf136
P00918,brown,3,CA2
P07451,turquoise,1,CA3
Q9Y376,grey,0,CAB39
Q13698,brown,3,CACNA1S
P54289,brown,3,CACNA2D1
Q02641,brown,3,CACNB1
P54284,yellow,4,CACNB3
Q06432,brown,3,CACNG1
Q9HB71,blue,2,CACYBP
Q05682,grey,0,CALD1
P0DP23,yellow,4,CALM1
P27797,grey,0,CALR
O43852,blue,2,CALU
Q9UQM7,magenta,9,CAMK2A
Q13554,magenta,9,CAMK2B
Q13557,magenta,9,CAMK2D
Q13555,magenta,9,CAMK2G
Q86VP6,blue,2,CAND1
O75155,grey,0,CAND2
P27824,blue,2,CANX
Q01518,turquoise,1,CAP1
P40123,green,5,CAP2
P40121,blue,2,CAPG
P07384,brown,3,CAPN1
P17655,blue,2,CAPN2
P20807,red,6,CAPN3
P04632,blue,2,CAPNS1
Q14444,red,6,CAPRIN1
P52907,yellow,4,CAPZA1
P47755,yellow,4,CAPZA2
P47756,yellow,4,CAPZB
Q86X55,black,7,CARM1
A5YM72,blue,2,CARNS1
P49589,brown,3,CARS1
Q9HA77,grey,0,CARS2
P31415,brown,3,CASQ1
O14958,blue,2,CASQ2
P20810,blue,2,CAST
P04040,grey,0,CAT
Q03135,green,5,CAV1
P51636,grey,0,CAV2
Q6NZI2,grey,0,CAVIN1
O95810,grey,0,CAVIN2
Q5BKX8,blue,2,CAVIN4
P16152,blue,2,CBR1
Q8N4T8,turquoise,1,CBR4
Q13185,grey,0,CBX3
Q96CT7,magenta,9,CCDC124
Q6PK04,yellow,4,CCDC137
Q96A33,yellow,4,CCDC47
P78371,blue,2,CCT2
P49368,blue,2,CCT3
P50991,blue,2,CCT4
P48643,blue,2,CCT5
P40227,blue,2,CCT6A
Q99832,blue,2,CCT7
P50990,blue,2,CCT8
P48509,black,7,CD151
P16671,grey,0,CD36
P28907,brown,3,CD38
Q08722,grey,0,CD47
P13987,brown,3,CD59
P60033,grey,0,CD81
P14209,magenta,9,CD99
P49427,grey,0,CDC34
Q16543,turquoise,1,CDC37
P60953,turquoise,1,CDC42
P55290,grey,0,CDH13
O95674,grey,0,CDS2
Q9UKY7,grey,0,CDV3
Q92879,yellow,4,CELF1
O00748,turquoise,1,CES2
P23528,brown,3,CFL1
Q9Y281,grey,0,CFL2
Q9Y6H1,green,5,CHCHD2
Q9NX63,green,5,CHCHD3
Q8N4Q1,turquoise,1,CHCHD4
Q9BUK0,turquoise,1,CHCHD7
Q8NE62,turquoise,1,CHDH
Q7LBR1,red,6,CHMP1B
O43633,grey,0,CHMP2A
Q9UQN3,brown,3,CHMP2B
Q9H444,brown,3,CHMP4B
Q9NZZ3,yellow,4,CHMP5
Q96FZ7,grey,0,CHMP6
Q99653,grey,0,CHP1
O75339,yellow,4,CILP
Q9NZ45,turquoise,1,CISD1
Q8N5K1,grey,0,CISD2
Q07065,blue,2,CKAP4
P12277,turquoise,1,CKB
P06732,turquoise,1,CKM
P17540,turquoise,1,CKMT2
O75122,green,5,CLASP2
Q96S66,black,7,CLCC1
P05452,grey,0,CLEC3B
O00299,red,6,CLIC1
Q9Y696,blue,2,CLIC4
Q9NZA1,yellow,4,CLIC5
Q14677,blue,2,CLINT1
P30622,blue,2,CLIP1
Q9UDT6,blue,2,CLIP2
Q9H078,green,5,CLPB
Q16740,grey,0,CLPP
O96005,grey,0,CLPTM1
P09497,blue,2,CLTB
Q00610,blue,2,CLTC
P10909,turquoise,1,CLU
O75153,pink,8,CLUH
Q96DG6,brown,3,CMBL
Q9NRP2,green,5,CMC2
P30085,grey,0,CMPK1
Q8N3K9,pink,8,CMYA5
P62633,grey,0,CNBP
Q96KP4,blue,2,CNDP2
Q9P003,blue,2,CNIH4
Q9Y2B0,grey,0,CNPY2
Q9Y2R0,turquoise,1,COA3
Q5JTJ3,green,5,COA6
Q13057,grey,0,COASY
O75128,grey,0,COBL
Q05707,grey,0,COL14A1
P39059,yellow,4,COL15A1
P39060,grey,0,COL18A1
P02452,yellow,4,COL1A1
P08123,yellow,4,COL1A2
P02461,yellow,4,COL3A1
P02462,yellow,4,COL4A1
P08572,yellow,4,COL4A2
P29400,yellow,4,COL4A5
P12109,yellow,4,COL6A1
P12110,yellow,4,COL6A2
P12111,yellow,4,COL6A3
Q02388,grey,0,COL7A1
Q7Z4G1,blue,2,COMMD6
Q86VX2,blue,2,COMMD7
P21964,grey,0,COMT
P53621,black,7,COPA
P35606,black,7,COPB2
Q9Y678,grey,0,COPG1
P61201,brown,3,COPS2
Q9UNS2,brown,3,COPS3
Q9BT78,brown,3,COPS4
Q92905,black,7,COPS5
Q7L5N1,grey,0,COPS6
Q9UBW8,brown,3,COPS7A
Q9H9Q2,brown,3,COPS7B
Q99627,brown,3,COPS8
Q96MF6,turquoise,1,COQ10A
Q9H8M1,pink,8,COQ10B
Q9NZJ6,turquoise,1,COQ3
Q5HYK3,turquoise,1,COQ5
Q9Y2Z9,turquoise,1,COQ6
Q99807,turquoise,1,COQ7
Q8NI60,turquoise,1,COQ8A
O75208,turquoise,1,COQ9
Q9BR76,green,5,CORO1B
Q6QEF8,yellow,4,CORO6
Q9Y6N1,turquoise,1,COX11
Q14061,green,5,COX17
P13073,green,5,COX4I1
P20674,green,5,COX5A
P10606,green,5,COX5B
Q02221,green,5,COX6A2
P14854,green,5,COX6B1
P09669,green,5,COX6C
P24310,green,5,COX7A1
P14406,green,5,COX7A2
O14548,green,5,COX7A2L
P24311,green,5,COX7B
P15954,green,5,COX7C
P10176,green,5,COX8A
P00450,turquoise,1,CP
P15088,turquoise,1,CPA3
Q99829,brown,3,CPNE1
O75131,brown,3,CPNE3
Q9BRF8,brown,3,CPPED1
P50416,black,7,CPT1A
Q92523,turquoise,1,CPT1B
P23786,turquoise,1,CPT2
P43155,turquoise,1,CRAT
Q96HD1,grey,0,CRELD1
P52943,grey,0,CRIP2
P46109,red,6,CRKL
P02511,blue,2,CRYAB
Q68DQ2,yellow,4,CRYBG3
Q08257,grey,0,CRYZ
O75390,turquoise,1,CS
O75534,red,6,CSDE1
P55060,grey,0,CSE1L
P68400,red,6,CSNK2A1
P67870,blue,2,CSNK2B
P21291,blue,2,CSRP1
P50461,blue,2,CSRP3
P01034,grey,0,CST3
P01040,grey,0,CSTA
P04080,turquoise,1,CSTB
Q13363,grey,0,CTBP1
P35221,pink,8,CTNNA1
P07858,turquoise,1,CTSB
P07339,turquoise,1,CTSD
P08311,green,5,CTSG
Q9UBR2,turquoise,1,CTSZ
Q14247,red,6,CTTN
Q13616,brown,3,CUL1
Q13617,grey,0,CUL2
Q13618,grey,0,CUL3
Q13619,turquoise,1,CUL4A
Q93034,brown,3,CUL5
O60888,grey,0,CUTA
Q9NTM9,brown,3,CUTC
P00167,turquoise,1,CYB5A
O43169,black,7,CYB5B
Q9UHQ9,turquoise,1,CYB5R1
P00387,blue,2,CYB5R3
P08574,green,5,CYC1
P99999,green,5,CYCS
Q9NWV4,grey,0,CZIB
P61803,grey,0,DAD1
Q14118,brown,3,DAG1
P14868,blue,2,DARS1
Q96EP5,grey,0,DAZAP1
P07108,grey,0,DBI
Q9UJU6,red,6,DBNL
P11182,turquoise,1,DBT
Q58WW2,grey,0,DCAF6
Q5TAQ9,brown,3,DCAF8
P81605,green,5,DCD
P07585,yellow,4,DCN
Q96C86,grey,0,DCPS
Q14203,blue,2,DCTN1
Q13561,magenta,9,DCTN2
O75935,grey,0,DCTN3
Q9UJW0,grey,0,DCTN4
Q9BTE1,blue,2,DCTN5
O00399,blue,2,DCTN6
Q9H773,turquoise,1,DCTPP1
Q96GG9,black,7,DCUN1D1
Q7Z4W1,turquoise,1,DCXR
O94760,brown,3,DDAH1
O95865,grey,0,DDAH2
Q16531,blue,2,DDB1
Q5TDH0,yellow,4,DDI2
P39656,black,7,DDOST
Q96HY6,magenta,9,DDRGK1
P30046,grey,0,DDT
Q92499,blue,2,DDX1
Q92841,grey,0,DDX17
Q9NUU7,grey,0,DDX19A
Q13838,grey,0,DDX39B
O00571,magenta,9,DDX3X
P26196,black,7,DDX6
Q16698,turquoise,1,DECR1
P59666,turquoise,1,DEFA3
P35659,yellow,4,DEK
Q6IQ26,grey,0,DENND5A
O43583,brown,3,DENR
Q8TB45,brown,3,DEPTOR
P17661,yellow,4,DES
Q7Z3D6,turquoise,1,DGLUCY
Q15392,grey,0,DHCR24
Q6UWP2,turquoise,1,DHRS11
Q9BTZ2,turquoise,1,DHRS4
Q9Y394,blue,2,DHRS7
Q6IAN0,black,7,DHRS7B
A6NNS2,black,7,DHRS7C
O43143,grey,0,DHX15
Q08211,red,6,DHX9
Q9NR28,turquoise,1,DIABLO
P10515,pink,8,DLAT
P09622,pink,8,DLD
P36957,turquoise,1,DLST
Q99766,turquoise,1,DMAC2L
P11532,magenta,9,DMD
P31689,blue,2,DNAJA1
O60884,blue,2,DNAJA2
Q96EY1,green,5,DNAJA3
Q8WW22,blue,2,DNAJA4
P25686,grey,0,DNAJB2
Q9UDY4,grey,0,DNAJB4
Q9NVH1,green,5,DNAJC11
O00429,turquoise,1,DNM1L
P50570,grey,0,DNM2
Q9ULA0,grey,0,DNPEP
O43598,grey,0,DNPH1
Q9P2X0,grey,0,DPM3
Q9NY33,blue,2,DPP3
Q9UHL4,turquoise,1,DPP7
Q07507,yellow,4,DPT
Q16555,turquoise,1,DPYSL2
Q14195,turquoise,1,DPYSL3
P55039,grey,0,DRG2
P60981,brown,3,DSTN
Q8TEA8,grey,0,DTD1
Q9Y4J8,grey,0,DTNA
P51452,brown,3,DUSP3
Q14204,blue,2,DYNC1H1
Q13409,blue,2,DYNC1I2
Q9Y6G9,blue,2,DYNC1LI1
O43237,grey,0,DYNC1LI2
P63167,turquoise,1,DYNLL1
Q96FJ2,grey,0,DYNLL2
Q9NP97,grey,0,DYNLRB1
P63172,blue,2,DYNLT1
O75923,blue,2,DYSF
Q13011,turquoise,1,ECH1
Q86YB7,turquoise,1,ECHDC2
Q96DC8,turquoise,1,ECHDC3
P30084,turquoise,1,ECHS1
P42126,turquoise,1,ECI1
O75521,turquoise,1,ECI2
Q5VYK3,blue,2,ECPAS
O60869,magenta,9,EDF1
Q15075,blue,2,EEA1
P68104,black,7,EEF1A1
Q05639,black,7,EEF1A2
P24534,blue,2,EEF1B2
P29692,blue,2,EEF1D
P26641,blue,2,EEF1G
P13639,blue,2,EEF2
O00418,grey,0,EEF2K
P57772,magenta,9,EEFSEC
Q12805,grey,0,EFEMP1
Q9GZT9,turquoise,1,EGLN1
Q8N3D4,blue,2,EHBP1L1
Q9H4M9,grey,0,EHD1
Q9NZN4,turquoise,1,EHD2
Q9H223,green,5,EHD4
P41567,brown,3,EIF1
P47813,magenta,9,EIF1AX
Q9BY44,magenta,9,EIF2A
Q14232,blue,2,EIF2B1
Q9NR50,magenta,9,EIF2B3
Q9UI10,grey,0,EIF2B4
P05198,red,6,EIF2S1
P20042,red,6,EIF2S2
P41091,black,7,EIF2S3
Q14152,magenta,9,EIF3A
P55884,magenta,9,EIF3B
Q99613,blue,2,EIF3C
O15371,magenta,9,EIF3D
P60228,brown,3,EIF3E
O00303,magenta,9,EIF3F
O75821,magenta,9,EIF3G
O15372,red,6,EIF3H
Q13347,magenta,9,EIF3I
O75822,blue,2,EIF3J
Q9UBQ5,grey,0,EIF3K
Q9Y262,magenta,9,EIF3L
Q7L2H7,yellow,4,EIF3M
P60842,brown,3,EIF4A1
Q14240,brown,3,EIF4A2
P23588,grey,0,EIF4B
P06730,yellow,4,EIF4E
Q04637,brown,3,EIF4G1
P78344,blue,2,EIF4G2
Q15056,grey,0,EIF4H
P55010,grey,0,EIF5
P63241,brown,3,EIF5A
P56537,yellow,4,EIF6
Q15717,grey,0,ELAVL1
Q8IZ81,grey,0,ELMOD2
Q15370,yellow,4,ELOB
Q15369,yellow,4,ELOC
Q8N766,brown,3,EMC1
Q15006,yellow,4,EMC2
Q9P0I2,black,7,EMC3
P50402,green,5,EMD
O00423,brown,3,EML1
O95834,grey,0,EML2
O94919,blue,2,ENDOD1
Q14249,pink,8,ENDOG
P06733,brown,3,ENO1
P09104,grey,0,ENO2
P13929,brown,3,ENO3
Q9UHY7,brown,3,ENOPH1
O43768,grey,0,ENSA
P11171,grey,0,EPB41
Q9UM22,turquoise,1,EPDR1
P29317,grey,0,EPHA2
P07099,blue,2,EPHX1
O95278,grey,0,EPM2A
P07814,blue,2,EPRS1
Q9UBC2,grey,0,EPS15L1
Q9NZ08,black,7,ERAP1
Q969X5,grey,0,ERGIC1
P84090,green,5,ERH
O43414,brown,3,ERI3
O94905,magenta,9,ERLIN2
Q7Z2K6,turquoise,1,ERMP1
Q96HE7,blue,2,ERO1A
P30040,green,5,ERP29
Q9BS26,grey,0,ERP44
P10768,brown,3,ESD
Q9BSJ8,grey,0,ESYT1
A0FGR8,blue,2,ESYT2
P62495,blue,2,ETF1
P13804,turquoise,1,ETFA
P38117,turquoise,1,ETFB
Q16134,turquoise,1,ETFDH
Q6IPR1,yellow,4,ETFRF1
O95571,pink,8,ETHE1
Q01844,grey,0,EWSR1
P15311,blue,2,EZR
P00488,grey,0,F13A1
P05413,turquoise,1,FABP3
P15090,turquoise,1,FABP4
Q01469,turquoise,1,FABP5
P16930,turquoise,1,FAH
Q6P587,turquoise,1,FAHD1
Q96GK7,turquoise,1,FAHD2A
Q9NZB2,blue,2,FAM120A
Q96C01,grey,0,FAM136A
Q96A26,pink,8,FAM162A
Q8N0U4,turquoise,1,FAM185A
Q8NCA5,blue,2,FAM98A
Q52LJ0,grey,0,FAM98B
Q9Y285,blue,2,FARSA
Q9NSD9,blue,2,FARSB
P23142,red,6,FBLN1
P98095,grey,0,FBLN2
P35555,yellow,4,FBN1
P09467,brown,3,FBP1
O00757,brown,3,FBP2
P14324,grey,0,FDPS
P10109,turquoise,1,FDX1
P22570,yellow,4,FDXR
P22830,turquoise,1,FECH
Q96AC1,black,7,FERMT2
Q96C11,turquoise,1,FGGY
P07954,turquoise,1,FH
Q13642,blue,2,FHL1
Q13643,yellow,4,FHL3
Q9Y613,magenta,9,FHOD1
Q9Y3D6,pink,8,FIS1
P62942,brown,3,FKBP1A
P26885,green,5,FKBP2
Q00688,brown,3,FKBP3
Q02790,turquoise,1,FKBP4
Q13451,grey,0,FKBP5
Q5D862,green,5,FLG2
P21333,blue,2,FLNA
O75369,blue,2,FLNB
Q14315,blue,2,FLNC
O75955,black,7,FLOT1
Q14254,grey,0,FLOT2
P17948,yellow,4,FLT1
P02751,grey,0,FN1
Q9H479,turquoise,1,FN3K
Q9HA64,grey,0,FN3KRP
Q9Y2H6,yellow,4,FNDC3A
P49354,grey,0,FNTA
Q16658,pink,8,FSCN1
A1L4K1,yellow,4,FSD2
P02794,green,5,FTH1
P02792,grey,0,FTL
Q96AE4,grey,0,FUBP1
Q9BWH2,black,7,FUNDC2
P35637,red,6,FUS
Q16595,turquoise,1,FXN
P51114,magenta,9,FXR1
O00168,black,7,FXYD1
Q9BQS8,grey,0,FYCO1
Q13283,red,6,G3BP1
Q9UN86,green,5,G3BP2
P10253,turquoise,1,GAA
P60520,brown,3,GABARAPL2
P51570,turquoise,1,GALK1
Q96C23,black,7,GALM
Q14353,grey,0,GAMT
Q14697,blue,2,GANAB
P04406,brown,3,GAPDH
O14556,grey,0,GAPDHS
P41250,brown,3,GARS1
P22102,blue,2,GART
Q04446,blue,2,GBE1
P32456,grey,0,GBP2
Q92947,turquoise,1,GCDH
P48507,yellow,4,GCLM
Q92616,blue,2,GCN1
P23434,grey,0,GCSH
P31150,grey,0,GDI1
P50395,blue,2,GDI2
Q96RP9,grey,0,GFM1
O75223,grey,0,GGCT
Q9H3K2,green,5,GHITM
Q9H4G4,blue,2,GLIPR2
Q04760,brown,3,GLO1
Q9HC38,grey,0,GLOD4
P35754,yellow,4,GLRX
O76003,blue,2,GLRX3
Q86SX6,turquoise,1,GLRX5
Q9NZD2,pink,8,GLTP
P00367,turquoise,1,GLUD1
P15104,green,5,GLUL
Q9Y5P6,brown,3,GMPPB
P36959,brown,3,GMPR
Q9P2T1,brown,3,GMPR2
P29992,yellow,4,GNA11
P04899,grey,0,GNAI2
Q5JWF2,brown,3,GNAS
P62873,brown,3,GNB1
P62879,brown,3,GNB2
Q9UBI6,blue,2,GNG12
P46926,brown,3,GNPDA1
Q9H8Y8,grey,0,GORASP2
P17174,turquoise,1,GOT1
P00505,turquoise,1,GOT2
P35052,grey,0,GPC1
P21695,brown,3,GPD1
Q8N335,turquoise,1,GPD1L
P43304,brown,3,GPD2
Q9NQX3,grey,0,GPHN
P06744,brown,3,GPI
Q13098,black,7,GPS1
P24298,turquoise,1,GPT
Q8TD30,turquoise,1,GPT2
P07203,turquoise,1,GPX1
P22352,grey,0,GPX3
P36969,grey,0,GPX4
P62993,grey,0,GRB2
Q9UBQ7,grey,0,GRHPR
Q9HAV7,turquoise,1,GRPEL1
Q12849,grey,0,GRSF1
P49840,turquoise,1,GSK3A
P49841,grey,0,GSK3B
P06396,red,6,GSN
P15170,blue,2,GSPT1
P00390,blue,2,GSR
P48637,grey,0,GSS
Q9Y2Q3,turquoise,1,GSTK1
P09488,grey,0,GSTM1
P28161,grey,0,GSTM2
P21266,brown,3,GSTM3
P78417,turquoise,1,GSTO1
P09211,brown,3,GSTP1
O43708,black,7,GSTZ1
Q16774,grey,0,GUK1
P46976,blue,2,GYG1
P13807,blue,2,GYS1
P07305,yellow,4,H1-0
P62807,yellow,4,H2BC4
P84243,yellow,4,H3-3A
O95479,brown,3,H6PD
Q16836,turquoise,1,HADH
P40939,turquoise,1,HADHA
P55084,turquoise,1,HADHB
Q16775,grey,0,HAGH
P12081,grey,0,HARS1
O14929,blue,2,HAT1
Q9Y450,black,7,HBS1L
P53701,turquoise,1,HCCS
Q9Y5Z7,turquoise,1,HCFC2
Q7Z4H3,grey,0,HDDC2
P51858,brown,3,HDGF
Q7Z4V5,grey,0,HDGFL2
Q9H0R4,grey,0,HDHD2
Q9BXW7,turquoise,1,HDHD5
Q00341,red,6,HDLBP
Q9NRV9,turquoise,1,HEBP1
Q9Y5Z4,grey,0,HEBP2
O14964,red,6,HGS
Q9HCP6,grey,0,HHATL
P31937,turquoise,1,HIBADH
Q6NVY1,turquoise,1,HIBCH
Q53FT3,grey,0,HIKESHI
P49773,brown,3,HINT1
Q9BX68,pink,8,HINT2
Q9NQE9,grey,0,HINT3
P19367,grey,0,HK1
P04439,turquoise,1,HLA-A
P01889,turquoise,1,HLA-B
P01911,grey,0,HLA-DRB1
P09429,turquoise,1,HMGB1
P26583,turquoise,1,HMGB2
P35914,turquoise,1,HMGCL
P09601,yellow,4,HMOX1
P09651,red,6,HNRNPA1
P22626,yellow,4,HNRNPA2B1
P51991,yellow,4,HNRNPA3
Q14103,grey,0,HNRNPD
O14979,yellow,4,HNRNPDL
P31943,green,5,HNRNPH1
P55795,yellow,4,HNRNPH2
P31942,grey,0,HNRNPH3
P61978,grey,0,HNRNPK
P14866,grey,0,HNRNPL
P52272,green,5,HNRNPM
O43390,red,6,HNRNPR
Q00839,grey,0,HNRNPU
Q5SSJ5,red,6,HP1BP3
P00492,blue,2,HPRT1
P23327,blue,2,HRC
Q8IWL3,turquoise,1,HSCB
Q99714,pink,8,HSD17B10
Q53GQ0,turquoise,1,HSD17B12
P51659,grey,0,HSD17B4
Q92506,turquoise,1,HSD17B8
Q6YN16,turquoise,1,HSDL2
P07900,blue,2,HSP90AA1
P08238,blue,2,HSP90AB1
P14625,blue,2,HSP90B1
Q0VDF9,brown,3,HSPA14
P0DMV8,blue,2,HSPA1A
P54652,blue,2,HSPA2
P34932,blue,2,HSPA4
P11021,blue,2,HSPA5
P11142,blue,2,HSPA8
P38646,turquoise,1,HSPA9
P04792,blue,2,HSPB1
Q16082,blue,2,HSPB2
Q12988,blue,2,HSPB3
O14558,blue,2,HSPB6
Q9UBY9,blue,2,HSPB7
Q9UJY1,yellow,4,HSPB8
