pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.00147129339628179,0.006711516451532001,2.422310405643739,13,42,Reactome,3.1640949953039046,blue,Transcriptional Regulation By Runx1,ADRM1/CSNK2B/LGALS3/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,13,0.006711516451532001,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1
REACTOME_SIGNALING_BY_INTERLEUKINS,0.0015734424161593498,0.006986084327747514,1.8413943355119828,24,102,Reactome,2.2076297686053783,blue,Signaling By Interleukins,ADRM1/ANXA1/ANXA2/CANX/HSP90AA1/HSP90B1/HSPA8/IL18/MSN/P4HB/PPP2R1A/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/PSME2/RAP1B/TCP1,24,0.006986084327747514,REACTOME_SIGNALING_BY_INTERLEUKINS
REACTOME_KEAP1_NFE2L2_PATHWAY,0.0017039742220876224,0.00699417829736936,2.158876117496807,16,58,Reactome,2.701162354705662,blue,Keap1 Nfe2l2 Pathway,ADRM1/CSNK2B/DPP3/GSR/PRKAA2/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/VCP,16,0.00699417829736936,REACTOME_KEAP1_NFE2L2_PATHWAY
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.0017451073721022991,0.00699417829736936,2.6086419753086423,11,33,Reactome,3.5154440154440154,blue,Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.00699417829736936,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1
REACTOME_METABOLISM_OF_POLYAMINES,0.0017451073721022991,0.00699417829736936,2.6086419753086423,11,33,Reactome,3.5154440154440154,blue,Metabolism Of Polyamines,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.00699417829736936,REACTOME_METABOLISM_OF_POLYAMINES
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.0017451073721022991,0.00699417829736936,2.6086419753086423,11,33,Reactome,3.5154440154440154,blue,Neurotransmitter Receptors And Postsynaptic Signal Transmission,AP2A1/AP2B1/GNG12/MAPT/PRKAA2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,11,0.00699417829736936,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.001764297228165244,0.00699417829736936,1.8556319205803742,23,97,Reactome,2.2260094102199366,blue,Class I Mhc Mediated Antigen Processing Presentation,ADRM1/BCAP31/CANX/HSPA5/KLHL41/PDIA3/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/PSME1/PSME2/SEC22B/SEC31A/SEC61A1/UBE2O/UBR4,23,0.00699417829736936,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.0018432226827777287,0.007137129690290508,2.471345029239766,12,38,Reactome,3.250447227191413,blue,Abc Family Proteins Mediated Transport,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/VCP,12,0.007137129690290508,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT
REACTOME_UCH_PROTEINASES,0.0018432226827777287,0.007137129690290508,2.471345029239766,12,38,Reactome,3.250447227191413,blue,Uch Proteinases,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/UCHL1,12,0.007137129690290508,REACTOME_UCH_PROTEINASES
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.0023647458410504148,0.008202712136143627,2.407977207977208,12,39,Reactome,3.128337639965547,blue,Degradation Of Beta Catenin By The Destruction Complex,ADRM1/PPP2R1A/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.008202712136143627,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.002518227234916883,0.008538063601107896,2.817333333333333,9,25,Reactome,3.9375,blue,Nuclear Envelope Ne Reassembly,KPNB1/PPP2R1A/RAN/TNPO1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,9,0.008538063601107896,REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY
REACTOME_NEDDYLATION,0.002538343232761807,0.008538063601107896,1.9840375586854462,18,71,Reactome,2.4123989218328843,blue,Neddylation,ADRM1/CAND1/COMMD6/COMMD7/DDB1/DPP3/KLHL41/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/VCP,18,0.008538063601107896,REACTOME_NEDDYLATION
REACTOME_REGULATION_OF_RAS_BY_GAPS,0.0029715070218059884,0.008756741931516761,2.45957671957672,11,35,Reactome,3.218951093951094,blue,Regulation Of Ras By Gaps,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.008756741931516761,REACTOME_REGULATION_OF_RAS_BY_GAPS
REACTOME_SIGNALING_BY_NOTCH4,0.0029715070218059884,0.008756741931516761,2.45957671957672,11,35,Reactome,3.218951093951094,blue,Signaling By Notch4,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.008756741931516761,REACTOME_SIGNALING_BY_NOTCH4
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.0029715070218059884,0.008756741931516761,2.45957671957672,11,35,Reactome,3.218951093951094,blue,Tnfr2 Non Canonical Nf Kb Pathway,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.008756741931516761,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_REGULATION_OF_CDH1_FUNCTION,0.003000789995918606,0.008765465514393823,2.347777777777778,12,40,Reactome,3.014950166112957,blue,Regulation Of Cdh1 Function,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/VCL,12,0.008765465514393823,REACTOME_REGULATION_OF_CDH1_FUNCTION
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.003768905597885261,0.010381837586143939,2.2905149051490516,12,41,Reactome,2.9093825180433037,blue,Disorders Of Transmembrane Transporters,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/VCP,12,0.010381837586143939,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS
REACTOME_MAPK6_MAPK4_SIGNALING,0.003768905597885261,0.010381837586143939,2.2905149051490516,12,41,Reactome,2.9093825180433037,blue,Mapk6 Mapk4 Signaling,ADRM1/HSPB1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.010381837586143939,REACTOME_MAPK6_MAPK4_SIGNALING
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.003768905597885261,0.010381837586143939,2.2905149051490516,12,41,Reactome,2.9093825180433037,blue,Transcriptional Regulation By Runx2,ADRM1/LGALS3/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.010381837586143939,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,0.003911327256089261,0.010589203059168488,2.0594541910331383,15,57,Reactome,2.522408963585434,blue,Regulation Of Pd L1 Cd274 Expression,ADRM1/CSNK2B/PRKAA2/PRKAG1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/VCP,15,0.010589203059168488,REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION
GOBP_PROTEIN_STABILIZATION,2.2507376741436706e-4,0.012174636539655306,2.3875706214689267,18,59,GO:BP,3.1393728222996518,blue,Protein Stabilization,BAG3/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CRYAB/FLNA/HSP90AA1/HSP90AB1/HSPA1A/PFN1/PFN2/TCP1/UBR4/USP9X,18,0.012174636539655306,GOBP_PROTEIN_STABILIZATION
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,2.294822363625504e-4,0.012174636539655306,3.707017543859649,9,19,GO:BP,6.320689655172414,blue,Positive Regulation Of Telomere Maintenance,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/HSP90AA1/TCP1,9,0.012174636539655306,GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE
REACTOME_APOPTOSIS,0.004588495937510063,0.012322331832184282,1.9281266774020394,17,69,Reactome,2.314305259957434,blue,Apoptosis,ADRM1/BCAP31/KPNA1/KPNB1/MAPT/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/SPTAN1/YWHAH,17,0.012322331832184282,REACTOME_APOPTOSIS
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.004681323421418156,0.012471045594657967,3.0434156378600825,7,18,Reactome,4.432768752160388,blue,Regulation Of Insulin Like Growth Factor Igf Transport And Uptake By Insulin Like Growth Factor Binding Proteins Igfbps,CALU/CKAP4/HRC/HSP90B1/KTN1/P4HB/PRKCSH,7,0.012471045594657967,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.005068678697070386,0.013290315008853845,1.9564814814814817,16,64,Reactome,2.3556430446194225,blue,Regulation Of Homotypic Cell Cell Adhesion,ADRM1/CANX/CSNK2B/GANAB/PRKCSH/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/VCL,16,0.013290315008853845,REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION
REACTOME_CIRCADIAN_CLOCK,0.005777989441803205,0.014576291546367177,2.1839793281653748,12,43,Reactome,2.7186796699174796,blue,Circadian Clock,ADRM1/CSNK2B/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.014576291546367177,REACTOME_CIRCADIAN_CLOCK
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.005777989441803205,0.014576291546367177,2.1839793281653748,12,43,Reactome,2.7186796699174796,blue,Mitotic G1 Phase And G1 S Transition,ADRM1/PPP2R1A/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.014576291546367177,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION
REACTOME_PTEN_REGULATION,0.005777989441803205,0.014576291546367177,2.1839793281653748,12,43,Reactome,2.7186796699174796,blue,Pten Regulation,ADRM1/CSNK2B/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.014576291546367177,REACTOME_PTEN_REGULATION
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.005777989441803205,0.014576291546367177,2.1839793281653748,12,43,Reactome,2.7186796699174796,blue,Signaling By The B Cell Receptor Bcr,ADRM1/AHCYL1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.014576291546367177,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.006021448757742343,0.015076258919760903,2.2653996101364524,11,38,Reactome,2.8565708565708565,blue,Cellular Response To Hypoxia,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.015076258919760903,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,3.123121421565138e-4,0.015740531964688297,2.67226738934056,14,41,GO:BP,3.678240740740741,blue,Response To Type I Interferon,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD4/PSMD7/PSMD8/PSME1/PSME2,14,0.015740531964688297,GOBP_RESPONSE_TO_TYPE_I_INTERFERON
REACTOME_NEURONAL_SYSTEM,0.006588241355458534,0.016250995343464386,2.0762660619803475,13,49,Reactome,2.5390185905750107,blue,Neuronal System,AP2A1/AP2B1/ARL6IP5/GNG12/HSPA8/MAPT/PRKAA2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,13,0.016250995343464386,REACTOME_NEURONAL_SYSTEM
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,3.3934570330495573e-4,0.016288593758637875,2.551932367149758,15,46,GO:BP,3.4383301707779887,blue,Positive Regulation Of Protein Containing Complex Assembly,BIN1/CAND1/CLIP1/DCTN1/HSP90AA1/HSPA1A/LGALS3/MAPRE1/MAPT/MSN/PFN1/PFN2/PSMC6/RAP1B/VCP,15,0.016288593758637875,GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY
REACTOME_CLEC7A_DECTIN_1_SIGNALING,0.007060167519439929,0.017160845138492673,2.1343434343434344,12,44,Reactome,2.6322674418604652,blue,Clec7a Dectin 1 Signaling,ADRM1/AHCYL1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.017160845138492673,REACTOME_CLEC7A_DECTIN_1_SIGNALING
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.007452399800256959,0.017739410969650985,2.6086419753086423,8,24,Reactome,3.486641221374046,blue,Activation Of Nmda Receptors And Postsynaptic Events,MAPT/PRKAA2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,8,0.017739410969650985,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS
REACTOME_SYNTHESIS_OF_DNA,0.007458010617871285,0.017739410969650985,2.2073124406457745,11,39,Reactome,2.7530336458907887,blue,Synthesis Of Dna,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.017739410969650985,REACTOME_SYNTHESIS_OF_DNA
REACTOME_RHO_GTPASE_CYCLE,0.007661722691307118,0.018094706781597664,1.7390946502057612,20,90,Reactome,2.0262857142857142,blue,Rho Gtpase Cycle,AKAP12/ARHGAP1/BCAP31/CCT2/CCT6A/CCT7/CKAP4/CLTC/HSP90AA1/HSP90AB1/KTN1/LMAN1/NUDC/OSBPL11/SLK/SPTAN1/TUBA1B/TXNL1/USP9X/VCP,20,0.018094706781597664,REACTOME_RHO_GTPASE_CYCLE
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.009148680508956798,0.021304269996381915,2.1521296296296297,11,40,Reactome,2.6566369324990013,blue,Downstream Tcr Signaling,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.021304269996381915,REACTOME_DOWNSTREAM_TCR_SIGNALING
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,5.465477952501404e-4,0.022253531557008457,2.5479758828596037,14,43,GO:BP,3.4207974137931036,blue,Positive Regulation Of Intracellular Transport,ANXA2/BAG3/BCAP31/DYNC1H1/DYNC1I2/DYNC1LI1/DYNLT1/EZR/FLNA/HSP90AA1/IPO5/MSN/RAN/SEC31A,14,0.022253531557008457,GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,5.519229056797732e-4,0.022253531557008457,3.682788671023965,8,17,GO:BP,6.222222222222222,blue,Cytoplasmic Microtubule Organization,CLIP1/CLIP2/DYNC1H1/EZR/KPNB1/MAPT/SLK/TBCB,8,0.022253531557008457,GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,5.777180685114906e-4,0.02239768511767625,3.3539682539682536,9,21,GO:BP,5.261494252873563,blue,Positive Regulation Of Protein Polymerization,BIN1/CLIP1/DCTN1/HSP90AA1/HSPA1A/MAPRE1/MAPT/PFN1/PFN2,9,0.02239768511767625,GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,6.004267371333755e-4,0.02241593151964602,2.762091503267974,12,34,GO:BP,3.8498942917547567,blue,Regulation Of Transmembrane Transporter Activity,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD4/PSMD7/PSMD8,12,0.02241593151964602,GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.009878646499835211,0.022531433455103597,2.347777777777778,9,30,Reactome,2.9917898193760264,blue,Translocation Of Slc2a4 Glut4 To The Plasma Membrane,PRKAA2/PRKAG1/RAB10/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/YWHAH,9,0.022531433455103597,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE
HALLMARK_MTORC1_SIGNALING,0.0018856409035886382,0.02262769084306366,1.910981912144703,21,86,Hallmark,2.306950880444856,blue,mTORC1 Signaling,ACACA/ACSL3/CACYBP/CANX/CCT6A/EPRS1/ERO1A/ETF1/GBE1/GSR/HPRT1/HSP90B1/HSPA4/HSPA5/PSMC2/PSMC4/PSMC6/PSMD13/RDH11/SERPINH1/TUBA4A,21,0.02262769084306366,HALLMARK_MTORC1_SIGNALING
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.011169068757676232,0.025051942024292114,1.9564814814814815,13,52,Reactome,2.3398184176394294,blue,Ub Specific Processing Proteases,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/USP5/USP9X,13,0.025051942024292114,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
GOBP_CELL_RECOGNITION,8.698320669294297e-4,0.0302341628780988,3.2015151515151516,9,22,GO:BP,4.8541114058355435,blue,Cell Recognition,CCT2/CCT3/CCT4/CCT5/CCT7/CCT8/LGALS3/MSN/TCP1,9,0.0302341628780988,GOBP_CELL_RECOGNITION
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,0.014561871959994076,0.031901995807092284,1.9564814814814817,12,48,Reactome,2.334625322997416,blue,Interleukin 1 Family Signaling,ADRM1/IL18/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,12,0.031901995807092284,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING
REACTOME_RHOBTB_GTPASE_CYCLE,0.014926793762238422,0.03248772760016597,2.762091503267974,6,17,Reactome,3.7851239669421486,blue,Rhobtb Gtpase Cycle,CCT2/CCT6A/CCT7/HSP90AA1/HSP90AB1/TXNL1,6,0.03248772760016597,REACTOME_RHOBTB_GTPASE_CYCLE
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.0011690633186586888,0.03801341371638575,1.8782222222222222,24,100,GO:BP,2.268292682926829,blue,Positive Regulation Of Protein Localization,ACSL3/AP2B1/BAG3/BCAP31/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/EZR/FLNA/HSP90AA1/HSP90AB1/IPO5/KIF5B/LGALS3/MAPT/MSN/PRKAA2/RAN/SEC31A/TCP1,24,0.03801341371638575,GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION
REACTOME_SIGNALING_BY_NOTCH,0.01901396159202743,0.04007372917813376,1.9564814814814817,11,44,Reactome,2.3294723294723294,blue,Signaling By Notch,ADRM1/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,11,0.04007372917813376,REACTOME_SIGNALING_BY_NOTCH
REACTOME_MAPK1_MAPK3_SIGNALING,0.021138887777054822,0.04427201025005822,1.692092092092092,16,74,Reactome,1.9386369807222372,blue,Mapk1 Mapk3 Signaling,ADRM1/PEA15/PPP2R1A/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8/RAP1B/SPTAN1/VCL,16,0.04427201025005822,REACTOME_MAPK1_MAPK3_SIGNALING
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.0016950928803984668,0.04746260065115707,1.891982091982092,22,91,GO:BP,2.280738662926601,blue,Regulation Of Protein Containing Complex Assembly,BIN1/CAND1/CAPG/CLIP1/CRYAB/DCTN1/EPRS1/HSP90AA1/HSPA1A/HSPA5/HSPA8/LGALS3/MAPRE1/MAPRE3/MAPT/MSN/PFN1/PFN2/PSMC6/RAP1B/SPTAN1/VCP,22,0.04746260065115707,GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.024098747018199074,0.05015551723162682,1.7390946502057614,14,63,Reactome,2.002232142857143,blue,Intracellular Signaling By Second Messengers,ADRM1/AHCYL1/CSNK2B/PPP2R1A/PSMC1/PSMC2/PSMC3/PSMC4/PSMC5/PSMC6/PSMD11/PSMD13/PSMD7/PSMD8,14,0.05015551723162682,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.025895676899779018,0.05323000251621242,2.282561728395062,7,24,Reactome,2.858868262133751,blue,Factors Involved In Megakaryocyte Development And Platelet Production,KIF5B/KLC1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,7,0.05323000251621242,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.025895676899779018,0.05323000251621242,2.282561728395062,7,24,Reactome,2.858868262133751,blue,Trans Golgi Network Vesicle Budding,AP1B1/CLINT1/CLTB/CLTC/HSPA8/TPD52/TXNDC5,7,0.05323000251621242,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.026248725031285516,0.053297716069622414,2.471345029239766,6,19,Reactome,3.199300699300699,blue,Unfolded Protein Response Upr,DCTN1/HSP90B1/HSPA5/HYOU1/SEC31A/SRPRB,6,0.053297716069622414,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR
GOBP_AMINO_ACID_ACTIVATION,0.0021164142644542255,0.056698760025850566,2.6985951468710088,10,29,GO:BP,3.6923076923076925,blue,Amino Acid Activation,DARS1/EPRS1/FARSA/FARSB/LARS1/MARS1/RARS1/SARS1/TARS1/VARS1,10,0.056698760025850566,GOBP_AMINO_ACID_ACTIVATION
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.0021374532549427792,0.056698760025850566,2.0123809523809526,18,70,GO:BP,2.4601648351648353,blue,Protein Localization To Nucleus,BAG3/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/FLNA/HSP90AA1/IPO5/KPNA1/KPNA4/KPNA6/KPNB1/RAN/TCP1/TNPO1,18,0.056698760025850566,GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.03329705382066525,0.06599951739453291,2.608641975308642,5,15,Reactome,3.4584905660377356,blue,Antigen Presentation Folding Assembly And Peptide Loading Of Class I Mhc,BCAP31/CANX/HSPA5/PDIA3/SEC31A,5,0.06599951739453291,REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.03329705382066525,0.06599951739453291,2.608641975308642,5,15,Reactome,3.4584905660377356,blue,Interleukin 4 And Interleukin 13 Signaling,ANXA1/HSP90AA1/HSP90B1/HSPA8/IL18,5,0.06599951739453291,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.0336012304327594,0.06620834162194604,2.347777777777778,6,20,Reactome,2.969155844155844,blue,Potential Therapeutics For Sars,AP2A1/AP2B1/ATP1A1/HSP90AA1/HSP90AB1/TUBB,6,0.06620834162194604,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS
GOBP_ORGANELLE_DISASSEMBLY,0.002910170300153986,0.07333629156388044,2.981305114638448,8,21,GO:BP,4.298297122724604,blue,Organelle Disassembly,ABCE1/GCN1/KIF5B/KLC1/MAP4/MCTS1/PRKAA2/VCP,8,0.07333629156388044,GOBP_ORGANELLE_DISASSEMBLY
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.003000789995918606,0.07377551989965744,2.347777777777778,12,40,GO:BP,3.014950166112957,blue,Endoplasmic Reticulum To Golgi Vesicle Mediated Transport,ARCN1/BCAP29/BCAP31/CNIH4/HYOU1/LMAN1/SEC22B/SEC23IP/SEC31A/SURF4/TMED1/VCP,12,0.07377551989965744,GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT
