module,delta_VL,delta_LBM
MEgreen,0.608091352098758,0.7686311372650212
MEpink,0.608091352098758,0.7686311372650212
MEturquoise,0.608091352098758,0.7686311372650212
MEbrown,0.608091352098758,0.7550156242220589
MEyellow,0.8112307583286729,0.7686311372650212
MEmagenta,0.8112307583286729,0.7550156242220589
MEred,0.8112307583286729,0.7686311372650212
MEblack,0.608091352098758,0.7686311372650212
MEblue,0.8112307583286729,0.7686311372650212
MEgrey,0.3434026292196945,0.7686311372650212
