pathway,contrast,NES,padj,size,database,sig,pathway_label,pattern,sort_key,leading_edge
HALLMARK_MYOGENESIS,Training_Old,-1.196,0.4573,103,Hallmark,FALSE,Myogenesis,Aging only,-1.797310034050985,SYNGR2;MYLK;SSPN;GPX3;DTNA;CACNG1;SGCD;SGCG;SOD3;ITGA7;MB;ITGB1;DMD;SGCA;CDH13;PYGM;SORBS1;APOD;MAPK12;PKIA;MYOM2;CKM;FABP3;MYO1C;PVALB;CKB
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,Aging,-1.891,0.005311,35,GO:BP,TRUE,Endoplasmic Reticulum Organization,Aging only,-1.8913305531939737,VAPB;EMC2;EMC3;TMCO1;CCDC47;TMEM38A;NOMO2;TRDN;CACNA1S;LPCAT3;ATL2;RAB10;SEC61A1;REEP5;ESYT2;JAGN1;EMC1;CASQ1;UBL4A;LMAN1;ESYT1;VAPA;CAV2;TMED2
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,Training_Old,-1.139,0.6076,35,GO:BP,FALSE,Endoplasmic Reticulum Organization,Aging only,-1.8913305531939737,ATL2;RTN4;TMCO1;CACNA1S;RTN2;VAPB;JAGN1;UBL4A;ESYT1;RAB18;SGTA;BAG6;TMEM38A;RAB10;SEC61A1;LPCAT3;DNM1L
GOBP_MUSCLE_SYSTEM_PROCESS,Aging,-2.086,1.973e-6,140,GO:BP,TRUE,Muscle System Process,Aging only,-2.086177578867384,TTN;MYOF;DES;LMOD2;MYOM2;MYBPH;SNTA1;SYNM;PDLIM5;TNNI2;TPM1;HMOX1;FLNA;TNNT3;ACTN3;MYOZ1;HRC;CAMK2D;SMTN;TPM2;TMEM38A;MYH2;TMOD4;MYL1;EEF2;FXYD1;MYH3;JPH2;MYH1;TNNC2;GLRX3;TCAP;LMNA;TRDN;MYH13;JPH1;TPM3;CACNA1S;ACTA1;UTRN;CALM1;CAMK2G;STAC3;MYH4;TMOD1;STUB1;LMOD3;MAP2K1;CSRP3;KLHL41;SMPX
GOBP_MUSCLE_SYSTEM_PROCESS,Training_Old,0.92,0.8674,140,GO:BP,FALSE,Muscle System Process,Aging only,-2.086177578867384,CAMK2D;MYBPH;GSN;CSRP3;CRYAB;SMPX;CAMK2B;GLRX3;CTTN;CALM1;FLNA;MYH11;ANKRD2;MYH2;ATP1A1;CASQ1;TPM4;EEF2;MYL1;MYL9;JUP;STAC3;PARP1;ACTA1;TRIM72;CALD1;ANXA6;ENO1;ATP1B1;MYOT;MYL6
GOBP_MUSCLE_ORGAN_DEVELOPMENT,Aging,-2.207,6.274e-6,91,GO:BP,TRUE,Muscle Organ Development,Aging only,-2.2071682203392506,PLEC;TTN;SPEG;NEB;DES;MYOM2;FLNB;KLHL40;MYOM1;MUSTN1;TPM1;CAPN3;YBX3;NACA;ACTN3;MYOZ1;FHL3;SMTN;EEF2;MYH3;SVIL;JPH2;TCAP;LMNA;COL3A1;JPH1;CACNA1S;ACTA1;UTRN;STAC3;LMOD3;LAMA2;CSRP3;ERO1A;KLHL41
GOBP_MUSCLE_ORGAN_DEVELOPMENT,Training_Old,-1.133,0.5615,91,GO:BP,FALSE,Muscle Organ Development,Aging only,-2.2071682203392506,MYLK;ASS1;MYLK2;SGCD;GPC1;SGCG;GPX1;SGCB;ITGA7;PPP3CB;ITGB1;DMD;CACNA1S;FHL3;SGCA;DAG1;MAPK12;RHOA;MYOM2
REACTOME_STRIATED_MUSCLE_CONTRACTION,Aging,-2.281,1.543e-4,28,Reactome,TRUE,Striated Muscle Contraction,Aging only,-2.281437016863188,TTN;NEB;DES;TNNI2;TPM1;VIM;ACTN2;TNNT3;ACTN3;TPM2;TMOD4;MYL1;MYH3;MYBPC2;TNNC2;TCAP;TPM3;ACTA1;TMOD1
REACTOME_STRIATED_MUSCLE_CONTRACTION,Training_Old,1.364,0.3546,28,Reactome,FALSE,Striated Muscle Contraction,Aging only,-2.281437016863188,TPM4;MYL1;ACTA1;ACTN2;VIM;TNNT3;TNNC2;TPM1;TNNI2;TPM2;TMOD4;DES;MYL2
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,Aging,-2.378,7.536e-6,41,Reactome,TRUE,The Role Of Gtse1 In G2 M Progression After G2 Checkpoint,Aging only,-2.377625678467639,PSMD7;PSMD14;RPS27A;PSMC6;PSMC2;PSMD3;TUBA4A;PSMC4;PSMD13;TUBA8;PSMC3;PSMC5;PSMA1;PSMD6;PSMA3;PSMD8;MAPRE1;PSMD2;PSMB1;PSMA2;PSMA6;TUBB4B;PSMD12
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,Training_Old,1.558,0.1622,41,Reactome,FALSE,The Role Of Gtse1 In G2 M Progression After G2 Checkpoint,Aging only,-2.377625678467639,PSMD7;TUBA1B;TUBB6;TUBA4A;TUBB2A;PSMC3;MAPRE1;TUBA8;PSMD11;PSMC2;PSMA4;PSMC6;PSMD2;PSMC4;HSP90AB1;PSMA7;PSMC1;PSMD14
GOBP_SARCOMERE_ORGANIZATION,Aging,-2.468,4.194e-6,31,GO:BP,TRUE,Sarcomere Organization,Aging only,-2.4679758377580128,PLEC;OBSCN;SYNPO2L;TTN;LMOD2;MYOM2;MYOM3;MYBPH;FLNC;MYOM1;TPM1;ACTN2;CAPN3;TNNT3;MYOZ1;MYH3;MYBPC2;CSRP1;TCAP
GOBP_SARCOMERE_ORGANIZATION,Training_Old,1.274,0.4738,31,GO:BP,FALSE,Sarcomere Organization,Aging only,-2.4679758377580128,MYBPH;CSRP3;CSRP1;CASQ1;FLNC;WDR1;ACTN2;TNNT3;TPM1;CAPN3
GOBP_MUSCLE_CELL_DEVELOPMENT,Aging,-2.612,5.022e-10,75,GO:BP,TRUE,Muscle Cell Development,Aging only,-2.612364133686583,PLEC;OBSCN;SYNPO2L;TTN;NEB;LMOD2;MYOM2;MYOM3;MYBPH;FLNC;KLHL40;ACTN4;MYOM1;PDLIM5;ACTN1;TPM1;NRAP;ACTN2;CAPN3;NACA;TNNT3;ACTN3;MYOZ1;UCHL1;TMOD4;ALPK3;MYH3;MYBPC2;CSRP1;TCAP;LMNA;SYPL2;WDR1;CACNA1S;ACTA1;STAC3;TMOD1;LMOD3;CSRP3;KLHL41;MYPN;TNNT1
GOBP_MUSCLE_CELL_DEVELOPMENT,Training_Old,-1.15,0.5518,75,GO:BP,FALSE,Muscle Cell Development,Aging only,-2.612364133686583,ATP2A2;SGCD;SYPL2;PRKG1;GPX1;HNRNPU;SGCB;PDLIM5;PPP3CB;ITGB1;DMD;CACNA1S;GSK3A
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,Aging,-2.99,9.36e-17,100,Reactome,TRUE,Eukaryotic Translation Initiation,Aging only,-2.9901849776151566,RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;RPL27A;RPL27;RPL34;RPL17;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;RPS25;EIF2S3;EIF3M;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;EIF4A1;RPS3;RPS14;RPS2;EIF4E;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3I;EIF3J;RPLP2;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;EIF3L;RPL3;EIF3B;RPS8;RPL12;EIF2S1;RPL10A;RPSA;RPL4
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,Training_Old,2.618,1,100,Reactome,FALSE,Eukaryotic Translation Initiation,Aging only,-2.9901849776151566,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;RPS25;RPS11;RPL23A;RPL23;RPS4X;RPS20;RPS10;RPS7;RPS15A;RPL36AL;EIF3C;RPLP2;RPL11;RPL12;RPL35;RPL6;RPS3;RPL19;EIF2B3;RPS8;EIF4A2;RPS5;EIF3I;RPL7;RPS28;RPL8;RPL17;RPLP0;EIF3E;RPL38;EIF2S1;RPS9;RPL4;RPL13A;EIF3L;EIF3K;RPL29;RPL31;RPL28;RPL13;EIF2B1;EIF3A;RPL5;EIF2S2;RPL36
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,Aging,-3.053,1.278e-19,112,Reactome,TRUE,Regulation Of Expression Of Slits And Robos,Aging only,-3.0534396935930386,RPS7;PSMD7;RPL24;RPS10;PSMD14;RPS27A;RPL23A;RPS23;RPL22;RPL38;PSMC6;RPS3A;PSMC2;RPL27A;PSMD3;RPL27;RPL34;RPL17;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;PSMC4;PSMD13;ELOB;RPL31;RPS5;RPS25;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;PSMC3;RPS3;RPS14;RPS2;PSMC5;PSMA1;RPL32;RPS21;RPS17;PSMD6;RPLP1;PSMA3;RPL5;PSMD8;RPL6;RPL26;RPL36;RPL7A;RPS13;RPLP0;CUL2;PSMD2;RPL29;RPS12;RPS18;PSMB1;PSMA2;PSMA6;RPLP2;RPL11;RPS26;RPL18A;PSMD12;RPS16;RPL14;RPL13A;RPL13;RPL3;ELOC;RPS8;RPL12;RPL10A;RPSA;RPL4;PSMA7;PSMD1;RPS4X;GSPT1
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,Training_Old,2.591,1,112,Reactome,FALSE,Regulation Of Expression Of Slits And Robos,Aging only,-3.0534396935930386,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;PSMD7;RPS25;RPS11;RPL23A;RPL23;RPS4X;RPS20;RPS10;RPS7;RPS15A;RPL36AL;RPLP2;RPL11;RPL12;RPL35;RPL6;RPS3;RPL19;RPS8;RPS5;PSMC3;RPL7;RPS28;ETF1;RPL8;RPL17;RPLP0;RPL38;RPS9;RPL4;RPL13A;PSMD11;PSMC2;PSMA4;PSMC6;PSMD2;PSMC4;RPL29;RPL31;RPL28;RPL13
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,Aging,-2.464,1,32,Reactome,FALSE,Sars Cov 2 Modulates Host Translation Machinery,Training (Old) only,2.695005772438341,RPS7;RPS10;RPS27A;RPS23;RPS3A;SNRPD3;RPS19;RPS27;RPS24;RPS5;RPS25;RPS15;RPS20;RPS3;RPS14;RPS2;RPS21;RPS17;RPS13;RPS12;RPS18
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,Training_Old,2.695,3.531e-9,32,Reactome,TRUE,Sars Cov 2 Modulates Host Translation Machinery,Training (Old) only,2.695005772438341,RPS15;RPS6;RPS12;RPS3A;RPS21;RPS2;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPS25;RPS11;RPS4X;SNRPD3;RPS20;RPS10;RPS7;RPS15A;RPS3;RPS8;RPS5
GOBP_CYTOPLASMIC_TRANSLATION,Aging,-2.884,1,117,GO:BP,FALSE,Cytoplasmic Translation,Training (Old) only,2.615492753108705,RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;YBX3;RPL27A;RPL27;RPL34;RPL17;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;RPS25;EIF2S3;EIF3M;EEF2;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;EIF4A1;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3I;DRG2;EIF3J;RPLP2;RACK1;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;AKT2;EIF3L;EEF1D;YBX1;RPL3;EIF3B;RPS8;RPL12;RPL10A;CSDE1;RPSA;RPL4
GOBP_CYTOPLASMIC_TRANSLATION,Training_Old,2.615,4.172e-12,118,GO:BP,TRUE,Cytoplasmic Translation,Training (Old) only,2.615492753108705,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;SH3BGRL;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;RPS25;RPS11;RACK1;DRG2;RPL23A;AKT2;RPL23;RPS4X;RPS20;RPS10;RPS7;RPS15A;PKM;EIF3C;RPLP2;RPL11;RPL12;EEF2;RPL35;RPL6;RPS3;RPL19;EIF2B3;RPS8;EIF4A2;RPS5;EIF3I;RPL7;RPS28;ETF1;RPL8;RPL17;RPLP0;EIF3E;RPL38;RPS9;RPL4;RPL13A;EIF3L;SARS1;EIF3K;RPL29;RPL31;RPL28;RPL13;EIF2B1;EIF3A;RPL5;EIF2S2;RPL36;YBX1;EIF3G
REACTOME_CILIUM_ASSEMBLY,Aging,-0.844,0.9289,35,Reactome,FALSE,Cilium Assembly,Training (Old) only,2.2537616923921355,TUBA4A;DCTN3;TUBA8;DYNC1H1;MAPRE1;IFT81;TNPO1;DYNLRB1;TUBB4B
REACTOME_CILIUM_ASSEMBLY,Training_Old,2.254,1.01e-4,35,Reactome,TRUE,Cilium Assembly,Training (Old) only,2.2537616923921355,TUBB;CCT5;CCT4;CCT3;DCTN3;DYNLRB1;DCTN2;CCT8;TUBA1B;ACTR1A;TUBB6;TUBA4A;DYNC1H1;CCT2;TNPO1;TUBB2A;TCP1;MAPRE1;TUBA8;DYNC1I2;DCTN1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Aging,-0.976,0.7796,32,Hallmark,FALSE,Unfolded Protein Response,Training (Old) only,2.0123714481777655,BANF1;IARS1;EEF2;EIF4A1;RPS14;EIF4E;BAG3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Training_Old,2.012,0.009214,32,Hallmark,TRUE,Unfolded Protein Response,Training (Old) only,2.0123714481777655,KIF5B;HSPA9;RPS14;ERO1A;DNAJA4;HYOU1;EEF2;HSP90B1;TARS1;TUBB2A;EIF4A2;BANF1;BAG3;SEC31A;EIF2S1;HSPA5;DCTN1
HALLMARK_MITOTIC_SPINDLE,Aging,-1.558,0.1129,35,Hallmark,FALSE,Mitotic Spindle,Training (Old) only,1.958886956063709,FLNB;PREX1;ACTN4;PDLIM5;FLNA;TUBA4A;CAPZB;EZR;DYNC1H1;MAPRE1;SYNPO
HALLMARK_MITOTIC_SPINDLE,Training_Old,1.959,0.008488,35,Hallmark,TRUE,Mitotic Spindle,Training (Old) only,1.958886956063709,FSCN1;GSN;PREX1;KIF5B;MYH9;CTTN;FLNA;TUBA4A;SPTBN1;FLNB;DYNC1H1;EPB41;LRPPRC;KLC1;MAPRE1;VCL;MARCKS;EZR;SPTAN1;ACTN4
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,Aging,-1.653,0.07756,24,Reactome,FALSE,Activation Of Nmda Receptors And Postsynaptic Events,Training (Old) only,1.9273144415859562,ACTN2;TUBA4A;CAMK2D;MAPT;TUBA8;CALM1;CAMK2G;MAPK1;CAMK2A;TUBB4B
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,Training_Old,1.927,0.02142,24,Reactome,TRUE,Activation Of Nmda Receptors And Postsynaptic Events,Training (Old) only,1.9273144415859562,CAMK2D;MAPK1;CAMK2B;TUBA1B;CALM1;TUBB6;PRKAG1;TUBA4A;CAMK2A;TUBB2A;TUBA8;ACTN2;PRKAB2;RPS6KA3
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,Aging,-0.887,0.8992,44,Reactome,FALSE,Mhc Class Ii Antigen Presentation,Training (Old) only,1.8913872696994851,CAPZA1;CAPZA2;TUBA4A;OSBPL1A;DCTN3;CAPZB;TUBA8;DYNC1H1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,Training_Old,1.891,0.01139,44,Reactome,TRUE,Mhc Class Ii Antigen Presentation,Training (Old) only,1.8913872696994851,KIF5B;AP1B1;DCTN3;AP2A1;DCTN2;TUBA1B;ACTR1A;TUBB6;TUBA4A;DYNC1H1;AP2B1;CTSB;TUBB2A;OSBPL1A;SEC31A;KLC1;AP1G1;TUBA8;DYNC1I2;DCTN1;SEC23A;CLTC;DCTN6;DYNC1LI1;AP2M1;DCTN4;CAPZA1;SEC13;CANX;CAPZB
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,Aging,-0.67,0.9934,21,Reactome,FALSE,Cooperation Of Prefoldin And Tric Cct In Actin And Tubulin Folding,Training (Old) only,1.8690163378857585,TUBA4A;TUBA8;ACTB;TUBB4B;CCT7
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,Training_Old,1.869,0.04852,21,Reactome,TRUE,Cooperation Of Prefoldin And Tric Cct In Actin And Tubulin Folding,Training (Old) only,1.8690163378857585,CCT5;CCT4;CCT3;CCT6A;CCT8;TUBA1B;TUBB6;TUBA4A;CCT2;TUBB2A;CCT7;TCP1;TUBA8
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Aging,1.158,0.5127,40,GO:BP,FALSE,Chaperone Mediated Protein Folding,Training (Old) only,1.8419725325585647,FKBP4;CLU;PFDN2;FKBP5;HSPB6;PDIA4;PFDN4;PFDN6;VBP1;PTGES3;PPIB
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Training_Old,1.842,0.01806,40,GO:BP,TRUE,Chaperone Mediated Protein Folding,Training (Old) only,1.8419725325585647,CCT5;HSPB1;CCT4;HSPE1;PPIB;HSPA9;UNC45B;ERO1A;CCT3;PDIA4;CCT6A;CCT8;HSPB6;HSPA14;CCT2;CCT7;TCP1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Aging,-1.35,0.283,36,Reactome,FALSE,Cellular Response To Heat Stress,Training (Old) only,1.8247188019953524,CAMK2D;HSPB8;VCP;RPA3;BAG3;HIKESHI;EEF1A1;CAMK2G;HSPB2;HSPA8;MAPK1;CAMK2A;CAMK2B;HSPH1;HSPB1;HSPA1A;CRYAB;HSPA14;MAPK3
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Training_Old,1.825,0.029760000000000002,36,Reactome,TRUE,Cellular Response To Heat Stress,Training (Old) only,1.8247188019953524,CAMK2D;MAPK1;HSPB1;CRYAB;HSPA9;HSPB2;CAMK2B;SERPINH1;HSPA14;CAMK2A;GSK3B;BAG3;HIKESHI;HSPA5
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Aging,-0.757,0.9879,43,GO:BP,FALSE,Establishment Or Maintenance Of Cell Polarity,Training (Old) only,1.8053877445849336,CLIC4;DYNLT1;MSN;EZR;LMNA;ACTB;WDR1;MAPRE1;MAP4;RAB10;RACK1
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Training_Old,1.805,0.02492,43,GO:BP,TRUE,Establishment Or Maintenance Of Cell Polarity,Training (Old) only,1.8053877445849336,FSCN1;DYNLT1;GSN;MSN;MYH9;ACTR2;CAP1;FLOT2;RACK1;CLIC4;GSK3B;ANK1;MAPRE1;WDR1;ACTR3;EZR;DCTN1;ACTB
GOBP_ACTIN_FILAMENT_ORGANIZATION,Aging,-1.654,1,97,GO:BP,FALSE,Actin Filament Organization,Training (Old) only,1.765622125198709,PLEC;SYNPO2L;TTN;NEB;LMOD2;SYNPO2;PREX1;ACTN1;TPM1;NRAP;ACTN2;CAPZA1;FLNA;CAPZA2;TPM2;TMOD4;XIRP1;CAPZB;EZR;CORO6;SVIL;TCAP;TPM3;WDR1;MYO6;ACTA1;SYNPO;TMOD1;LMOD3
GOBP_ACTIN_FILAMENT_ORGANIZATION,Training_Old,1.766,0.01327,98,GO:BP,TRUE,Actin Filament Organization,Training (Old) only,1.765622125198709,FSCN1;IQGAP1;ARPC1B;LCP1;GSN;TAGLN2;PREX1;CORO1B;ACTR2;CAPG;CAP1;CTTN;TWF2;XIRP1;MYO6;FLNA;SPTBN1;TPM4;HSP90B1;NRAP;PLS3;ARPC5L;MYL9;TMSB4X;ACTA1;ZYX;DSTN;WDR1;ACTR3;CALD1;MARCKS;EZR;ACTN2;S100A10;SPTAN1;TPM1;GRB2
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Aging,-0.961,0.8032,68,GO:BP,FALSE,Protein Localization To Plasma Membrane,Training (Old) only,1.7345672445249867,SQSTM1;ACTN2;FLNA;CAMK2D;EZR;ACTB;CAMK2G;STAC3;AP2M1;CSRP3;RAB10;CAMK2A;CD81;RACK1;CACNB3;PPP2R5A;CLTC;AKT2;JUP
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Training_Old,1.735,0.02142,68,GO:BP,TRUE,Protein Localization To Plasma Membrane,Training (Old) only,1.7345672445249867,CAMK2D;CSRP3;LGALS3;KIF5B;CAMK2B;FLOT2;RACK1;AKT2;SCP2;FLNA;SPTBN1;BSG;HSP90B1;CAMK2A;JUP;STAC3;NSF;ANK1;ATP1B1;SQSTM1;EZR;KRT18;ACTN2;EHD4;ACTB;S100A10;STX7;SEC23A;CLTC
HALLMARK_MYC_TARGETS_V1,Aging,-1.263,0.2587,128,Hallmark,FALSE,MYC Targets V1,Training (Old) only,1.694384572711796,PSMD7;RPS10;PSMD14;RPL22;PSMC6;SNRPD3;KPNB1;HNRNPR;PSMD3;RPL34;MRPL9;PSMC4;LDHA;PGK1;IARS1;RPS5;EIF3D;EIF4A1;RPS3;RPS2;PSMA1;EIF4E;PSMD8;RPL6;RPLP0;ACP1;PSMA2;NDUFAB1;EIF3J;PSMA6;FAM120A;RACK1;SET;IMPDH2;CCT7;C1QBP;RPL14;PRDX4
HALLMARK_MYC_TARGETS_V1,Training_Old,1.694,0.01002,128,Hallmark,TRUE,MYC Targets V1,Training (Old) only,1.694384572711796,HPRT1;RPS6;RPL22;TUFM;CCT5;RPL18;CCT4;HSPE1;RPS2;PRDX3;CCT3;SET;PSMD7;RACK1;SNRPD3;RPS10;NME1;PA2G4;FAM120A;ABCE1;MRPS18B;CCT2;G3BP1;RPL6;RPS3;IMPDH2;CCT7;TCP1;RPS5;SRSF3;PRDX4;ETF1;MRPL9;HNRNPR;RPLP0;SSBP1;EIF2S1
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,Aging,1.476,0.128,61,GO:BP,FALSE,Response To Toxic Substance,Training (Old) only,-1.7126047095961205,NXN;SOD2;MPST;PRDX6;CP;MB;MT2A;GSTO1;SCFD1;FECH;GPX3;ALAD;NNT;GSTP1;DHX15;PRDX2;AKR1A1;ASS1;CDH13;SOD3;CD36;APOE;GSTK1;TXNRD1;PRDX1;SELENOF;PRDX3;GPX1;TXNRD2;PARK7
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,Training_Old,-1.713,0.03401,61,GO:BP,TRUE,Response To Toxic Substance,Training (Old) only,-1.7126047095961205,ASS1;GPX3;MT2A;MPST;GSTO1;GSTP1;SOD3;GPX1;PRDX6;TXNRD1;ALDH1A1;MB;SOD1;CDH13;GSTZ1;PARK7;MGST3;SELENOW;PRXL2A;ADH5;FIS1
GOBP_RESPONSE_TO_CARBOHYDRATE,Aging,0.949,0.8058,46,GO:BP,FALSE,Response To Carbohydrate,Training (Old) only,-1.7936531813402001,SOD2;PHPT1;DYNLL1;MAPK13;ADIPOQ
GOBP_RESPONSE_TO_CARBOHYDRATE,Training_Old,-1.794,0.02492,46,GO:BP,TRUE,Response To Carbohydrate,Training (Old) only,-1.7936531813402001,GSTP1;GPX1;SGCB;ME1;PHPT1;PPP3CB;OXCT1;SLC29A1;MAPK13;GLUL;DYNLL1;GOT1;ADIPOQ;VAMP2;FBP1;FIS1;HLA-DRB1;JAGN1;RAC1
REACTOME_BIOLOGICAL_OXIDATIONS,Aging,1.365,0.2387,48,Reactome,FALSE,Biological Oxidations,Training (Old) only,-1.8177715389047133,MAOA;AKR7A2;MAOB;OPLAH;MAT2B;GSTO1;ALDH2;BPNT1;CYB5R3;ACSS2;ADH1B;GSTP1;PTGES3;SULT1A1;CES2;AKR1A1
REACTOME_BIOLOGICAL_OXIDATIONS,Training_Old,-1.818,0.01327,48,Reactome,TRUE,Biological Oxidations,Training (Old) only,-1.8177715389047133,ADH1B;GSTO1;GSTP1;GGCT;ACSS2;ALDH1A1;MAOB;CMBL;MAT2A;GSTZ1;MAOA;ABHD10;MGST3;CYB5B;AHCY;FDX1;ADH5;OPLAH;GSS;ABHD14B;SULT1A1
GOBP_LIPID_CATABOLIC_PROCESS,Aging,2.515,1,59,GO:BP,FALSE,Lipid Catabolic Process,Training (Old) only,-1.8517476632162415,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;PRDX6;PCCB;CPT2;ECH1;ASAH1;ACAA2;YWHAH;IVD;PCCA;ECI2;MCEE;ADIPOQ;ACADS;ACADVL;MLYCD;GCDH;PLIN5;CPT1B;ABHD16A
GOBP_LIPID_CATABOLIC_PROCESS,Training_Old,-1.852,0.01139,59,GO:BP,TRUE,Lipid Catabolic Process,Training (Old) only,-1.8517476632162415,ABHD16A;ACADS;PRDX6;CPT1B;ECHDC2;PLIN5;OXCT1;BCO2;SCARB2;ACAA2;HADHB;CPT2;HADH;ACAT1;IDH1;CPT1A;ADIPOQ;ECI1;ACADVL;HINT2;ETFA;HADHA;PAFAH2;ACAA1;ILVBL;ASAH1
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,Aging,0.898,0.8487,19,GO:BP,FALSE,Protein Localization To Vacuole,Training (Old) only,-1.8926897703024521,LAMTOR1;SH3GLB1;CLU;LAMP2
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,Training_Old,-1.893,0.03435,19,GO:BP,TRUE,Protein Localization To Vacuole,Training (Old) only,-1.8926897703024521,VPS36;RTN4;TSG101;SCARB2;VPS28;SH3GLB1;LAMP2;CD81;VPS4A;VPS13A;VPS25;HGS
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Aging,1.609,0.07872,41,GO:BP,FALSE,Glycerolipid Metabolic Process,Training (Old) only,-1.9102572746853879,HADHA;PRDX6;SH3GLB1;CDS2;BPNT1;PTPN11;SLC27A1;FABP3;PLIN5;PHB2;ACSL1;ABHD16A;FABP5;TMX1
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Training_Old,-1.91,0.01068,41,GO:BP,TRUE,Glycerolipid Metabolic Process,Training (Old) only,-1.9102572746853879,PCYT2;MECP2;SLC27A1;ABHD16A;GPX1;PRDX6;DBI;PLIN5;PCYT1A;IMPA2;CPT1A;SH3GLB1;FABP5;FABP3;IMPA1;PIP4K2B;HADHA
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Aging,1.875,1,20,GO:BP,FALSE,Regulation Of Cellular Response To Insulin Stimulus,Training (Old) only,-1.9151745672123974,CTSD;LONP1;NCL;PTPN11;GSK3A;NUCKS1;ECHDC3;MYO1C;BLVRB;CUL3;PAK1;USO1
