uniprot_id,gene,module,kME,GS,is_hub
P06703,S100A6,blue,0.7546715591010809,0.29451562481831123,TRUE
P07099,EPHX1,blue,0.4520455306632316,0.15753583457982578,FALSE
P07237,P4HB,blue,0.4322436741664593,0.10543739274564544,FALSE
P07355,ANXA2,blue,0.6311971941552827,0.08062309437663223,FALSE
P07437,TUBB,blue,0.7822174824205537,0.07691705050399347,TRUE
P07737,PFN1,blue,0.5559446651620236,0.1758573413849509,FALSE
P07814,EPRS1,blue,0.6083193203399587,0.2895619284163605,FALSE
P07900,HSP90AA1,blue,0.5246039687697535,0.04145743483392412,FALSE
P08238,HSP90AB1,blue,0.6186201845717563,0.0035900914079537768,FALSE
P08758,ANXA5,blue,0.4910595572860186,0.30008989175260803,FALSE
P09497,CLTB,blue,0.5588892689268602,0.05173180367458319,FALSE
P09936,UCHL1,blue,0.7301498549052918,0.1768625106333509,TRUE
P0DMV8,HSPA1A,blue,0.37284613103140457,0.05583999920409746,FALSE
P10636,MAPT,blue,0.7889842976505855,0.2612858925708765,TRUE
P11021,HSPA5,blue,0.7023123692790598,0.03652801209615504,FALSE
P11142,HSPA8,blue,0.7945513774397156,0.12045799089768584,TRUE
P11441,UBL4A,blue,0.5594204775650639,0.2512866269722971,FALSE
P13639,EEF2,blue,0.5143580362185897,0.1448261312688924,FALSE
P13807,GYS1,blue,0.58150643496361,0.13587235232254966,FALSE
P14314,PRKCSH,blue,0.3853728110574957,0.0640590561601719,FALSE
P14625,HSP90B1,blue,0.7141896164238727,0.1223548175610382,FALSE
P14868,DARS1,blue,0.6003534245075842,0.008998953805183098,FALSE
P15311,EZR,blue,0.5031225062670864,0.15427498451702037,FALSE
P15880,RPS2,blue,0.42348835463391554,0.050678441112895385,FALSE
P16152,CBR1,blue,0.6649588987616348,0.2262731251123152,FALSE
P17655,CAPN2,blue,0.6706960414744113,0.23203688256421962,FALSE
P17931,LGALS3,blue,0.4400430498061877,0.05359640783309242,FALSE
P17987,TCP1,blue,0.6611517742758025,0.1658358499116614,FALSE
P18206,VCL,blue,0.4730859078714381,0.18029544649371904,FALSE
P20810,CAST,blue,0.5194254700468559,0.24271419850477413,FALSE
P21291,CSRP1,blue,0.465403423594165,0.33598094185410005,FALSE
P21333,FLNA,blue,0.7293042702638873,0.14736360056588038,TRUE
P22102,GART,blue,0.4743442186885561,0.28426818596548425,FALSE
P23327,HRC,blue,0.6283464734742571,0.35072619372970226,FALSE
P24534,EEF1B2,blue,0.5991042392605345,0.16750167616914075,FALSE
P26038,MSN,blue,0.8915197345721642,0.11322221547780033,TRUE
P26447,S100A4,blue,0.6685518381378989,0.1906763400749318,FALSE
P26639,TARS1,blue,0.4581375365321521,0.07433731619902964,FALSE
P26640,VARS1,blue,0.6819002629382972,0.2223803008494196,FALSE
P26641,EEF1G,blue,0.6927999969752777,0.20966640895934552,FALSE
P27816,MAP4,blue,0.6051548574782372,0.2658498416376137,FALSE
P27824,CANX,blue,0.5362865910946301,0.12179803842457515,FALSE
P29692,EEF1D,blue,0.6898674398286424,0.08857070494641467,FALSE
P29966,MARCKS,blue,0.3687764435976454,0.16109611266126864,FALSE
P30101,PDIA3,blue,0.4996803729444178,0.13861674411900105,FALSE
P30153,PPP2R1A,blue,0.3410679663584218,0.08381990434612907,FALSE
P30622,CLIP1,blue,0.4953834361346852,0.24144024972687386,FALSE
P30837,ALDH1B1,blue,0.7198122834324018,0.20935214265217092,TRUE
P31689,DNAJA1,blue,0.31596348931886586,0.06367873242991598,FALSE
P31939,ATIC,blue,0.6088504832748267,0.023145612289669906,FALSE
P31949,S100A11,blue,0.44056525605228225,0.08600528581286901,FALSE
P32456,GBP2,blue,0.322837682349801,0.1080039371611583,FALSE
P33176,KIF5B,blue,0.41298834680493773,0.09659964048116489,FALSE
P34932,HSPA4,blue,0.5589171722557097,0.17271384760269004,FALSE
P35080,PFN2,blue,0.6974837888332511,0.24225946967571338,FALSE
P35606,COPB2,blue,0.3878702228995912,0.4327658049522021,FALSE
P35998,PSMC2,blue,0.7369174341969414,0.18715021830329825,TRUE
P39687,ANP32A,blue,0.36020759426194493,0.30900526544596174,FALSE
P40121,CAPG,blue,0.3886834197565935,0.07530777213197115,FALSE
P40227,CCT6A,blue,0.7011665015140823,0.34537384935290893,FALSE
P41227,NAA10,blue,0.6467361538284898,0.008487054030335159,FALSE
P42330,AKR1C3,blue,0.6016480578681359,0.017623982803736008,FALSE
P42677,RPS27,blue,0.4666348245295939,0.025755063124074436,FALSE
P43686,PSMC4,blue,0.6289439584486985,0.20928425819126892,FALSE
P45974,USP5,blue,0.7405614071086093,0.19193607258553333,TRUE
P46379,BAG6,blue,0.2980519467568899,0.17074657135956,FALSE
P46976,GYG1,blue,0.41890526364265523,0.14267437463595845,FALSE
P48444,ARCN1,blue,0.38764276882947196,0.1057173525273846,FALSE
P48556,PSMD8,blue,0.5225572888764888,0.1985076330693407,FALSE
P48643,CCT5,blue,0.8042365835627233,0.014136651102220822,TRUE
P48681,NES,blue,0.5855257630650311,0.18833790878233586,FALSE
P49368,CCT3,blue,0.6906969181574986,0.057635874235927836,FALSE
P49591,SARS1,blue,0.5388029825976034,0.02575436737686769,FALSE
P50454,SERPINH1,blue,0.39486627272888303,0.060887312385418946,FALSE
P50461,CSRP3,blue,0.6898978690701403,0.09271652369845683,FALSE
P50990,CCT8,blue,0.7430447342571532,0.007685453705982777,TRUE
P50991,CCT4,blue,0.6842307189203761,0.10987363025533654,FALSE
P51572,BCAP31,blue,0.5862286909295682,0.3471505607750166,FALSE
P51665,PSMD7,blue,0.4529885810908346,0.4544669929001745,FALSE
P52294,KPNA1,blue,0.5255361728170506,0.1882899452838977,FALSE
P52895,AKR1C2,blue,0.3122870022464196,0.062342228211496875,FALSE
P53621,COPA,blue,0.39664224778517077,0.04280846729396681,FALSE
P54136,RARS1,blue,0.5066583478564358,0.3003019346342643,FALSE
P54619,PRKAG1,blue,0.44313081001869387,0.11943690675449375,FALSE
P54646,PRKAA2,blue,0.3671766728215874,0.06260351623146149,FALSE
P54652,HSPA2,blue,0.40222280891249645,0.1312773596479616,FALSE
P55036,PSMD4,blue,0.6571925175938464,0.3001253549067155,FALSE
P55042,RRAD,blue,0.44356464302687837,0.035490523221264,FALSE
P55072,VCP,blue,0.7505870774174757,0.08417885093530911,TRUE
P55209,NAP1L1,blue,0.6107733134478052,0.17693211655751784,FALSE
P55327,TPD52,blue,0.3593402933205798,0.16457639947278224,FALSE
P56211,ARPP19,blue,0.3696728260399546,0.11168961314988135,FALSE
P61026,RAB10,blue,0.38173860331409176,0.21426181209686535,FALSE
P61221,ABCE1,blue,0.436769154914366,0.24478268807162262,FALSE
P61224,RAP1B,blue,0.388233028853185,0.20048362851314266,FALSE
P61619,SEC61A1,blue,0.37599909332196085,0.1200193912700664,FALSE
P62280,RPS11,blue,0.6469830074354815,0.11341415842809473,FALSE
P62495,ETF1,blue,0.4657488776922968,0.18454521312005864,FALSE
P62826,RAN,blue,0.4194890015266622,0.10737739758294117,FALSE
P63010,AP2B1,blue,0.4419570644990515,0.009435973879968411,FALSE
P63172,DYNLT1,blue,0.627291804502935,0.1305694894533155,FALSE
P67870,CSNK2B,blue,0.4197769549785778,0.06471332087900301,FALSE
P68363,TUBA1B,blue,0.7893019915459578,0.09845089799401645,TRUE
P68366,TUBA4A,blue,0.6360212615731287,0.22803694055040588,FALSE
P68371,TUBB4B,blue,0.6640422211333112,0.1741592181796624,FALSE
P78371,CCT2,blue,0.6808141749435503,0.13175811921689046,FALSE
Q00610,CLTC,blue,0.7272274737377638,0.1034907196204652,TRUE
Q00765,REEP5,blue,0.87463964992307,0.220330479676342,TRUE
Q01082,SPTBN1,blue,0.3682419168304609,0.006539922507294384,FALSE
Q02952,AKAP12,blue,0.32106652769211463,0.16649928240755058,FALSE
Q04446,GBE1,blue,0.621109153790812,0.14602014813086933,FALSE
Q04828,AKR1C1,blue,0.595742451648115,0.2889945597071683,FALSE
Q04917,YWHAH,blue,0.29924944444847046,0.2591606280512361,FALSE
Q06323,PSME1,blue,0.5934435707449225,0.07847467546864702,FALSE
Q07065,CKAP4,blue,0.5194104972309365,0.022629412553763783,FALSE
Q07866,KLC1,blue,0.427032204424889,0.16147215495293293,FALSE
Q07960,ARHGAP1,blue,0.6805660730975117,0.37685373812974776,FALSE
Q10567,AP1B1,blue,0.4018454145539278,0.2265046032218192,FALSE
Q12988,HSPB3,blue,0.5801482032217334,0.19133208732084855,FALSE
Q13033,STRN3,blue,0.40651092026385943,0.039445595207494286,FALSE
Q13085,ACACA,blue,0.5304653786146561,0.12329112669095225,FALSE
Q13409,DYNC1I2,blue,0.7138286795633684,0.021093184864044927,FALSE
Q13445,TMED1,blue,0.4976598793547826,0.22510447585098178,FALSE
Q13642,FHL1,blue,0.46540749075793103,0.0298909423895173,FALSE
Q13813,SPTAN1,blue,0.5114962842412849,0.10247933315398804,FALSE
Q13885,TUBB2A,blue,0.5158181926431434,0.019227293477282432,FALSE
Q14116,IL18,blue,0.5223376698982134,0.2877060473282365,FALSE
Q14203,DCTN1,blue,0.40514199743691787,0.17169871916899332,FALSE
Q14204,DYNC1H1,blue,0.841060002216989,0.1448584269979051,TRUE
Q14232,EIF2B1,blue,0.7272178858995341,0.4063645281619118,TRUE
Q14315,FLNC,blue,0.7376357623223035,0.16368873690866026,TRUE
Q14677,CLINT1,blue,0.3388466011079482,0.3134167088979537,FALSE
Q14697,GANAB,blue,0.4275675899268403,0.2173517363590448,FALSE
Q14974,KPNB1,blue,0.7987269070977445,0.32279116823114934,TRUE
Q14997,PSME4,blue,0.6061689868843803,0.06683122773944207,FALSE
Q14BN4,SLMAP,blue,0.6648091639007386,0.09491893344907794,FALSE
Q15075,EEA1,blue,0.6519879189629124,0.04301278155855101,FALSE
Q15121,PEA15,blue,0.4468223816648094,0.11260668796273092,FALSE
Q15276,RABEP1,blue,0.5113974150282642,0.05752451981427356,FALSE
Q15691,MAPRE1,blue,0.5648919161242297,0.2927678139837565,FALSE
Q16082,HSPB2,blue,0.7446300204085128,0.166135208843061,TRUE
Q16531,DDB1,blue,0.5545203750272977,0.030900860131262645,FALSE
Q16851,UGP2,blue,0.47393333939364773,0.1725113982377414,FALSE
Q2TBA0,KLHL40,blue,0.6763788450294967,0.042340886487937726,FALSE
Q53GG5,PDLIM3,blue,0.6277009494780335,0.20825743775024716,FALSE
Q5BKX8,CAVIN4,blue,0.31328154433945726,0.10672027257478474,FALSE
Q5T4S7,UBR4,blue,0.3808671336781536,0.06270200236649393,FALSE
Q5VYK3,ECPAS,blue,0.6144327978542853,0.09200009743397725,FALSE
Q6ZMU5,TRIM72,blue,0.5137479794777732,0.19852094824272895,FALSE
Q7Z4G1,COMMD6,blue,0.5516213500906458,0.13246851593458375,FALSE
Q86UE4,MTDH,blue,0.5669927454937531,0.0929448741385772,FALSE
Q86UP2,KTN1,blue,0.6288683095695641,0.2372874798720988,FALSE
Q86VF7,NRAP,blue,0.6738765108166512,0.0395498575728378,FALSE
Q86VP6,CAND1,blue,0.34857747067190514,0.220030999890085,FALSE
Q86VX2,COMMD7,blue,0.4037384103165518,0.07050092547567383,FALSE
Q8IUZ5,PHYKPL,blue,0.46970031477956964,0.19919348475499588,FALSE
Q8IVN3,MUSTN1,blue,0.48519394441035174,0.24810659281962558,FALSE
Q8IWX7,UNC45B,blue,0.4042638937081968,0.006533944603940226,FALSE
Q8N3D4,EHBP1L1,blue,0.7027621483349017,0.1900256349966617,FALSE
Q8NBF2,NHLRC2,blue,0.3564659745482744,0.329078624164999,FALSE
Q8NBS9,TXNDC5,blue,0.47827858789028155,0.24586856678582975,FALSE
Q8NCA5,FAM98A,blue,0.4064868652810128,0.291034950693667,FALSE
Q8TC12,RDH11,blue,0.5399299890094279,0.1613048830401108,FALSE
Q8TD19,NEK9,blue,0.6029892294339072,0.22120430558674498,FALSE
Q8WW22,DNAJA4,blue,0.5767958874132693,0.009355749149396972,FALSE
Q92616,GCN1,blue,0.7076769390090619,0.27066487008194473,FALSE
Q92973,TNPO1,blue,0.7279219052702097,0.27492349323883347,TRUE
Q93008,USP9X,blue,0.48007608749747127,0.10357483801072687,FALSE
Q96CW1,AP2M1,blue,0.5153991224360562,0.179326499053148,FALSE
Q96FQ6,S100A16,blue,0.6362426093158003,0.4392739950906371,FALSE
Q96HE7,ERO1A,blue,0.4516038063538048,0.04694420452447423,FALSE
Q96HN2,AHCYL2,blue,0.34860137684198755,0.0038214301376542645,FALSE
Q96K17,BTF3L4,blue,0.33207284115512903,0.262205005656294,FALSE
Q96L96,ALPK3,blue,0.5931891876891114,0.18439956245761244,FALSE
Q96MG2,JSRP1,blue,0.3878715490470163,0.16068585046993045,FALSE
Q99426,TBCB,blue,0.40939648465939876,0.1449590577372717,FALSE
Q99536,VAT1,blue,0.4166232561516505,0.005692125850827225,FALSE
Q99584,S100A13,blue,0.7761613266713199,0.08109495044984089,TRUE
Q99613,EIF3C,blue,0.49057131560187733,0.29697259418757943,FALSE
Q99832,CCT7,blue,0.7588994339897649,0.0034715867727464858,TRUE
Q9BQE5,APOL2,blue,0.5750266415939788,0.03861026842004206,FALSE
Q9BTE1,DCTN5,blue,0.3825061116681955,0.009744232134620867,FALSE
Q9BTV4,TMEM43,blue,0.5905893991805559,0.19394882643220024,FALSE
Q9BUF5,TUBB6,blue,0.6523397686603422,0.035947079881556106,FALSE
Q9BXB4,OSBPL11,blue,0.4913867354636518,0.21934172221217338,FALSE
Q9C0C9,UBE2O,blue,0.4370076980556862,0.31895350052941124,FALSE
Q9GZV1,ANKRD2,blue,0.6432055876107334,0.07688699157280533,FALSE
Q9H2G2,SLK,blue,0.47801292395549455,0.30822892960190346,FALSE
Q9H4G4,GLIPR2,blue,0.47398438122611397,0.11673410578905875,FALSE
Q9HB71,CACYBP,blue,0.31589053758084235,0.3027063118641283,FALSE
Q9HDC9,APMAP,blue,0.5689403180769972,0.3516244101033515,FALSE
Q9NP72,RAB18,blue,0.31853055015560794,0.11404748716206052,FALSE
Q9NSD9,FARSB,blue,0.6778241019988634,0.17425074806304236,FALSE
Q9NY33,DPP3,blue,0.3231417457539707,0.08376628724882035,FALSE
Q9NZB2,FAM120A,blue,0.6121687551187677,0.17264585830589316,FALSE
Q9NZU5,LMCD1,blue,0.4629042884586601,0.18071949461544404,FALSE
Q9P003,CNIH4,blue,0.4892061240378542,0.353745134073052,FALSE
Q9P2J5,LARS1,blue,0.5702196549000603,0.10337974545414758,FALSE
Q9UBI6,GNG12,blue,0.4417943991128398,0.05700654986780458,FALSE
Q9UBY9,HSPB7,blue,0.7190795384634892,0.02167042821915278,FALSE
Q9UDT6,CLIP2,blue,0.386666773209425,0.08453759271877907,FALSE
Q9UHP9,SMPX,blue,0.5021591866429316,0.10783222843649001,FALSE
Q9UHQ4,BCAP29,blue,0.34715872084039084,0.14341098220941478,FALSE
Q9UJW0,DCTN4,blue,0.30319228676303644,0.06437135042639407,FALSE
Q9UK76,JPT1,blue,0.542215421188077,0.08862562498529046,FALSE
Q9UL46,PSME2,blue,0.6783908516948299,0.00892658891631688,FALSE
Q9ULC4,MCTS1,blue,0.3987551404993706,0.01531147379171653,FALSE
Q9UNM6,PSMD13,blue,0.622974355640202,0.24272927896932933,FALSE
Q9UPY8,MAPRE3,blue,0.5878530852605313,0.1936562237811055,FALSE
Q9Y266,NUDC,blue,0.32733029794939333,0.1063172529091169,FALSE
Q9Y285,FARSA,blue,0.49440326662538436,0.437132741686022,FALSE
Q9Y2J8,PADI2,blue,0.3905205333502486,0.23556264175645222,FALSE
Q9Y316,MEMO1,blue,0.40295282693288526,0.19051492063511002,FALSE
Q9Y394,DHRS7,blue,0.5688732249623719,0.1316262316164502,FALSE
Q9Y3A3,MOB4,blue,0.7053722463508693,0.40379878433578714,FALSE
Q9Y4L1,HYOU1,blue,0.5462300019797063,0.10005702001015063,FALSE
Q9Y696,CLIC4,blue,0.7213018610927804,0.1996497349989917,TRUE
Q9Y6G9,DYNC1LI1,blue,0.6410616780928197,0.057395639707241264,FALSE
Q9Y6Y8,SEC23IP,blue,0.4553129339903264,0.4132410778245506,FALSE
A2RTX5,TARS3,turquoise,0.42686623595071993,0.2681567647382489,FALSE
A3KMH1,VWA8,turquoise,0.5961980770154495,0.3388786579274785,FALSE
O00151,PDLIM1,turquoise,0.6118557357502611,0.1845260139500192,FALSE
O00159,MYO1C,turquoise,0.3796756221030475,0.01829710219721693,FALSE
O00429,DNM1L,turquoise,0.5341729208098218,0.015937698971812197,FALSE
O00442,RTCA,turquoise,0.32542213149670723,0.14303362322359509,FALSE
O00748,CES2,turquoise,0.4832421784338515,0.28578163272442025,FALSE
O14841,OPLAH,turquoise,0.7314305862498842,0.26564484543798866,FALSE
O14950,MYL12B,turquoise,0.4016712054312969,0.01546947160720073,FALSE
O15382,BCAT2,turquoise,0.5741261994373338,0.0016997593234839381,FALSE
O43488,AKR7A2,turquoise,0.7238504073837372,0.11203724937247726,FALSE
O43615,TIMM44,turquoise,0.7288099705340603,0.17881345143406965,FALSE
O43684,BUB3,turquoise,0.4636911802716159,0.3052512962593852,FALSE
O43765,SGTA,turquoise,0.4604465720742881,0.184463502286756,FALSE
O43772,SLC25A20,turquoise,0.6733631667141379,0.09575095014021924,FALSE
O43837,IDH3B,turquoise,0.4294768903091578,0.0831329622587686,FALSE
O60313,OPA1,turquoise,0.5334933817553716,0.2681892683145657,FALSE
O75208,COQ9,turquoise,0.5901984111589782,0.15580653238788958,FALSE
O75323,NIPSNAP2,turquoise,0.5066860559614469,0.0581824304070585,FALSE
O75347,TBCA,turquoise,0.3870395777258643,0.0967829201055259,FALSE
O75390,CS,turquoise,0.7734780260330322,0.04808345390227185,TRUE
O75521,ECI2,turquoise,0.6575882792414481,0.22032531182649834,FALSE
O95202,LETM1,turquoise,0.7236498639074035,0.06208653347049834,FALSE
O95218,ZRANB2,turquoise,0.3134182198686538,0.04940989083058211,FALSE
O95336,PGLS,turquoise,0.5000074328790823,0.1503501771315478,FALSE
O95433,AHSA1,turquoise,0.3026119470186185,0.09196481476787062,FALSE
O95822,MLYCD,turquoise,0.8166291782559596,0.22222940803311142,TRUE
O95870,ABHD16A,turquoise,0.40521404661985366,0.45889230111635515,FALSE
O95989,NUDT3,turquoise,0.34928802724092767,0.20576469112264978,FALSE
O96011,PEX11B,turquoise,0.39726234719602205,0.09208661992154371,FALSE
P00167,CYB5A,turquoise,0.4741924993333148,0.011135147651697833,FALSE
P00367,GLUD1,turquoise,0.349355911249034,0.0957032046485508,FALSE
P00505,GOT2,turquoise,0.8363093991652141,0.14745089065067482,TRUE
P00966,ASS1,turquoise,0.3818320505634684,0.11388575464639991,FALSE
P01889,HLA-B,turquoise,0.5071430413167356,0.11142620486091517,FALSE
P02144,MB,turquoise,0.5112639714079145,0.0013789589086458183,FALSE
P02750,LRG1,turquoise,0.44147275854611545,0.3274047545810077,FALSE
P02753,RBP4,turquoise,0.3416832314088084,0.09183421917279139,FALSE
P02766,TTR,turquoise,0.3843269731065639,0.08313579269879658,FALSE
P04080,CSTB,turquoise,0.41558466155134655,0.3410875108953521,FALSE
P04179,SOD2,turquoise,0.6298379716033161,0.23577520377066344,FALSE
P04439,HLA-A,turquoise,0.4407358076808003,0.2162737001563266,FALSE
P05091,ALDH2,turquoise,0.3299583512434445,0.009128159629793305,FALSE
P05165,PCCA,turquoise,0.698269536390124,0.12510972122671915,FALSE
P05166,PCCB,turquoise,0.7755071559166213,0.03366885101261682,TRUE
P05413,FABP3,turquoise,0.5306765639189108,0.1521904580148986,FALSE
P05556,ITGB1,turquoise,0.3325668341926791,0.07155935512227245,FALSE
P06454,PTMA,turquoise,0.4464930334422165,0.065786911117344,FALSE
P06732,CKM,turquoise,0.29946051421881786,0.06752029686419053,FALSE
P07195,LDHB,turquoise,0.4917544908335686,0.025227759765534565,FALSE
P07203,GPX1,turquoise,0.3581710222917432,0.2768938919812381,FALSE
P07339,CTSD,turquoise,0.4125517671518372,0.4314244524948341,FALSE
P07451,CA3,turquoise,0.4615149325946474,0.0641478925516962,FALSE
P07602,PSAP,turquoise,0.46972244534718605,0.2851224373901361,FALSE
P07858,CTSB,turquoise,0.6216253996859084,0.244363104475234,FALSE
P07954,FH,turquoise,0.8262743845287849,0.12493555483330575,TRUE
P09110,ACAA1,turquoise,0.41928165957838426,0.3205877123893441,FALSE
P09429,HMGB1,turquoise,0.37114577204683136,0.3740135266687228,FALSE
P09525,ANXA4,turquoise,0.2933454575074854,0.2582992854463351,FALSE
P10109,FDX1,turquoise,0.364496203132754,0.044399530886206885,FALSE
P10253,GAA,turquoise,0.5329992590550178,0.16792280291702555,FALSE
P10809,HSPD1,turquoise,0.7315852356645308,0.10188419398267057,FALSE
P10909,CLU,turquoise,0.3236281529455723,0.0864836352681387,FALSE
P11182,DBT,turquoise,0.49097433671314744,0.36203114577781564,FALSE
P11279,LAMP1,turquoise,0.29619919542432105,0.022051908222529754,FALSE
P11310,ACADM,turquoise,0.7299442135098082,0.09237298094421688,FALSE
P12277,CKB,turquoise,0.4891107200511394,0.279071628793985,FALSE
P12956,XRCC6,turquoise,0.3093914114428395,0.2979040866020031,FALSE
P13164,IFITM1,turquoise,0.3402266769093472,0.07615639665114181,FALSE
P13473,LAMP2,turquoise,0.30487160860215706,0.006711304131192331,FALSE
P13667,PDIA4,turquoise,0.30008823275492175,0.02509904923794503,FALSE
P13797,PLS3,turquoise,0.6166877281006745,0.4108381855140195,FALSE
P13804,ETFA,turquoise,0.89856224876661,0.11065795856202564,TRUE
P15090,FABP4,turquoise,0.536453704258513,0.2574707740177185,FALSE
P15531,NME1,turquoise,0.3180563109375973,0.29118751919706753,FALSE
P16219,ACADS,turquoise,0.5194996799321286,0.11507411094301016,FALSE
P16930,FAH,turquoise,0.4202371336189116,0.15791618029343638,FALSE
P17174,GOT1,turquoise,0.6043051860052727,0.005791220803318979,FALSE
P17540,CKMT2,turquoise,0.7282507775668479,0.11279954713232083,FALSE
P20231,TPSB2,turquoise,0.4490481807803355,0.4168966644858236,FALSE
P21397,MAOA,turquoise,0.7405909448904753,0.17072032020896294,TRUE
P21399,ACO1,turquoise,0.3900961138261052,0.28459593752913814,FALSE
P21912,SDHB,turquoise,0.6790099249126569,0.02994942691794589,FALSE
P22033,MMUT,turquoise,0.5475390073883544,0.4143372025489676,FALSE
P22830,FECH,turquoise,0.440658047552517,0.15158131415566226,FALSE
P23786,CPT2,turquoise,0.715375237039165,0.037218568634496615,FALSE
P24298,GPT,turquoise,0.6538222895228031,0.02297283960478544,FALSE
P24752,ACAT1,turquoise,0.7687149234449162,0.34588153687499784,TRUE
P25311,AZGP1,turquoise,0.3449673740978176,0.028973592338378307,FALSE
P25325,MPST,turquoise,0.3286862080453818,0.2759334208113751,FALSE
P26440,IVD,turquoise,0.6429791225058283,0.019602069006590193,FALSE
P26583,HMGB2,turquoise,0.627154651630791,0.2103663010329124,FALSE
P27338,MAOB,turquoise,0.7327982731537962,0.166420368660059,FALSE
P27348,YWHAQ,turquoise,0.45743295513917087,0.06727110168472765,FALSE
P27695,APEX1,turquoise,0.34717711074605256,0.24240126349837554,FALSE
P30038,ALDH4A1,turquoise,0.6329167609564149,0.18667578843518823,FALSE
P30084,ECHS1,turquoise,0.7469682958534359,0.22736975435355591,TRUE
P30405,PPIF,turquoise,0.8123842891136477,0.17650312003689547,TRUE
P30533,LRPAP1,turquoise,0.429827064124742,0.25866003293090434,FALSE
P30626,SRI,turquoise,0.34831570369878134,0.1564399584555152,FALSE
P31040,SDHA,turquoise,0.6347458553282864,0.30946535134756425,FALSE
P31937,HIBADH,turquoise,0.6961551283773185,0.13473408090120828,FALSE
P33121,ACSL1,turquoise,0.7536998470295028,0.16420326514307337,TRUE
P34897,SHMT2,turquoise,0.43308523156729223,0.03366872922782912,FALSE
P35813,PPM1A,turquoise,0.4189840639565,0.012071888848995906,FALSE
P35914,HMGCL,turquoise,0.8404054247426861,0.2240031111321314,TRUE
P36776,LONP1,turquoise,0.7484551349008212,0.21238573557863183,TRUE
P36957,DLST,turquoise,0.5059152790172629,0.014275519010845276,FALSE
P37802,TAGLN2,turquoise,0.42217834873246846,0.12510507936276227,FALSE
P38117,ETFB,turquoise,0.9264193971250836,0.07419906126618496,TRUE
P38646,HSPA9,turquoise,0.4439644297834645,0.04621436202223091,FALSE
P40925,MDH1,turquoise,0.6068559140197062,0.03309826094131856,FALSE
P40926,MDH2,turquoise,0.5891232560486781,0.11441911025039296,FALSE
P40939,HADHA,turquoise,0.7028445365028178,0.39280372555899135,FALSE
P42126,ECI1,turquoise,0.7324762585578557,0.13367569225218257,FALSE
P42765,ACAA2,turquoise,0.7950193932156435,0.0726880366098444,TRUE
