row,module,fpr,tpr
ΔVL-responder,brown,0.06666666666666665,0.2
ΔVL-responder,brown,0.06666666666666665,0.13333333333333333
ΔVL-responder,brown,0.06666666666666665,0.06666666666666667
ΔVL-responder,brown,0.06666666666666665,0
ΔVL-responder,brown,0,0
ΔVL-responder,yellow,1,1
ΔVL-responder,yellow,1,0.9333333333333333
ΔVL-responder,yellow,0.9333333333333333,0.9333333333333333
ΔVL-responder,yellow,0.9333333333333333,0.8666666666666667
ΔVL-responder,yellow,0.9333333333333333,0.8
ΔVL-responder,yellow,0.8666666666666667,0.8
ΔVL-responder,yellow,0.8,0.8
ΔVL-responder,yellow,0.7333333333333334,0.8
ΔVL-responder,yellow,0.7333333333333334,0.7333333333333333
ΔVL-responder,yellow,0.6666666666666667,0.7333333333333333
ΔVL-responder,yellow,0.6666666666666667,0.6666666666666666
ΔVL-responder,yellow,0.6,0.6666666666666666
ΔVL-responder,yellow,0.5333333333333333,0.6666666666666666
ΔVL-responder,yellow,0.4666666666666667,0.6666666666666666
ΔVL-responder,yellow,0.4,0.6666666666666666
ΔVL-responder,yellow,0.4,0.6
ΔVL-responder,yellow,0.4,0.5333333333333333
ΔVL-responder,yellow,0.33333333333333337,0.5333333333333333
ΔVL-responder,yellow,0.33333333333333337,0.4666666666666667
ΔVL-responder,yellow,0.2666666666666667,0.4666666666666667
ΔVL-responder,yellow,0.2666666666666667,0.4
ΔVL-responder,yellow,0.2666666666666667,0.3333333333333333
ΔVL-responder,yellow,0.2666666666666667,0.26666666666666666
ΔVL-responder,yellow,0.19999999999999996,0.26666666666666666
ΔVL-responder,yellow,0.1333333333333333,0.26666666666666666
ΔVL-responder,yellow,0.1333333333333333,0.2
ΔVL-responder,yellow,0.1333333333333333,0.13333333333333333
ΔVL-responder,yellow,0.1333333333333333,0.06666666666666667
ΔVL-responder,yellow,0.06666666666666665,0.06666666666666667
ΔVL-responder,yellow,0,0.06666666666666667
ΔVL-responder,yellow,0,0
ΔVL-responder,green,1,1
ΔVL-responder,green,1,0.9333333333333333
ΔVL-responder,green,1,0.8666666666666667
ΔVL-responder,green,0.9333333333333333,0.8666666666666667
ΔVL-responder,green,0.9333333333333333,0.8
ΔVL-responder,green,0.8666666666666667,0.8
ΔVL-responder,green,0.8,0.8
ΔVL-responder,green,0.7333333333333334,0.8
ΔVL-responder,green,0.6666666666666667,0.8
ΔVL-responder,green,0.6666666666666667,0.7333333333333333
ΔVL-responder,green,0.6,0.7333333333333333
ΔVL-responder,green,0.6,0.6666666666666666
ΔVL-responder,green,0.5333333333333333,0.6666666666666666
ΔVL-responder,green,0.5333333333333333,0.6
ΔVL-responder,green,0.4666666666666667,0.6
ΔVL-responder,green,0.4,0.6
ΔVL-responder,green,0.4,0.5333333333333333
ΔVL-responder,green,0.33333333333333337,0.5333333333333333
