pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
GOBP_PROTEIN_FOLDING,2.8860431059155493e-9,2.868726847280056e-6,2.8726980595723646,33,93,GO:BP,4.32280701754386,blue,Protein Folding,BAG3/CANX/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CRYAB/DNAJA1/DNAJA2/DNAJA4/ERO1A/HSP90AA1/HSP90AB1/HSP90B1/HSPA1A/HSPA2/HSPA4/HSPA5/HSPA8/HSPB1/HSPB2/HSPB6/HYOU1/NUDC/P4HB/PDIA3/TBCB/TCP1/TXNDC5/UNC45B,33,2.868726847280056e-6,GOBP_PROTEIN_FOLDING
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,9.596054481883793e-8,4.263389919808371e-6,5.011676701331873,13,21,Reactome,12.08266129032258,blue,Cooperation Of Prefoldin And Tric Cct In Actin And Tubulin Folding,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/TCP1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,13,4.263389919808371e-6,REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING
REACTOME_PROTEIN_FOLDING,1.8129344967694272e-7,7.047782856191148e-6,4.047892720306513,16,32,Reactome,7.493877551020408,blue,Protein Folding,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CSNK2B/GNG12/TBCB/TCP1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,16,7.047782856191148e-6,REACTOME_PROTEIN_FOLDING
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,3.132439027244437e-7,1.049087333854849e-5,3.925229304539649,16,33,Reactome,7.04921968787515,blue,Rho Gtpases Activate Formins,CLIP1/DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/MAPRE1/NUDC/PFN1/PFN2/PPP2R1A/RPS27/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,16,1.049087333854849e-5,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS
REACTOME_RECYCLING_PATHWAY_OF_L1,1.2023269345393688e-6,3.116030638681198e-5,4.947424435930183,11,18,Reactome,11.597142857142858,blue,Recycling Pathway Of L1,AP2A1/AP2B1/AP2M1/CLTC/EZR/MSN/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,11,3.116030638681198e-5,REACTOME_RECYCLING_PATHWAY_OF_L1
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,1.952787325083112e-6,4.5491623428189676e-5,3.238314176245211,18,45,Reactome,5.0068587105624145,blue,Copi Mediated Anterograde Transport,ARCN1/COPA/COPB2/DCTN1/DCTN4/DCTN5/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/SPTAN1/SPTBN1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,18,4.5491623428189676e-5,REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,2.0478544308509822e-6,4.5491623428189676e-5,4.415882967607105,12,22,Reactome,8.87710843373494,blue,Recruitment Of Numa To Mitotic Centrosomes,DCTN1/DYNC1H1/DYNC1I2/HSP90AA1/MAPRE1/PPP2R1A/TUBA1B/TUBA4A/TUBB/TUBB2A/TUBB4B/TUBB6,12,4.5491623428189676e-5,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES
GOBP_RESPONSE_TO_HEAT,1.0184064504967263e-7,5.06148005896873e-5,4.17846990483253,16,31,GO:BP,7.9978231292517,blue,Response To Heat,BAG3/CRYAB/DNAJA1/DNAJA2/DNAJA4/EEF1D/EIF2B1/HSP90AA1/HSP90AB1/HSPA1A/HSPA2/HSPB1/HSPB2/HSPB6/MAPT/VCP,16,5.06148005896873e-5,GOBP_RESPONSE_TO_HEAT
REACTOME_AGGREPHAGY,2.5452295345116168e-6,5.277109234887419e-5,4.687033676144384,11,19,Reactome,10.142,blue,Aggrephagy,DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/HSP90AA1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/VCP,11,5.277109234887419e-5,REACTOME_AGGREPHAGY
GOBP_PROTEIN_REFOLDING,2.2567049819590397e-7,7.477215840224284e-5,5.113127646702964,12,19,GO:BP,12.70223752151463,blue,Protein Refolding,CRYAB/DNAJA1/DNAJA2/DNAJA4/HSP90AA1/HSPA1A/HSPA2/HSPA5/HSPA8/HSPB1/HSPB2/HSPB6,12,7.477215840224284e-5,GOBP_PROTEIN_REFOLDING
REACTOME_L1CAM_INTERACTIONS,5.256548547355016e-6,9.082147767930055e-5,3.4696223316912973,15,35,Reactome,5.585365853658536,blue,L1cam Interactions,AP2A1/AP2B1/AP2M1/CLTC/CSNK2B/EZR/HSPA8/MSN/SPTAN1/SPTBN1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,15,9.082147767930055e-5,REACTOME_L1CAM_INTERACTIONS
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,6.922476754305191e-6,1.0764451352944572e-4,2.4194301316774562,26,87,Reactome,3.248412975235438,blue,Asparagine N Linked Glycosylation,ARCN1/CANX/COPA/COPB2/DCTN1/DCTN4/DCTN5/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/GANAB/PDIA3/PRKCSH/SEC22B/SEC23IP/SEC31A/SPTAN1/SPTBN1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/VCP,26,1.0764451352944572e-4,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION
HALLMARK_MITOTIC_SPINDLE,5.256548547355016e-6,1.8923574770478058e-4,3.4696223316912973,15,35,Hallmark,5.585365853658536,blue,Mitotic Spindle,BIN1/CLIP1/CLIP2/DYNC1H1/EZR/FLNA/FLNB/KIF5B/KLC1/MAPRE1/MARCKS/SPTAN1/SPTBN1/TUBA4A/VCL,15,1.8923574770478058e-4,HALLMARK_MITOTIC_SPINDLE
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,8.31429778079517e-7,2.0661029985275997e-4,4.385217113665389,13,24,GO:BP,8.773093841642229,blue,Positive Regulation Of Protein Localization To Nucleus,BAG3/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/FLNA/HSP90AA1/IPO5/RAN/TCP1,13,2.0661029985275997e-4,GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS
REACTOME_RHO_GTPASE_EFFECTORS,1.5144144150000043e-5,2.1408312866590972e-4,2.482707535121328,23,75,Reactome,3.345184227537169,blue,Rho Gtpase Effectors,ARPC1B/CLIP1/DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/FLNA/KIF5B/KLC1/KTN1/MAPRE1/NUDC/PFN1/PFN2/PPP1R12B/PPP2R1A/RPS27/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/YWHAH,23,2.1408312866590972e-4,REACTOME_RHO_GTPASE_EFFECTORS
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,1.3826001092418505e-6,2.748609017172799e-4,3.440708812260536,17,40,GO:BP,5.5404490377761935,blue,Chaperone Mediated Protein Folding,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/ERO1A/HSP90AB1/HSPA1A/HSPA2/HSPA5/HSPA8/HSPB1/HSPB6/TCP1/UNC45B,17,2.748609017172799e-4,GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,3.05572544077986e-5,3.208511712818853e-4,4.553879310344827,9,16,KEGG,9.41326530612245,blue,Reference Dynein Recruitment To The Kinetochore,DCTN1/DCTN4/DCTN5/DCTN6/DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/DYNLT1,9,3.208511712818853e-4,KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE
GOBP_DNA_BIOSYNTHETIC_PROCESS,2.5452295345116168e-6,3.547253083036935e-4,4.687033676144384,11,19,GO:BP,10.142,blue,DNA Biosynthetic Process,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/HSP90AA1/HSP90AB1/TCP1/VCP,11,3.547253083036935e-4,GOBP_DNA_BIOSYNTHETIC_PROCESS
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,2.8549320587822417e-6,3.547253083036935e-4,5.059865900383142,10,16,GO:BP,12.257636122177955,blue,RNA Templated DNA Biosynthetic Process,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/HSP90AA1/HSP90AB1/TCP1,10,3.547253083036935e-4,GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,4.033789047141413e-5,5.25675314820493e-4,2.406855130993062,22,74,Reactome,3.1863533955584167,blue,Mitotic Metaphase And Anaphase,CLIP1/DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/KPNB1/MAPRE1/NUDC/PPP2R1A/PSMC2/PSMC4/PSMD13/PSMD7/PSMD8/RAN/RPS27/TNPO1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,22,5.25675314820493e-4,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
REACTOME_SELECTIVE_AUTOPHAGY,5.115384445702376e-5,6.363538250453755e-4,2.9618727221754977,15,41,Reactome,4.282363977485929,blue,Selective Autophagy,CSNK2B/DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/HSP90AA1/HSPA8/PRKAA2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/VCP,15,6.363538250453755e-4,REACTOME_SELECTIVE_AUTOPHAGY
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,5.7977203299394616e-5,6.439610795039903e-4,4.286004056795131,9,17,Reactome,8.232142857142858,blue,Hsf1 Dependent Transactivation,CRYAB/HSP90AA1/HSP90AB1/HSPA1A/HSPA2/HSPA8/HSPB1/HSPB2/SERPINH1,9,6.439610795039903e-4,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,9.601294402043612e-6,0.0010604096261812611,3.0584078331204765,17,45,GO:BP,4.53864168618267,blue,Response To Topologically Incorrect Protein,BAG3/DNAJA1/ERO1A/HSP90AA1/HSP90AB1/HSPA1A/HSPA2/HSPA4/HSPA5/HSPA8/HSPB1/HSPB2/HSPB3/HSPB7/SERPINH1/UBR4/VCP,17,0.0010604096261812611,GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN
REACTOME_HCMV_EARLY_EVENTS,1.0354339063260881e-4,0.0010733998162247114,4.047892720306513,9,18,Reactome,7.313492063492063,blue,Hcmv Early Events,DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,9,0.0010733998162247114,REACTOME_HCMV_EARLY_EVENTS
GOBP_SPINDLE_ORGANIZATION,1.3555888336586216e-5,0.0012249593642333363,2.9919207063135094,17,46,GO:BP,4.379734313171284,blue,Spindle Organization,CLTC/DCTN1/DCTN6/DDB1/DYNC1H1/EZR/FLNA/HSPA1A/KPNB1/MAP4/MAPRE1/MAPRE3/NUDC/PPP2R1A/RAN/TUBB/VCP,17,0.0012249593642333363,GOBP_SPINDLE_ORGANIZATION
REACTOME_NEUTROPHIL_DEGRANULATION,1.323211384736854e-4,0.0013274798085585859,1.821551724137931,36,160,Reactome,2.2296774193548385,blue,Neutrophil Degranulation,ANXA2/CAND1/CCT2/CCT8/CKAP4/CSNK2B/CYB5R3/DYNC1H1/DYNC1LI1/DYNLT1/EEF2/GYG1/HSP90AA1/HSP90AB1/HSPA1A/HSPA8/KPNB1/LGALS3/PADI2/PSMC2/PSMD13/PSMD7/RAB10/RAB18/RAP1B/S100A11/SPTAN1/SURF4/TMEM63A/TUBB/TUBB4B/TXNDC5/UBR4/VAT1/VCL/VCP,36,0.0013274798085585859,REACTOME_NEUTROPHIL_DEGRANULATION
REACTOME_MITOTIC_G2_G2_M_PHASES,1.4136864949273074e-4,0.0013739265622574768,2.4034363026819925,19,64,Reactome,3.152708907254362,blue,Mitotic G2 G2 M Phases,DCTN1/DYNC1H1/DYNC1I2/HSP90AA1/HSP90AB1/MAPRE1/PPP1R12B/PPP2R1A/PSMC2/PSMC4/PSMD13/PSMD7/PSMD8/TUBA1B/TUBA4A/TUBB/TUBB2A/TUBB4B/TUBB6,19,0.0013739265622574768,REACTOME_MITOTIC_G2_G2_M_PHASES
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,1.9230429703876362e-4,0.0017590187170310435,2.9234780757769263,13,36,Reactome,4.168478260869565,blue,Cellular Response To Heat Stress,BAG3/CRYAB/HSP90AA1/HSP90AB1/HSPA1A/HSPA2/HSPA4/HSPA5/HSPA8/HSPB1/HSPB2/SERPINH1/VCP,13,0.0017590187170310435,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,3.1668238830988375e-4,0.0027357839656770512,2.943921978404737,12,33,Reactome,4.201950659781985,blue,Neurotransmitter Receptors And Postsynaptic Signal Transmission,AP2A1/AP2B1/AP2M1/GNG12/MAPT/PRKAA2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,12,0.0027357839656770512,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION
GOBP_PROTEIN_STABILIZATION,5.2834669682198085e-5,0.004039820128008069,2.5636653895274586,19,60,GO:BP,3.467950010078613,blue,Protein Stabilization,BAG3/BAG6/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CRYAB/FLNA/HSP90AA1/HSP90AB1/HSPA1A/PFN1/PFN2/TCP1/UBR4/USP9X,19,0.004039820128008069,GOBP_PROTEIN_STABILIZATION
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,2.2604244436744744e-4,0.004068763998614054,3.035919540229885,12,32,Hallmark,4.414457831325302,blue,Unfolded Protein Response,BAG3/DCTN1/DNAJA4/EEF2/ERO1A/HSP90B1/HSPA5/HYOU1/KIF5B/SEC31A/TARS1/TUBB2A,12,0.004068763998614054,HALLMARK_UNFOLDED_PROTEIN_RESPONSE
REACTOME_INTERFERON_SIGNALING,5.521801037126636e-4,0.004293200306365959,2.2419098143236074,18,65,Reactome,2.8447596532702915,blue,Interferon Signaling,ABCE1/FLNA/FLNB/GBP2/HSPA1A/HSPA2/HSPA5/HSPA8/KPNA1/KPNA4/KPNB1/MAPT/PPP2R1A/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,18,0.004293200306365959,REACTOME_INTERFERON_SIGNALING
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,8.246266831392187e-4,0.006255095084299927,2.5669563592187643,13,41,Reactome,3.414746543778802,blue,The Role Of Gtse1 In G2 M Progression After G2 Checkpoint,HSP90AA1/HSP90AB1/MAPRE1/PSMC2/PSMC4/PSMD13/PSMD7/PSMD8/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,13,0.006255095084299927,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT
REACTOME_PKR_MEDIATED_SIGNALING,8.589979195479537e-4,0.00636067507093842,2.9984390520788984,10,27,Reactome,4.3004452777126785,blue,Pkr Mediated Signaling,HSPA1A/HSPA2/HSPA8/MAPT/PPP2R1A/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,10,0.00636067507093842,REACTOME_PKR_MEDIATED_SIGNALING
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,9.899781830744604e-4,0.007160074765957144,3.1679160419790104,9,23,Reactome,4.688775510204081,blue,Cytosolic Trna Aminoacylation,DARS1/EPRS1/FARSA/FARSB/LARS1/RARS1/SARS1/TARS1/VARS1,9,0.007160074765957144,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,1.3984238180367745e-4,0.009928809108061099,2.6435217765267023,16,49,GO:BP,3.599752628324057,blue,Positive Regulation Of Protein Containing Complex Assembly,BIN1/CAND1/CAPG/CLIP1/DCTN1/GBP2/HSP90AA1/HSPA1A/LGALS3/MAPRE1/MAPT/MSN/PFN1/PFN2/RAP1B/VCP,16,0.009928809108061099,GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,1.7569674140072535e-4,0.01137576173182415,3.8348457350272227,9,19,GO:BP,6.578571428571428,blue,Positive Regulation Of Telomere Maintenance,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/HSP90AA1/TCP1,9,0.01137576173182415,GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE
GOBP_MICROTUBULE_BASED_MOVEMENT,1.8311085282614326e-4,0.01137576173182415,2.5906513409961685,16,50,GO:BP,3.491956782713085,blue,Microtubule Based Movement,BAG3/DCTN1/DYNC1H1/DYNC1I2/DYNC1LI1/DYNC1LI2/DYNLT1/HSPB1/KIF5B/KLC1/KPNB1/KTN1/MAP4/MAPT/TUBB4B/UCHL1,16,0.01137576173182415,GOBP_MICROTUBULE_BASED_MOVEMENT
REACTOME_NEURONAL_SYSTEM,0.0016480356841482879,0.011389757728224835,2.3130815544608647,14,49,Reactome,2.94251012145749,blue,Neuronal System,AP2A1/AP2B1/AP2M1/ARL6IP5/GNG12/HSPA8/MAPT/PRKAA2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,14,0.011389757728224835,REACTOME_NEURONAL_SYSTEM
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,2.1644575655800226e-4,0.012655710706979661,2.764414540697131,14,41,GO:BP,3.831159094316989,blue,Endoplasmic Reticulum To Golgi Vesicle Mediated Transport,ARCN1/BCAP29/BCAP31/CNIH4/COPA/COPB2/HYOU1/P4HB/SEC22B/SEC23IP/SEC31A/SURF4/TMED1/VCP,14,0.012655710706979661,GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.001976858355083867,0.013080913796406014,2.9144827586206894,9,25,Reactome,4.098214285714286,blue,Nuclear Envelope Ne Reassembly,KPNB1/PPP2R1A/RAN/TNPO1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,9,0.013080913796406014,REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,2.5782853039861645e-4,0.013130655370428327,4.047892720306513,8,16,GO:BP,7.288537549407114,blue,Cytoplasmic Microtubule Organization,CLIP1/CLIP2/DYNC1H1/EZR/KPNB1/MAPT/SLK/TBCB,8,0.013130655370428327,GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,4.4604467116089096e-4,0.021112781101615505,3.469622331691297,9,21,GO:BP,5.476190476190476,blue,Positive Regulation Of Protein Polymerization,BIN1/CLIP1/DCTN1/HSP90AA1/HSPA1A/MAPRE1/MAPT/PFN1/PFN2,9,0.021112781101615505,GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.00385219883897032,0.024959038310828532,3.148361004682844,7,18,Reactome,4.6123836793128135,blue,Regulation Of Insulin Like Growth Factor Igf Transport And Uptake By Insulin Like Growth Factor Binding Proteins Igfbps,CALU/CKAP4/HRC/HSP90B1/KTN1/P4HB/PRKCSH,7,0.024959038310828532,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,5.921003835653579e-4,0.025589033967998512,2.7756978653530378,12,35,GO:BP,3.8323729701414355,blue,Regulation Of Chromosome Organization,CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/DYNC1LI1/HSP90AA1/MAPT/NAA10/TCP1,12,0.025589033967998512,GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION
GOBP_GOLGI_VESICLE_TRANSPORT,6.219395514760793e-4,0.02575866309030095,2.1664777939668665,19,71,GO:BP,2.7177368086458995,blue,Golgi Vesicle Transport,ACSL3/AP2A1/ARCN1/BCAP29/BCAP31/CNIH4/COPA/COPB2/HYOU1/P4HB/RAB10/RABEP1/SEC22B/SEC23IP/SEC31A/SPTBN1/SURF4/TMED1/VCP,19,0.02575866309030095,GOBP_GOLGI_VESICLE_TRANSPORT
GOBP_CELL_RECOGNITION,6.743919095558587e-4,0.02578252146532783,3.311912225705329,9,22,GO:BP,5.052197802197802,blue,Cell Recognition,CCT2/CCT3/CCT4/CCT5/CCT7/CCT8/LGALS3/MSN/TCP1,9,0.02578252146532783,GOBP_CELL_RECOGNITION
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS,7.520769515546266e-4,0.027687573697974033,2.136387824606216,19,72,GO:BP,2.664977389677218,blue,Protein Localization To Nucleus,BAG3/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/FLNA/GBP2/HSP90AA1/IPO5/KPNA1/KPNA4/KPNA6/KPNB1/RAN/TCP1/TNPO1,19,0.027687573697974033,GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS
REACTOME_RHO_GTPASE_CYCLE,0.005204806885375553,0.03237389882703594,1.799063431247339,20,90,Reactome,2.11262596324837,blue,Rho Gtpase Cycle,AKAP12/ARHGAP1/BCAP31/CCT2/CCT6A/CCT7/CKAP4/CLTC/HSP90AA1/HSP90AB1/KTN1/NUDC/OSBPL11/SLK/SPTAN1/SPTBN1/TUBA1B/TXNL1/USP9X/VCP,20,0.03237389882703594,REACTOME_RHO_GTPASE_CYCLE
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.0010693275496447862,0.03472815225495544,1.957222853774578,22,91,GO:BP,2.3786307682978594,blue,Regulation Of Protein Containing Complex Assembly,BIN1/CAND1/CAPG/CLIP1/CRYAB/DCTN1/GBP2/HSP90AA1/HSPA1A/HSPA5/HSPA8/LGALS3/MAPRE1/MAPRE3/MAPT/MSN/PFN1/PFN2/RAP1B/SPTAN1/SPTBN1/VCP,22,0.03472815225495544,GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY
GOBP_ORGANELLE_DISASSEMBLY,0.0010830711467843246,0.03472815225495544,3.4087517644686423,8,19,GO:BP,5.292130794107079,blue,Organelle Disassembly,ABCE1/GCN1/KIF5B/KLC1/MAP4/MCTS1/PRKAA2/VCP,8,0.03472815225495544,GOBP_ORGANELLE_DISASSEMBLY
HALLMARK_MTORC1_SIGNALING,0.002973328241981955,0.03567993890378346,1.8827408001425643,20,86,Hallmark,2.245693449012951,blue,mTORC1 Signaling,ACACA/ACSL3/CACYBP/CANX/CCT6A/EPRS1/ERO1A/ETF1/GBE1/GSR/HPRT1/HSP90B1/HSPA4/HSPA5/PSMC2/PSMC4/PSMD13/RDH11/SERPINH1/TUBA4A,20,0.03567993890378346,HALLMARK_MTORC1_SIGNALING
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.006050361296117114,0.036895340452792594,2.6985951468710088,8,24,Reactome,3.6284584980237153,blue,Activation Of Nmda Receptors And Postsynaptic Events,MAPT/PRKAA2/PRKAG1/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6,8,0.036895340452792594,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS
REACTOME_PCP_CE_PATHWAY,0.007084080317998549,0.04236824959418363,2.2263409961685827,11,40,Reactome,2.7659310344827586,blue,Pcp Ce Pathway,AP2A1/AP2B1/AP2M1/CLTB/CLTC/PFN1/PSMC2/PSMC4/PSMD13/PSMD7/PSMD8,11,0.04236824959418363,REACTOME_PCP_CE_PATHWAY
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.007542012491801891,0.04425596009340355,2.8335249042145594,7,20,Reactome,3.8985463355542094,blue,Potential Therapeutics For Sars,AP2A1/AP2B1/AP2M1/ATP1A1/HSP90AA1/HSP90AB1/TUBB,7,0.04425596009340355,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.00791476313212399,0.04558317285352891,2.428735632183908,9,30,Reactome,3.1139455782312924,blue,Translocation Of Slc2a4 Glut4 To The Plasma Membrane,PRKAA2/PRKAG1/RAB10/TUBA1B/TUBA4A/TUBB2A/TUBB4B/TUBB6/YWHAH,9,0.04558317285352891,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE
REACTOME_STRIATED_MUSCLE_CONTRACTION,1.0428909272367394e-23,3.2433907837062596e-21,9.576686004350979,25,28,Reactome,92.68410852713178,brown,Striated Muscle Contraction,ACTA1/ACTN2/ACTN3/DES/MYBPC1/MYBPC2/MYH3/MYH8/MYL1/MYL3/NEB/TCAP/TMOD1/TMOD4/TNNC1/TNNC2/TNNI1/TNNI2/TNNT1/TNNT3/TPM1/TPM2/TPM3/TTN/VIM,25,3.2433907837062596e-21,REACTOME_STRIATED_MUSCLE_CONTRACTION
HALLMARK_MYOGENESIS,7.340459121197507e-18,2.6425652836311023e-16,4.269528362328126,41,103,Hallmark,7.859181141439206,brown,Myogenesis,ACTA1/ACTN2/ACTN3/COL15A1/COL1A1/COL3A1/COL4A2/COL6A2/COL6A3/DES/GABARAPL2/HSPB8/ITGA7/LAMA2/MYBPH/MYH1/MYH2/MYH3/MYH4/MYH7/MYH8/MYL1/MYL3/MYL6B/MYOM1/MYOM2/MYOZ1/PDLIM7/PVALB/SPEG/SSPN/SVIL/TCAP/TNNC1/TNNC2/TNNI1/TNNI2/TNNT1/TNNT3/TPM2/TPM3,41,2.6425652836311023e-16,HALLMARK_MYOGENESIS
