quadrant,gene
UU,TRAPPC3
UU,DBNL
UU,PDIA4
UU,MTIF2
UU,RPS14
UU,EIF3C
UU,ATP1B1
UU,SUGT1
UU,MARS1
UU,PSMB7
UU,HSPE1
UU,P4HB
UU,TMEM70
UU,SLC2A4
UU,PSMA6
UU,RPL15
UU,ATP5F1A
UU,SETD7
UU,LMAN1
UU,FAM120A
UU,LMOD3
UU,USP15
UU,PSMC4
UU,NAMPT
UU,EIF2S1
UU,PFN2
UU,TIAL1
UU,CORO6
UU,PSMD9
UU,TRIM72
UU,CSNK2B
UU,PAK1
UU,TMED9
UU,ANP32A
UU,CAST
UU,RPS8
UU,MYH13
UU,CSNK2A1
UU,ARL1
UU,CACYBP
UU,TMSB4X
UU,CLUH
UU,AKAP12
UU,EIF3I
UU,AP2B1
UU,PPIA
UU,S100A10
UU,NLN
UU,STOML2
UU,VAPA
UU,RPS28
UU,NRAP
UU,RRAD
UU,ACYP2
UU,PSMB3
UU,EIF1AX
UU,RPS15A
UU,PHKB
UU,MT-ATP8
UU,PPIB
UU,PPP1CA
UU,AKR1C2
UU,PTCD3
UU,MAP2K1
UU,PSMD2
UU,OPA1
UU,MRPS18A
UU,COMMD7
UU,RPS3
UU,CHCHD4
UU,SLC25A24
UU,PTER
UU,RPL13
UU,GMPPB
UU,PRKACA
UU,SRM
UU,LARS1
UU,PDLIM3
UU,HSPD1
UU,VCP
UU,SIRT5
UU,MYO18A
UU,YWHAQ
UU,ARPC5
UU,THAP4
UU,TPPP3
UU,TPD52
UU,PRKAB2
UU,PSMC3
UU,LRPPRC
UU,PSMA1
UU,ACOT9
UU,CPPED1
UU,EEF1A2
UU,RARS1
UU,HSPA9
UU,RPL14
UU,ATP5F1B
UU,YWHAB
UU,NGLY1
UU,RPL7
UU,COPB2
UU,CTTN
UU,SYNPO2
UU,UBAC1
UU,NT5C1A
UU,ACTR3
UU,SEC31A
UU,ATP5PO
UU,FAM162A
UU,AHNAK
UU,LETM1
UU,RDH11
UU,PSMD14
UU,CFL1
UU,PSMD8
UU,EIF5A
UU,ACADM
UU,CHMP4B
UU,MAPRE3
UU,HSP90AA1
UU,ANXA6
UU,PFKL
UU,KLHDC8B
UU,NNT
UU,VPS13C
UU,ECHS1
UU,PAICS
UU,MAPRE1
UU,GPI
UU,RPL6
UU,TKT
UU,CKAP4
UU,GRSF1
UU,TPP2
UU,STRAP
UU,MDH2
UU,PPME1
UU,TIMM50
UU,RPL28
UU,DHX9
UU,STIM1
UU,ENO1
UU,CES2
UU,CAPG
UU,RPS24
UU,SCP2
UU,SCCPDH
UU,USP14
UU,GSPT1
UU,PPP2CA
UU,LAMTOR2
UU,PDCD6IP
UU,MIF
UU,ESYT2
UU,ATP5PF
UU,ATP6V1A
UU,SFXN1
UU,PSMB4
UU,LRMDA
UU,ILF3
UU,ENDOG
UU,HSD17B4
UU,SERPINB1
UU,SARS2
UU,S100A16
UU,DPYSL2
UU,RPL29
UU,TUBA4A
UU,HBS1L
UU,CISD1
UU,MRPS21
UU,CSTA
UU,ALDOC
UU,AAMP
UU,PGK1
UU,CLIP2
UU,HSD17B12
UU,PSMA2
UU,SH3BGRL
UU,COPA
UU,TYMP
UU,PSMA4
UU,RPL10
UU,FLOT1
UU,TMEM230
UU,PKM
UU,MBNL1
UU,RPS13
UU,LAMP1
UU,PGD
UU,RPL36
UU,SRPRB
UU,ANK1
UU,RPL26
UU,HIBCH
UU,NAP1L1
UU,MARCHF5
UU,RPL37A
UU,FHOD1
UU,RPS16
UU,NPEPL1
UU,MAP2K3
UU,MRPS25
UU,RAB5C
UU,TAGLN2
UU,DSTN
UU,DECR1
UU,PTGR1
UU,GSTK1
UU,EML2
UU,JSRP1
UU,ASPH
UU,HSPB8
UU,EIF3L
UU,MYO6
UU,PDE4DIP
UU,HMGCL
UU,HNRNPR
UU,COL14A1
UU,JUP
UU,FNTA
UU,LDHA
UU,SLIRP
UU,SLC25A6
UU,VPS35
UU,MYOF
UU,MRPS18B
UU,ADK
UU,GRHPR
UU,RTN3
UU,PPBP
UU,UFD1
UU,RPL36AL
UU,ATP5IF1
UU,RPS4X
UU,ATP2A1
UU,ERGIC1
UU,RPL30
UU,CARS1
UU,SNF8
UU,ABHD11
UU,KLC1
UU,MRPL19
UU,DYNLRB1
UU,SUCLA2
UU,CISD2
UU,AGMAT
UU,RPL18
UU,MAPK1
UU,RPL17
UU,CTSB
UU,RPL10A
UU,OSBPL11
UU,EPB41
UU,HCCS
UU,SMIM4
UU,TTC38
UU,FXYD1
UU,CHMP6
UU,VIM
UU,MVP
UU,HLA-A
UU,RPL11
UU,PPP1R3A
UU,TRMT10C
UU,GSTM2
UU,CLPB
UU,APRT
UU,DHRS4
UU,AGK
UU,MYH9
UU,DCUN1D1
UU,ENDOD1
UU,CD36
UU,SBDS
UU,CUL2
UU,RPS19
UU,PRDX4
UU,SUMO2
UU,NAA15
UU,RPS17
UU,CKMT2
UU,CARM1
UU,S100A8
UU,ATP2A3
UU,TXNDC17
UU,CAMK2B
UU,SUB1
UU,AGL
UU,IDH2
UU,RPL3L
UU,UCHL3
UU,RAB11B
UU,PPP1CB
UU,BCAP29
UU,UCHL5
UU,RDH13
UU,SMTN
UU,ALAD
UU,RPL4
UU,FECH
UU,CRYZ
UU,DNAJB4
UU,AFG3L2
UU,MYL6B
UU,UBXN4
UU,SNCG
UU,CAVIN4
UU,ADI1
UU,FXR1
UU,PM20D2
UU,CAP1
UU,VPS29
UU,EIF2S2
UU,SHMT2
UU,SF3B2
UU,PFKFB2
UU,COMT
UU,DCAF8
UU,ZYX
UU,TIMM13
UU,MMUT
UU,GAPDHS
UU,JPT1
UU,PTGES2
UU,PA2G4
UU,RPL12
UU,MGST2
UU,S100A9
UU,RPL8
UU,PSMB1
UU,TMOD1
UU,NARS1
UU,CSRP1
UU,RPLP0
UU,ALPK3
UU,SH3GLB2
UU,DDRGK1
UU,CDV3
UU,MRPL1
UU,MRPL4
UU,HP1BP3
UU,NSF
UU,RAB35
DD,PKIA
DD,SNX5
DD,RNF114
DD,MPC1
DD,MDP1
DD,UBE2L3
DD,HDGF
DD,NT5C3A
DD,ATP2A2
DD,NIT2
DD,ACO1
DD,RTN4
DD,RCSD1
DD,CYB5R1
DD,RNF123
DD,PAFAH2
DD,NUTF2
DD,CDH13
DD,GCSH
DD,DMAC2L
DD,TNMD
DD,PRKG1
DD,CKB
DD,FUNDC2
DD,TST
DD,ADRM1
DD,FDX1
DD,AZGP1
DD,GSS
DD,PDHX
DD,PIN4
DD,SAR1A
DD,MMAB
DD,TIMM10
DD,JCHAIN
DD,PDLIM5
DD,EIF4B
DD,ST13
DD,OLA1
DD,VCAN
DD,OTUB1
DD,HSPA1A
DD,RAB12
DD,BCKDHA
DD,RBP4
DD,NDUFA11
DD,SNTB2
DD,SOD1
DD,NAXE
DD,GSK3A
DD,ETFRF1
DD,C6orf136
DD,RAB2A
DD,GLUL
DD,CMYA5
DD,NLRX1
DD,PLIN5
DD,DPYSL3
DD,DCAF6
DD,RAD23A
DD,PDXK
DD,GSTO1
DD,UBE2V1
DD,RDX
DD,CUL4A
DD,MPI
DD,SLC25A42
DD,MAP2K2
DD,MAPRE2
DD,TSNAX
DD,IFIT2
DD,GPHN
DD,PNPO
DD,PYGB
DD,VAMP2
DD,BBS4
DD,PPP1R2
DD,ANXA7
DD,STAT5B
DD,PCYT2
DD,RNH1
DD,APOOL
DD,HMGB2
DD,CDC42
DD,PARVA
DD,DDX6
DD,UBQLN1
DD,ASS1
DD,ACADS
DD,HEBP2
DD,TMEM38A
DD,MMP24OS
DD,ITGB1
DD,TOM1
DD,RHOA
DD,MECP2
DD,OXCT1
DD,NOL3
DD,SUOX
DD,EIF4E
DD,CTSD
DD,GSTZ1
DD,DCPS
DD,SULT1A1
DD,AASDHPPT
DD,SNX3
DD,JAGN1
DD,ATP5MF
DD,DCXR
DD,THEM6
DD,CLASP2
DD,ACAT1
DD,DMD
DD,TLN2
DD,IDI1
DD,LAMP2
DD,CLCC1
DD,TMEM14C
DD,ARMT1
DD,PRXL2A
DD,RAB21
DD,ME1
DD,XRCC5
DD,CUL5
DD,ACADVL
DD,USO1
DD,NIPSNAP1
DD,RNF181
DD,PEA15
DD,PPID
DD,FIS1
DD,PEPD
DD,PEBP1
DD,CACNA1S
DD,RASA4
DD,TMEM126A
DD,MCCC1
DD,TMX4
DD,NPEPPS
DD,PPP1R7
DD,PCBD1
DD,GPC1
DD,SHMT1
DD,NAPA
DD,TXN
DD,MB
DD,ADH5
DD,SSPN
DD,H6PD
DD,MAT2A
DD,COQ10B
DD,UBE2D1
DD,TXNRD1
DD,TMA7
DD,ECHDC3
DD,METAP2
DD,RPA1
DD,DTNA
DD,APOD
DD,ITGA7
DD,FHL3
DD,ABHD14B
DD,RAB5B
DD,UFL1
DD,PCYOX1
DD,CPT2
DD,SYNPO
DD,KHSRP
DD,UBE2K
DD,IMPA1
DD,GPD1L
DD,OXSR1
DD,NMT1
DD,MRPL11
DD,COQ8A
DD,MAPK3
DD,SOD3
DD,GPD2
DD,FXN
DD,SCRN3
DD,MT2A
DD,CUTA
DD,HINT2
DD,GAMT
DD,ALDH6A1
DD,DHRS7C
DD,MYOZ2
DD,PPP3R1
DD,HADHB
DD,SDR39U1
DD,RTCA
DD,GLRX5
DD,PLPBP
DD,RSU1
DD,TMEM109
DD,SGTA
DD,CACNA2D1
DD,HCFC2
DD,ATL2
DD,ADSL
DD,CMBL
DD,FUBP1
DD,ATP6V1H
DD,UBE2D3
DD,RBKS
DD,SORD
DD,SGCA
DD,FKBP5
DD,TMEM205
DD,SGCB
DD,PEX11B
DD,UBE2M
DD,DNAJB2
DD,GNA11
DD,ABHD10
DD,VPS36
DD,GLRX
DD,OPLAH
DD,NUDT3
DD,HLA-DRB1
DD,PSAP
DD,LYRM7
DD,GOT1
DD,DDX19A
DD,GFM1
DD,DAG1
DD,SELENBP1
DD,PRDX6
DD,DBI
DD,COQ7
DD,GNPDA1
DD,VAPB
DD,MTAP
DD,BDH1
DD,SYNGR2
DD,HNRNPH3
DD,SNX6
DD,CPT1A
DD,WARS2
DD,MDH1
DD,NUCKS1
DD,GNB2
DD,DENND5A
DD,GLOD4
DD,CACNG1
DD,DDOST
DD,FABP5
DD,CAVIN2
DD,NAXD
DD,ATPAF2
DD,C11orf54
DD,ASPSCR1
DD,HSDL2
DD,PUF60
DD,METTL7A
DD,TALDO1
DD,HADH
DD,CPT1B
DD,GPX3
DD,PVALB
DD,RRAS2
DD,ANXA3
DD,TMPO
DD,MYOM2
DD,HNRNPK
DD,ALDH9A1
DD,PPP1CC
DD,PCYT1A
DD,IDH1
DD,COQ9
DD,ACSF2
DD,PIP4K2B
DD,MACROD1
DD,PPP3CB
DD,IFITM1
DD,SGCG
DD,CPA3
DD,TSPAN8
DD,IMPA2
DD,HHATL
DD,ALDH1A1
DD,RGS12
DD,NFU1
DD,SGCD
DD,CLIC5
DD,UBE2N
DD,KYAT1
DD,GPX1
DD,GLO1
DD,TSN
DD,CPNE1
DD,ENOPH1
DD,TGFBI
DD,SELENOW
DD,SORBS1
DD,ECHDC2
DD,GPT
DD,CRKL
DD,NAE1
DD,FAM185A
DD,MAPK12
DD,QDPR
DD,MRPL47
DD,RNPEP
DD,PCBD2
DD,NUDT16
DD,GDI1
DD,NIF3L1
DD,GGCT
DD,MYH3
DD,MYLK2
DD,AAMDC
DD,CZIB
DD,ERI3
DD,PLIN4
DD,LANCL2
DD,RIDA
DD,PTGR2
DD,HAGH
DD,SYPL2
DD,PFDN5
DD,PEBP4
DD,TOR1AIP1
DD,MT-ND3
DD,RNF7
DD,UBE2V2
DD,SYNE2
DD,EIF4H
DD,ACSS2
DD,MT-ND4
DD,ECI1
DD,ADH1B
DD,NFIC
DD,HMGB1
DD,BST2
DD,FBN1
DD,UBE2I
DD,VDAC3
DD,MYLK
DD,VDAC1
DD,LRRC20
DD,MGST3
DD,JPH2
DD,MAOA
DD,MAOB
DD,ART3
DD,SNU13
DD,H1-0
DD,GNAS
DU,SSU72
