gene,pre_mean,post_mean,pre_sd,pct_miss,shift,effect_d,imputation_reliable
FBLN2,17.570450671744293,17.56819866680378,0.5608169404328144,43.54838709677419,-0.0022520049405123643,-0.004015579377424591,TRUE
MPP1,15.43416564487871,15.451197533335362,0.4337594477441257,48.38709677419355,0.0170318884566516,0.0392657463606388,TRUE
PITPNA,16.805507046218636,16.823017197921253,0.29098380007707053,37.096774193548384,0.017510151702616383,0.06017569259174776,TRUE
HDLBP,15.899402969667277,15.900090784485977,0.3042841139331854,50,6.878148187006161e-4,0.0022604361752899343,FALSE
SORD,17.712217707282914,17.764876109678244,0.5159751435046418,27.419354838709676,0.052658402395330484,0.10205608362771211,TRUE
PLIN5,17.483932420844976,17.428655196128506,0.7665646254850805,22.58064516129032,-0.055277224716469675,-0.07211032557299439,TRUE
EWSR1,17.125274749561964,17.110673834595044,0.28200435010696023,33.87096774193548,-0.014600914966919731,-0.051775495524738584,TRUE
AKAP12,16.152421302959084,16.126683497854366,0.43018748550833125,17.741935483870968,-0.025737805104718348,-0.059829274378600895,TRUE
PRKCQ,18.236047348502765,18.28593248927071,0.4284522755967742,30.64516129032258,0.04988514076794459,0.11643103236751762,TRUE
PLP2,15.825884992207053,15.835977042940703,0.7615870878726911,48.38709677419355,0.010092050733650382,0.013251341697296994,TRUE
SRSF11,16.671915352368202,16.691172087817694,0.2789965361970675,50,0.019256735449491913,0.06902141407192969,FALSE
CALD1,16.893537021812772,16.88207742374189,0.5662205062717522,45.16129032258064,-0.011459598070882038,-0.020238754944318656,TRUE
CKAP4,17.93826364379503,17.863853061502365,0.46022513339494087,45.16129032258064,-0.07441058229266417,-0.16168300445427639,TRUE
DPT,18.0116929649722,17.952830139565474,0.6448992642645176,41.935483870967744,-0.05886282540672738,-0.09127444962099333,TRUE
KLC1,16.909473818515462,16.8818432564345,0.3554443201080354,27.419354838709676,-0.027630562080961596,-0.07773527530996538,TRUE
SRSF1,18.142602796556623,18.096243091402627,0.4795488686026123,37.096774193548384,-0.046359705153996345,-0.0966735784177467,TRUE
PPID,19.062043441814556,19.037713114467643,0.5994005996787994,48.38709677419355,-0.024330327346913094,-0.040591096104927116,TRUE
LMOD3,16.314430893510693,16.28263698409924,0.8277482068027989,37.096774193548384,-0.03179390941145144,-0.038410121761853544,TRUE
HSPA14,15.56565892817987,15.57629723370328,0.33044999970139427,46.774193548387096,0.010638305523409386,0.032193389417529174,TRUE
SCRN3,18.352194040407184,18.357470591845846,0.5359794940402125,32.25806451612903,0.005276551438662125,0.009844689017647838,TRUE
AP1B1,15.779301756625665,15.788074338823797,0.3430880031879393,35.483870967741936,0.008772582198131929,0.025569481056224568,TRUE
PMPCA,17.637747626411265,17.633014219458907,0.4399805631808573,40.32258064516129,-0.00473340695235791,-0.010758218313412648,TRUE
EFEMP1,17.573367961669966,17.551894284183813,0.463374042327957,58.06451612903226,-0.02147367748615281,-0.04634199485640292,FALSE
STX4,14.954077837186734,14.94662372615753,0.3344534306140159,51.61290322580645,-0.007454111029204569,-0.02228744078217325,FALSE
PAK1,16.012816186503624,15.9702222694209,0.47617695868270804,66.12903225806451,-0.04259391708272453,-0.08944976506329913,FALSE
CBX3,15.867059072998778,15.826760333142197,0.3953233315760833,41.935483870967744,-0.04029873985658128,-0.10193868319362134,TRUE
G3BP1,16.30056993751612,16.295455304265584,0.5391475305644231,24.193548387096776,-0.005114633250535405,-0.009486518922160313,TRUE
TMED1,16.36877552312901,16.376365497217503,0.42087848497300173,22.58064516129032,0.0075899740884928235,0.01803364714397245,TRUE
PICALM,15.555027197326362,15.550650660899736,0.315170711323477,51.61290322580645,-0.004376536426626387,-0.013886240914481764,FALSE
AAMP,16.862561636839203,16.87270795555785,0.48546370419725593,37.096774193548384,0.010146318718646796,0.020900262225420865,TRUE
MOGS,15.673497562651505,15.656610912504329,0.5618601896608226,40.32258064516129,-0.016886650147176496,-0.03005489703296195,TRUE
NID2,18.151357690284375,18.060370523095916,0.7588713626350948,40.32258064516129,-0.09098716718845878,-0.11989801126836064,TRUE
IL18,17.35068589309844,17.33893285816032,0.9051554862646236,19.35483870967742,-0.011753034938120521,-0.01298454808755863,TRUE
UBAP2L,16.788955002398627,16.7478166359398,0.6504006717100338,41.935483870967744,-0.041138366458827846,-0.06325080561597028,TRUE
EIF2B1,17.81205177498031,17.85033864149304,0.3778836749426247,29.03225806451613,0.03828686651272761,0.1013191864362514,TRUE
CTTN,15.160655753434018,15.147474231700466,0.5573491542213516,56.451612903225815,-0.013181521733551804,-0.023650384384214487,FALSE
TRIM25,18.15688481443553,18.157620878543458,0.41680558198156914,32.25806451612903,7.360641079294794e-4,0.0017659650919982825,TRUE
CAPRIN1,15.61120584681623,15.545652435826225,0.6631924674253753,35.483870967741936,-0.06555341099000422,-0.09884522851185809,TRUE
PRPSAP1,15.252374464342154,15.233139914028632,0.6944887600728847,16.129032258064516,-0.019234550313521837,-0.027695985045896526,TRUE
CLINT1,16.279723286202703,16.255453030856728,0.4189295862367423,24.193548387096776,-0.024270255345975045,-0.057933973019178506,TRUE
MVP,17.68436312213858,17.6795179459667,0.6050094142540882,56.451612903225815,-0.004845176171880183,-0.00800843103880254,FALSE
LASP1,17.947980038244644,17.892266431890906,0.5393181366625837,46.774193548387096,-0.05571360635373779,-0.10330378781345188,TRUE
PSME4,14.894937465004991,14.897166696739763,0.511686878464526,35.483870967741936,0.0022292317347716306,0.004356632598164578,TRUE
