sample_id,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8,LV9,LV10
O_S32_Pre,0.6150032276598427,0.1502087960731689,0.14129681185784218,-0.7352945046039384,-0.7927571831433027,-1.022486078403787,0.4326454858159615,0.32132607550782677,0.18369267031060402,0.25010920281120363
O_S35_Pre,1.7128894047593435,-0.2738527736633475,-0.5100990866806497,-0.3238237075883794,-0.5086495381428038,-0.42693185728949345,0.5412161891864604,-0.5280303438084538,0.27382051709902266,-0.43818801900920495
OP_S06_Post,-0.4840763284444601,1.0422425616182294,0.6335710524852349,0.25151629679456916,-0.2465909161140483,0.009509438747070801,0.6848232795729279,0.3650287915107794,-0.644720458569443,-0.8931189605900858
OP_S11_Post,0.9310534604367822,-0.646889699409391,-0.08809484432991493,-1.0924085001139983,-1.0581722176491417,0.08732743580815042,0.5558343221062849,-0.42913818570444806,0.6250422505503812,0.6303160954284444
OP_S12_Post,0.722849229321148,0.28236930252534753,0.21272646923092828,-0.18776911898564222,-0.11429597081331713,0.23048513076182783,0.4018777495813102,-0.22046821313607248,-0.34373771908395023,-0.8206961573476292
OP_S17_Post,1.733464429232736,-0.6961069539231405,-0.3763311434759834,-0.7340538882543584,0.03315342661561918,0.13572319219410717,-0.25984761467578604,1.0235915836521166,0.1461780128373038,-0.9020009285531037
O_S05_Post,0.7120862617563612,-0.032011064771588514,-0.2296707919309293,-0.5000179977572687,-0.41961709461004315,-0.7453016768519866,0.06461400559413302,-0.2067827993632952,0.5584904792955238,0.25224803771436466
O_S06_Post,-0.21189280444840802,-1.0298665791649468,1.4798262700299076,-1.090262341151873,-0.5227612132860665,0.01607405989324786,0.5293708929432408,0.09117783384925046,0.08596763196845056,0.9591523736133073
O_S07_Post,0.38502699636718546,0.24883930271555674,-0.4891823803816749,-0.11546512505789906,-0.6084638765460101,0.0353794183731685,0.21833003771159265,-0.1365622690076139,0.4624640990889892,-0.026598613012202066
O_S10_Post,0.27910515135076047,-0.024102970231032594,-0.19669335008405883,0.05654449972093554,-0.0520311803533156,-0.43688078054747853,0.19640876448863792,0.20055671826565738,0.31085634078420177,-0.6323403801426312
O_S16_Post,0.5420576276810545,-0.03640620021691336,-0.29664113904528344,-0.42043947665846965,-0.4641401531425206,-0.8823041811100566,0.5247484672332049,-0.19641234394129253,0.35460781458235363,0.3696046705666276
O_S17_Post,0.9711883621332577,0.06881452963454816,-0.07375659659279002,-0.4262640231668646,-0.6632630804222505,-0.6715900237028466,0.6162762099980174,0.09342860617114288,-0.45423881797722754,0.060279931079091145
O_S24_Post,0.8682012115221789,0.2539340327014089,-0.0017570025880277948,-0.17127813147449814,-0.04267455262293412,-0.6410773659096944,0.32900948720411055,-0.12585672008627893,-0.1293915982139925,-0.49597458192287835
O_S28_Post,0.05532485288336738,0.4398012177434727,-0.4096417845962699,-0.32567392715610216,-0.06932156035524156,0.8108428347513885,0.045671727435121996,0.3227637537154726,0.14472665956325304,-0.30615809032964997
O_S29_Post,-1.074457403129584,1.3058360552638955,-0.2604234503222208,-0.10342144876894892,-0.5574820120532038,-0.5027525794380221,0.9932561476883317,1.4694499266437302,-0.06307170586831438,-0.008201132259245462
O_S32_Post,-0.42928317147995565,0.4197432619161055,-0.14747283418998078,-0.3037389984177887,-0.20315587616812017,-0.04509163411453478,0.7736892746725763,-0.20131603574211662,0.02672778272465943,0.2964084633377599
O_S35_Post,-0.18736716214460816,-0.1972445586676328,0.7754850654739098,-0.7651124639433996,0.09760613312975103,-0.5012252748491393,0.05064827074799013,0.31956160135313316,-0.16236940091199123,0.6575119400664762
YP_S14_Pre,0.13214562276372313,0.13992845730891293,-0.9735594965150117,-0.027526089425020706,0.4773767617133726,0.5190934378181071,-0.45651484275119214,0.43227155926460353,0.43148936703316443,-0.41494070685542733
YP_S45_Pre,-1.1339748271421497,0.6385471071608381,-0.7280138672979425,0.335447339120342,0.47114328067729344,1.421613942635372,-0.5700516746363224,-0.2898988630942175,0.14531086220808956,0.3774538871453126
YP_S56_Pre,0.47679262913794906,-0.28200799854491354,0.07473489366373075,-0.3564245709500281,0.28628901320968475,-0.4619659857133858,0.0034005710747361246,-0.0660607589255946,-0.0876038377285532,0.15817869610391927
Y_S01_Pre,-1.0211298539118658,-0.19074224334888779,-0.3466290345004559,-0.05762542479129597,0.43903576668377825,0.7095276724499745,-0.23220460199167872,0.24792607197271027,0.27035259570548154,0.2888999258227957
Y_S07_Pre,-0.18034694301871268,-0.887991468335553,0.14306531399055475,1.6761320898133218,-0.47211179773883294,-0.13911755961405337,-0.3208960055713377,-0.295972468913967,0.5237306081631637,0.19404734764720083
Y_S10_Pre,-0.5517759122576261,-0.7150644997493025,-0.07147737929150744,2.1199561542163337,-0.9006801817196152,0.48309742414699447,0.23300013762514685,-0.23226869931498592,0.051565008287303774,-0.04543639890106758
Y_S11_Pre,0.48450905884659407,-0.7009639358375988,-0.12345804450205976,1.685445233162403,-1.227751976402559,0.06024399051283293,-0.4624823907724605,-0.10633154557367168,0.5948561488148673,-0.2491328448721016
Y_S16_Pre,-0.20085940092892818,0.04338194058416561,-0.2287586146638449,0.16334011865711026,0.20212274329523222,0.3068762280626613,-0.3275012410236473,-0.5864761249808698,0.5980769126390277,-0.11844192772924321
Y_S28_Pre,-0.1811868763781461,-0.30539482129861767,-0.016752913673636575,-0.321446640542785,0.533262577095914,0.47717335549831885,-0.6644093596553978,-0.19378613306879766,-0.09275552643317157,0.6019190507153971
Y_S30_Pre,-1.0054378461351967,0.1804699143317042,0.11177906403687464,-0.058242523569290376,0.8759371667476243,0.24414130624808414,-0.4073397331061046,-0.9145307569842402,-0.07573599642915803,0.6802302772116193
Y_S31_Pre,0.14253308632948936,0.1839508169915892,-0.36733256303004336,-0.3640673376965675,-0.42353469513360986,0.552390702305111,-0.40230493079135493,0.25340017894350864,0.04475387526100716,0.024445502680534234
Y_S32_Pre,-0.4749127357634971,-0.04808456481007884,0.01135800649905772,0.14674136221431452,0.5796071700920556,-0.09309784411870121,-0.28893591220874537,0.1443030897285081,0.200948990987038,-0.04919087056692657
Y_S34_Pre,0.06384731149702653,-0.24753754294745328,-0.07811960968839644,0.35567666550662497,0.23669915080140683,-0.010344610568702055,-0.5158371484650659,-0.018386899988753647,0.3555392178285178,0.021639152802542402
Y_S35_Pre,-0.40495101741907097,0.5079750240835286,-0.44747720463519935,-0.19281765796846373,0.10417147456650151,0.7903744099043679,-0.20984547657443703,-0.2580218931445455,0.16347383214602426,0.11129380961195848
Y_S36_Pre,-1.0364238976102422,0.3474502791287838,0.01229176511309256,0.04823637251122007,0.5781336837224271,0.718945829743266,-0.549674417929369,-0.08327645673536632,-0.15860130957069235,0.31769859787345867
Y_S40_Pre,0.14222080390277925,0.7170756279133836,-0.7025956502315005,-0.05477096186597785,0.5954149683126612,0.3352538657392324,-0.784963478060429,-0.5779139445736475,0.11728559726255439,-0.10121369662244616
YP_S14_Post,0.6956670678682613,-0.17093106778949918,0.5429492898713202,-0.18523705643907026,0.7375488310095446,-0.8930499947957987,-0.05513367202026103,0.39814623360835805,-0.9225056756360137,-0.5255624987311899
YP_S45_Post,-0.5448516614573928,0.23019260936255778,-0.2566623705143106,0.04721773560136377,0.6607105633109126,0.6681439654892706,-1.1524219263581272,-0.2910152612612678,0.19468151114785642,0.504120351887945
YP_S56_Post,-0.7709620348059273,-0.461546868552067,1.5964365511959975,-0.12542156710916696,0.9401877613642349,-0.9911117345059405,0.3175920188243052,0.42126320230818487,-1.544001677185481,0.48443521871984724
Y_S01_Post,0.2656102591043815,-0.5016868288655795,0.3764135205617352,-0.37692709408567754,0.5542607574973595,0.20536566932289443,-0.6199482886202041,-0.18405332729572352,0.4235045417527078,-0.1319588881428057
Y_S05_Post,0.24077709017726093,-1.8150370576718353,0.15126957503086227,1.1598869701426036,-0.9904902706468958,1.2622596225458427,-0.4716339555837936,-0.06133993628980969,0.13968782626108583,0.5807314940527853
Y_S10_Post,-0.5097001834439695,-1.7144450829038638,1.047482059907991,1.7949783008148494,-0.9367439676582743,-0.1171123215310896,-0.12328415349975755,-0.10041213218756402,-0.11002851276826664,1.1231217177346846
Y_S11_Post,0.05009418257522593,0.27008585768070886,-0.6219399282725634,-0.274305981275198,-0.4916794200993558,1.3755313521334442,-0.9217209998289738,0.4041657345274381,0.3768285869538378,0.0798951437524882
Y_S16_Post,0.22416485907709371,-0.3394971318520568,-0.05845619866409856,-0.01075802317468463,0.38705873120504825,0.16498649529639203,-0.6076957371625126,-0.24208723777975538,0.7323782875097908,-0.3699359486413404
Y_S28_Post,-0.5981801531634018,0.4524308942713116,-0.29642819364317535,0.5301434319840446,0.8336593232848251,-0.12359820939593347,0.008552111710115416,0.020410958403967942,-0.19505040060849146,-0.26583332951335364
Y_S30_Post,-0.276174741122516,-0.03861224412555944,1.1225639089644315,0.19428304997244564,1.11665967821165,-0.5456021178797901,-0.46591254459645365,-0.4149183006552856,-1.0666781705353179,0.011898944296591904
Y_S31_Post,-0.5518137082215224,-0.3535234335873676,1.1342561285236665,-0.028102402163893044,1.1111287147484883,-0.16235572222446426,-0.8387836549392949,-0.30361949490922235,-0.9851209031214603,0.9720140812803029
Y_S32_Post,-0.17234850035352592,-0.2084779381515828,0.9924628636277727,0.27190458638528947,1.2451368731632568,-0.5275192014580523,-0.5306741942959173,0.13819543216505442,-1.042341518716937,-0.17798809848532998
Y_S34_Post,-0.4445288630346089,-0.2491982078586847,0.16550335447944015,-0.14624074144466626,0.7957490545190935,0.6330610597939097,-1.0298071244545115,-0.1617683044365717,-0.34103049769951926,0.6796460055910264
Y_S35_Post,-0.42078228363775183,-0.02126192468093118,0.8421868581181323,-0.2868441951857721,0.5548852486520541,-0.19099137418623544,-0.8312406120252068,-0.27291209176693093,-0.006345173689489547,0.6075253837766103
Y_S36_Post,-0.6191938272166211,0.23548888742857907,0.2770612680957884,-0.2680293147863995,0.38657517097433886,0.4622268535043943,-0.7944546624375777,0.39664688189955344,-0.16283279683919255,0.3346343827995198
Y_S40_Post,-1.103555267639418,0.04499308802995606,1.1663652171527823,-0.14283694645653858,0.8600386495362018,-0.3150102788344652,-0.8094579335191046,-1.2527217848778454,-0.0586617086217707,1.3572619362460092
