pathway,contrast,NES,padj,size,database,sig,pathway_label,pattern,sort_key,leading_edge
GOBP_CELL_RECOGNITION,Training_Old,1.863,0.06019,22,GO:BP,FALSE,Cell Recognition,Blunted,2.1523969083446564,MSN;CCT5;LGALS3;CCT4;CCT3;CCT8;UBAP2L;BSG;CCT2;CCT7;TCP1;NEXN
GOBP_CELL_RECOGNITION,Training_Young,2.152,6.712e-4,22,GO:BP,TRUE,Cell Recognition,Blunted,2.1523969083446564,MSN;CCT5;CCT8;CCT2;LGALS3;CCT7;CCT4;TCP1;CCT3
GOBP_RESPONSE_TO_HEAT,Interaction,-1.526,0.1244,31,GO:BP,FALSE,Response To Heat,Blunted,2.118350843405264,EEF1D;STUB1;MAPT;DNAJA1;HSPB6;EIF2B1;YWHAE;HSPA2;SOD1;EIF2B4;HSP90AB1;DNAJA2;VCP;HSPB1;HSPA1A;DNAJA4
GOBP_RESPONSE_TO_HEAT,Training_Old,1.492,0.2511,31,GO:BP,FALSE,Response To Heat,Blunted,2.118350843405264,HSPB1;CRYAB;HSPB2;DNAJA4;HSPB6;DNAJA2;CASQ1;EIF2B3;GSK3B;BAG3;HIKESHI;EIF2S1;HSP90AB1;EIF2B1;MAPT;RBBP7;PRKACA;EEF1D;DNAJA1
GOBP_RESPONSE_TO_HEAT,Training_Young,2.118,4.044e-4,31,GO:BP,TRUE,Response To Heat,Blunted,2.118350843405264,EEF1D;HSPB6;HSPB1;MAPT;DNAJA2;HSPB2;DNAJA4;CRYAB;EIF2B1;HSP90AB1;DNAJA1;STUB1;BAG3;EIF2S1;HSPA2;PRKACA;VCP;YWHAE;HSP90AA1
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,Interaction,-1.277,0.3999,15,GO:BP,FALSE,Regulation Of Telomere Maintenance Via Telomere Lengthening,Blunted,2.0915690933871756,CCT6A;HNRNPU;CCT8;CCT2;CCT7;TCP1;CCT5
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,Training_Old,1.875,0.06089,15,GO:BP,FALSE,Regulation Of Telomere Maintenance Via Telomere Lengthening,Blunted,2.0915690933871756,CCT5;CCT4;CCT3;CCT6A;CCT8;CCT2;CCT7;TCP1;PARP1
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,Training_Young,2.092,0.001199,15,GO:BP,TRUE,Regulation Of Telomere Maintenance Via Telomere Lengthening,Blunted,2.0915690933871756,CCT6A;CCT5;CCT8;CCT2;CCT7;CCT4;TCP1;CCT3
GOBP_REGULATION_OF_PROTEIN_STABILITY,Interaction,-1.767,0.003379,87,GO:BP,TRUE,Regulation Of Protein Stability,Blunted,2.075488188789335,USP9X;USP24;STUB1;CALR;CCT6A;USP5;YWHAZ;UBL4A;SH3GLB1;HSPA8;RAD23A;PRKDC;RTN4;ISOC2;USP47;CCT8;AHSA1;CLU;CUL3;PFDN2;CCT2;PFN1;CCT7;PARK7;SUGT1;TCP1;BAG2;TARDBP;FLNA;CCT5;HSP90AB1;UBR4;RUVBL2;BAG6
GOBP_REGULATION_OF_PROTEIN_STABILITY,Training_Old,1.373,0.2547,87,GO:BP,FALSE,Regulation Of Protein Stability,Blunted,2.075488188789335,GSN;MAPK1;CCT5;CRYAB;CCT4;PPIB;CCT3;FLOT2;CCT6A;AKT2;RPL23;GAPDH;CCT8;RPS7;FLNA;USP9X;CCT2;RPL11;PPP1CA;CCT7;TCP1
GOBP_REGULATION_OF_PROTEIN_STABILITY,Training_Young,2.075,2.866e-5,87,GO:BP,TRUE,Regulation Of Protein Stability,Blunted,2.075488188789335,CCT6A;USP9X;CCT5;CCT8;USP5;CCT2;CCT7;FLNA;CCT4;TCP1;CCT3;GSN;PRKDC;HSPA8;GAPDH;CRYAB;HSP90AB1;STUB1;YWHAZ;BAG3;AHSA1;RUVBL2;CALR;PFN1;TARDBP;ATP1B1;SUGT1;ISOC2;PFN2;CSNK2A1;CLU;UBL4A;CUL3;USP24;PPIB;PPP1CA
GOBP_AXO_DENDRITIC_TRANSPORT,Interaction,-1.66,0.09899,16,GO:BP,FALSE,Axo Dendritic Transport,Blunted,2.071682250877206,DYNC1H1;UCHL1;DCTN1;MAPT;HNRNPU;PAFAH1B1;ARL8B;SOD1;PURA;HSPB1;RAB21
GOBP_AXO_DENDRITIC_TRANSPORT,Training_Old,0.93,0.7973,16,GO:BP,FALSE,Axo Dendritic Transport,Blunted,2.071682250877206,HSPB1;KIF5B;FLOT2;DYNC1H1;OPA1;DCTN1
GOBP_AXO_DENDRITIC_TRANSPORT,Training_Young,2.072,0.002834,16,GO:BP,TRUE,Axo Dendritic Transport,Blunted,2.071682250877206,DYNC1H1;UCHL1;DCTN1;HSPB1;MAPT;KIF5B
GOBP_PROTEIN_REFOLDING,Interaction,-1.411,0.2797,18,GO:BP,FALSE,Protein Refolding,Blunted,2.054977951799994,HSPA8;DNAJA1;HSPB6;HSPA2;DNAJA2;HSPA5;HSPB1;HSPA1A;DNAJA4;HSPD1;HSPB2;FKBP1A;HSP90AA1
GOBP_PROTEIN_REFOLDING,Training_Old,1.734,0.1153,19,GO:BP,FALSE,Protein Refolding,Blunted,2.054977951799994,HSPB1;CRYAB;HSPA9;HSPB2;DNAJA4;HSPB6;DNAJA2;HSPA14
GOBP_PROTEIN_REFOLDING,Training_Young,2.055,0.00319,18,GO:BP,TRUE,Protein Refolding,Blunted,2.054977951799994,HSPB6;HSPB1;DNAJA2;HSPB2;DNAJA4;HSPA8;CRYAB;HSPA5;DNAJA1
GOBP_DNA_BIOSYNTHETIC_PROCESS,Interaction,-1.866,0.02445,18,GO:BP,TRUE,DNA Biosynthetic Process,Blunted,2.031477230093744,CCT6A;ADIPOQ;HNRNPU;CCT8;CCT2;CCT7;TCP1;CCT5;HSP90AB1;VCP
GOBP_DNA_BIOSYNTHETIC_PROCESS,Training_Old,1.563,0.2306,19,GO:BP,FALSE,DNA Biosynthetic Process,Blunted,2.031477230093744,CCT5;CCT4;CCT3;CCT6A;CCT8;CCT2;CCT7;TCP1
GOBP_DNA_BIOSYNTHETIC_PROCESS,Training_Young,2.031,0.004266,18,GO:BP,TRUE,DNA Biosynthetic Process,Blunted,2.031477230093744,CCT6A;CCT5;CCT8;CCT2;CCT7;CCT4;TCP1;CCT3;HSP90AB1
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,Interaction,-1.319,0.2071,83,Reactome,FALSE,Mapk Family Signaling Cascades,Blunted,2.0150119078355675,PPP2R1A;PSMB5;PPP5C;PSMD3;PRKCQ;RAP1B;RPS27A;CUL3;PSMD6;PSMA3;PSMD1;PAK1;VCL;XPO1;PSMB6;RAP1A;PSMD13;PSMC1;PSMC2;PEBP1;PSMB3;PAK2;PSMD12;PSMB7;PSMA6;LAMTOR2;SPTAN1;PSMA5;RAC1;PSMA1;HSPB1
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,Training_Old,1.402,0.2307,83,Reactome,FALSE,Mapk Family Signaling Cascades,Blunted,2.0150119078355675,CAMK2D;IQGAP1;MAPK1;HSPB1;CAMK2B;PSMD7;CALM1;FNTA;TLN1;SPTBN1;CAMK2A;PPP1CB;PSMC3;VCL;SEPTIN7;ACTN2;PSMD11;ACTB;PSMC2;PSMA4;SPTAN1;PSMC6;PSMD2;GRB2;PSMC4
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,Training_Young,2.015,1.603e-4,83,Reactome,TRUE,Mapk Family Signaling Cascades,Blunted,2.0150119078355675,HSPB1;VCL;CAMK2D;PPP2R1A;PSMC2;RAP1B;PSMC1;IQGAP1;SPTBN1;PSMD1;SPTAN1;PSMA3;CALM1;TLN1;PPP5C;PAK2;PSMD11;SEPTIN7;PSMC6;PSMD3;PSMA7;PSMA5;PSMB7;PSMA6;PSMC4;PAK1;PSMD13;CUL3;PSMB5;PSMB3;PSMD6;MAP2K1;PSMD2;PRKACA;RAP1A;PSMC3;PSMA1;YWHAB;PSMD14;PSMD8;PSMB6;PPP2CA;LAMTOR2;PSMB4;RPS27A;PRKCQ;PSMB2;PSMA2;XPO1;PSMA4
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,Interaction,-1.781,0.01148,47,GO:BP,TRUE,Positive Regulation Of Protein Containing Complex Assembly,Blunted,2.011960899017644,MAVS;BIN1;STUB1;DCTN1;MAPT;MSN;SH3GLB1;CLIP1;RAP1B;TFRC;EIF4G1;WARS1;CLU;PAK1;PFN1;MECP2
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,Training_Old,1.039,0.7119,49,GO:BP,FALSE,Positive Regulation Of Protein Containing Complex Assembly,Blunted,2.011960899017644,FSCN1;LCP1;MSN;LGALS3;CAPG;RACK1;CTTN
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,Training_Young,2.012,9.811e-4,47,GO:BP,TRUE,Positive Regulation Of Protein Containing Complex Assembly,Blunted,2.011960899017644,MSN;FSCN1;DCTN1;MAPT;LGALS3;BIN1;MAVS;RAP1B;STUB1;PFN1;PSMC6;PFN2;PAK1;CLU;RPS3;VCP;TPPP3;CTTN;SH3GLB1;CLIP1;HSP90AA1;MAPRE1;CAPG;PPP2CA
REACTOME_RECYCLING_PATHWAY_OF_L1,Interaction,-1.22,0.4511,18,Reactome,FALSE,Recycling Pathway Of L1,Blunted,1.9963480701293714,MSN;EZR;AP2M1;TUBB2A;TUBB4B;CLTC;TUBB6;TUBA1B;DNM2
REACTOME_RECYCLING_PATHWAY_OF_L1,Training_Old,1.866,1,18,Reactome,FALSE,Recycling Pathway Of L1,Blunted,1.9963480701293714,MSN;MAPK1;AP2A1;TUBA1B;TUBB6;TUBA4A;AP2B1;TUBB2A;TUBA8;EZR;ACTB;RPS6KA3;CLTC
REACTOME_RECYCLING_PATHWAY_OF_L1,Training_Young,1.996,0.006345,18,Reactome,TRUE,Recycling Pathway Of L1,Blunted,1.9963480701293714,MSN;EZR;TUBB6;TUBB2A;TUBA1B;AP2M1;CLTC;AP2A1;TUBB4B
REACTOME_RHO_GTPASE_EFFECTORS,Interaction,-1.617,1,74,Reactome,FALSE,Rho Gtpase Effectors,Blunted,1.9400838686977817,DYNC1LI1;DYNC1H1;DYNC1I2;PPP1R12B;PPP2R1A;YWHAZ;YWHAG;DYNC1LI2;CLIP1;KTN1;YWHAH;DYNLL1;NUDC;TUBB2A;ARPC1A;RPS27;PAFAH1B1;YWHAE;TUBB4B;PAK1;PFN1;XPO1;TUBB6;MYH14;TUBA1B;FLNA;ARPC4;PAK2;PFN2;ACTR2
REACTOME_RHO_GTPASE_EFFECTORS,Training_Old,1.614,0.08158,75,Reactome,FALSE,Rho Gtpase Effectors,Blunted,1.9400838686977817,IQGAP1;ARPC1B;MAPK1;KIF5B;MYL12B;MYH9;ACTR2;CTTN;TUBA1B;CALM1;FLNA;TUBB6;MYH11;TUBA4A;DYNC1H1;TUBB2A;PPP1CB;MYL9;KLC1;YWHAH;MAPRE1;ACTR3;S100A9;TUBA8;MYL6;DYNC1I2
REACTOME_RHO_GTPASE_EFFECTORS,Training_Young,1.94,8.362e-4,74,Reactome,TRUE,Rho Gtpase Effectors,Blunted,1.9400838686977817,DYNC1H1;DYNC1LI1;DYNC1I2;YWHAH;ACTR2;TUBB6;TUBB2A;TUBA1B;FLNA;KIF5B;PPP2R1A;PPP1R12B;RPS27;ARPC1B;IQGAP1;YWHAZ;TUBB4B;CALM1;ARPC4;DYNC1LI2;PAK2;YWHAG;KTN1;PFN1;MYH14;PFN2;PAK1;PAFAH1B1;YWHAQ;ARPC5;YWHAB;CTTN;ACTR3;CLIP1;YWHAE;CFL1
REACTOME_EPH_EPHRIN_SIGNALING,Interaction,-0.972,0.7369,25,Reactome,FALSE,Eph Ephrin Signaling,Blunted,1.9276148047667616,CLTB;AP2M1;ARPC1A;PAK1;CLTC;MYH14;ARPC4;PAK2;ACTR2;RAC1
REACTOME_EPH_EPHRIN_SIGNALING,Training_Old,1.65,0.161,26,Reactome,FALSE,Eph Ephrin Signaling,Blunted,1.9276148047667616,ARPC1B;MYL12B;MYH9;ACTR2;AP2A1;MYH11;AP2B1;MYL9;ACTR3;MYL6;ACTB;CLTC;ARPC5;AP2M1;ARPC2;ARPC4;PAK2
REACTOME_EPH_EPHRIN_SIGNALING,Training_Young,1.928,0.007024,25,Reactome,TRUE,Eph Ephrin Signaling,Blunted,1.9276148047667616,CLTB;ACTR2;AP2M1;CLTC;ARPC1B;AP2A1;ARPC4;PAK2;MYH14;PAK1;AP2B1;ARPC5;ACTR3;CFL1
REACTOME_PROGRAMMED_CELL_DEATH,Interaction,-1.679,1,81,Reactome,FALSE,Programmed Cell Death,Blunted,1.9077268122604136,KPNB1;STUB1;PLEC;MAPT;YWHAZ;YWHAG;PSMB5;YWHAH;APPL1;PSMD3;PRKCQ;DYNLL1;RPS27A;DBNL;PSMD6;BCAP31;YWHAE;PSMA3;PSMD1;ADD1;IL18;PSMB6;UBE2L3;PSMD13;PSMC1;PSMC2;PSMB3;PAK2;PSMD12;PSMB7;PSMA6;KPNA1;SPTAN1;HMGB2;PSMA5;PSMA1;PSMD8;PSMB2;PSMA7;CHMP2A;PSMD11;PDCD6IP;PSMC6;DNM1L;ADRM1;YWHAQ
REACTOME_PROGRAMMED_CELL_DEATH,Training_Old,0.95,0.79990000000000006,81,Reactome,FALSE,Programmed Cell Death,Blunted,1.9077268122604136,GSN;MAPK1;PSMD7;FLOT2;AKT2;FNTA;KPNA1;PSMC3;YWHAH;BCAP31;OPA1;PSMD11;VIM;PSMC2;PSMA4;C1QBP;SPTAN1;PSMC6;PSMD2;PSMC4;CHMP4B;PSMA7;PSMC1;MAPT;PSMD14
REACTOME_PROGRAMMED_CELL_DEATH,Training_Young,1.908,9.39e-4,81,Reactome,TRUE,Programmed Cell Death,Blunted,1.9077268122604136,KPNB1;YWHAH;MAPT;BCAP31;GSN;KPNA1;APPL1;PSMC2;PSMC1;STUB1;YWHAZ;PSMD1;SPTAN1;PSMA3;PAK2;PSMD11;YWHAG;IL18;PSMC6;PSMD3;PSMA7;PLEC;ADD1;PSMA5;DBNL;PSMB7;PSMA6;PSMC4;PSMD13;PSMB5;PSMB3;PSMD6;PSMD2;OPA1;YWHAQ;PSMC3;PSMA1;YWHAB;PSMD14;YWHAE;PSMD8;CHMP4B;HSP90AA1;PSMB6;PDCD6IP;PSMB4;RPS27A;PRKCQ;PSMB2;PSMA2;PSMA4;FLOT1
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,Interaction,-2.038,0.002407,41,GO:BP,TRUE,Endoplasmic Reticulum To Golgi Vesicle Mediated Transport,Blunted,1.9044812054056908,CNIH4;SEC22B;PREB;SEC23IP;ARCN1;SURF4;RAB1B;TRAPPC3;CUL3;BCAP31;YKT6;SAR1A;RAB2A;SEC23A;P4HB;TMED10;HYOU1;ATL2;TMED9;TFG;LMAN1;VCP;SEC24C;SCFD1
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,Training_Old,-0.617,0.9971,41,GO:BP,FALSE,Endoplasmic Reticulum To Golgi Vesicle Mediated Transport,Blunted,1.9044812054056908,ATL2;SAR1A;RAB2A;TMED10;VAPB;USO1
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,Training_Young,1.904,0.005497,41,GO:BP,TRUE,Endoplasmic Reticulum To Golgi Vesicle Mediated Transport,Blunted,1.9044812054056908,BCAP31;HYOU1;SEC23IP;CNIH4;SEC23A;SEC22B;PREB;ARCN1;TFG;YKT6;TRAPPC3;P4HB;LMAN1;SURF4;TMED9;CUL3;VAPA;RAB1B;VCP;COPB2;SEC31A
GOBP_RNA_LOCALIZATION,Interaction,-1.316,0.2964,39,GO:BP,FALSE,RNA Localization,Blunted,1.8859502191773805,KPNB1;YBX1;CCT6A;HNRNPU;PNPT1;CCT8;CCT2;RAN;CCT7;XPO1;TCP1;CCT5;RUVBL2;TST;NUTF2
GOBP_RNA_LOCALIZATION,Training_Old,1.547,0.1942,39,GO:BP,FALSE,RNA Localization,Blunted,1.8859502191773805,CCT5;CCT4;CCT3;CCT6A;MVP;CCT8;CCT2;CCT7;TCP1;LRPPRC;QKI;CAPRIN1;SRSF3
GOBP_RNA_LOCALIZATION,Training_Young,1.886,0.004889,39,GO:BP,TRUE,RNA Localization,Blunted,1.8859502191773805,CCT6A;CCT5;CCT8;KPNB1;YBX1;CCT2;CCT7;CCT4;TCP1;CCT3
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,Interaction,-1.292,0.3556,24,GO:BP,FALSE,Establishment Of Cell Polarity,Blunted,1.8767496006405888,DCTN1;MSN;EZR;RAP1B;DYNLT1;PAFAH1B1;PAK1;MAP4
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,Training_Old,1.739,0.1224,24,GO:BP,FALSE,Establishment Of Cell Polarity,Blunted,1.8767496006405888,FSCN1;DYNLT1;GSN;MSN;MYH9;FLOT2;RACK1;GSK3B;MAPRE1;EZR;DCTN1
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,Training_Young,1.877,0.01583,24,GO:BP,TRUE,Establishment Of Cell Polarity,Blunted,1.8767496006405888,MSN;DYNLT1;FSCN1;DCTN1;EZR;GSN;RAP1B;MAP4;PAK1;PAFAH1B1;MYO18A;CFL1;MAPRE1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,Interaction,-0.895,0.8091,17,Reactome,FALSE,Hsf1 Dependent Transactivation,Blunted,1.8741832943137606,HSPA8;FKBP4;HSPA2;HSP90AB1;HSPB1;HSPA1A;HSPB2;HSP90AA1;HSPB8;CAMK2G
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,Training_Old,1.838,1,17,Reactome,FALSE,Hsf1 Dependent Transactivation,Blunted,1.8741832943137606,CAMK2D;HSPB1;CRYAB;HSPB2;CAMK2B;SERPINH1;CAMK2A
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,Training_Young,1.874,0.01715,17,Reactome,TRUE,Hsf1 Dependent Transactivation,Blunted,1.8741832943137606,HSPB1;CAMK2D;HSPB2;SERPINH1;HSPA8;CRYAB;HSP90AB1
GOBP_TRANSLATIONAL_ELONGATION,Interaction,-0.966,0.7399,23,GO:BP,FALSE,Translational Elongation,Blunted,1.8688150490200233,EEF1D;ABCE1;AARS1;EEF1A1;EEF1B2;SARS1;GCN1;EEF1G
GOBP_TRANSLATIONAL_ELONGATION,Training_Old,1.741,0.1134,23,GO:BP,FALSE,Translational Elongation,Blunted,1.8688150490200233,TUFM;EEF1G;EEFSEC;RACK1;HBS1L;ABCE1;RPLP2;EEF2;GCN1;DDRGK1;TSFM;PELO;SARS1;EEF1B2
GOBP_TRANSLATIONAL_ELONGATION,Training_Young,1.869,0.01262,23,GO:BP,TRUE,Translational Elongation,Blunted,1.8688150490200233,EEF1D;EEF1G;ABCE1;TUFM;EEF1B2;EEF1A1;SARS1;GCN1;AARS1
REACTOME_NEUTROPHIL_DEGRANULATION,Interaction,-1.621,0.00409,160,Reactome,TRUE,Neutrophil Degranulation,Blunted,1.847546755425469,DYNC1LI1;DYNC1H1;SNAP29;KPNB1;AP1M1;LAMTOR1;LRG1;RAB6A;CYB5R3;RAB18;GSTP1;HSPA8;S100A11;PSMD3;RAP1B;STBD1;GYG1;DYNLL1;SURF4;GDI2;DYNLT1;DBNL;CCT8;EEF1A1;CTSZ;CD47;PSMD6;PADI2;CAPN1;CCT2;PSMD1;TUBB4B;APEH;VCL;RAP1A;VAT1;ERP44;CPNE3;PSMD13;ACAA1;TMEM63A;PSMC2;HSP90AB1;UBR4;ANXA2;PSMD12;PSMB7;ACTR2;PDAP1;LAMTOR2;SPTAN1;VCP;PSMA5;PYGL;RAC1;NIT2;TUBB;PYGB;NME2;PPIA;CTSD;CPPED1;HSPA1A;LGALS3
REACTOME_NEUTROPHIL_DEGRANULATION,Training_Old,1.244,0.3505,160,Reactome,FALSE,Neutrophil Degranulation,Blunted,1.847546755425469,IQGAP1;DYNLT1;GSN;TXNDC5;MAPK1;TUBB;LGALS3;NME2;ACTR2;CAP1;PSMD7;MVP;CCT8;PPBP;PA2G4;PKM;CKAP4;DYNC1H1;CCT2;HUWE1;EEF2;CTSB;IMPDH2;ANXA2;CSNK2B;JUP;CST3;S100A11;PSMC3;GPI;PRDX4;PADI2;S100A9;VCL;SERPINB6;APRT;PAFAH1B2;PSMD11;PSMC2;FTL;SPTAN1;PSMD2;IST1;RAB5C;S100A8;HSP90AB1
REACTOME_NEUTROPHIL_DEGRANULATION,Training_Young,1.848,1.251e-4,160,Reactome,TRUE,Neutrophil Degranulation,Blunted,1.847546755425469,DYNC1H1;DYNLT1;DYNC1LI1;CCT8;KPNB1;TUBB;S100A11;ACTR2;CCT2;NME2;RAB6A;AP1M1;LGALS3;TXNDC5;PADI2;LAMTOR1;VCL;GSN;ANXA2;HSPA8;PSMC2;HUWE1;SNAP29;EEF1A1;VAT1;RAP1B;CYB5R3;HSP90AB1;APEH;IQGAP1;PSMD1;SPTAN1;GYG1;TUBB4B;TMEM63A;PSMD11;PSMD3;STBD1;CTSZ;CST3;PSMA5;DBNL;PSMB7;RAB18;SURF4;CSNK2B;PPIA;PSMD13;VAPA;PSMD6;PSMD2;VCP;RAP1A;ARPC5;PSMC3;CPPED1
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,Interaction,-1.979,1,41,Reactome,FALSE,Clathrin Mediated Endocytosis,Blunted,1.8092119613241937,COPS7B;SCARB2;CLTB;BIN1;COPS7A;TRIP10;GPS1;HSPA8;UBQLN2;AP2M1;TFRC;RPS27A;ARPC1A;PICALM;CLTC
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,Training_Old,-0.829,0.9168,42,Reactome,FALSE,Clathrin Mediated Endocytosis,Blunted,1.8092119613241937,COPS7B;ARPC1A;TFRC;RAB5B;SCARB2;UBQLN1;UBQLN2;GPS1;VAMP2;RPS27A
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,Training_Young,1.809,0.01418,41,Reactome,TRUE,Clathrin Mediated Endocytosis,Blunted,1.8092119613241937,CLTB;ACTR2;BIN1;AP2M1;COPS7A;CLTC;HSPA8;COPS7B;SCARB2;AP2A1;ARPC4;TRIP10;PICALM;AP2B1;ARPC5;CTTN;ACTR3;GPS1
GOBP_SPINDLE_ORGANIZATION,Interaction,-1.703,1,45,GO:BP,FALSE,Spindle Organization,Blunted,1.8065440629055218,DYNC1H1;KPNB1;TACC2;PPP2R1A;DCTN1;DDB1;HNRNPU;EZR;NUDC;DCTN2;RAN;CLTC;MAP4;SUGT1;TBCE;FLNA;DCTN6
GOBP_SPINDLE_ORGANIZATION,Training_Old,1.118,0.6204,46,GO:BP,FALSE,Spindle Organization,Blunted,1.8065440629055218,TUBB;MYH9;DCTN2;FLNA;DYNC1H1;NTMT1;RPS3;MAPRE1;EZR;DCTN1;PDE4DIP;SBDS;CLTC;VPS4B;DCTN6;MAPRE3;RMDN1;CHMP4B
GOBP_SPINDLE_ORGANIZATION,Training_Young,1.807,0.007926,45,GO:BP,TRUE,Spindle Organization,Blunted,1.8065440629055218,DYNC1H1;DCTN2;KPNB1;TUBB;DCTN1;EZR;FLNA;DDB1;PPP2R1A;CLTC;MAP4;DCTN6;SUGT1;RAN;RPS3;VCP;TACC2;CHMP4B;MAPRE3;MAPRE1
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,Interaction,-1.725,1,31,GO:BP,FALSE,Vesicle Budding From Membrane,Blunted,1.8040844981093211,PREB;SURF4;AP2M1;TRAPPC3;CUL3;PICALM;SAR1A;SEC23A;TMED10;ANXA2;DNM2;TMED9;TFG;SEC24C;VPS4A;SAR1B;MYO18A;VAPA;SLC2A4
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,Training_Old,0.608,0.9952,31,GO:BP,FALSE,Vesicle Budding From Membrane,Blunted,1.8040844981093211,SLC2A4;ANXA2;SEC31A;AP1G1;S100A10;SEC23A;TFG;CHMP4B;AP2M1;SEC13;VAPA
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,Training_Young,1.804,0.01452,31,GO:BP,TRUE,Vesicle Budding From Membrane,Blunted,1.8040844981093211,AP2M1;ANXA2;SEC23A;PREB;TFG;TRAPPC3;SLC2A4;SURF4;TMED9;PICALM;S100A10;CUL3;VAPA;MYO18A;SEC31A;CHMP4B;SEC24C
REACTOME_DRUG_ADME,Interaction,-0.813,0.903,17,Reactome,FALSE,Drug Adme,Blunted,1.7869856857399475,AKR1C1;GSTP1;CNDP2;SLC16A1;SLC29A1;ACY1;RAC1;NME2
REACTOME_DRUG_ADME,Training_Old,1.502,0.2817,17,Reactome,FALSE,Drug Adme,Blunted,1.7869856857399475,HPRT1;ADK;NME2;NME1;BSG;IMPDH2;GSTM1;SLC16A1;ACY1
REACTOME_DRUG_ADME,Training_Young,1.787,0.0397,17,Reactome,TRUE,Drug Adme,Blunted,1.7869856857399475,HPRT1;NME2;AKR1C1;SLC16A1;ACY1;NME1
REACTOME_ION_HOMEOSTASIS,Interaction,-0.927,0.7857,24,Reactome,FALSE,Ion Homeostasis,Blunted,1.77027542949725,ATP2A2;PLN;ATP1A2;CASQ2;ATP1A1;AHCYL1;ATP2B4;RYR1;ATP2B1;STIM1;PRKACA;ATP1B1;CAMK2G;ATP2A1
REACTOME_ION_HOMEOSTASIS,Training_Old,1.397,0.3603,24,Reactome,FALSE,Ion Homeostasis,Blunted,1.77027542949725,CAMK2D;CAMK2B;CALM1;ATP1A1;CASQ1;AHCYL1;CAMK2A
REACTOME_ION_HOMEOSTASIS,Training_Young,1.77,0.03066,24,Reactome,TRUE,Ion Homeostasis,Blunted,1.77027542949725,CAMK2D;ATP1A1;AHCYL1;ATP1A2;CALM1;ATP1B1;PRKACA;PLN;CASQ2;STIM1;ASPH;ATP2A1;FXYD1;ATP2A3;CAMK2B;ATP2B4
REACTOME_INTERFERON_SIGNALING,Interaction,-1.303,0.2443,65,Reactome,FALSE,Interferon Signaling,Blunted,1.7678174488155942,MAVS;KPNB1;EIF2S3;YBX1;PPP2R1A;MAPT;ARIH1;HSPA8;ABCE1;EIF4G1;RPS27A;TUBB2A;TUBB4B;TUBB6;HSPA2;MT2A;EIF4G2;TUBA1B;FLNA;KPNA1;KPNA4;HSPA5
REACTOME_INTERFERON_SIGNALING,Training_Old,1.222,0.4829,65,Reactome,FALSE,Interferon Signaling,Blunted,1.7678174488155942,CAMK2D;MAPK1;SAMHD1;CAMK2B;TUBA1B;FLNA;TUBB6;TUBA4A;KPNA1;ABCE1;FLNB;CAMK2A;TUBB2A;EIF4A2;KPNA4;TUBA8;EIF2S1;HSPA5
REACTOME_INTERFERON_SIGNALING,Training_Young,1.768,0.005245,65,Reactome,TRUE,Interferon Signaling,Blunted,1.7678174488155942,KPNB1;ABCE1;YBX1;TUBB6;TUBB2A;MAPT;TUBA1B;FLNA;CAMK2D;PPP2R1A;KPNA1;EIF2S3;HSPA8;MAVS;KPNA4;FLNB;HSPA5;SAMHD1;TUBB4B
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Interaction,0.786,0.9346,32,GO:BP,FALSE,Regulation Of Protein Localization To Plasma Membrane,Blunted,1.7572600335943267,EPM2A;ACTB;RACK1;SORBS1;STAC3;PPP2R5A;SQSTM1;LYPLAL1;CAMK2B;LYPLA1;CAMK2A
