module,delta_VL,delta_LBM
MEgreen,0.21008403773050577,0.5675756328990691
MEpink,0.3107112554160899,0.6838618897045484
MEturquoise,0.3405541969784103,0.46631873331179996
MEbrown,0.23519578302244445,0.11646764103194397
MEyellow,0.6551449912214438,0.5608481494506142
MEmagenta,0.6687133520320794,0.13241449422319648
MEred,0.8138496617621893,0.5043076303461165
MEblack,0.3763452732305168,0.3266205819995577
MEblue,0.6312965326584138,0.7279523428788583
MEgrey,0.05381951109402223,0.5261123442860747
