module,delta_VL,delta_LBM
MEgreen,0.005824946086854939,0.712475769042723
MEpink,0.4806876043416244,0.45603762349656973
MEturquoise,0.2936959482813634,0.14682950620944574
MEbrown,0.13850351229497573,0.7908768451447092
MEyellow,0.5477792341811066,0.23733190066595825
MEmagenta,0.4050476222862164,0.5774689843162684
MEred,0.9253351544487097,0.45302807463344996
MEblack,0.6537960900691127,0.2924183533613695
MEblue,0.12960654495144092,0.9600770736663244
MEgrey,0.6265618198164462,0.7079121738822176
