module,delta_VL,delta_LBM
MEgreen,0.6272421220508614,0.7094695411238363
MEpink,0.6272421220508614,0.7279523428788583
MEturquoise,0.6272421220508614,0.7094695411238363
MEbrown,0.6272421220508614,0.6620724711159824
MEyellow,0.7430148355911993,0.7094695411238363
MEmagenta,0.7430148355911993,0.6620724711159824
MEred,0.8138496617621893,0.7094695411238363
MEblack,0.6272421220508614,0.7094695411238363
MEblue,0.7430148355911993,0.7279523428788583
MEgrey,0.5381951109402223,0.7094695411238363
