module,delta_VL,delta_LBM
MEgreen,0.7799856261938762,0.7799856261938762
MEpink,0.7545605702919524,0.7811593381624968
MEturquoise,0.7601401473063689,0.638137291747858
MEbrown,0.7799856261938762,0.9128458929122594
MEyellow,0.8496392463512068,0.4892559804004742
MEmagenta,0.8404065928528093,0.5626043958384981
MEred,0.9606733820033657,0.8726563750590421
MEblack,0.9688585685455648,0.8726563750590421
MEblue,0.9606733820033657,0.8549173381515311
MEgrey,0.7811593381624968,0.9128458929122594
