pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
GOSLIM_CYTOPLASMIC_TRANSLATION,1.671449258077228e-19,4.512912996808515e-18,1.142191202168377,-0.6346534994465532,-2.899733341223403,116,RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;YBX3;RPL27A;RPL27;RPL17;RPL34;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;RPS25;EIF3M;EIF2S3;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;EIF4A1;RPS3;RPS14;RPS2;RPS21;RPL32;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3J;EIF3I;DRG2;RPLP2;RACK1;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;EEF1D;RPL13;AKT2;EIF3L;YBX1;EIF3B;RPL3;RPS8;RPL12;CSDE1;RPL10A;RPSA;RPL4;DENR;RPS4X,GO Slim,Aging
GOSLIM_MUSCLE_SYSTEM_PROCESS,1.4448026305043293e-7,1.3153815050636698e-6,0.6901324587967956,-0.44224119372800524,-2.070333589232151,135,TTN;MYOF;DES;LMOD2;MYOM2;MYBPH;SNTA1;SYNM;PDLIM5;TNNI2;TPM1;HMOX1;FLNA;TNNT3;HRC;ACTN3;MYOZ1;MAP2K4;CAMK2D;SMTN;TPM2;MYH2;TMEM38A;TMOD4;MYL1;FXYD1;MYH3;TNNC2;MYH1;GLRX3;TCAP;LMNA;TRDN;MYH13;TPM3;CACNA1S;ACTA1;CALM1;UTRN;CAMK2G;STAC3;MYH4;STUB1;TMOD1;CSRP3;LMOD3;SMPX;KLHL41;SSPN;TNNT1;MYH7;MYOT,GO Slim,Aging
GOSLIM_RIBOSOME_BIOGENESIS,1.4615350056262997e-7,1.3153815050636698e-6,0.6901324587967956,-0.5914092988644787,-2.3689818473689273,57,RPS7;RPL24;RPS27A;RPS23;RPL38;RPS3A;RPL27;RPS19;RPS27;RPS24;RPL35;RPS5;RPS25;RPL35A;RPS15;EIF5;RPS14;RPS21;RPS17;UTP15;RPL5;EIF2A;RPL26;DDX3X;TRMT112;RPL7A;RPS13;RPLP0;RPS12,GO Slim,Aging
GOSLIM_AMINO_ACID_METABOLIC_PROCESS,1.7870184834606254e-6,1.2062374763359222e-5,0.6435518361507222,0.4638402656932354,2.0583037788624385,99,HMGCL;ECHS1;ALDH5A1;ACAT1;ALDH6A1;ETFB;MPST;ALDH4A1;ETFA;MCCC1;PCCB;FAH;PCBD2;IVD;PCCA;ACAD8;FH;GARS1;GPT2;HIBADH;ACADSB;RIDA;ADSS1;GCDH;DBT;HARS1;LRRC47;GPT;GOT2;GLUL;THAP4;IARS2;BCAT2;AARS1;VARS1;MMUT;SARS2;ADHFE1;HIBCH;GLUD1,GO Slim,Aging
GOSLIM_KETONE_METABOLIC_PROCESS,4.762734813770714e-4,0.0025718767994361855,0.49849310876659025,0.4751892335130933,1.8525940258300528,50,AKR7A2;COQ7;COQ5;CBR4;COQ8A;ADIPOQ;ACADVL;MLYCD;HAGH;PLIN5;FABP3;PPTC7;COQ3;SIRT5;STAT5B;APOC2;H6PD;FABP5;COQ9,GO Slim,Aging
GOSLIM_DNA_RECOMBINATION,0.027120016191054443,0.122040072859745,0.12402652738165562,0.426352675491445,1.532741588444482,35,HMGB2;HMGB1;PRKDC;XRCC6;ACTR2;HDGFL2;APEX1;HSPD1;NUCKS1;RPA2;TSN;RPA1;RUVBL2,GO Slim,Aging
GOSLIM_DETOXIFICATION,0.04096532143581424,0.15800909696671206,0.1006043085747754,0.3655527003179798,1.4327134087655056,51,NXN;SOD2;CP;PRDX6;MT2A;MB;GSTO1;HP;ALB;GPX3;NNT;GSTP1;PRDX2;AKR1A1;HBB;HBA1;SOD3;APOE;CD36;GSTK1;TXNRD1;SELENOF;PRDX1;GPX1;TXNRD2;PRDX3,GO Slim,Aging
GOSLIM_PROTEIN_FOLDING,0.08253588516746412,0.27855861244019137,0.06946518204884715,0.29509094447004225,1.2859602164690191,89,PPIA;CDC37;FKBP4;CLU;PPIF;AHSA1;CALR;CHCHD4;GRPEL1;TBCA;PFDN2;FKBP5;PDIA4;HSPB6;HSPD1;PFDN4;PFDN6;VBP1;PTGES3;TRAP1;KHSRP;RUVBL2;TBCB;PPIB;TXNDC5;DNAJA1,GO Slim,Aging
GOSLIM_RENAL_SYSTEM_PROCESS,0.1606642657062825,0.4463884430176565,0.04884136955133312,0.4257700083954254,1.2741723174959316,17,IGHA1;ADIPOQ;AGT;GNAI2;HBB;AKR1B1;PRKACA;IGKV3-20;AKR1C3;JCHAIN;RHOA,GO Slim,Aging
GOSLIM_VITAMIN_METABOLIC_PROCESS,0.1653290529695024,0.4463884430176565,0.04815952745077677,0.4399760440633053,1.2724455265409709,15,PNPO;MCCC1;GSTO1;PLPBP;PANK4;PDXP;SHMT1;AKR1C3;ATP1A2,GO Slim,Aging
