contrast,gene,average_intensity,logFC,adj.P.Val,pi_score,sig_pi,direction
Training_Old,PDAP1,21.823550245440508,-0.06121975053014594,0.9022036585020758,0.9632537878040712,0,NS
Training_Old,TMED1,16.36877552312901,0.06588299534368147,0.908364110698336,0.9656675676870788,0,NS
Training_Old,FKBP5,19.24458717530697,-0.17536248566452883,0.6458223053784177,0.6699099876795839,0,NS
Training_Old,PICALM,15.555027197326362,-0.00290497516226651,0.9954864063133828,0.9999435678766772,0,NS
Training_Old,MTM1,20.367145943274423,0.04551561409664728,0.9446620870997549,0.9834943384497734,0,NS
Training_Old,SQSTM1,16.29668316917811,0.11703569934204872,0.8338777421362406,0.8708045150115635,0,NS
Training_Old,MTX1,17.708653251560037,0.03317567854797687,0.9605279217845626,0.989869480265524,0,NS
Training_Old,ART3,20.887907169266473,-0.4314024559487919,0.4373447950946092,0.18890172715511985,0,NS
Training_Old,ASAH1,19.82080081430841,-0.08333265748916929,0.8869012694738848,0.9396433620866824,0,NS
Training_Old,PIN1,20.78846482655561,0.04501369294946755,0.9411232628892084,0.9822125101139916,0,NS
Training_Old,CAMK2B,21.801104028833457,0.21758358336995087,0.5457266217037436,0.5274536524567967,0,NS
Training_Old,CAMK2G,21.463651476920617,-0.02120313107522165,0.9812174171683822,0.9955774910559824,0,NS
Training_Old,CAMK2D,24.137937506182023,0.5427550492192879,0.16809033211750346,0.01507175561416319,1,Up
Training_Old,DCTN2,21.497004966213904,0.10683154484866364,0.5730936960236189,0.7517910512403378,0,NS
Training_Old,NAE1,17.543993806271917,-0.3254157963493931,0.3249336086327226,0.17470072461257677,0,NS
Training_Old,STIM1,19.873499699670237,0.01869182414111847,0.9839479860037118,0.996726511144468,0,NS
Training_Old,CUL1,18.68302541895731,-0.06366807863898671,0.8975544379425378,0.9570151479188151,0,NS
Training_Old,CUL2,18.598853571168004,0.00579996649112857,0.9954864063133828,0.9997428864035728,0,NS
Training_Old,CUL3,20.18796375954617,-0.04807625638014556,0.9132409367292792,0.975686890426032,0,NS
Training_Old,CUL4A,18.914357517434222,-0.07748457488727212,0.8322638465093714,0.9078749008754852,0,NS
Training_Old,FHL1,30.74757603517573,0.11734826854546654,0.7564660176718055,0.8293205832118149,0,NS
Training_Old,FHL3,24.574059267609982,-0.20382136154591635,0.6762281531564756,0.6622432876483751,0,NS
Training_Old,ITGA7,17.977200851970498,-0.1852529520187396,0.5626159977951446,0.6062829558436417,0,NS
Training_Old,AAMP,16.862561636839203,0.23968996768924455,0.7109698936461699,0.6463666288894355,0,NS
Training_Old,CACNA1S,19.11384640871613,-0.17296834960939478,0.6584947368236574,0.6873129541904642,0,NS
Training_Old,MOGS,15.673497562651503,-0.1048005285376874,0.908276497922918,0.9420874509028314,0,NS
Training_Old,SPTAN1,19.34494637389295,0.10149951295660388,0.855652243325369,0.8995345472086425,0,NS
Training_Old,AUH,20.280104021748254,0.02239576056191339,0.989448788709926,0.9969096640025304,0,NS
Training_Old,DDX39B,20.581981214773837,-0.04127356826093731,0.9605279217845626,0.9876829928836696,0,NS
Training_Old,BLMH,20.24600979344963,-0.1016947292653434,0.8796796312115669,0.9208054586593162,0,NS
Training_Old,SNTB1,19.202191432855823,-0.02344258915447739,0.9839479860037118,0.996088506692928,0,NS
Training_Old,TUBB2A,22.96084069411983,0.1215036092230264,0.722976489753774,0.8077466349289034,0,NS
Training_Old,IDI1,20.165295389401887,-0.3420556118716398,0.38881039228026354,0.2246083896065928,0,NS
Training_Old,PRKG1,18.94797003201477,-0.28567010450500874,0.5100135337386771,0.40435682512424886,0,NS
Training_Old,COX17,20.798375242746214,-0.05247524881346166,0.9569373016187448,0.9834563056215156,0,NS
Training_Old,HNRNPD,22.453032743752555,-0.05121458835840897,0.9048014892038364,0.97048279152457,0,NS
Training_Old,SCARB2,18.30052741172506,-0.1810372836087808,0.6536696690105152,0.6701689924310391,0,NS
Training_Old,NID2,18.151357690284375,-0.03272562548764313,0.9932478468507332,0.996816900076172,0,NS
Training_Old,IL18,17.35068589309844,0.07294758077012276,0.964044286843038,0.98206586830206,0,NS
Training_Old,DAG1,22.349260339106795,-0.12010679525177537,0.7092533704051387,0.8019918056967659,0,NS
Training_Old,EIF3A,20.705521868714193,0.06180233260412748,0.8760527778984114,0.9484408670500188,0,NS
Training_Old,UBAP2L,16.788955002398627,0.4470541167803362,0.6353161094517655,0.3540429979943504,0,NS
