pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,4.4284790619669844e-8,9.61865652259229e-5,2.416502826247235,37,104,,Reactome,3.493510707332901,Discordant (Y Down / O Up),Respiratory Electron Transport,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,9.61865652259229e-5,37/313,COQ10A/COX5A/COX5B/COX6A2/COX6B1/COX6C/COX7A2/CYC1/GOT2/HSCB/MT-CO1/MT-ND2/MT-ND5/NDUFA1/NDUFA10/NDUFA6/NDUFA7/NDUFAF4/NDUFB5/NDUFB8/NDUFB9/NDUFC2/NDUFS2/NDUFV3/NUBPL/PYURF/SCO1/SFXN4/SLC25A12/SLC25A13/TIMM21/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,6.954399362084161e-7,7.056619835617685e-4,3.6225772097976567,16,30,,WikiPathways,6.922558922558922,Discordant (Y Down / O Up),Striated Muscle Contraction Pathway,WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,7.056619835617685e-4,16/313,ACTA1/ACTN2/ACTN4/DES/MYBPC1/MYBPC2/MYL1/MYL2/MYL9/TNNC1/TNNC2/TNNI2/TNNT3/TPM1/TPM2/TPM3
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,9.746712480134924e-7,7.056619835617685e-4,2.5024382041365394,28,76,,GO:BP,3.6125730994152048,Discordant (Y Down / O Up),ATP Synthesis Coupled Electron Transport,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,7.056619835617685e-4,28/313,CHCHD2/COX5A/COX5B/COX6A2/COX6B1/COX6C/COX7A2/CYC1/GHITM/MT-CO1/MT-ND2/MT-ND5/NDUFA1/NDUFA10/NDUFA6/NDUFA7/NDUFB5/NDUFB8/NDUFB9/NDUFC2/NDUFS2/NDUFV3/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C,1.1333458329977898e-4,0.035166102132445705,4.754632587859425,7,10,,GO:BP,13.801742919389978,Discordant (Y Down / O Up),Mitochondrial Electron Transport Ubiquinol...,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C,0.035166102132445705,7/313,CYC1/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ
