uniprot_id,protein,gene,description,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
O00217,NDUS8_HUMAN,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",0.018197057781190296,-0.48654124093052964,0.5229353564929102,22.652158433323613,0.07206668302667313,-6.078320610849872,0.942780631641493,0.981518647694089,0.9989283739035204,0
O00231,PSD11_HUMAN,PSMD11,26S proteasome non-ATPase regulatory subunit 11,0.14182368771207265,-0.0984032446859984,0.3820506201101437,21.814326331494183,1.180121430705916,-5.417310599769426,0.24245638487826476,0.5424316780840328,0.8179494626916675,0
O00232,PSD12_HUMAN,PSMD12,26S proteasome non-ATPase regulatory subunit 12,0.11796263031538601,-0.24440930540169092,0.48033456603246294,20.5400178390757,0.6507130414325294,-5.877448151044047,0.5176341309613945,0.7639453999800905,0.9252634131569542,0
O00233,PSMD9_HUMAN,PSMD9,26S proteasome non-ATPase regulatory subunit 9,0.11218921996049147,-0.20359136722949062,0.42796980715047356,18.06626928699169,0.7101749009715771,-5.838746132149226,0.48025627962296,0.7409970330499522,0.9210107731112489,0
O00264,PGRC1_HUMAN,PGRMC1,Membrane-associated progesterone receptor component 1,-0.19420234066699749,-1.261023159982824,0.8726184786488291,18.91983573998077,-0.3707772896186322,-5.694101962289684,0.7132428983341093,0.8783485273159425,0.9364797060704428,0
O00299,CLIC1_HUMAN,CLIC1,Chloride intracellular channel protein 1,0.2645690691668676,-0.14556413220489112,0.6747022705386263,19.36113622918581,1.2898974128766134,-5.289882823383866,0.20195115118792326,0.49965090699788545,0.6549221352020707,0
O00303,EIF3F_HUMAN,EIF3F,Eukaryotic translation initiation factor 3 subunit F,-0.11509592673706948,-0.41907564025221816,0.1888837867780792,19.64848331315272,-0.756858986251287,-5.806031932232564,0.4519986908307181,0.7241036294209787,0.9126572198806676,0
O00330,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial",-0.06037678931569346,-0.3367592145613219,0.216005635929935,23.423102974046106,-0.43667588602747054,-5.989055920440365,0.6638622294115938,0.8575566759536742,0.9755682068281603,0
O00399,DCTN6_HUMAN,DCTN6,Dynactin subunit 6,0.4281179356235487,-0.14430347452755765,1.000539345774655,15.851648718794934,1.529526634321914,-4.704583461693408,0.13695127749923633,0.42858413181680655,0.42692192199635726,0
O00410,IPO5_HUMAN,IPO5,Importin-5,0.09417217403149891,-0.12011083486469573,0.3084551829276936,21.664347487773032,0.8784852611390682,-5.711236016466966,0.3830695905780068,0.6735486987599822,0.9136005512015297,0
O00418,EF2K_HUMAN,EEF2K,Eukaryotic elongation factor 2 kinase,-0.10567806924060363,-0.6572035653686702,0.4458474268874629,16.35507340966682,-0.38485142966666885,-5.956195394751316,0.701978066913024,0.8744962969945347,0.9632960261945304,0
O00423,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1,0.011198559626496518,-0.3297617423447866,0.35215886159777965,20.485666849968,0.06565351289376577,-6.078746316244758,0.9478647560740525,0.9826271670521448,0.9994005702205598,0
O00429,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein,-0.18021065569451977,-0.4719147829085111,0.11149347151947153,20.235648856551407,-1.2349162684161574,-5.355063057081352,0.2215175247499736,0.5193590402486556,0.7621414162461809,0
O00442,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase,-0.4735388262664344,-0.8142789588531728,-0.132798693679696,20.818279583226023,-2.7779979711117235,-2.585551509374077,0.007225732200875742,0.10123775635996311,0.09684951047497327,0
O00483,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4,-0.037562946922044205,-0.4058480989670518,0.3307222051229634,26.116413014662196,-0.20388020684305014,-6.060794432928696,0.8391143092732274,0.9361577678523063,0.993432804846324,0
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,0.3889076314312554,0.13917272759142357,0.6386425352710872,20.663506678898425,3.112911967223943,-1.7574148204961064,0.0028010103874849266,0.07012529577239048,0.10168132895617538,0
O00499,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1,0.015347906023663427,-0.2124476104648008,0.24314342251212764,26.342706408141986,0.13468014592543998,-6.072081905461329,0.8933006891926064,0.9614182954821142,0.9982697630920618,0
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,0.13939951172009657,-0.2754671470146928,0.5542661704548859,21.013469042201347,0.6718831494079405,-5.861146723842358,0.5041928288770711,0.7539480773776255,0.9089544501284088,0
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,0.3561199917512674,-0.12214397927432935,0.8343839627768641,19.580342341103787,1.4884296341262637,-5.032499487242808,0.1417025788673872,0.4356732797633265,0.49864176692040313,0
O00629,IMA3_HUMAN,KPNA4,Importin subunit alpha-3,0.08095324430124151,-0.16814732137542726,0.3300538099779103,22.95551193172343,0.6496196654148148,-5.878128603222796,0.5183355946215886,0.7640432462248392,0.9481932017932617,0
O00748,EST2_HUMAN,CES2,Cocaine esterase,-0.27907027113617033,-1.0166034273980473,0.45846288512570665,20.52386433748361,-0.7592643281349711,-5.734680378465816,0.4511194286507799,0.7236492436709308,0.8007981182949788,0
O00757,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2",0.07462083035993317,-0.49814109432175746,0.6473827550416238,26.02274350483461,0.2604267292363006,-6.048150489406682,0.7953969223232129,0.9195820382879145,0.9830633120680654,0
O00764,PDXK_HUMAN,PDXK,Pyridoxal kinase,-0.04237899936679668,-0.31063705829778165,0.2258790595641883,19.267523960905883,-0.3158922350998194,-6.032337405056796,0.753161746868702,0.896377562911647,0.9880584744407634,0
O14521,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",-0.242564654806813,-0.7260059689370768,0.24087665932345087,23.24022941532173,-1.0032860799879282,-5.599260352293577,0.3196829628093871,0.6158399783650974,0.7583373637043231,0
O14548,COX7R_HUMAN,COX7A2L,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial",0.1342361230465272,-0.6169070044476797,0.8853792505407341,16.51490204168833,0.3635654545433983,-5.737660562156106,0.7184978744680237,0.8831098948020186,0.9565928140139008,0
O14556,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",-0.34875845858224963,-1.5022776852403736,0.8047607680758744,19.680137412117432,-0.6120348868350698,-5.687494129991005,0.5441548496913201,0.782734369973219,0.8087810888297501,0
O14558,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6,-0.11914797538095812,-0.7231399337473075,0.4848439829853912,27.08676097123112,-0.3943257422961684,-6.005970400723357,0.6946925849684896,0.871639527848446,0.9575245466288389,0
O14561,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial",0.18065407999504401,-0.3313479933364314,0.6926561533265194,23.44014097238817,0.7053029066801758,-5.842042322010671,0.4832611095709901,0.7415036633336237,0.876892109235659,0
O14732,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2,0.038531526971553376,-0.3978883149917772,0.47495136893488393,22.349000339564174,0.17648644344687558,-6.06581393255972,0.8604865667197945,0.9444576448614155,0.9942270854566494,0
O14737,PDCD5_HUMAN,PDCD5,Programmed cell death protein 5,-6.023268297639106e-4,-0.27780128111193086,0.27659662745240304,20.868805406975408,-0.004343504141460006,-6.080814879032518,0.9965483303928613,0.9989233264138165,0.9999979173726109,0
O14744,ANM5_HUMAN,PRMT5,Protein arginine N-methyltransferase 5,-0.22203479850857732,-0.5156526036722486,0.07158300665509398,20.030749701047153,-1.5120971234789593,-4.99957841115774,0.13566871154661242,0.4277530740367705,0.6417713200168542,0
O14818,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7,0.11702403428183317,-0.09381453817933766,0.327862606743004,23.647217990672406,1.1094931308706355,-5.493563974289102,0.2714989932213748,0.5758331181769282,0.858494017673785,0
O14841,OPLA_HUMAN,OPLAH,5-oxoprolinase,-0.4553812107403381,-0.8063859160419616,-0.10437650543871457,18.94512524218218,-2.5969103532831173,-2.9933400539689736,0.011898605514364958,0.12273953894433093,0.13292818304345974,0
O14880,MGST3_HUMAN,MGST3,Microsomal glutathione S-transferase 3,0.005471352525802331,-0.4115333625502651,0.4224760676018698,24.549018043627623,0.026227285941196322,-6.080492400980413,0.9791602201092273,0.9935771748035702,0.9998847799927817,0
O14924,RGS12_HUMAN,RGS12,Regulator of G-protein signaling 12,-0.11262722072341091,-0.7560053101743421,0.5307508687275203,20.5353297775736,-0.3502800986633571,-5.992001006419353,0.7273749096540754,0.8862511210906839,0.9647842907183545,0
O14929,HAT1_HUMAN,HAT1,Histone acetyltransferase type B catalytic subunit,2.4421268409092463,0.6793999136156299,4.204853768202863,18.90746114588252,2.7920517933491245,-2.519577774419157,0.0077179533426837395,0.10153707557467602,6.934454393431266e-6,1
O14949,QCR8_HUMAN,UQCRQ,Cytochrome b-c1 complex subunit 8,0.03992873697642452,-0.28532621317392876,0.3651836871267778,25.02529869085899,0.24539249530227894,-6.051812162382068,0.8069623520770128,0.9223909958865678,0.991472719105845,0
O14950,ML12B_HUMAN,MYL12B,Myosin regulatory light chain 12B,0.13372813910706682,-0.3885254492728777,0.6559817274870113,20.981670913798194,0.5118479726678018,-5.954817303151362,0.6105743221927313,0.8225143088798413,0.9361538185972613,0
O14957,QCR10_HUMAN,UQCR11,Cytochrome b-c1 complex subunit 10,0.14258720946284953,-0.46583640165974693,0.751010820585446,21.528693051066593,0.46846174215287845,-5.975235673778383,0.6410959742412965,0.839157821253681,0.9385765438012251,0
O14958,CASQ2_HUMAN,CASQ2,Calsequestrin-2,-0.25861544941188086,-0.8480283012198954,0.33079740239613364,25.64879160783649,-0.8770704585629115,-5.712417828602766,0.3838315398158607,0.6737877531158223,0.7806427837391282,0
O14964,HGS_HUMAN,HGS,Hepatocyte growth factor-regulated tyrosine kinase substrate,0.07282851198721474,-0.3559616909445752,0.5016187149190047,16.3499010490389,0.34187320314837477,-5.938511577225823,0.7340016218704802,0.8891736237290437,0.9777299387495982,0
O14979,HNRDL_HUMAN,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like,0.2129772023502774,-0.24546831707260314,0.6714227217731579,18.643689955970057,0.9286349062969591,-5.668148193484776,0.35667679981171774,0.6523958150998802,0.802869116638227,0
O14980,XPO1_HUMAN,XPO1,Exportin-1,-0.2244663274506422,-0.5080462574369267,0.05911360253564224,18.793595068441423,-1.5832988891944628,-4.892368418408276,0.11860628788206595,0.4012458968724594,0.6196812545389616,0
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,0.17161870104834165,-0.29894116117709846,0.6421785632737818,28.3056883676577,0.729036629559634,-5.825774809901368,0.46872214743854124,0.7380835163503126,0.8780574685074658,0
O15056,SYNJ2_HUMAN,SYNJ2,Synaptojanin-2,0.06381831659306414,-0.8254936990427099,0.9531303322288381,22.912083012135817,0.14344677965369257,-6.07090698839305,0.8864021760075269,0.9574236138386386,0.9923340342381511,0
O15061,SYNEM_HUMAN,SYNM,Synemin,0.8966428273465965,0.03150158110104584,1.761784073592147,21.197547344971472,2.0717248712192777,-4.083844303448003,0.04245450758344773,0.23935103148407066,0.05884881523118194,0
O15143,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B,0.4553436748045385,-0.09546116970879437,1.0061485193178714,17.155284550604783,1.6612484469883368,-4.7054705123684055,0.10304311273889229,0.3742653991189818,0.35529118342837773,0
O15144,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2,NA,NA,NA,16.83268869422138,NA,NA,NA,NA,NA,0
O15173,PGRC2_HUMAN,PGRMC2,Membrane-associated progesterone receptor component 2,-0.36134596608503244,-0.8567784813321351,0.13408654916207025,21.238493941061485,-1.4579355430977314,-5.074269694769569,0.14990132605535933,0.4482286893481201,0.5037100697767879,0
O15212,PFD6_HUMAN,PFDN6,Prefoldin subunit 6,-0.22050020868710973,-0.5457863230351578,0.10478590566093832,20.451799981344372,-1.355011867956134,-5.20928857590964,0.180326471134519,0.476415287432027,0.6854266101895645,0
O15239,NDUA1_HUMAN,NDUFA1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,1.0344945255811737,0.05237830565604429,2.016610745506303,20.909054996080826,2.1189711672087155,-3.945378725426733,0.03940004138947751,0.23096632647711793,0.03524106319684385,1
O15260,SURF4_HUMAN,SURF4,Surfeit locus protein 4,-0.07666694574912825,-0.5745003797412493,0.4211664882429928,24.398071527623188,-0.3080429680107793,-6.026602309178468,0.7591156222518405,0.9009143078982058,0.9790921633582615,0
O15264,MK13_HUMAN,MAPK13,Mitogen-activated protein kinase 13,-0.9495691737039706,-1.6777891667837985,-0.22134918062414266,19.483493686791622,-2.6971202271143104,-2.813385564937277,0.01284838914878757,0.12549513949664182,0.016003722254121288,-1
O15273,TELT_HUMAN,TCAP,Telethonin,0.6162615499269393,-0.302837965802485,1.5353610656563634,20.98587710548838,1.3403004195048946,-5.227830638273493,0.18503481428708143,0.4827893479475587,0.3535383042641826,0
O15305,PMM2_HUMAN,PMM2,Phosphomannomutase 2,0.23103600007655345,-0.40590863414858813,0.867980634301695,17.933929247497673,0.7257989514937847,-5.808803048146695,0.4708289555291756,0.7386348836088793,0.8402714618802454,0
O15371,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D,0.2720248961009837,-0.06217625409030719,0.6062260462922746,18.86885196326757,1.6298868914793048,-4.811266491339767,0.10863503195633072,0.3837958912503878,0.5467135165955638,0
O15372,EIF3H_HUMAN,EIF3H,Eukaryotic translation initiation factor 3 subunit H,0.0988815703641528,-0.5230119721604838,0.7207751128887894,15.830370100917165,0.31968390787792283,-5.913512383139781,0.7505938254271671,0.8944576966266947,0.9720304042874266,0
O15382,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",-0.27705034848629495,-0.7031024822464513,0.14900178527386138,20.963816288177544,-1.3002803109388086,-5.271766826452193,0.19839239425836502,0.49544517809488076,0.6388208195527416,0
O15400,STX7_HUMAN,STX7,Syntaxin-7,0.008864129948449317,-0.37911378237656485,0.3968420422734635,17.03933448120983,0.045785465675520914,-6.030891124963089,0.9636469318252923,0.9881979870860101,0.9996718124319733,0
O15427,MOT4_HUMAN,SLC16A3,Monocarboxylate transporter 4,0.37018504139566133,-0.34731146172759475,1.0876815445189174,20.28202580937184,1.0320156277312926,-5.560189168370144,0.3062034289176211,0.6055788037251171,0.6452508851357083,0
O15498,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6,-0.0781338803596121,-0.356251982705798,0.19998422198657378,19.01909701908167,-0.5623477015904282,-5.922248205892586,0.5760443536227616,0.8054109453633405,0.9578190971545274,0
O15511,ARPC5_HUMAN,ARPC5,Actin-related protein 2/3 complex subunit 5,-0.09662713344584617,-0.8019494644919316,0.6086951976002393,17.791422909324567,-0.2773241739780529,-5.796249895863168,0.7830323714568156,0.9110656663440115,0.9766438924599381,0
O15533,TPSN_HUMAN,TAPBP,Tapasin,-0.06631682489313917,-0.8821417864636159,0.7495081366773375,15.367773758655241,-0.16649761347688313,-5.6218966615676145,0.8689597516362415,0.9476019040630849,0.9907284881955335,0
O43143,DHX15_HUMAN,DHX15,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,-0.3082024614733925,-0.7088049339855645,0.0924000110387796,16.624050924683303,-1.5514845501930294,-4.838847502451372,0.12810686738976196,0.41320359220961567,0.5308253081405282,0
O43169,CYB5B_HUMAN,CYB5B,Cytochrome b5 type B,-0.10979066206300203,-0.7342274665739751,0.514646142447971,21.28022502684793,-0.35194248815927176,-6.008336744272779,0.7261558172189095,0.8862511210906839,0.965477977561017,0
O43181,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",0.18045171159118567,-0.3570803771130867,0.717983800295458,24.70595416833729,0.6710520840706157,-5.864584775918234,0.504677759710945,0.7539480773776255,0.8839107139203873,0
O43237,DC1L2_HUMAN,DYNC1LI2,Cytoplasmic dynein 1 light intermediate chain 2,-0.015928091814942036,-0.43695528712148557,0.4050991034916015,16.65736356119539,-0.07591272344259085,-5.987091047252226,0.9397795679983697,0.9813090523836006,0.9990111964677363,0
O43242,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3,0.28222991265041486,-0.024288534712663512,0.5887483600134933,19.9815491199827,1.8405433181557418,-4.493115880931073,0.07047129135856066,0.3018352866131427,0.4730146505800296,0
O43374,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4,-0.5969249438752939,-1.2227665311273581,0.028916643376770246,19.749765252553416,-1.9209838592120165,-4.267499647956582,0.061075572345936656,0.28228995306264787,0.18847513051851564,0
O43390,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R,0.4651444202593886,0.13041624336536084,0.7998725971534164,19.248918843974494,2.779602800264229,-2.5832062052170612,0.0072562893582382194,0.10123775635996311,0.10114008853303486,0
O43396,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1,0.23669834476602603,0.017087018382882707,0.4563096711491693,21.09374860157215,2.1544682823847006,-3.927180473399548,0.03509367391222216,0.21659377316884687,0.4525411472877666,0
O43399,TPD54_HUMAN,TPD52L2,Tumor protein D54,-0.009703398398382745,-0.24384202459299836,0.22443522779623287,19.984030059924294,-0.08289684349968766,-6.071459944375634,0.9342092773190013,0.9798713766592817,0.9993398551522875,0
O43414,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3,-0.28868117154942396,-0.78756306460982906,0.21020072151098107,18.9066798916157,-1.1606120114297707,-5.411876186075019,0.2509959766035258,0.5549907632778969,0.6709576314883908,0
O43488,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2,-0.45620362864305264,-0.7610293107559241,-0.15137794653018116,21.11250272853127,-2.9916225623988772,-2.065343658933064,0.003977472501172676,0.08035602803603702,0.08034004820549676,0
O43561,LAT_HUMAN,LAT,Linker for activation of T-cells family member 1,0.10768432157085073,-0.46690433415949073,0.6822729773011922,24.547391195702293,0.37462352658424253,-6.013254894732559,0.709217782031011,0.876828333692661,0.963676579175349,0
O43583,DENR_HUMAN,DENR,Density-regulated protein,0.08852327082987799,-0.18781638697033204,0.364862928630088,20.954578459446697,0.6403447536323177,-5.883855377015673,0.5243061684373151,0.768373430121027,0.9444451573680163,0
O43598,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,0.07772057530886656,-0.3179419360756083,0.4733830866933414,21.713022240201596,0.3927825034145291,-6.000938318042147,0.6958482636745965,0.871639527848446,0.9722101258384575,0
O43615,TIM44_HUMAN,TIMM44,Mitochondrial import inner membrane translocase subunit TIM44,-0.26216482677154573,-0.6256718745583709,0.1013422210152794,20.837313317922387,-1.4416545525229048,-5.096241712526713,0.15442800696233352,0.44911097779583886,0.6127911855884811,0
O43617,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3,-0.5477801843265162,-1.2233890449685179,0.12782867631548556,16.10923959531714,-1.6967105920704264,-4.301384699188625,0.10603075213366178,0.37922223084539236,0.292516841109204,0
O43633,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a,-0.20026239953260472,-0.4631397028024532,0.06261490373724377,19.414827915828518,-1.523819481794223,-4.977819568188358,0.13280324203392885,0.42204394010550855,0.6674391320709717,0
O43674,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",0.1224478141899219,-0.3256376646639996,0.5705332930438434,23.470591374779108,0.5462479070233107,-5.937355090386623,0.5868543428820402,0.8096137782560442,0.9368219201337052,0
O43676,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,0.1263655594084092,-0.3696137404096457,0.6223448592264641,23.907080382867942,0.5092895816277098,-5.9560710524983795,0.6123557137071723,0.8228087275331586,0.939906412994795,0
O43678,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,0.07974463763381223,-0.35213005997138513,0.5116193352390096,24.54724018838515,0.3690994067920609,-6.015230642885697,0.7133101594103317,0.8783485273159425,0.9734188229911259,0
O43684,BUB3_HUMAN,BUB3,Mitotic checkpoint protein BUB3,-0.5850733069625598,-1.1942660127749614,0.024119398849841822,16.052906865050232,-1.9516771260340948,-4.043221150834011,0.05924120032759853,0.27792314575250193,0.19137930660221822,0
O43707,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,2.154703992436822,0.640590762445328,3.6688172224283164,24.428062655549862,2.8446502734112364,-2.4263559149027056,0.0060150681227229335,0.09656250581745289,1.640290415925697e-5,1
O43708,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase,0.019741649201865386,-0.6311794256320064,0.6706627240357371,19.953186838865808,0.0609156560371186,-5.964795195855841,0.9516689806949441,0.9836712932728678,0.9990225159543414,0
O43741,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,-0.0012597720914726551,-0.32068060452915226,0.31816106034620695,19.888380277047407,-0.007883668687391602,-6.08079401381463,0.9937350997635082,0.9981497926754814,0.9999920828587422,0
O43747,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1,-0.02280700628454113,-0.7302143642916407,0.6846003517225584,16.55714884081572,-0.06566725423075305,-5.758372048593792,0.948050652376986,0.9826271670521448,0.9987840465842888,0
O43760,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,-0.20943808459853486,-0.7375701370103135,0.3186939678132438,20.200537825642883,-0.7961161642701695,-5.719647010005399,0.42965115708574586,0.7084162476176513,0.8378388892722461,0
O43765,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,-0.3403230526806986,-0.6321082383420669,-0.04853786701933033,22.263135225776296,-2.3314588183614084,-3.5746710338249015,0.022991601782646975,0.17646473922958608,0.2769518294832753,0
O43768,ENSA_HUMAN,ENSA,Alpha-endosulfine,-0.08763015265372687,-0.5322516682995543,0.35699136299210055,21.596754635519606,-0.3943678077748109,-5.99077005745408,0.6947302189417701,0.871639527848446,0.9685863147800339,0
O43772,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,-0.24995142240913637,-0.7522901969929164,0.2523873521746437,20.89758237991226,-0.994623072973389,-5.607918088524317,0.3237825817078702,0.6207062619249326,0.7543747805653739,0
O43776,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic",0.4539899444320632,0.07902179013608973,0.8289580987280367,20.29266896343932,2.4244241567379983,-3.364580979105484,0.018523623662887324,0.15631639063158811,0.1635177866124945,0
O43813,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1,0.09162270533341754,-0.26693563305203494,0.45018104371887,21.531115010100716,0.5107906081110927,-5.955336223686445,0.6113102729572315,0.8225143088798413,0.9559093689364202,0
