uniprot_id,protein,gene,description,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
P25788,PSA3_HUMAN,PSMA3,Proteasome subunit alpha type-3,-0.15619495605735878,-0.30652054528536316,-0.0058693668293544055,23.562179887268304,-2.0769866705189117,-4.249565711099365,0.0419494201029042,0.16676678728999533,0.6093639280200505,0
P25789,PSA4_HUMAN,PSMA4,Proteasome subunit alpha type-4,-0.06938369017294832,-0.24687525726277756,0.10810787691688092,22.98213506285924,-0.7814105836737162,-5.997058701849198,0.437532422403342,0.6534073454446201,0.9442608108891368,0
P26038,MOES_HUMAN,MSN,Moesin,-0.27991067167910444,-0.4878148963092747,-0.07200644704893416,24.133186170775744,-2.6912606471774816,-2.937499939244265,0.009136448600720208,0.06198048841069225,0.26865803666090415,0
P26196,DDX6_HUMAN,DDX6,Probable ATP-dependent RNA helicase DDX6,-0.04466508153355875,-0.2884415874795517,0.19911142441243418,17.46387751073433,-0.3680019426470896,-6.108667764948884,0.7144236028800468,0.8459644351670825,0.9850922982556132,0
P26368,U2AF2_HUMAN,U2AF2,Splicing factor U2AF 65 kDa subunit,-0.11836175915579261,-0.4069596440231937,0.17023612571160845,17.559414081180435,-0.8209430983834307,-5.918775690139268,0.41503733684983146,0.6361687459148656,0.9011480044682959,0
P26373,RL13_HUMAN,RPL13,60S ribosomal protein L13,-0.2728106886215045,-0.6830233757363549,0.13740199849334594,20.676174008946305,-1.3293884847762247,-5.440022660025056,0.1885868905017816,0.409708916038478,0.6343833753631986,0
P26440,IVD_HUMAN,IVD,"Isovaleryl-CoA dehydrogenase, mitochondrial",0.40414535815445163,0.1352709198237645,0.6730197964851388,20.223718454269797,3.00460715966134,-2.1659019578090755,0.0038324470187801035,0.035505004759887916,0.10552931207770336,0
P26447,S10A4_HUMAN,S100A4,Protein S100-A4,0.09429143472238977,-0.42498860676123484,0.6135714762060144,23.615187357594692,0.36296958261311346,-6.230786850335458,0.7178611624915887,0.8476485259516064,0.9692277684932624,0
P26583,HMGB2_HUMAN,HMGB2,High mobility group protein B2,0.7525475618568294,0.4754459159905975,1.0296492077230612,20.74418917379267,5.4341698746194185,5.383278853795294,1.096304596457903e-6,2.395533173884754e-4,3.2716345234960916e-5,1
P26639,SYTC_HUMAN,TARS1,"Threonine--tRNA ligase 1, cytoplasmic",-0.0662216925547483,-0.3607830148383358,0.2283396297288392,16.62552179025922,-0.4515422410721424,-6.03799180216773,0.6535494132841113,0.8075290341577473,0.9722264338477541,0
P26640,SYVC_HUMAN,VARS1,Valine--tRNA ligase,0.18959927119524878,-0.04162857829739494,0.4208271206878925,21.902152745384257,1.6390648709773807,-5.004716945191932,0.10626077571348334,0.29409981732452767,0.6537339310970282,0
P26641,EF1G_HUMAN,EEF1G,Elongation factor 1-gamma,-0.3189655082072562,-0.46687329085791085,-0.17105772555660162,24.112027201166434,-4.3107448203825784,1.6495950602444154,5.922953188749447e-5,0.0023953789530654014,0.04483173334996671,-1
P26678,PPLA_HUMAN,PLN,Cardiac phospholamban,0.5209636021719142,0.09325307462627752,0.9486741297175508,24.973349495158736,2.4347650595451933,-3.519220093375178,0.017790617762659198,0.09520017596659616,0.12257819311207822,0
P26885,FKBP2_HUMAN,FKBP2,Peptidyl-prolyl cis-trans isomerase FKBP2,-0.09283216096396174,-0.5217158413113911,0.3360515193834676,19.58890361537589,-0.4331090932481659,-6.155315654556145,0.6665134714120169,0.816459861985266,0.963038838940738,0
P27105,STOM_HUMAN,STOM,Erythrocyte band 7 integral membrane protein,0.2456177934078987,-0.11221647530088125,0.6034520621166786,19.422787429766757,1.3729827888174715,-5.370545907957029,0.1748632074487173,0.39456794556293184,0.6516182841577014,0
P27338,AOFB_HUMAN,MAOB,Amine oxidase [flavin-containing] B,0.5542596359396583,0.3082053385392509,0.8003139333400657,22.99654617617115,4.5027923190584955,2.2761246312395294,3.0182242599219193e-5,0.0016719662446201646,0.0031232641419852896,1
P27348,1433T_HUMAN,YWHAQ,14-3-3 protein theta,0.2574650848769089,0.1013583407464782,0.4135718290073396,21.714955039601723,3.2979017010387484,-1.392102193900227,0.0016274461397103213,0.019669650757533366,0.1914521802327854,0
P27361,MK03_HUMAN,MAPK3,Mitogen-activated protein kinase 3,-0.13734483048009594,-0.43701272281440945,0.16232306185421758,17.41441888956587,-0.9201008131082016,-5.791123889178767,0.36184758728686417,0.5908117050188474,0.8696926194996196,0
P27635,RL10_HUMAN,RPL10,60S ribosomal protein L10,-0.5212384618032573,-0.8728785469683087,-0.16959837663820587,21.335541313472863,-2.9630412451797423,-2.2719287968939614,0.004314858881877976,0.03840488970939914,0.05851316995840392,0
P27694,RFA1_HUMAN,RPA1,Replication protein A 70 kDa DNA-binding subunit,0.23063967722502454,-0.042528166939508616,0.5038075213895576,17.43069750747518,1.6942028866646688,-4.8155566584106335,0.09620313641910816,0.2752587699175299,0.5827510872637096,0
P27695,APEX1_HUMAN,APEX1,DNA-(apurinic or apyrimidinic site) lyase,0.21905251705866746,0.005841910881008605,0.4322631232363263,20.435385071709604,2.0557855343041935,-4.264202033271021,0.04423287708067473,0.17117692748729207,0.5050647685647438,0
P27797,CALR_HUMAN,CALR,Calreticulin,0.1457922529543012,0.021493330878114725,0.2700911750304877,21.727408156097834,2.3445888954010394,-3.712445353449817,0.022262922668892085,0.11094532315800962,0.5742358242423485,0
P27816,MAP4_HUMAN,MAP4,Microtubule-associated protein 4,-0.22706661337715772,-0.4949038756352667,0.04077064888095128,23.065001866301483,-1.6946573690556799,-4.917730849040426,0.09515415612094393,0.27337321082287575,0.5861854732307519,0
P27824,CALX_HUMAN,CANX,Calnexin,0.08671973083785645,-0.08163432196384632,0.25507378363955924,22.602842163852717,1.0296602911288162,-5.779285648178211,0.30716646628462324,0.5434832161338956,0.9027036407586768,0
P28066,PSA5_HUMAN,PSMA5,Proteasome subunit alpha type-5,-0.0064786952743922654,-0.14974050410423784,0.1367831135554533,23.918798208357774,-0.09039756703678935,-6.291405575606387,0.9282624660640533,0.9670764593237392,0.9995178373012674,0
P28070,PSB4_HUMAN,PSMB4,Proteasome subunit beta type-4,-0.03512660608224394,-0.21906303340274522,0.14880982123825734,22.300403792525994,-0.3817403458723221,-6.223937525037308,0.7039581595104618,0.8392241118995359,0.9877449959270679,0
P28072,PSB6_HUMAN,PSMB6,Proteasome subunit beta type-6,0.012078531472209164,-0.1852566939169325,0.20941375686135083,22.84041976853387,0.12235145494056918,-6.2880675578297796,0.9030160917822586,0.9533347595472339,0.9987685685895814,0
P28074,PSB5_HUMAN,PSMB5,Proteasome subunit beta type-5,0.08926746940616326,-0.1421519357161066,0.32068687452843314,22.736932568547523,0.7710686915920902,-6.004865430608385,0.443592535573623,0.6553647876713825,0.9300090516726951,0
P28161,GSTM2_HUMAN,GSTM2,Glutathione S-transferase Mu 2,-0.09865471793888858,-0.37797245673344665,0.1806630208556695,25.761250309629254,-0.7060231810407703,-6.051624956565425,0.48281621869330327,0.6851298973765295,0.9306868714068698,0
P28289,TMOD1_HUMAN,TMOD1,Tropomodulin-1,-0.544754075741352,-1.1468322939966529,0.057324142513948795,21.150702298390826,-1.814737926477737,-4.667919413902039,0.07521970672932449,0.23755913172041657,0.2442739070702527,0
P28331,NDUS1_HUMAN,NDUFS1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",0.0024667390728296823,-0.2632973876429922,0.2682308657886516,24.85867572397787,0.018553526684127304,-6.295249480128893,0.985256807980559,0.9942664941598925,0.9999633623115922,0
P28482,MK01_HUMAN,MAPK1,Mitogen-activated protein kinase 1,-0.1463790122715345,-0.31895397694756844,0.026195952404499456,20.103150311581974,-1.6955111029683547,-4.916374423976464,0.09499131391005526,0.27327870472345583,0.7085236941130352,0
P28749,RBL1_HUMAN,RBL1,Retinoblastoma-like protein 1,-0.4661891781747265,-0.8325247544033552,-0.09985360194609777,21.39327515915281,-2.580775216876099,-3.0060736851301924,0.014074409728032661,0.08153852247397435,0.13703079958662653,0
P28838,AMPL_HUMAN,LAP3,Cytosol aminopeptidase,0.10266156947578864,-0.05987980153607275,0.26520294048765003,21.57400206550639,1.2625355035646642,-5.522802728456312,0.21148052288889346,0.4412138290033164,0.8525722596190503,0
P28907,CD38_HUMAN,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,-0.1605878974321442,-0.5389846644766638,0.2178088696123755,19.84770127309734,-0.8488922950650414,-5.927517989705633,0.3993126613245075,0.6228730200541239,0.8629302748259488,0
P29144,TPP2_HUMAN,TPP2,Tripeptidyl-peptidase 2,0.16318782779093155,-0.030698626905598464,0.35707428248746154,20.734209691112166,1.6824412623530796,-4.937071959464299,0.09750945424332595,0.27861736721972075,0.6839505941676034,0
P29218,IMPA1_HUMAN,IMPA1,Inositol monophosphatase 1,-0.07909747050354099,-0.22889550816087778,0.0707005671537958,22.581856809874207,-1.055494780304472,-5.753300659166664,0.29529150582286545,0.5341300385278606,0.9080258043224853,0
P29317,EPHA2_HUMAN,EPHA2,Ephrin type-A receptor 2,0.15542328010257833,-0.4113396488506461,0.7221862090558028,24.663397030951923,0.5485318268322346,-6.133865426169013,0.5853604636300256,0.7639930501243067,0.9201363328953919,0
P29400,CO4A5_HUMAN,COL4A5,Collagen alpha-5(IV) chain,-0.2543408100013096,-1.2842187431053742,0.775537123102755,20.497645371854386,-0.5075902597080413,-5.814798171219964,0.6160115261587127,0.7830815659342589,0.8840643026799719,0
P29401,TKT_HUMAN,TKT,Transketolase,0.2078973697781734,-0.1805414167034639,0.5963361562598107,16.894553884135394,1.0749796289435363,-5.591266974305822,0.2875388975862124,0.5267371965364153,0.771728337412405,0
P29692,EF1D_HUMAN,EEF1D,Elongation factor 1-delta,-0.10202422086708651,-0.25905387416892844,0.05500543243475542,23.556551630575424,-1.2987370614028237,-5.478477645605768,0.1988399762197328,0.42323934209524094,0.8480674345775617,0
P29966,MARCS_HUMAN,MARCKS,Myristoylated alanine-rich C-kinase substrate,0.325136785517671,0.011930826722312271,0.6383427443130297,19.635329611279214,2.0779298431846724,-4.208457741448365,0.04214791414495965,0.16723974235254743,0.3571610717238653,0
P29992,GNA11_HUMAN,GNA11,Guanine nucleotide-binding protein subunit alpha-11,-0.2674574539667631,-0.7077074449449027,0.17279253701137642,18.014821199271296,-1.2287599016077024,-5.33067255624759,0.22651554053463524,0.4602533156950125,0.6722273125061909,0
P30038,AL4A1_HUMAN,ALDH4A1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",0.4207698832575524,0.20283656400995706,0.6387032025051477,23.694425611704432,3.859407468697539,0.23581164648953834,2.7332328163257556e-4,0.006442694688475425,0.031670931728075356,1
P30040,ERP29_HUMAN,ERP29,Endoplasmic reticulum resident protein 29,0.08300186583036862,-0.14291006618091612,0.30891379784165335,19.484021102969784,0.7344264415563477,-6.031704040370694,0.4654552957539212,0.6727508501515438,0.9384977857755585,0
P30041,PRDX6_HUMAN,PRDX6,Peroxiredoxin-6,0.38195984072779865,0.17336360296109052,0.5905560784945068,27.464707033390074,3.660250859210015,-0.3586271412085056,5.22177808311863e-4,0.009306270600676677,0.05576201296437299,0
P30043,BLVRB_HUMAN,BLVRB,Flavin reductase (NADPH),0.18166457666169578,-0.05324439723516705,0.4165735505585586,25.709060842647112,1.5458603648906386,-5.144583911433287,0.12722365979963013,0.32424149757849424,0.6875934070551529,0
P30044,PRDX5_HUMAN,PRDX5,"Peroxiredoxin-5, mitochondrial",0.05021033435878053,-0.13925945823669772,0.23968012695425878,25.01277238276153,0.5297277846496825,-6.157927731633435,0.5981910419226748,0.7722503137896778,0.9745296499600902,0
P30046,DOPD_HUMAN,DDT,D-dopachrome decarboxylase,-0.4002938341650335,-0.8018868499596952,0.0012991816296281655,22.565435874432424,-1.9937924464604584,-4.376660237077415,0.0507222327640239,0.18583424303613635,0.30317884080880925,0
P30048,PRDX3_HUMAN,PRDX3,"Thioredoxin-dependent peroxide reductase, mitochondrial",0.06459345661884797,-0.08710419535795075,0.21629110859564668,26.182186687301776,0.8511562372431482,-5.941753459609969,0.39795542012354845,0.6228730200541239,0.9422191402075492,0
P30049,ATPD_HUMAN,ATP5F1D,"ATP synthase subunit delta, mitochondrial",0.2044088078030768,-0.05739855314339637,0.46621616874954996,25.578736025134567,1.5606926001074475,-5.122830030344803,0.12368251262548971,0.3187942424880365,0.6523186895191893,0
P30050,RL12_HUMAN,RPL12,60S ribosomal protein L12,-0.3024007066936498,-0.795179122770089,0.1903777093827893,20.875608066874822,-1.226678471590161,-5.565533936002254,0.22457784964265567,0.45790873620027495,0.6365798652478665,0
P30084,ECHM_HUMAN,ECHS1,"Enoyl-CoA hydratase, mitochondrial",0.46968012454565766,0.2675976572679186,0.6717625918233967,24.553619674524647,4.645935389211447,2.751713744885116,1.8112625764227767e-5,0.0011903391244428435,0.00592608832255535,1
P30085,KCY_HUMAN,CMPK1,UMP-CMP kinase,-0.2796706521811636,-0.6594897409466767,0.10014843658434941,18.961183608887577,-1.4728458814721344,-5.2348283714819654,0.1460150389939988,0.35540466088469846,0.5838570500808041,0
P30086,PEBP1_HUMAN,PEBP1,Phosphatidylethanolamine-binding protein 1,0.19843196569450683,0.015481165502200439,0.3813827658868132,27.258274402805757,2.1680881720281624,-4.072925792309368,0.03399553362756866,0.14710413007978784,0.5111956545693591,0
P30101,PDIA3_HUMAN,PDIA3,Protein disulfide-isomerase A3,-0.11709971072093239,-0.2877803567978585,0.05358093535599373,21.116197416217265,-1.3714221609828705,-5.385914279418906,0.17518260077864517,0.3948649618836986,0.8154794313156584,0
P30153,2AAA_HUMAN,PPP2R1A,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,0.1368837830535412,0.01481820295647615,0.25894936315060624,23.750680198696937,2.2416014497715286,-3.925675747932494,0.02857296494986972,0.13126394999604368,0.6146746766198745,0
P30405,PPIF_HUMAN,PPIF,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",0.3844872643882624,0.08145241938368497,0.6875221093928399,22.200266155685348,2.536232178610568,-3.2946890653075296,0.013736196998132368,0.08024228413075658,0.19232395827400303,0
P30419,NMT1_HUMAN,NMT1,Glycylpeptide N-tetradecanoyltransferase 1,-0.05800130938648351,-0.3991877288280611,0.28318511005509406,18.948683530146347,-0.3458453730027837,-5.854237136221683,0.7316507996129262,0.8557628651757418,0.9820406061969854,0
P30520,PURA2_HUMAN,ADSS2,Adenylosuccinate synthetase isozyme 2,-0.20165391376901454,-0.5303822240547027,0.12707439651667368,22.051092411354894,-1.2279037810045552,-5.533559291969737,0.224438768442862,0.45790873620027495,0.7398545469902372,0
P30533,AMRP_HUMAN,LRPAP1,Alpha-2-macroglobulin receptor-associated protein,0.6275557630069066,0.2950287533704121,0.9600827726434011,18.002414716439283,3.8009644049881732,-0.07060322170971034,4.302622203617245e-4,0.008303672934877018,0.007717557584750127,1
P30536,TSPO_HUMAN,TSPO,Translocator protein,0.10246089343015186,-0.16964540572563142,0.3745671925859351,20.310069896033337,0.7531938059442249,-6.0030787398678,0.45427635055447646,0.665280755721493,0.9223350530510817,0
P30566,PUR8_HUMAN,ADSL,Adenylosuccinate lyase,-0.28275389576455723,-0.49179746525024987,-0.07371032627886459,23.156729618149818,-2.703780326969854,-2.9079255797061907,0.008834724126456178,0.060717074633782155,0.26258993008307163,0
P30622,CLIP1_HUMAN,CLIP1,CAP-Gly domain-containing linker protein 1,-0.13462070322088593,-0.3583308162061216,0.08908940976434973,20.737658898624687,-1.2028898397833567,-5.593236926386513,0.23358874622413117,0.46695544991382876,0.8222058316355104,0
P30626,SORCN_HUMAN,SRI,Sorcin,0.20861605809993478,-0.07436656920993018,0.49159868540979973,18.62802724658013,1.4751165084409972,-5.232617148726126,0.14549348318369698,0.3549568389040775,0.6688915653124705,0
P30740,ILEU_HUMAN,SERPINB1,Leukocyte elastase inhibitor,0.18670729931177377,-0.11486441800335595,0.4882790166269035,21.828731140813083,1.2375715209631206,-5.552676238871733,0.2205376560880453,0.45336333406955936,0.7540904453794934,0
P30837,AL1B1_HUMAN,ALDH1B1,"Aldehyde dehydrogenase X, mitochondrial",-0.4719420566768058,-1.0614707369596366,0.11758662360602501,22.28608899971653,-1.6012934959640066,-5.0486103456048115,0.11456004275174228,0.3053482508325906,0.3596815636604188,0
P31040,SDHA_HUMAN,SDHA,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",0.26114976257020217,0.07193180344617339,0.45036772169423095,24.888321099918777,2.7588424531715665,-2.7765885292565056,0.0076130016113687094,0.055017671438860466,0.27974918627296325,0
P31150,GDIA_HUMAN,GDI1,Rab GDP dissociation inhibitor alpha,0.17745568292888336,0.030769162732082966,0.32414220312568376,21.41531667609533,2.418239578493278,-3.5550794780777912,0.018544343220023164,0.09701182535250924,0.49281541214637276,0
P31153,METK2_HUMAN,MAT2A,S-adenosylmethionine synthase isoform type-2,-0.025907607212122485,-0.1739169267111907,0.12210171228694572,19.916700974729554,-0.3498951004121956,-6.235354516910403,0.7276022837409465,0.8534674466902405,0.9917952074989241,0
P31415,CASQ1_HUMAN,CASQ1,Calsequestrin-1,-0.22092964244186675,-0.5737707591822263,0.13191147429849287,29.015271925284722,-1.2516255518531938,-5.535927936639487,0.21540428867052783,0.44712426894398455,0.7123544161783666,0
P31689,DNJA1_HUMAN,DNAJA1,DnaJ homolog subfamily A member 1,0.2909642463093203,-0.15132957850374074,0.7332580711223813,16.19349602659613,1.3547356550657326,-4.88228780229375,0.18759500401022963,0.4088210294647802,0.6145162533791058,0
P31751,AKT2_HUMAN,AKT2,RAC-beta serine/threonine-protein kinase,-0.2714865497398691,-0.6845842901471226,0.14161119066738448,17.430521070855207,-1.3292515607543909,-5.088003250153188,0.19147907579151843,0.4110180664973885,0.6384186930071621,0
P31930,QCR1_HUMAN,UQCRC1,"Cytochrome b-c1 complex subunit 1, mitochondrial",0.11854538420318761,-0.07150190508772575,0.30859267349410097,26.69146938544805,1.2468740542751309,-5.541610428118322,0.21712986148251953,0.4494331680095852,0.8343939853313945,0
P31937,3HIDH_HUMAN,HIBADH,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",0.20035882888751289,0.04721268209100293,0.35350497568402284,24.46802683360512,2.615182667081372,-3.1148880429281305,0.01118143247693454,0.07024905914315029,0.4064426119232545,0
P31939,PUR9_HUMAN,ATIC,Bifunctional purine biosynthesis protein PURH,-0.26117377204445447,-0.4348080314270415,-0.08753951266186746,22.110314946878123,-3.006725365565952,-2.1604696289888183,0.0038092607939793524,0.03544635154751583,0.233442025195621,0
P31942,HNRH3_HUMAN,HNRNPH3,Heterogeneous nuclear ribonucleoprotein H3,0.02288602536466655,-0.3384288113612703,0.3842008620906034,16.532339840941,0.12678835529865282,-6.256620165000506,0.899546064249025,0.9520799006056424,0.9975801032419683,0
P31943,HNRH1_HUMAN,HNRNPH1,Heterogeneous nuclear ribonucleoprotein H,0.021129693934955895,-0.19501701752904205,0.23727640539895384,19.837792729302937,0.1954088337815117,-6.276671554274182,0.8457113810369883,0.9215186706325318,0.9964654078617826,0
P31946,1433B_HUMAN,YWHAB,14-3-3 protein beta/alpha,0.08380313446928156,-0.06633906050878435,0.23394532944734747,25.914451639820104,1.1157248884944044,-5.690314412330213,0.2688422378460102,0.5075181563645955,0.8957567766914857,0
P31948,STIP1_HUMAN,STIP1,Stress-induced-phosphoprotein 1,0.06582091505230281,-0.07427566398469737,0.205917494089303,23.448774672306563,0.9391522514796404,-5.865405253833663,0.3512941329783741,0.5806749349486263,0.9334598497425619,0
P31949,S10AB_HUMAN,S100A11,Protein S100-A11,0.24305614408840626,-0.11852376754662258,0.6046360557234352,18.419026089046096,1.3445888531522845,-5.405231598073026,0.18381511640274587,0.4043548010407684,0.6625266260791632,0
P32119,PRDX2_HUMAN,PRDX2,Peroxiredoxin-2,0.11438796276680918,-0.04837569692650137,0.2771516224601197,26.87576180416863,1.404825875746592,-5.341787592516301,0.16505957416087252,0.38019746381195496,0.8137809438504805,0
P32456,GBP2_HUMAN,GBP2,Guanylate-binding protein 2,-0.018953255050899287,-0.4393127132466363,0.4014062031448377,17.745843716101355,-0.09152924551421307,-5.91736132125226,0.9275931902222911,0.9670764593237392,0.9985764493720142,0
P33121,ACSL1_HUMAN,ACSL1,Long-chain-fatty-acid--CoA ligase 1,0.20954942498022078,0.01092534694628472,0.40817350301415684,24.95935477306639,2.108891313806971,-4.188447081686736,0.038997039612227224,0.15933758756535046,0.5067006836706187,0
P33176,KINH_HUMAN,KIF5B,Kinesin-1 heavy chain,0.1421391659452098,-0.06962485368746907,0.3539031855778887,22.884983807103776,1.3417178872270878,-5.424315792038817,0.18457714234168626,0.40530502082335185,0.7864935064479057,0
P33992,MCM5_HUMAN,MCM5,DNA replication licensing factor MCM5,0.3745365691791456,-0.31504835805233977,1.064121496410631,24.44559486889627,1.0888936419942556,-5.630932215315326,0.28103214659826997,0.519313746616664,0.6216400170827875,0
P34896,GLYC_HUMAN,SHMT1,"Serine hydroxymethyltransferase, cytosolic",0.2477620241079137,-0.20598447736660025,0.7015085255824276,19.398405897693927,1.0922162856360063,-5.699460588666358,0.2791006817349691,0.5187622010348694,0.7289212278780569,0
P34897,GLYM_HUMAN,SHMT2,"Serine hydroxymethyltransferase, mitochondrial",0.016786663940013824,-0.38010924701693855,0.4136825748969662,22.28359045235973,0.08503725631236345,-6.110692846618594,0.9325851072009168,0.9678933096483202,0.9988290631579291,0
P34932,HSP74_HUMAN,HSPA4,Heat shock 70 kDa protein 4,0.030400113462402345,-0.13010823719015235,0.19090846411495704,20.840795544293343,0.3785970201383007,-6.225108459588803,0.7062794366439247,0.8410564299332806,0.9894842148710241,0
P34949,MPI_HUMAN,MPI,Mannose-6-phosphate isomerase,-0.09910945086905798,-0.28221665900887916,0.0839977572707632,22.571213953612,-1.08195512360559,-5.726043335056494,0.28345938351546224,0.5210572881306458,0.8825446114785772,0
P35052,GPC1_HUMAN,GPC1,Glypican-1,0.012221542893339432,-0.2928121482137302,0.31725523400040906,17.857321499896695,0.08026067072101188,-6.242739212338306,0.9363158283985616,0.9685549370989548,0.9991961159949783,0
P35080,PROF2_HUMAN,PFN2,Profilin-2,-0.06431663299358448,-0.28176091751778704,0.15312765153061808,23.876467160884168,-0.5912551313866858,-6.124231998539247,0.5564973324827933,0.7440012016600854,0.9630061103774419,0
P35221,CTNA1_HUMAN,CTNNA1,Catenin alpha-1,-0.18901371374682263,-0.7397197967011648,0.36169236920751957,15.423402923184193,-0.6931224819064573,-5.779841480515209,0.4921358591313211,0.6911838267920397,0.8745806096540008,0
P35237,SPB6_HUMAN,SERPINB6,Serpin B6,-0.2079069302306067,-0.42407402758019674,0.008260167118983336,21.914989361757723,-1.9225559790328577,-4.5339006197929255,0.05912913706015485,0.20651660299871863,0.5554551895075914,0
P35241,RADI_HUMAN,RDX,Radixin,0.276852110628095,0.11556284861769309,0.43814137263849695,22.07144826471093,3.431168158188166,-1.017489600437437,0.001074479877013007,0.014865994614199697,0.1506888017802909,0
P35244,RFA3_HUMAN,RPA3,Replication protein A 14 kDa subunit,-0.3649098378794555,-0.6904627934676089,-0.03935688229130213,18.053361184584936,-2.252459342783609,-3.8357398034632038,0.028801873480197547,0.13126394999604368,0.2740485265423377,0
P35268,RL22_HUMAN,RPL22,60S ribosomal protein L22,-0.5654295895612549,-0.8714934789898416,-0.25936570013266813,22.237178924771218,-3.692887332866154,-0.2625498772514039,4.7020241996884705e-4,0.00859857121038683,0.013134434957026313,-1
P35270,SPRE_HUMAN,SPR,Sepiapterin reductase,0.24291617237928875,-0.0651686456235514,0.5510009903821289,20.984146460802428,1.5771511935115532,-5.084703027656573,0.12001469644704389,0.3135290765566873,0.5974907034172413,0
P35443,TSP4_HUMAN,THBS4,Thrombospondin-4,-0.2156975568859636,-0.7665168432663197,0.33512172949439256,17.969085486607742,-0.7908108731052309,-5.682056187444995,0.43359965193228023,0.6499359002235106,0.8350663194559871,0
P35555,FBN1_HUMAN,FBN1,Fibrillin-1,0.5859460507720371,0.023323423274545174,1.148568678269529,20.945893417481326,2.083909237145842,-4.226155903532703,0.04150458286673776,0.16653222658723155,0.15498113601694033,0
P35573,GDE_HUMAN,AGL,Glycogen debranching enzyme,-0.19436625365085192,-0.37119556643430174,-0.017536940867402068,25.90262976113458,-2.197182967150847,-4.01514670544978,0.031750014235786266,0.13939515644646874,0.5114339801359434,0
P35579,MYH9_HUMAN,MYH9,Myosin-9,-0.10012556788456095,-0.44558462945417865,0.24533349368505675,24.166584026122763,-0.5793593527420179,-6.131032115910761,0.5644442608681688,0.7503512094637813,0.944345505618896,0
P35606,COPB2_HUMAN,COPB2,Coatomer subunit beta',-0.18293790263942356,-0.5090694385030116,0.14319363322416445,16.00616738199445,-1.1375696280228575,-5.3006340127485645,0.2628046774480614,0.49880707280981335,0.7831210446595211,0
P35609,ACTN2_HUMAN,ACTN2,Alpha-actinin-2,-1.9872095944977595,-3.1235354463774185,-0.8508837426181004,25.176147034185835,-3.4957503280801676,-0.8345614604604323,8.789805643172104e-4,0.013109901608220521,8.453689430465427e-7,-1
P35611,ADDA_HUMAN,ADD1,Alpha-adducin,0.5117006969712499,-0.1359691002033484,1.1593704941458483,17.122850919425677,1.5943576604342329,-4.62952199119867,0.11834567993841959,0.3103253926564793,0.33553006562217674,0
P35613,BASI_HUMAN,BSG,Basigin,0.03655484294686673,-0.15879578515045337,0.23190547104418682,23.12502665521275,0.37405006052804485,-6.226785217441313,0.709642219911542,0.8437638997764035,0.987540169901049,0
P35637,FUS_HUMAN,FUS,RNA-binding protein FUS,-0.06675568428648049,-0.23876697155782878,0.1052556029848678,19.673142787745526,-0.7760189674853802,-6.000051976923336,0.4407337996100408,0.6548873831378872,0.9467749293406504,0
P35659,DEK_HUMAN,DEK,Protein DEK,-0.20307073766473138,-0.5093973783277084,0.10325590299824566,19.715561757952585,-1.3444035994141201,-5.1786984483939476,0.18721693734749087,0.4088210294647802,0.7115977891055513,0
P35749,MYH11_HUMAN,MYH11,Myosin-11,0.031136898658097323,-0.708999175887351,0.7712729732035456,19.47498428327199,0.08462983904092584,-6.059120107927064,0.9329147592283142,0.9678933096483202,0.9978401446366378,0
P35754,GLRX1_HUMAN,GLRX,Glutaredoxin-1,-0.24176501091162805,-0.6390443309521904,0.15551430912893427,22.202676362263254,-1.2168541284733858,-5.576993125384245,0.2283430420907118,0.4626256430797369,0.699727541580007,0
P35813,PPM1A_HUMAN,PPM1A,Protein phosphatase 1A,0.21297320076130433,0.05253207151253708,0.37341433001007157,19.63783542191913,2.654301657246815,-3.0146527385990014,0.010119680074915625,0.06567378821076592,0.3759706859603069,0
P35908,K22E_HUMAN,KRT2,"Keratin, type II cytoskeletal 2 epidermal",-0.5092431534697006,-1.1743725973820471,0.1558862904426459,23.402246896606545,-1.5304482325798405,-5.166985042684395,0.13098838217234765,0.3299024762975415,0.35518681531316276,0
P35914,HMGCL_HUMAN,HMGCL,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",0.6641485994380645,0.4041274344868526,0.9241697643892763,21.411784177071382,5.110871057659427,4.265450206391349,3.628233464844759e-6,4.5242964691572435e-4,2.436852277562063e-4,1
P35998,PRS7_HUMAN,PSMC2,26S proteasome regulatory subunit 7,-0.21494618100814478,-0.338975851799151,-0.09091651021713854,22.56839308928701,-3.464206412579208,-0.9241917763218694,9.698234752728632e-4,0.014082481585607258,0.2250614445294085,0
P36405,ARL3_HUMAN,ARL3,ADP-ribosylation factor-like protein 3,0.2632341923739894,-0.06442012298439959,0.5908885077323783,17.329767699402993,1.627748289499702,-4.725520396131875,0.1120539200884314,0.3021146076230401,0.562052259934872,0
