uniprot_id,protein,gene,description,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,0.0708742737061101,-0.06263186298073745,0.20438041039295765,20.663506678898425,1.0611750039536934,-5.608255398558038,0.2927233608600315,0.6038317021862475,0.9166120335997744,0
O00499,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1,0.19201537726320694,0.07023784879860423,0.31379290572780966,26.342706408141986,3.151871282369621,-1.6925107658907859,0.0024982779132024023,0.04339983614505331,0.31645138920411064,0
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,0.09777845736118351,-0.12332163767701654,0.31887855239938356,21.013469042201347,0.8842911574472954,-5.772585766799718,0.3800084497680378,0.6753990661386883,0.9097306618635146,0
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,0.018217025624185368,-0.2374587894356468,0.27389284068401754,19.580342341103787,0.14242539711235527,-6.13987467172985,0.8872054645002102,0.9519682932003276,0.9978221852396102,0
O00629,IMA3_HUMAN,KPNA4,Importin subunit alpha-3,0.16724103674637902,0.03407401179847866,0.30040806169427936,22.95551193172343,2.5104164535306057,-3.242805953880181,0.014679685125807428,0.1116264138143455,0.49362802367278297,0
O00748,EST2_HUMAN,CES2,Cocaine esterase,0.20396345876514133,-0.22252753819760746,0.6304544557278902,20.52386433748361,0.9596292371412648,-5.56653477225863,0.3416785053440463,0.6499621884463216,0.8032949644507458,0
O00757,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2",0.1567627559363487,-0.14943085428730724,0.46295636616000463,26.02274350483461,1.0234022922970927,-5.645787117230718,0.3100910761948945,0.6261448052567177,0.8323087421627683,0
O00764,PDXK_HUMAN,PDXK,Pyridoxal kinase,-0.033803572446831964,-0.17967877471322477,0.11207162981956084,19.267523960905883,-0.4633638611983569,-6.029134413033334,0.6447512910869521,0.8395508670513485,0.9852734409922016,0
O14521,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",0.1115524374316017,-0.1513365872773495,0.3744414621405529,23.24022941532173,0.8484917798062334,-5.786175190669909,0.39947881831918974,0.6826625130350025,0.9027046034670029,0
O14548,COX7R_HUMAN,COX7A2L,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial",-0.20738123461581992,-0.7465948161507013,0.3318323469190615,16.51490204168833,-0.7824282835675224,-5.331256945322085,0.4395331699417808,0.7050953918242108,0.843263239928376,0
O14556,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",0.13892028518440114,-0.5714964403133169,0.8493370106821192,19.680137412117432,0.3958482733879316,-5.727207697001991,0.6944279156947031,0.8566782427042329,0.9506021701609572,0
O14558,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6,0.6235212342024106,0.30063231594719103,0.94641015245763,27.08676097123112,3.860092634498695,0.2989638385990432,2.727068885070201e-4,0.014749653057025244,0.005992124639398133,1
O14561,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial",-0.30155821320528986,-0.5752701282605488,-0.02784629815003098,23.44014097238817,-2.202303033653007,-3.886930873397112,0.03136862177924792,0.17306257999994523,0.35205121758674457,0
O14732,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2,-0.25798408568021003,-0.4912903883962175,-0.02467778296420256,22.349000339564174,-2.210375529519629,-3.8709546895601,0.030775479065256156,0.17159166311715768,0.4073623649534449,0
O14737,PDCD5_HUMAN,PDCD5,Programmed cell death protein 5,0.13332059391130358,-0.014867588480618782,0.2815087763032259,20.868805406975408,1.7983875501912034,-4.62120945890995,0.07698001684141363,0.3022417560938453,0.7104462951056848,0
O14744,ANM5_HUMAN,PRMT5,Protein arginine N-methyltransferase 5,0.13776513835672688,-0.021622606868119038,0.29715288358157277,20.030749701047153,1.7283250959762269,-4.722739716372074,0.08898508670123219,0.3263198308053517,0.716559969195065,0
O14818,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7,0.09653967013186104,-0.016172821558583003,0.2092521618223051,23.647217990672406,1.7121167606776568,-4.760941558172913,0.09186916193238216,0.3338780482427465,0.7941540410097847,0
O14841,OPLA_HUMAN,OPLAH,5-oxoprolinase,-0.14869925667305495,-0.3448823890349374,0.047483875688827504,18.94512524218218,-1.5171968132302927,-4.991545352236591,0.13464434881536383,0.4054762481517117,0.7421828629979925,0
O14880,MGST3_HUMAN,MGST3,Microsomal glutathione S-transferase 3,-0.40663823957073575,-0.6295653820486299,-0.1837110970928416,24.549018043627623,-3.646236937320608,-0.3296015689979548,5.461399418246737e-4,0.020140108030095857,0.04712626464787505,-1
O14924,RGS12_HUMAN,RGS12,Regulator of G-protein signaling 12,-0.3801283417925845,-0.7185306819023283,-0.041726001682840685,20.5353297775736,-2.2476840117662262,-3.788109998242976,0.028344969851434008,0.16349654807198102,0.25807282019229033,0
O14929,HAT1_HUMAN,HAT1,Histone acetyltransferase type B catalytic subunit,-0.22690856278998695,-1.164074490415481,0.7102573648355069,18.90746114588252,-0.487949285770269,-5.855486813465011,0.6280057861392169,0.8276289419840964,0.8998212001144037,0
O14949,QCR8_HUMAN,UQCRQ,Cytochrome b-c1 complex subunit 8,-0.12544875124326538,-0.2993272566711517,0.04842975418462089,25.02529869085899,-1.4421819738955792,-5.157471348744437,0.1542797164344142,0.4349355989946249,0.7909961261491247,0
O14950,ML12B_HUMAN,MYL12B,Myosin regulatory light chain 12B,-0.08037556320158501,-0.3595678502363489,0.1988167238331789,20.981670913798194,-0.5754667449802425,-5.989426027648573,0.5670568002095128,0.7956965247265659,0.9554271894612456,0
O14957,QCR10_HUMAN,UQCR11,Cytochrome b-c1 complex subunit 10,-0.38274232113774787,-0.7080003629296743,-0.057484279345821454,21.528693051066593,-2.3522206712746465,-3.5822348567753592,0.021848899395883636,0.14218695520169475,0.23143520206506013,0
O14958,CASQ2_HUMAN,CASQ2,Calsequestrin-2,0.1678748063459281,-0.1472202466424744,0.4829698593343306,25.64879160783649,1.0649851665720629,-5.604396800050944,0.29100934050526134,0.6020685371476961,0.8128370284186005,0
O14964,HGS_HUMAN,HGS,Hepatocyte growth factor-regulated tyrosine kinase substrate,-0.09209467019885054,-0.3697823581033532,0.18559301770565212,16.3499010490389,-0.6675539205989008,-5.673981956808944,0.507750137483155,0.753736432902254,0.9394895167338078,0
O14979,HNRDL_HUMAN,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like,-0.2689148258131482,-0.5139958667028033,-0.023833784923493057,18.643689955970057,-2.1933333851948618,-3.904624440362044,0.032039444832638785,0.17548032720183776,0.3964208946116707,0
O14980,XPO1_HUMAN,XPO1,Exportin-1,0.06391591332027247,-0.09163745864515463,0.21946928528569956,18.793595068441423,0.8218958096906519,-5.793897495662072,0.4143876509969804,0.6940580417495241,0.9452489562666736,0
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,0.08274014901925142,-0.1688171155828373,0.33429741362134013,28.3056883676577,0.6574747128038306,-5.940662209159551,0.5133073324680313,0.7582375353814489,0.9463168835504049,0
O15056,SYNJ2_HUMAN,SYNJ2,Synaptojanin-2,-0.011430705598346691,-0.4868492782175448,0.46398786702085143,22.912083012135817,-0.04806141075979881,-6.148597763067437,0.9618216619931101,0.9858309326402445,0.9995551447246213,0
O15061,SYNEM_HUMAN,SYNM,Synemin,0.12185367465081498,-0.34064341205503623,0.5843507613566662,21.197547344971472,0.5266586819345718,-6.0154027903326535,0.6003083390881871,0.8150642646373657,0.9397105515416777,0
O15143,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B,0.3657705592227245,0.03650203344863273,0.6950390849968162,17.155284550604783,2.2322948547600836,-3.6985059324461758,0.03019403263611771,0.16924761760298512,0.27797126152159984,0
O15144,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2,NA,NA,NA,16.83268869422138,NA,NA,NA,NA,NA,0
O15173,PGRC2_HUMAN,PGRMC2,Membrane-associated progesterone receptor component 2,0.16087830137886527,-0.10397567010326908,0.42573227286099963,21.238493941061485,1.2142010427539889,-5.442872962945061,0.22927194532666614,0.5396748365919958,0.7890315004614342,0
O15212,PFD6_HUMAN,PFDN6,Prefoldin subunit 6,-0.05168288423005052,-0.22557804977061305,0.12221228131051201,20.451799981344372,-0.5940990427287673,-5.978909350649597,0.5546057767591761,0.7876900964512082,0.9699924966551283,0
O15239,NDUA1_HUMAN,NDUFA1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,-0.4559990313396014,-1.0346037375830393,0.12260567490383645,20.909054996080826,-1.5854103624335272,-4.804359559620086,0.11957211495737359,0.38255796901126227,0.3796646240823317,0
O15260,SURF4_HUMAN,SURF4,Surfeit locus protein 4,0.19731092709600517,-0.0705117424351493,0.46513359662715964,24.398071527623188,1.4736386368193184,-5.10139586034884,0.145801944032746,0.42389444862632375,0.6839137957973793,0
O15264,MK13_HUMAN,MAPK13,Mitogen-activated protein kinase 13,NA,NA,NA,19.483493686791622,NA,NA,NA,NA,NA,0
O15273,TELT_HUMAN,TCAP,Telethonin,-0.17047217081687904,-0.6618148853878683,0.32087054375411017,20.98587710548838,-0.6935353297270026,-5.917195799928467,0.4905617652129063,0.7400892440362312,0.8856698953399869,0
O15305,PMM2_HUMAN,PMM2,Phosphomannomutase 2,-0.055901106317115534,-0.40782149582189553,0.29601928318766446,17.933929247497673,-0.3178442331053126,-6.049776803675614,0.7517243897215361,0.8907128901886522,0.9841732143403017,0
O15371,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D,-0.012078873605794627,-0.20270856092175008,0.17855081371016082,18.86885196326757,-0.12687984964913265,-6.059587054573689,0.8994816362022764,0.9559553811753172,0.9987212230317558,0
O15372,EIF3H_HUMAN,EIF3H,Eukaryotic translation initiation factor 3 subunit H,0.09505607791655812,-0.28177997699466695,0.4718921328277832,15.830370100917165,0.5071645744071361,-5.791383598291112,0.6143591830045867,0.8199257159845341,0.9547469041586512,0
O15382,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",0.002397189027028901,-0.22791230126324236,0.23270667931730016,20.963816288177544,0.020812846310949724,-6.132809107252565,0.9834628251163215,0.9950658038459509,0.9999600266161437,0
O15400,STX7_HUMAN,STX7,Syntaxin-7,0.19685475880287484,-0.02173941480809924,0.41544893241384895,17.03933448120983,1.8047034938906164,-4.529857649261618,0.07659187125601871,0.3022417560938453,0.603039903527897,0
O15427,MOT4_HUMAN,SLC16A3,Monocarboxylate transporter 4,-0.5303135136724038,-0.9221939230279035,-0.1384331043169041,20.28202580937184,-2.706863388477406,-2.7795683570323617,0.008831172570289213,0.08399603955994536,0.08142275360409375,0
O15498,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6,0.13158218428138824,-0.026661602099511073,0.28982597066228755,19.01909701908167,1.6644287705506187,-4.77904082658474,0.10141608927831865,0.3506595798097672,0.7399823645708724,0
O15511,ARPC5_HUMAN,ARPC5,Actin-related protein 2/3 complex subunit 5,0.23933897075462696,-0.16996314099369048,0.6486410825029444,17.791422909324567,1.183711045377427,-5.178938495904359,0.24386996464724853,0.5525144849204128,0.7133835685364242,0
O15533,TPSN_HUMAN,TAPBP,Tapasin,-0.5091806271736541,-1.1738057247386149,0.1554444703913067,15.367773758655241,-1.5691931789916513,-4.404635423084977,0.12781619224498933,0.3949228538815396,0.35082524381692604,0
O43143,DHX15_HUMAN,DHX15,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,0.1936792566618344,-0.0627558688403827,0.4501143821640515,16.624050924683303,1.5231075622967916,-4.79547251371023,0.13504448730267807,0.4056429465669695,0.6785649210178537,0
O43169,CYB5B_HUMAN,CYB5B,Cytochrome b5 type B,0.052671069956421235,-0.299279871240987,0.40462201115382945,21.28022502684793,0.2995606735656269,-6.043122446989008,0.7655822632773228,0.8980989867882625,0.9860290889925695,0
O43181,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",-0.3296718885175203,-0.6170319307250972,-0.042311846309943335,24.70595416833729,-2.293269822306234,-3.704051647679076,0.02523298630438792,0.15261799038326188,0.2972856782721345,0
O43237,DC1L2_HUMAN,DYNC1LI2,Cytoplasmic dynein 1 light intermediate chain 2,0.23046160514631353,-0.008411481928272596,0.46933469222089963,16.65736356119539,1.9359419523715,-4.271952564885696,0.058314309047879466,0.255481013232441,0.5194677090686876,0
O43242,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3,0.1446106551325066,-0.019251476678034896,0.3084727869430481,19.9815491199827,1.7640923307037235,-4.677497756489817,0.08263859923986158,0.31354934224221853,0.6972894856726799,0
O43374,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4,-0.19238257352101584,-0.5854332865031524,0.20066813946112072,19.749765252553416,-0.9857925888940937,-5.421396503963696,0.3294999885105441,0.6430909710762893,0.8076882812931028,0
O43390,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R,0.06691313830754453,-0.11669681113501401,0.25052308775010307,19.248918843974494,0.7289577965097893,-5.86295985488108,0.46886106466908095,0.7233219906644834,0.9505796944840069,0
O43396,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1,0.10288317679269454,-0.014519153867868381,0.22028550745325748,21.09374860157215,1.751730396926853,-4.6975481544521775,0.08476117720215683,0.31748228952477076,0.7757637829006137,0
O43399,TPD54_HUMAN,TPD52L2,Tumor protein D54,-0.10980895573796445,-0.23824206739606615,0.018624155920137248,19.984030059924294,-1.71020414152233,-4.737867475733913,0.092390690947042,0.3338780482427465,0.7698687908624415,0
O43414,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3,-0.41383073634937517,-0.71756464388736,-0.11009682881139032,18.9066798916157,-2.732724243186111,-2.6677524453398718,0.008514184621885525,0.08362998165982884,0.13913281744727807,0
O43488,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2,-0.04215090216317208,-0.20510809619610199,0.12080629186975783,21.11250272853127,-0.5170504915533323,-6.02024803578706,0.6069591256189117,0.8153045131904091,0.9791742296618893,0
O43561,LAT_HUMAN,LAT,Linker for activation of T-cells family member 1,0.02083104922128598,-0.2863391157463064,0.32800121418887834,24.547391195702293,0.13556005396975093,-6.140800701242046,0.8926079021009223,0.9543549390722984,0.9976362269082754,0
O43583,DENR_HUMAN,DENR,Density-regulated protein,-0.012628711552821414,-0.1603575214188743,0.13510009831323147,20.954578459446697,-0.17088087676992425,-6.135549175284452,0.864873438218759,0.9453790780737552,0.9981683429969496,0
O43598,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,-0.04718248063972297,-0.26069037742984535,0.16632541615039942,21.713022240201596,-0.44188357431690306,-6.040586378421261,0.6601348059900352,0.8413505764931244,0.9805953289065147,0
O43615,TIM44_HUMAN,TIMM44,Mitochondrial import inner membrane translocase subunit TIM44,0.02876091419770077,-0.16556683439600572,0.22308866279140727,20.837313317922387,0.29584721562338856,-6.107267031806004,0.7683345994631118,0.8990714288175837,0.9924492882458251,0
O43617,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3,0.35250840003818595,-0.09635485112145903,0.8013716511978309,16.10923959531714,1.6434337804203052,-4.318084356488777,0.11669616868677102,0.3789275801323798,0.4689533190319306,0
O43633,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a,0.054192004097672,-0.09000526310237586,0.19838927129771985,19.414827915828518,0.7517360529903376,-5.846783630809279,0.4551461210142894,0.7145879137260315,0.9582404710616439,0
O43674,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",-0.3233462232193425,-0.5628888753174661,-0.08380357112121889,23.470591374779108,-2.6982647388461847,-2.816815278067956,0.00896650848280442,0.08453335138690385,0.21776520936139412,0
O43676,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,-0.3926959222655917,-0.6578422000875503,-0.12754964444363304,23.907080382867942,-2.9605368813400212,-2.1825522738182794,0.0043456541052761125,0.060095821903226244,0.11816092740030693,0
O43678,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,-0.32058680060571376,-0.551463308148486,-0.08971029306294151,24.54724018838515,-2.7756551758377643,-2.6343305776783614,0.007272105237848276,0.07875054320660135,0.20628918996470094,0
O43684,BUB3_HUMAN,BUB3,Mitotic checkpoint protein BUB3,0.1231788350065024,-0.3645453353949251,0.6109030054079299,16.052906865050232,0.5132325543532453,-5.290182515448638,0.6111028029247368,0.8166167143978366,0.9411390759993452,0
O43707,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,-0.7209593869022335,-1.5303913274701162,0.08847255366564921,24.428062655549862,-1.7804512290866292,-4.650769529904664,0.07989775201377887,0.307591711965134,0.16172307463361865,0
O43708,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase,-0.13495912113866737,-0.4673384513563397,0.19742020907900498,19.953186838865808,-0.8155339804336582,-5.7584709815416435,0.4186309306759751,0.6952145176495989,0.8891247229560093,0
O43741,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,0.10060196463785687,-0.07015767152177957,0.2713616007974933,19.888380277047407,1.177662538128521,-5.484294217653236,0.2434283749252629,0.5525144849204128,0.867496511751013,0
O43747,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1,-0.014751117924387103,-0.5894535829377736,0.5599513470889994,16.55714884081572,-0.05227957192715985,-5.459403951599285,0.9586304250105708,0.9855987183369828,0.9993769645424407,0
O43760,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,-0.2705092154006401,-0.5887836386428621,0.04776520784158189,20.200537825642883,-1.706253813688504,-4.6274792409829875,0.09403823187363906,0.336722495327674,0.527557004475473,0
O43765,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,-0.1076838142246146,-0.2636696707514531,0.04830204230222393,22.263135225776296,-1.3799546906587943,-5.2399412483414345,0.17255274059457681,0.4555807253377875,0.8276159187326725,0
O43768,ENSA_HUMAN,ENSA,Alpha-endosulfine,-0.09253288378853952,-0.3346453732660595,0.1495796056889804,21.596754635519606,-0.7647460926438295,-5.835055132936193,0.4474682578592366,0.7101743778848504,0.92829074866752,0
O43772,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,-0.12354265348290738,-0.3920886519457341,0.14500334497991935,20.89758237991226,-0.9195976620678331,-5.742148155617176,0.3613442615285607,0.6593146395411326,0.8818290615277995,0
O43776,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic",0.03601390875392596,-0.16998039219617367,0.2420082097040256,20.29266896343932,0.35008363411523635,-6.03105727547453,0.7275651363458077,0.880957325229774,0.9886110639052714,0
O43813,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1,-0.20772840985093666,-0.3994106208621718,-0.016046198839701542,21.531115010100716,-2.1662755864304124,-3.9576266681328085,0.03413992095638481,0.18306661696510426,0.4958119088149501,0
