"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","database","contrast"
"GOSLIM_CYTOPLASMIC_TRANSLATION",1.67144925807723e-19,4.51291299680851e-18,1.14219120216838,-0.634653499446553,-2.8997333412234,116,"RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;YBX3;RPL27A;RPL27;RPL17;RPL34;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;RPS25;EIF3M;EIF2S3;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;EIF4A1;RPS3;RPS14;RPS2;RPS21;RPL32;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3J;EIF3I;DRG2;RPLP2;RACK1;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;EEF1D;RPL13;AKT2;EIF3L;YBX1;EIF3B;RPL3;RPS8;RPL12;CSDE1;RPL10A;RPSA;RPL4;DENR;RPS4X","GO Slim","Aging"
"GOSLIM_MUSCLE_SYSTEM_PROCESS",1.44480263050433e-07,1.31538150506367e-06,0.690132458796796,-0.442241193728005,-2.07033358923215,135,"TTN;MYOF;DES;LMOD2;MYOM2;MYBPH;SNTA1;SYNM;PDLIM5;TNNI2;TPM1;HMOX1;FLNA;TNNT3;HRC;ACTN3;MYOZ1;MAP2K4;CAMK2D;SMTN;TPM2;MYH2;TMEM38A;TMOD4;MYL1;FXYD1;MYH3;TNNC2;MYH1;GLRX3;TCAP;LMNA;TRDN;MYH13;TPM3;CACNA1S;ACTA1;CALM1;UTRN;CAMK2G;STAC3;MYH4;STUB1;TMOD1;CSRP3;LMOD3;SMPX;KLHL41;SSPN;TNNT1;MYH7;MYOT","GO Slim","Aging"
"GOSLIM_RIBOSOME_BIOGENESIS",1.4615350056263e-07,1.31538150506367e-06,0.690132458796796,-0.591409298864479,-2.36898184736893,57,"RPS7;RPL24;RPS27A;RPS23;RPL38;RPS3A;RPL27;RPS19;RPS27;RPS24;RPL35;RPS5;RPS25;RPL35A;RPS15;EIF5;RPS14;RPS21;RPS17;UTP15;RPL5;EIF2A;RPL26;DDX3X;TRMT112;RPL7A;RPS13;RPLP0;RPS12","GO Slim","Aging"
"GOSLIM_AMINO_ACID_METABOLIC_PROCESS",1.78701848346063e-06,1.20623747633592e-05,0.643551836150722,0.463840265693235,2.05830377886244,99,"HMGCL;ECHS1;ALDH5A1;ACAT1;ALDH6A1;ETFB;MPST;ALDH4A1;ETFA;MCCC1;PCCB;FAH;PCBD2;IVD;PCCA;ACAD8;FH;GARS1;GPT2;HIBADH;ACADSB;RIDA;ADSS1;GCDH;DBT;HARS1;LRRC47;GPT;GOT2;GLUL;THAP4;IARS2;BCAT2;AARS1;VARS1;MMUT;SARS2;ADHFE1;HIBCH;GLUD1","GO Slim","Aging"
"GOSLIM_KETONE_METABOLIC_PROCESS",0.000476273481377071,0.00257187679943619,0.49849310876659,0.475189233513093,1.85259402583005,50,"AKR7A2;COQ7;COQ5;CBR4;COQ8A;ADIPOQ;ACADVL;MLYCD;HAGH;PLIN5;FABP3;PPTC7;COQ3;SIRT5;STAT5B;APOC2;H6PD;FABP5;COQ9","GO Slim","Aging"
"GOSLIM_DNA_RECOMBINATION",0.0271200161910544,0.122040072859745,0.124026527381656,0.426352675491445,1.53274158844448,35,"HMGB2;HMGB1;PRKDC;XRCC6;ACTR2;HDGFL2;APEX1;HSPD1;NUCKS1;RPA2;TSN;RPA1;RUVBL2","GO Slim","Aging"
"GOSLIM_DETOXIFICATION",0.0409653214358142,0.158009096966712,0.100604308574775,0.36555270031798,1.43271340876551,51,"NXN;SOD2;CP;PRDX6;MT2A;MB;GSTO1;HP;ALB;GPX3;NNT;GSTP1;PRDX2;AKR1A1;HBB;HBA1;SOD3;APOE;CD36;GSTK1;TXNRD1;SELENOF;PRDX1;GPX1;TXNRD2;PRDX3","GO Slim","Aging"
"GOSLIM_PROTEIN_FOLDING",0.0825358851674641,0.278558612440191,0.0694651820488471,0.295090944470042,1.28596021646902,89,"PPIA;CDC37;FKBP4;CLU;PPIF;AHSA1;CALR;CHCHD4;GRPEL1;TBCA;PFDN2;FKBP5;PDIA4;HSPB6;HSPD1;PFDN4;PFDN6;VBP1;PTGES3;TRAP1;KHSRP;RUVBL2;TBCB;PPIB;TXNDC5;DNAJA1","GO Slim","Aging"
"GOSLIM_RENAL_SYSTEM_PROCESS",0.160664265706283,0.446388443017657,0.0488413695513331,0.425770008395425,1.27417231749593,17,"IGHA1;ADIPOQ;AGT;GNAI2;HBB;AKR1B1;PRKACA;IGKV3-20;AKR1C3;JCHAIN;RHOA","GO Slim","Aging"
"GOSLIM_VITAMIN_METABOLIC_PROCESS",0.165329052969502,0.446388443017657,0.0481595274507768,0.439976044063305,1.27244552654097,15,"PNPO;MCCC1;GSTO1;PLPBP;PANK4;PDXP;SHMT1;AKR1C3;ATP1A2","GO Slim","Aging"
