ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,database,cluster
GO:0061077,chaperone-mediated protein folding,22/549,41/2075,0.5365853658536586,2.028077657825759,3.9870864896844203,1.696892776144773e-4,0.010755858819128345,0.009857008471270455,HSPB6/HSPB1/HSP90AB1/HSPA1A/HSPA5/HSPA8/PDIA4/TCP1/PPIB/DNAJB2/CCT6A/CCT5/CCT3/CCT8/CCT4/HSPA2/CCT2/PPID/HSPA14/UNC45B/PFDN5/CCT7,22,GO:BP,C2
GO:1902850,microtubule cytoskeleton organization involved in mitosis,20/549,36/2075,0.5555555555555556,2.099777373001417,3.991725782409617,1.7987809712916248e-4,0.010812672282986322,0.009909074122553863,DCTN6/TACC2/ITGB1/HSPA1A/FLNA/MAP4/PAFAH1B1/VCP/RAN/DYNLT1/CLTC/HNRNPU/DCTN2/DCTN1/DYNC1H1/KPNB1/MAPRE1/CHMP4B/NUDC/SBDS,20,GO:BP,C2
GO:0035966,response to topologically incorrect protein,23/549,44/2075,0.5227272727272727,1.9756996191422418,3.922841792356158,2.0327917027103054e-4,0.010997403111662753,0.010078367283963725,MFN2/HSPB1/HSP90AA1/HSP90AB1/HSPA1A/HSPA5/HSPA8/DNAJB2/AKT2/HSPA4/THBS4/SERPINH1/HSPA2/VCP/HSPB3/HSPB2/UFD1/COPS5/DDRGK1/ERP44/HSPB7/HSPB8/STUB1,23,GO:BP,C2
GO:0051656,establishment of organelle localization,37/549,83/2075,0.4457831325301205,1.6848816029143898,3.8187670010972754,2.1048607602651507e-4,0.011109557768814112,0.010181149351321037,MYO1C/HGS/TRAPPC3/TACC2/SNAP29/ITGB1/UCHL1/MAPT/LAMP1/EZR/RAB6A/MAP4/KIF5B/PAFAH1B1/DNM2/RAB7A/RAN/YWHAZ/DYNLT1/HNRNPU/PICALM/DCTN2/DCTN1/DYNC1H1/KPNB1/MAPRE1/RAB11B/SYNE2/COPS5/S100A13/TSG101/FYCO1/CHMP4B/PREB/SAR1A/NUDC/COPG1,37,GO:BP,C2
GO:0051301,cell division,37/549,85/2075,0.43529411764705883,1.6452373299046394,3.6426352958970503,3.7882956889552917e-4,0.017442280576381385,0.015984656389679216,GNAI2/TUBB/RPS3/MAP4/THBS4/ARL3/PAFAH1B1/ARPP19/RAB10/ACTR2/RAN/DYNLT1/YBX1/TUBA1B/CLTC/HNRNPU/SPTBN1/TIAL1/ANK3/DCTN1/DYNC1H1/SEPTIN2/PLEC/MAPRE1/SEPTIN7/MYH14/KLHDC8B/NEK9/USP9X/PDXP/TSG101/CHMP4B/ARL8B/SEPTIN9/MAPRE3/NUDC/DYNC1LI1,37,GO:BP,C2
GO:0099111,microtubule-based transport,16/549,28/2075,0.5714285714285714,2.159771012230028,3.705148555390045,5.316374301545867e-4,0.020793600992402888,0.01905591218488522,HSPB1/UCHL1/MAPT/LAMP1/RAB6A/KIF5B/ARL3/PAFAH1B1/DYNLL1/HNRNPU/DYNC1I2/DYNC1H1/SYNE2/FYCO1/ARL8B/COPG1,16,GO:BP,C2
GO:0050821,protein stabilization,27/549,58/2075,0.46551724137931033,1.7594686263425665,3.517905483528851,6.707623567663669e-4,0.02502637482831755,0.02293495971230191,CRYAB/ATP1B1/PFN1/HSP90AA1/HSP90AB1/HSPA1A/LAMP1/TCP1/FLNA/PPIB/CALR/AKT2/PFN2/CCT6A/BAG6/CCT5/CCT3/CCT8/CCT4/RPS7/RPL11/CCT2/RABL3/USP9X/CCT7/RTN4/STUB1,27,GO:BP,C2
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,38/264,86/1032,0.4418604651162791,1.7272727272727273,4.128113650815537,6.81123067501746e-5,0.0027926045767571587,0.002437703610006249,PSMD12/PSMD14/CYB5B/ACSL3/GSR/HPRT1/TFRC/RPN1/EPRS1/HSPA5/HSP90B1/ATP2A2/PFKL/WARS1/PSMA3/CALR/CANX/PSMB5/STIP1/HSPA4/PSMC2/CCT6A/PSMC4/SERPINH1/ACTR2/UFM1/PSMC6/ETF1/PPIA/TUBA4A/GBE1/ACACA/PDAP1/RDH11/COPS5/CACYBP/PSMD13/UCHL5,38,Hallmark,C2
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,19/264,35/1032,0.5428571428571428,2.122077922077922,3.957857433616838,2.1300851240632003e-4,0.004366674504329561,0.0038117312746394115,BIN1/FLNB/GSN/EZR/VCL/FLNA/MARCKS/CLIP1/KIF5B/PAFAH1B1/PXN/YWHAE/TUBA4A/SPTBN1/KLC1/SPTAN1/DYNC1H1/MAPRE1/SEPTIN9,19,Hallmark,C2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,16/264,32/1032,0.5,1.9545454545454546,3.2145655722324,0.0022188685603629146,0.0303245369916265,0.026470712649943544,SEC31A/HSPA5/EEF2/HSP90B1/TARS1/CALR/KIF5B/YWHAZ/EIF4G1/TUBB2A/DCTN1/DNAJA4/KHSRP/PREB/HYOU1/SRPRB,16,Hallmark,C2
GO:0072329,monocarboxylic acid catabolic process,36/512,44/2075,0.8181818181818182,3.3158735795454546,8.884768005003343,1.1453995923336581e-15,4.0390406677029e-14,3.824344345224846e-14,NUDT19/ECI2/MLYCD/PCCA/PCCB/ACAA1/ACADM/ETFA/ACADS/CPT2/ACAT1/IVD/ECHS1/ETFB/HADHA/ECI1/ACAA2/CRAT/ACADVL/CPT1A/SLC16A1/HADHB/PLIN5/ECH1/AUH/ADIPOQ/ETFDH/DECR1/HADH/DCXR/LDHD/ECHDC2/CPT1B/GCDH/MCEE/HSD17B10,36,GO:BP,C3
GO:1990542,mitochondrial transmembrane transport,31/512,36/2075,0.8611111111111112,3.4898546006944446,8.623359493039478,7.402699942303106e-15,2.4799044806715406e-13,2.3480844729270207e-13,TIMM44/SLC25A20/PMPCB/TOMM70/LETM1/MPC2/AIFM1/TOMM40/SLC25A5/HSPD1/SLC25A4/SLC25A6/VDAC1/CPT2/HSPA9/VDAC2/CPT1A/SLC25A3/TST/TIMM50/MICU2/CHCHD4/MCU/PNPT1/CPT1B/MICU1/TIMM21/GHITM/SFXN1/AFG3L2/MPC1,31,GO:BP,C3
GO:0032543,mitochondrial translation,34/512,42/2075,0.8095238095238095,3.2807849702380953,8.544765839187168,1.3879498318958027e-14,4.4996438098557477e-13,4.2604640001147903e-13,SHMT2/LRPPRC/TSFM/MTIF2/MRPL19/TUFM/MRPL12/MRPS25/MRPS5/MRPS21/C1QBP/MRPL54/TRMT10C/MRPL21/MRPL50/MRPL38/MRPL53/PTCD3/TACO1/MRPL13/MRPL9/MRPL4/MRPL1/MRPL37/MRPL46/SARS2/MRPL40/IARS2/MRPS18A/MRPL22/WARS2/COA3/MRPL11/MRPS18B,34,GO:BP,C3
GO:0006811,monoatomic ion transport,100/512,222/2075,0.45045045045045046,1.8255560247747749,7.44809480830739,1.5804577781347318e-12,4.5381716200725875e-11,4.296943853936234e-11,NDUFS8/DNM1L/NDUFA4/COX7A2L/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/NOL3/NDUFS7/NDUFS2/NIPSNAP2/NDUFS6/NDUFB1/PMPCB/NDUFS3/SLC25A12/ATP5PD/ATP5MG/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/LETM1/NDUFC2/NDUFA10/NDUFB10/TOMM40/MT-CO2/MT-CO3/MT-ND1/MT-ND2/MT-ND3/MT-ND4/MT-ND5/MT-ATP8/SLC25A5/ATP5F1B/UQCRH/CYC1/COX8A/COX5B/SLC25A4/COX4I1/COX6B1/NDUFB7/ATP5PF/NDUFV2/COX5A/VDAC1/COX7A1/COX7B/ATP5PB/ATP5F1A/MAOB/NDUFS1/ATP5F1D/PPIF/TSPO/UQCRC1/ATP5F1C/HSPA9/VDAC2/UQCRFS1/ATP5PO/NDUFV1/ATP1A2/NDUFA8/SLC16A1/ATP5MF/NDUFV3/ATP5F1E/ATP5ME/NDUFA6/GSTO1/SLC25A3/ANK2/NNT/COX17/FXN/NDUFA5/NDUFA9/MICU2/GPD1L/MCU/PHB2/DMAC2L/MICU1/TMEM120A/GHITM/SFXN1/UQCR10/NDUFA12/SLC25A13/VDAC3/AFG3L2/NDUFB9,100,GO:BP,C3
GO:0006629,lipid metabolic process,93/512,214/2075,0.43457943925233644,1.7612350321261683,6.728408239436102,1.425567704115206e-10,3.5817388565894553e-9,3.3913505382109115e-9,PGP/NUDT19/CES2/NDUFAB1/MGST3/BCAT2/AKR7A2/ECI2/LYPLA1/MLYCD/PCCA/PCCB/FABP3/ATP5F1B/ACAA1/RBP1/FDX1/ACADM/ETFA/FDPS/ACADS/CD36/MMUT/CPT2/ACAT1/ATP5F1A/IVD/ECHS1/TSPO/ACSL1/HMGCL/ETFB/HADHA/ECI1/ACAA2/CRAT/ACADSB/LSS/ACADVL/ACOT2/CPT1A/SLC16A1/HADHB/OXCT1/LACTB/PLIN5/BDH1/ECH1/AUH/IDI1/PTGR1/PDK1/PDK2/ADIPOQ/ETFDH/DECR1/HADH/IAH1/HSD17B12/AGK/SLC27A1/ECHDC2/ADHFE1/CBR4/RDH13/SCCPDH/ABHD11/HSD17B8/CPT1B/GCDH/ACSF2/ECHDC3/MCEE/PCYT2/PHB2/HSD17B10/DHRS4/ABHD6/MECR/HINT2/HDHD5/BCO2/OPA3/PTGES2/ACAD9/RDH14/ACOT13/ACSS2/SIRT3/ACSS1/OXSM/DPM3/ACAD8,93,GO:BP,C3
GO:0006796,phosphate-containing compound metabolic process,156/512,431/2075,0.3619489559164733,1.466882975638051,6.230969625015318,1.038413706424256e-9,2.5147127107382583e-8,2.3810424619087566e-8,PGP/NUDT19/NDUFS8/PDHX/DNM1L/SDHD/NDUFAB1/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/NDUFS5/OPA1/PFKFB2/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/SLC25A12/ALDH1L1/ATP5PD/ATP5MG/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/PGLS/MPC2/MLYCD/NUDT3/NDUFB10/GOT2/FN1/MT-ND1/MT-ND2/MT-ND3/MT-ND4/MT-ND5/MT-ATP8/FABP3/ATP5F1B/PDHA1/DLAT/PDHB/FDPS/CD36/GOT1/CKMT2/NDUFB7/ATP5PF/HK1/NDUFV2/SDHB/MMUT/ME2/ATP5PB/ACAT1/ATP5F1A/NDUFS1/ERP29/PRDX3/ATP5F1D/TSPO/SDHA/ACSL1/ATP5F1C/DLST/MDH2/HADHA/NAMPT/QARS1/ATP5PO/IDH2/ACOT2/NDUFV1/ATP1A2/GALK1/NDUFA8/PPP5C/SUCLG1/AK2/ATP5MF/NDUFV3/ATP5F1E/ATP5ME/NDUFA6/UBE2K/OGDH/SLC25A11/TARDBP/NNT/IDI1/PDK1/PDK2/PPA1/STK38/ADIPOQ/NDUFA5/NDUFA9/TIMM50/NADK2/HSD17B12/AGK/SLC27A1/MAVS/DCXR/NAXD/GPD1L/CBR4/NAXE/PPTC7/COQ8A/GCDH/FGGY/ACSF2/DNAJA3/CHMP6/SUCLG2/MCEE/PCYT2/PHB2/SDHC/DMAC2L/ABHD6/NUDT9/BCL2L13/HDHD5/EHD4/PPA2/DCTPP1/MCCC2/TIGAR/ACSS2/ACSS1/PANK4/OXSM/NDUFB11/NDUFA13/PDP1/SUCLA2/DPM3/NDUFA12/ATP5IF1/AK3/SLC25A13/STOML2/ACOT9/FIS1/NFS1/NDUFB9/COX11,156,GO:BP,C3
GO:1901135,carbohydrate derivative metabolic process,89/512,226/2075,0.3938053097345133,1.5959883158185841,5.431044698147239,1.4761898568253252e-7,3.1565336300201107e-6,2.9887472129229436e-6,NDUFS8/DNM1L/SDHD/NDUFAB1/NDUFA1/NDUFS4/AKR7A2/NDUFB5/NDUFB3/NDUFA2/NDUFS5/OPA1/PFKFB2/NDUFS7/NDUFS2/NDUFS6/NDUFB1/NDUFS3/ATP5PD/ATP5MG/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/NDUFA10/PGLS/NUDT3/NDUFB10/MT-ND1/MT-ND2/MT-ND3/MT-ND4/MT-ND5/MT-ATP8/ATP5F1B/SLC2A4/NDUFB7/ATP5PF/HK1/NDUFV2/SDHB/ATP5PB/ATP5F1A/NDUFS1/ATP5F1D/TSPO/SDHA/ATP5F1C/NAMPT/ATP5PO/NDUFV1/ATP1A2/GALK1/NDUFA8/AK2/ATP5MF/NDUFV3/ATP5F1E/ATP5ME/NDUFA6/OGDH/NDUFA5/NDUFA9/DCXR/NAXD/GPD1L/CBR4/SCCPDH/SDHC/DMAC2L/ABHD6/NUDT9/BCL2L13/FN3K/DCTPP1/TIGAR/NDUFB11/NDUFA13/DPM3/NDUFA12/ATP5IF1/AK3/SLC25A13/STOML2/FIS1/NDUFB9/COX11,89,GO:BP,C3
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,139/279,156/1032,0.8910256410256411,3.2958367797077477,18.93586729540575,1.134428869760073e-72,4.6511583660163e-71,4.418301913802391e-71,NDUFS8/PDHX/NDUFA4/SDHD/COX7A2L/NDUFAB1/MGST3/UQCRQ/UQCR11/NDUFA1/NDUFS4/NDUFB5/NDUFB3/NDUFA2/SLC25A20/IDH3B/OPA1/NDUFS7/NDUFS2/NDUFS6/CS/MTX2/NDUFB1/NDUFS3/SLC25A12/ATP5PD/ATP5MG/TOMM70/NDUFB6/NDUFA3/NDUFB4/NDUFB8/NDUFA7/NDUFC2/AIFM1/GLUD1/GOT2/SLC25A5/ATP5F1B/UQCRH/FH/PDHA1/CYC1/ACAA1/COX6C/FDX1/COX8A/DLAT/COX5B/PDHB/ACADM/SLC25A4/SLC25A6/BCKDHA/COX4I1/ETFA/COX7A2/COX6B1/UQCRB/COX7C/NDUFB7/ATP5PF/NDUFV2/COX5A/VDAC1/SDHB/UQCRC2/COX7B/ATP5PB/ACAT1/ATP5F1A/MAOB/NDUFS1/PRDX3/ATP5F1D/ECHS1/SDHA/UQCRC1/ATP5F1C/DLST/ETFB/HSPA9/MDH2/HADHA/ECI1/LRPPRC/ACAA2/VDAC2/ACADSB/UQCRFS1/ATP5PO/IDH2/ACADVL/NDUFV1/IDH3A/CPT1A/IDH3G/NDUFA8/SUCLG1/HCCS/HADHB/ATP5MF/ATP5F1E/ATP5ME/NDUFA6/TIMM10/CYCS/SLC25A3/OGDH/ALDH6A1/SLC25A11/PMPCA/ECH1/NNT/COX17/ETFDH/FXN/DECR1/NDUFA5/NDUFA9/IMMT/TIMM50/SUPV3L1/PHB2/SDHC/HSD17B10/ACO2/TOMM22/PDP1/SUCLA2/UQCR10/VDAC3/MRPL11/AFG3L2/TIMM9/TIMM8B/TIMM13/MPC1/COX11,139,Hallmark,C3
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,47/279,84/1032,0.5595238095238095,2.069636456733231,6.2230833415016535,4.569454878692774e-9,9.367382501320188e-8,8.898412132191193e-8,SDHD/IDH3B/ECI2/MLYCD/FH/PDHA1/ACAA1/PDHB/ACADM/GLUL/ACADS/CD36/MAOA/CPT2/ERP29/ECHS1/SDHA/ACSL1/HMGCL/DLST/MDH2/ECI1/ACAA2/CRAT/ACADVL/ACOT2/CPT1A/IDH3G/SUCLG1/HCCS/HADHB/ECH1/AUH/IDI1/ETFDH/DECR1/HADH/HIBCH/HSDL2/GCDH/SUCLG2/MCEE/SDHC/HSD17B10/ACO2/ACSS1/SUCLA2,47,Hallmark,C3
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,55/279,110/1032,0.5,1.8494623655913978,5.7346771221062,4.3837140674727635e-8,5.991075892212776e-7,5.691137561280431e-7,NDUFAB1/MGST3/UQCRQ/UQCR11/COQ9/CS/NDUFS3/CAVIN2/AIFM1/CYC1/COX8A/DLAT/ACADM/BCKDHA/FABP4/ACADS/CD36/NDUFB7/SDHB/CPT2/COX7B/PRDX3/ECHS1/UQCRC1/ETFB/MDH2/ACAA2/CRAT/ATP5PO/IDH3A/IDH3G/SUCLG1/AK2/ECH1/ADIPOQ/DECR1/NDUFA5/TST/HADH/IMMT/COQ5/HIBCH/SLC27A1/PTCD3/MCCC1/PLIN2/SDHC/ACO2/BCL2L13/GHITM/COQ3/UQCR10/SAMM50/MTCH2/SQOR,55,Hallmark,C3
GO:0098869,cellular oxidant detoxification,23/545,41/2075,0.5609756097560976,2.135824569254867,4.383132754512424,4.165035695753484e-5,0.006881744574403546,0.005988057181319094,SOD1/CP/HP/APOE/ALB/CAT/S100A9/GPX1/GSTP1/TXN/GPX3/GSTM2/PRDX6/PRDX2/GPX4/HBB/HBA1/PRDX1/PRDX4/TXNRD1/PARK7/TXNDC17/SESN1,23,GO:BP,C4
GO:0002449,lymphocyte mediated immunity,21/545,38/2075,0.5526315789473685,2.1040560115886047,4.09868273518166,1.219601523857117e-4,0.01076366208747782,0.009365855323945953,AP1G1/C3/IGHV3-7/IGKC/IGHG1/IGHG2/IGHG3/IGHA1/HLA-DRB1/HLA-A/SERPING1/HMGB1/IGLC2/IGLC3/CLU/PPP3CB/AZGP1/PCYT1A/STAT5B/YWHAG/PRDX1,21,GO:BP,C4
GO:0035150,regulation of tube size,13/545,19/2075,0.6842105263157895,2.6050217286335102,4.1937551737097305,1.3429147553737858e-4,0.01076366208747782,0.009365855323945953,SMTNL1/SOD1/AGT/APOE/GPX1/SERPINF2/ATP2B1/CD38/GCLM/RHOA/HBB/SNTA1/PRKG1,13,GO:BP,C4
GO:0042744,hydrogen peroxide catabolic process,10/545,13/2075,0.7692307692307693,2.928722653493296,4.162498009935279,1.8813605239352728e-4,0.011303841147977764,0.009835884844433531,HP/CAT/GPX1/GPX3/PRDX2/SNCA/HBB/HBA1/PRDX1/PRDX4,10,GO:BP,C4
GO:0006081,aldehyde metabolic process,16/545,28/2075,0.5714285714285714,2.1756225425950193,3.73718770324106,4.8581884653150966e-4,0.01672432505940202,0.014552445777653264,PDXK/IDH1/ALDH1A1/ALDH2/ESD/ADH5/TKT/TALDO1/ALDH9A1/ALDH3A2/TPI1/GLO1/HAGH/PARK7/PNPO/GRHPR,16,GO:BP,C4
GO:0019730,antimicrobial humoral response,13/545,21/2075,0.6190476190476191,2.3569244211446048,3.7292542918275102,5.856447222230991e-4,0.018225684086876272,0.01585883307654319,JCHAIN/IGKV3-20/IGHG1/IGHG2/IGHG3/IGHM/IGHA1/PPBP/TF/GAPDH/HLA-A/S100A9/DEFA3,13,GO:BP,C4
GO:0044283,small molecule biosynthetic process,51/545,131/2075,0.3893129770992366,1.4822466559282863,3.4026215957779145,7.09508757220176e-4,0.020462232558229876,0.01780493554960947,FBP2/PDXK/IMPA2/DNPH1/PRKAB2/SLC37A4/H6PD/ALDH1A1/PGK1/APOE/APOC2/RBP4/ENO1/GPI/ENO2/GSTP1/QDPR/FBP1/GSTM1/LTA4H/ENO3/PGAM2/PGAM1/GPD1/OSBP/ATP2B4/GSTM2/IMPA1/SHMT1/PGM1/GPX4/SNCA/PGD/ADK/TPI1/PRPS1/PCBD1/FABP5/MTAP/PRKG1/GAMT/PTGES3/DHCR24/UBR4/PARK7/MRI1/ADI1/NLN/AASDHPPT/PNPO/ENOPH1,51,GO:BP,C4
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,31/276,64/1032,0.484375,1.8111413043478262,4.046427849642105,1.026196317724519e-4,0.004310024534442979,0.0032406199507090073,FBP2/GAPDHS/SLC16A3/SLC37A4/IDH1/BPNT1/CYB5A/LDHA/SOD1/PGK1/ALDOA/ENO1/DCN/ENO2/TXN/VCAN/PKM/PGAM2/PGAM1/MPI/GPC1/AGL/GLRX/TALDO1/MDH1/ME1/ALDH9A1/TPI1/PRPS1/FKBP4/GMPPB,31,Hallmark,C4
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,14/276,22/1032,0.6363636363636364,2.3794466403162056,3.94983119285482,2.6723026938353775e-4,0.004987281598979224,0.003749835788706184,OXSR1/SOD1/CAT/TXN/GPX3/PRDX6/PRDX2/GLRX/GPX4/GCLM/PRDX1/PRDX4/PTPA/TXNRD1,14,Hallmark,C4
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,28/276,59/1032,0.4745762711864407,1.7745025792188653,3.700116770250049,3.5623439992708746e-4,0.004987281598979224,0.003749835788706184,PGRMC1/IDH1/CYB5A/CFB/CA2/APOE/RBP4/MT2A/CAT/ALDH2/FBP1/ADH5/FAH/COMT/FBLN1/ACP1/EPHA2/BLVRB/DDT/ALDH9A1/PGD/AKR1C2/ITIH4/KARS1/PTGES3/CNDP2/NDRG2/SAR1B,28,Hallmark,C4
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,21/276,42/1032,0.5,1.8695652173913044,3.474818967511193,8.649307731528835e-4,0.008811315708466404,0.006625049404861958,CP/CFB/CA2/SERPINA1/C3/SERPING1/S100A9/CTSD/CFH/LTA4H/CLU/LAMP2/CD59/GPD2/PREP/ME1/USP14/CDH13/GNB2/STX4/USP15,21,Hallmark,C4
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,23/276,48/1032,0.4791666666666667,1.7916666666666667,3.3922543233564393,0.00104896615576981,0.008811315708466404,0.006625049404861958,PSMD9/CA2/C3/CAT/BPGM/EPB41/SPTB/LAMP2/ALAD/ANK1/BLVRB/PRDX2/BSG/SNCA/GCLM/HDGF/RAD23A/HBB/SELENBP1/HAGH/NEK7/DCUN1D1/USP15,23,Hallmark,C4
