uniprot_id,module,kME,GS,x,y,gene
O95573,blue,0.5180000451572335,0.1953385299793128,10.714339789740848,14.895960237367763,ACSL3
O95782,blue,0.43455064912273467,-0.11370428802489853,11.485993653286869,16.208797341289454,AP2A1
O95817,blue,0.5243204995684286,-0.02723586201345817,10.328741887705307,15.1055646416349,BAG3
P00387,blue,0.4391234492333833,-0.5021721242092783,10.70362158201859,16.226192054938576,CYB5R3
P00390,blue,0.5290575720732862,0.11132288420272855,10.096816526114937,15.938844834434597,GSR
P00492,blue,0.5416943135985895,-0.048642892157667095,9.509629287161577,15.63229423037945,HPRT1
P02511,blue,0.5921213987178232,-0.13883836457447532,8.834802637374741,15.34327613336394,CRYAB
P04632,blue,0.4837231283653568,0.05883683245128034,9.45399503158367,16.92790815497413,CAPNS1
P04792,blue,0.6529817924033376,-0.08750261569108297,7.934459790022206,15.105414103176983,HSPB1
P05023,blue,0.37292964254842476,0.3003787214764578,9.876074955774799,18.956984976548046,ATP1A1
P07099,blue,0.4263956830099873,0.029004580589657897,8.807830815885179,18.176453949489517,EPHX1
P07237,blue,0.4316881114012378,-0.0059201439149764255,8.591596294988785,18.285209453508863,P4HB
P07355,blue,0.6212776223658257,0.01881883061429951,6.839042049837723,15.636646383972977,ANXA2
P07737,blue,0.5728478875952435,-0.10537416284215881,6.999566262960322,16.73819671114821,PFN1
P07814,blue,0.5923772173206415,0.1618366456957297,6.512041914261159,16.423289636837456,EPRS1
P07900,blue,0.5023809327593772,-0.17921741507726455,6.9222642725374355,17.815683253394415,HSP90AA1
P08133,blue,0.3313492312391625,-0.27105370069877416,7.471553860461459,20.511186785220865,ANXA6
P08238,blue,0.5837114309779579,-0.05899495909269308,5.64167110034828,16.728164504069817,HSP90AB1
P08758,blue,0.5065201118387309,-0.013435561371032021,5.72868531278963,17.91065787591716,ANXA5
P09497,blue,0.5455248449499958,0.06864111122606571,5.388822878318473,17.76663687843752,CLTB
P0DMV8,blue,0.39714869520221885,0.06047049376578038,5.849246539825359,20.255221792925237,HSPA1A
P11021,blue,0.7004929516781344,-0.07459739677563038,4.172532720144969,15.476877980514459,HSPA5
P11441,blue,0.6056197048546227,0.17970315544815507,4.121741865417447,16.63509913031487,UBL4A
P13639,blue,0.5402660800751053,0.22601975831274332,4.097027680891506,18.411102504266815,EEF2
P13807,blue,0.5926873152500008,0.1873658171915531,3.535634209904247,17.395229501544495,GYS1
P14621,blue,0.40726184921474523,0.08492414049930339,3.698526463668606,19.861072246713597,ACYP2
P14625,blue,0.6867382670090475,0.0850145763903219,2.901120640367484,15.743628762703679,HSP90B1
P14868,blue,0.5822923053292965,0.05530319755235708,2.7841560527880533,17.715159201268513,DARS1
P15170,blue,0.38759487976903095,-0.04853493301318342,2.6251998120880335,20.937178898096697,GSPT1
P15311,blue,0.5341681778743496,0.2589723912939771,2.1671896915984146,18.25598943550914,EZR
P16152,blue,0.6465186019600391,0.311391206869674,1.682935089942648,16.340055136473147,CBR1
P17655,blue,0.6211067250687786,-0.12587957483456752,1.497440035807939,17.34615833484404,CAPN2
P17931,blue,0.3891444248417678,-0.008149847627315935,1.1698721955264277,21.05118274894167,LGALS3
P17980,blue,0.49812612250632143,0.06256699474189843,0.7616061303369992,18.910899946207422,PSMC3
P17987,blue,0.6615479920549165,0.05216808082476791,0.6809411440722704,16.914450692508204,TCP1
P18206,blue,0.45961572586716914,0.1303496005388287,0.0991371486064423,20.028443820911157,VCL
P20810,blue,0.5636256294924163,0.18181791566422892,-0.19084660282445154,18.329430830275214,CAST
P21291,blue,0.4747002097854248,-0.030254115766045024,-0.46496850444288174,19.612687628237488,CSRP1
P22102,blue,0.4686336443379833,-0.051434080899943384,-0.967797901349839,18.99689850148043,GART
P22234,blue,0.4357144171942422,0.07333001160682792,-1.4469927538139442,20.172187876028573,PAICS
P23297,blue,0.31189169936075745,0.012883219620613331,-2.2658612773850004,21.65227706852005,S100A1
P23327,blue,0.6416237197844805,0.4097627776106241,-1.3922985994384665,16.549973449173574,HRC
P23526,blue,0.5252409107120355,-0.1492798957598257,-2.110211792155085,18.102241502001508,AHCY
P24534,blue,0.599022586410273,-0.22657816063969458,-2.307329080181236,17.43962605913352,EEF1B2
P26447,blue,0.6439333506944307,0.006232218783580902,-2.2274480606968474,16.494207057416745,S100A4
P26639,blue,0.46176588825861525,0.19099390516649506,-3.6161198974669695,19.247578631381405,TARS1
P26640,blue,0.6296284673873431,-0.23255404155068696,-2.9047098846731743,16.622597777669924,VARS1
P27816,blue,0.6294705853526764,0.027993542382549325,-3.224115919217227,16.47270483270284,MAP4
P27824,blue,0.4852562519294556,-0.24454951376691933,-3.9652198687959297,17.787562995351387,CANX
P29692,blue,0.695109447175114,0.1177583656889722,-2.9932565351702607,14.82597379517076,EEF1D
P29966,blue,0.315003968456974,-0.15847214232128917,-6.022159312218239,20.374495439668422,MARCKS
P30101,blue,0.4967708448640001,0.2904230573635608,-4.969966756147914,17.300749112597824,PDIA3
P30153,blue,0.3135299848368672,-0.3014126142176924,-6.87185572514899,19.941899156212592,PPP2R1A
P30622,blue,0.5335398058898363,0.1955151583981392,-5.314743752953472,16.644992088631284,CLIP1
P30837,blue,0.7105707321782406,0.17552682924161883,-4.39470045302101,14.479974606850426,ALDH1B1
P31939,blue,0.649206760593081,0.27241665234546736,-5.110069918956364,15.139162244668707,ATIC
P31946,blue,0.3908847941536108,-0.2277997361800891,-7.474954322406637,18.326946661218344,YWHAB
P31949,blue,0.3935015705069382,-0.05727504780228993,-7.762717809244398,17.992787966990203,S100A11
P32456,blue,0.35375475262495926,-0.11565895763842426,-8.32013652723694,18.0115160897147,GBP2
P33176,blue,0.3468186133906595,-0.4471899372191424,-8.725627046461778,17.99458643175855,KIF5B
P34932,blue,0.5544995472284757,-0.0528591503859509,-6.955711919204155,15.034377794012752,HSPA4
P35080,blue,0.7043795577862607,-0.1978802729316297,-6.026262688072655,13.45226192036786,PFN2
P35606,blue,0.42314110251570003,0.20027707591639526,-8.89050068859769,16.06098931674168,COPB2
P39687,blue,0.37882411374248176,-0.140368452098355,-9.80638384055888,16.884290126476117,ANP32A
P40121,blue,0.3804847338871953,0.13200728478186496,-9.753108754343485,15.998436656738345,CAPG
P40227,blue,0.6633612470742225,-0.12613335506937123,-6.789590898585352,12.816033070258886,CCT6A
P41091,blue,0.684771408152365,0.322246170790493,-7.222245303519147,12.844306450556626,EIF2S3
P41227,blue,0.6063255141277898,-0.07913612584255772,-7.878760008514584,12.959975348452847,NAA10
P42330,blue,0.56532506381915415,0.006480710925227357,-8.927659343080109,13.540835079522612,AKR1C3
P42677,blue,0.5089059447077643,0.1973427880531328,-9.660312621552736,13.569647361179399,RPS27
P43686,blue,0.6674267378251605,0.12798638233529191,-7.813933258904484,11.710685589899377,PSMC4
P46976,blue,0.4641631797843395,0.3246424490927986,-11.093924178398815,13.619881364589741,GYG1
P48444,blue,0.38171887737884747,0.021263950130620175,-11.753989219591082,13.867068109561338,ARCN1
P48509,blue,0.4911795530863097,0.2988592419940637,-10.258902549165903,12.33949811331285,CD151
P48556,blue,0.5518176268073073,0.04021367436414702,-10.103566034318039,11.810181281988578,PSMD8
P48681,blue,0.6407975999308432,0.2188190421847934,-9.122554383314702,10.978887107229438,NES
P49368,blue,0.6537943530313793,-0.08585870730676655,-9.12882864836316,10.661324512562878,CCT3
P49591,blue,0.5493278550988415,0.13136426762847295,-10.824894607810046,11.145795253031935,SARS1
P50395,blue,0.37194866191834536,-0.1500058114830067,-13.205305463066551,12.096085043385536,GDI2
P50454,blue,0.3295662190313081,-0.05678695233064734,-13.510038430052852,11.723888490048209,SERPINH1
P50461,blue,0.6543341247045472,-0.0018722731200380262,-9.13770301265955,9.227665508049878,CSRP3
P50990,blue,0.7097462141682886,-0.05989984875876655,-8.736874238994387,8.966026715616998,CCT8
P50991,blue,0.6699382890899435,-0.13279204093857777,-9.351031908388622,8.940481991827834,CCT4
P51572,blue,0.5848386694677614,0.14415740905998148,-11.161788509613856,9.119946325450922,BCAP31
P51665,blue,0.49763902193908455,0.26220859736529656,-11.93596504268813,8.960185326760804,PSMD7
P52294,blue,0.47496424718134195,-0.26178145943445014,-12.876104714986944,8.95600938664009,KPNA1
P52895,blue,0.3147893056209378,0.004276055472564558,-14.903906490482589,9.227883134125854,AKR1C2
P54136,blue,0.55448277867509,-0.0061535552633792375,-11.156697861468743,7.897726837453627,RARS1
P54619,blue,0.40575552683854943,0.12970963172593722,-14.059873806304186,8.069354746315618,PRKAG1
P54646,blue,0.3665314332805621,0.025554191265100088,-15.071218407570173,8.060400433866464,PRKAA2
P54652,blue,0.3914546450984429,-0.4886985366599707,-14.239516594241334,7.516366447773155,HSPA2
P55010,blue,0.3405530552959548,0.0018857170067148315,-14.740130387829135,7.111389447192913,EIF5
P55036,blue,0.6908882788650224,0.11913354294131319,-10.033966638998695,6.257959927535007,PSMD4
P55042,blue,0.46571232900121556,-0.028226406726851044,-13.476626977067827,6.120846346292522,RRAD
P55209,blue,0.5925565756169895,-0.29608311163743506,-11.232592432506287,5.7617683707406995,NAP1L1
P55327,blue,0.35870752597734185,-0.1479545260366251,-14.696747159728561,5.679855641471408,TPD52
P56192,blue,0.39946272661304505,0.24065686890910246,-14.793179594263128,5.160029048332588,MARS1
P56211,blue,0.4115977081441049,-0.058073085952495516,-14.062291208133276,4.931981358363751,ARPP19
P61026,blue,0.42431638121010906,0.0388288180273729,-13.795491580801702,4.491174116340664,RAB10
P61221,blue,0.40762473404002275,-0.03687034530663407,-14.247951427322993,3.971560060935389,ABCE1
P61224,blue,0.3827919185543969,0.1701009950582432,-14.19048163562483,3.7064735524708756,RAP1B
P61619,blue,0.41891402710612713,0.23295037738768795,-13.699292583051523,3.3448033479491945,SEC61A1
P62081,blue,0.5015442788651927,0.4082087452440419,-13.08501877154061,2.94757028110466,RPS7
P62191,blue,0.557297442835,-0.0778640532530066,-11.386641113994662,3.025768810657092,PSMC1
P62195,blue,0.42333129669421016,0.08925790032845098,-14.040492980510507,2.312362761275237,PSMC5
P62280,blue,0.6307847183390449,0.053035495008276194,-10.201009551324152,2.623798252289851,RPS11
P62333,blue,0.6663217821046434,0.2933807403217182,-10.224963330741694,2.239389448441877,PSMC6
P62495,blue,0.4305987824957046,0.13419165582017928,-13.72912381642593,1.113868279949831,ETF1
P62826,blue,0.4330007340643899,-0.22278442134038953,-13.198351776791778,1.0027793893618355,RAN
P62979,blue,0.557290637450233,0.36800333604179536,-11.008263026865206,1.135290444534872,RPS27A
P63172,blue,0.631428124528234,0.3341169528678656,-10.15522003916741,1.2073547205966446,DYNLT1
P68366,blue,0.6729089635323451,0.039533401619222114,-9.780769838196814,0.9888018440287749,TUBA4A
P68371,blue,0.6986589469683098,0.08886384616572744,-9.42255971835018,0.7401386168659787,TUBB4B
P78344,blue,0.30988675099736135,-0.02934200484804694,-14.480916959464201,-1.639252285496383,EIF4G2
P78371,blue,0.6371140521543817,-0.1509332319780998,-10.10361427667713,-0.181781639672689,CCT2
Q04446,blue,0.5920525449426233,-0.16383500237540807,-10.339834639209679,-0.5795367396229905,GBE1
Q04828,blue,0.58581373175308,0.18449624463979675,-10.4301698388402,-0.9704044849688032,AKR1C1
Q05639,blue,0.6216928922906819,0.3030052006507609,-9.556920348996206,-0.8193330154688745,EEF1A2
Q06323,blue,0.5539471049898527,-0.16183596000180656,-10.278256160559167,-1.5489658571358529,PSME1
Q07065,blue,0.4647103376025244,-0.019024442814332916,-11.426843562235073,-2.763581846779207,CKAP4
Q07866,blue,0.3784428092033699,-0.35353377055690666,-12.27273550018743,-3.5500875209308296,KLC1
Q07960,blue,0.6909123846826616,0.22114700963717424,-7.949716016136447,-1.2298944254182906,ARHGAP1
Q10567,blue,0.44131684584200687,0.20231705309280013,-10.774645429474704,-3.6650256885249926,AP1B1
Q12988,blue,0.5925109452411861,0.05684504056943974,-9.110990277570876,-2.7708873084918126,HSPB3
Q13085,blue,0.5532221783640312,0.027467311630171885,-8.941796668881208,-3.11280398978392,ACACA
Q13098,blue,0.30686746440108525,0.051016265319875374,-11.818122661499054,-5.796661015228373,GPS1
Q13409,blue,0.6981103793401622,0.2015322010513208,-7.153086230455079,-2.4476639730966783,DYNC1I2
Q13445,blue,0.534649329302625,-0.04110189501355388,-8.868486354627219,-4.264137583752247,TMED1
Q13813,blue,0.48703424590533134,0.1292306927429767,-9.406610385825164,-5.208882752198231,SPTAN1
Q13885,blue,0.4774940434791747,-0.23509513652462222,-9.455444477863162,-5.519773527851883,TUBB2A
Q14116,blue,0.49214952574035226,0.16962335461761308,-8.613664065172772,-5.442463259989265,IL18
Q14677,blue,0.33414558234357816,-0.04148172001057462,-10.13160013868502,-7.452400236958687,CLINT1
Q14697,blue,0.3753431335557254,-0.2021473009723812,-9.553124894310107,-7.198831737991827,GANAB
Q14997,blue,0.6121090395029879,0.017440324120216216,-6.630914127885177,-4.442672604423255,PSME4
Q14BN4,blue,0.6202818959233184,-0.2728212355498212,-6.222892931605789,-4.362569718380006,SLMAP
Q15075,blue,0.6678352392584538,0.1609448649982346,-5.563589685024072,-4.2526029946423884,EEA1
Q15121,blue,0.476469448183533,0.12069296515144341,-7.157644573637706,-6.861030831814186,PEA15
Q15276,blue,0.5313799347647453,0.21585748846397723,-6.5825152664053554,-6.3287736080515,RABEP1
Q15691,blue,0.5860690879241848,0.043441503621411554,-5.87442016531162,-5.855694730686696,MAPRE1
Q16186,blue,0.3379339389181007,0.03741656250374407,-7.444956140689936,-8.910073106135695,ADRM1
Q16531,blue,0.579386806670742,0.09252842116569907,-5.152133815175825,-6.225499424282824,DDB1
Q16851,blue,0.5154808110448412,0.20203583847488607,-5.675245132376118,-7.66152473976033,UGP2
Q2TBA0,blue,0.6959178806816243,0.004389835256329,-3.722429662765249,-4.866015062248869,KLHL40
Q53GG5,blue,0.6309447935294538,-0.24117732831179384,-4.094224496219761,-5.800868322868827,PDLIM3
Q5BKX8,blue,0.3072836341731004,-0.10756162261175962,-6.022335983054666,-10.764559226262431,CAVIN4
Q5T4S7,blue,0.35115440662124986,0.21486364331455268,-5.310785149418744,-10.011472427717681,UBR4
Q5VYK3,blue,0.6429431355888803,0.20430389550231853,-3.232293996747238,-6.07786220450565,ECPAS
Q6ZMU5,blue,0.49284071057586154,-0.2354245472152371,-3.9090731367547358,-8.548363877510319,TRIM72
Q7Z4G1,blue,0.5700795652477556,0.06462715793787453,-3.1202651151807057,-7.866086499128941,COMMD6
Q86UE4,blue,0.5452720933315987,0.12535872819592697,-2.916919296418919,-7.836775383327265,MTDH
Q86UP2,blue,0.6035677165253269,-0.0723017197587114,-2.3168671751225274,-7.016498374909495,KTN1
Q86VF7,blue,0.6948445206259416,-0.06926320036001948,-1.6784669380431538,-6.032118485592519,NRAP
Q86VP6,blue,0.34342922858666763,-0.24722626255343913,-2.921224294523756,-11.795728524317713,CAND1
Q86VX2,blue,0.39901202674347336,-0.06098790447042564,-1.9755419990337753,-10.162287299661728,COMMD7
Q8IUZ5,blue,0.46313825080247306,0.04634995250972655,-1.6691005054634538,-9.76879512964113,PHYKPL
Q8IVN3,blue,0.5025609876649358,0.03462552300504206,-1.1561028900551122,-8.908752769328249,MUSTN1
Q8IWX7,blue,0.39767145030875817,0.3326934314545957,-0.9884265919145581,-10.662728603964176,UNC45B
Q8N3D4,blue,0.7047642969584511,0.2547302263653116,-0.1474013767776705,-6.152864184625572,EHBP1L1
Q8N3L3,blue,0.32548937338605605,0.03181095792315978,-0.4027298522880469,-12.207825776988418,TXLNB
Q8NBF2,blue,0.33563124705502434,-0.23707566372882483,0.07691482905158553,-11.867700721398453,NHLRC2
Q8NBS9,blue,0.4274614355328148,-0.1555817802994838,0.4796300258181212,-11.016093850947257,TXNDC5
Q8NCA5,blue,0.3850650324809585,0.15158838664618007,0.6780204530720119,-10.799717150178356,FAM98A
Q8TC12,blue,0.5366125272760851,0.22700004553269149,1.2974206556834573,-8.354078963692569,RDH11
Q8TD19,blue,0.6164707218403285,0.27161451775310586,1.4574010214441129,-7.982425720038175,NEK9
Q8WTS6,blue,0.37599400257329285,0.11615021722235282,1.8056033232606932,-10.943369221905684,SETD7
Q8WW22,blue,0.5459214209275357,-0.04578149334132289,2.241818766392251,-9.03793686933177,DNAJA4
Q92499,blue,0.4572491437886452,-0.13154401077896422,2.5384604690904795,-10.25343755331863,DDX1
Q92616,blue,0.702796147609505,0.15629598979389084,2.6019373521295486,-6.054980926690255,GCN1
Q93008,blue,0.4580708666155288,0.10283158738771986,3.28732921550965,-10.392068140294757,USP9X
Q96CW1,blue,0.5413585471407338,0.3251312683058382,3.437034076291769,-8.635708579185028,AP2M1
Q96FQ6,blue,0.6321447233124444,0.10988234232087296,3.476724183088156,-6.996220884934156,S100A16
Q96HE7,blue,0.41775971112804317,0.1739105408841733,4.498937478861809,-10.121059063423452,ERO1A
Q96HN2,blue,0.3417244398799309,-0.11112237757092995,5.077448141484985,-11.044589682440591,AHCYL2
Q96JJ7,blue,0.43407239678937565,0.41576625679088136,5.160596170508603,-9.764906715833092,TMX3
Q96K17,blue,0.36529675637009457,0.22960498181862574,5.980187955503025,-10.996732866199409,BTF3L4
Q96KP4,blue,0.3116494186617711,-0.01729571332318577,6.603272700269818,-11.616370855160056,CNDP2
Q96L96,blue,0.5992725542469264,0.05240867788183697,5.186444327789366,-6.92120282585281,ALPK3
Q96MG2,blue,0.4100641177543355,0.11307979019273404,6.6371126017831505,-9.659035967238367,JSRP1
Q99426,blue,0.4015901921873116,-0.2755622641713266,7.132282179078192,-10.147059858618494,TBCB
Q99536,blue,0.40019097972672546,0.023633645265512603,7.396030113908356,-9.970443485375732,VAT1
Q99613,blue,0.5239391671090593,0.27261601880345326,7.229884933690183,-8.168316677757833,EIF3C
Q9BQE5,blue,0.5713953101432302,0.2879621172680878,6.856903906032497,-6.551401820807489,APOL2
Q9BTE1,blue,0.3471778958044089,-0.08043845282466033,8.941245323236954,-10.173688503038651,DCTN5
Q9BTV4,blue,0.5907803519936308,0.1202052033222231,7.325207662092281,-6.268535630938797,TMEM43
Q9BUF5,blue,0.6296059745923916,-0.15457210613544728,7.111680288040091,-5.489854189874197,TUBB6
Q9BV23,blue,0.38688209515526634,0.3563313865233658,9.74489527096832,-9.269116388055785,ABHD6
Q9BXB4,blue,0.5097241886959623,0.23336220001123753,8.628477740186689,-6.649183083323492,OSBPL11
Q9BXS5,blue,0.4739451640795625,0.3519426792338127,9.611687103097708,-7.417998439253128,AP1M1
Q9BY44,blue,0.408179322382306,0.012279579184261067,10.325504369485206,-8.177363358773295,EIF2A
Q9C0C9,blue,0.42284722387568235,0.015715431624303458,10.308279583546787,-7.432390906710295,UBE2O
Q9GZV1,blue,0.609280400598402,-0.18494674021639568,9.03677546916937,-4.956774465164373,ANKRD2
Q9H0E2,blue,0.34594191072885744,0.03265636575657373,12.30337566961209,-8.364692361629153,TOLLIP
Q9H0U4,blue,0.4917204451182631,-0.03626796241542732,10.440282376953151,-5.971195776711162,RAB1B
Q9H2G2,blue,0.44787228858228906,0.22567580064096365,11.67604269126386,-6.522699608443381,SLK
Q9H2I8,blue,0.6661020547260871,0.28245975545643914,9.061433736073937,-3.335515776165006,LRMDA
Q9H4G4,blue,0.44993240873720175,-0.03663993788161715,11.694959013257916,-5.500590430627427,GLIPR2
Q9HDC9,blue,0.5693741128438876,0.15438017210846244,11.03380634690643,-4.398938826701127,APMAP
Q9NP72,blue,0.3338351770328137,-0.06987968100509188,13.582096341626512,-6.59094190551972,RAB18
Q9NSD9,blue,0.6620212591791691,-0.0354585139395254,10.180043250734412,-3.0583835456509076,FARSB
Q9NX47,blue,0.5001323362140779,0.2644407955072321,12.086686691298512,-4.051270887703526,MARCHF5
Q9NY33,blue,0.3441607393872377,0.2957820416461903,14.387939935551177,-5.338985922825716,DPP3
Q9NZ08,blue,0.4121612413639863,0.05533695203375334,14.096893934852238,-5.012555660216312,ERAP1
Q9NZB2,blue,0.5804449808378278,0.1357677684329081,11.953022773788767,-2.7997077542826068,FAM120A
Q9NZM1,blue,0.5332159690024718,0.39031691198253915,12.569592168140735,-2.8239473696923216,MYOF
Q9NZU5,blue,0.45403341063431873,-0.19482450120143552,13.820711848865328,-3.202685094625406,LMCD1
Q9P003,blue,0.5310499292542631,0.21540515338829067,13.03948267869096,-2.2637257497018775,CNIH4
Q9P0J6,blue,0.3861004893029216,0.1837631008195212,15.560831150164832,-3.34330212353868,MRPL36
Q9P2J5,blue,0.5668793458008275,5.254406340463725e-4,12.579069571883807,-1.396861028271882,LARS1
Q9UBI6,blue,0.5034365806701994,0.12835612577958116,13.682180097656843,-1.5854332564254126,GNG12
Q9UBY9,blue,0.7036800117505859,0.1206404326974826,11.764867509205967,-0.1726052345431306,HSPB7
Q9UDT6,blue,0.41205081283434236,0.08878588074274826,15.400575843855306,-1.598236756724667,CLIP2
Q9UHP9,blue,0.48316453255174807,0.11899258498705777,14.749772909715476,-0.9035190704318063,SMPX
Q9UHQ4,blue,0.38041882456457743,0.2522095981219005,16.36762174354661,-1.1730980824692159,BCAP29
Q9UK76,blue,0.5278356743708603,0.01522694805742245,14.117075842592309,-0.03508615553205008,JPT1
Q9UL46,blue,0.6578839657739066,0.1387171106808312,12.55972926013939,0.9385464543247011,PSME2
Q9ULC4,blue,0.41105126911330614,-0.10635896642465661,15.863778189476959,0.1308700369972975,MCTS1
Q9UM00,blue,0.39745079651256376,0.20352133615234588,16.948226745663767,0.06400753359897582,TMCO1
Q9UNM6,blue,0.6689148753505472,0.27658914004404755,12.257421425472623,1.9114422344398267,PSMD13
Q9UPY8,blue,0.6151902196773623,0.06739293531481462,13.242512288507339,1.8767331509486804,MAPRE3
Q9Y266,blue,0.3567555268859971,0.01681837860722683,17.265079145033717,1.2091933479242174,NUDC
Q9Y285,blue,0.467927823858263,-0.14750225573209208,15.633936440340815,1.894859863800031,FARSA
Q9Y2J8,blue,0.34650261107712604,-0.09200088651601339,17.518865500186482,2.078475329021833,PADI2
Q9Y316,blue,0.4036752234227995,-9.012121586133681e-4,17.140823183225486,2.434608485090144,MEMO1
Q9Y394,blue,0.5748418398795061,0.11913874413220886,14.595952250062163,3.2455908302424703,DHRS7
Q9Y450,blue,0.32688046663734704,-0.12171454992762011,18.37714064412502,3.153596574319237,HBS1L
Q9Y4L1,blue,0.5133846232592177,-0.18405889647915316,15.327061643350529,3.827863335250667,HYOU1
Q9Y6G9,blue,0.6012961073279178,0.01909918117767566,14.418920616297196,4.171501416990209,DYNC1LI1
Q9Y6Y8,blue,0.47426269842049285,0.22937211296805546,15.615522089072838,4.56189342115552,SEC23IP
A2RTX5,turquoise,0.43201676388663507,-0.09868671635925792,11.290746754197755,1.3322709522695566,TARS3
A3KMH1,turquoise,0.6454961572883887,-0.28035357871876865,9.793239601896111,1.3825575671899109,VWA8
O00151,turquoise,0.6060307752458901,-0.5269025854640347,10.312494752889169,1.5531673973368674,PDLIM1
O00159,turquoise,0.3788136461959849,-0.09524134672500864,11.762223257951309,1.913258367487078,MYO1C
O00429,turquoise,0.5391830233698247,-0.1376126615483001,10.50925868053941,1.8888656619962614,DNM1L
O00442,turquoise,0.3267385718465536,-0.22739722848305044,12.518914416612837,2.2993585944969235,RTCA
O00748,turquoise,0.48773309445238405,0.1991975138290716,10.940053284113624,2.324678192585934,CES2
O14841,turquoise,0.7179340751013916,-0.19788953009331917,9.386423470163658,2.323426214446834,OPLAH
O14950,turquoise,0.38903523481097074,-0.2960748977143573,11.615164965550054,2.7194235699018066,MYL12B
O15382,turquoise,0.5871840861533436,-0.18485200653903264,10.171737939415378,2.648498121775935,BCAT2
O43488,turquoise,0.711455305239227,-0.2870842452304877,9.38607198927432,2.762491968326443,AKR7A2
O43615,turquoise,0.7362725647334537,-0.1539486369634778,8.897784203990494,2.7154114543693897,TIMM44
O43684,turquoise,0.4367127906049549,-0.29554723097766855,11.056387022486497,3.40326979968484,BUB3
O43765,turquoise,0.45907467959864706,-0.31964555912646553,11.26222793092322,3.742102871446006,SGTA
O43772,turquoise,0.6863434345886485,-0.05644813972055934,9.41810229928027,3.3134765335146046,SLC25A20
O43837,turquoise,0.4430470838340915,0.17598929718074816,11.21246055276199,4.138628478981022,IDH3B
O60313,turquoise,0.5495408599863243,-0.150056184081172,9.923660081739914,3.8513908844941085,OPA1
O75208,turquoise,0.5827376285960698,-0.22171803810281202,9.845069080500972,3.967194845987918,COQ9
O75323,turquoise,0.4933541871921591,-0.1574960157222063,10.213339677837126,4.334784481935456,NIPSNAP2
