PC1,PC2,gene,cluster,membership
0.015417476067334752,-0.010235897200012688,DDX3X,C1,0.9946021825470744
-0.0037355864429971025,-0.015116956529497072,KPNA4,C4,0.6966321027171561
0.0014093009793825185,0.01978045878381689,CES2,C3,0.9052561115949226
-0.005122724509296611,0.005349646304281748,FBP2,C4,0.9667592903028032
-0.003173751761186082,0.0010426809622862633,PDXK,C4,0.9730558467902596
-0.017975758700034525,0.02697232384301579,SDHD,C3,0.9883691939187066
0.009831582969276472,0.03167351948423318,COX7A2L,C3,0.9977083418403936
0.007930822275485035,0.022638437354839128,GAPDHS,C4,0.5916202493729243
-0.01770004779999788,0.020018537620077898,HSPB6,C2,0.5795261306272561
-1.0999032411531096e-4,0.03597160045708703,NDUFAB1,C3,0.9997725775127216
0.005405102730252199,0.001366137903405252,IMPA2,C4,0.9991452614909464
-0.006806464602771051,-0.004680172115152268,PDCD5,C4,0.6798806045489757
-0.012611760563861266,-0.018501316914846425,PRMT5,C2,0.806574085463815
-0.0049336520367729625,-0.017856916771158502,PSMA7,C2,0.7233081306937111
-5.592752355403005e-4,0.017939770957785647,OPLAH,C3,0.8685649208644829
0.006007834960461253,0.01716904483186309,MGST3,C3,0.7201266143902031
-0.0012153814346199633,0.012915444422305055,RGS12,C3,0.6851061283503278
0.005593917476144661,-0.04900177307972454,HAT1,NA,0
0.0052751541864029415,0.041379504905924805,UQCRQ,C3,0.9999963512439316
-0.0014490927699628263,0.01586227977096501,MYL12B,C3,0.5389666732659587
0.009033950760439887,0.05500350644314723,UQCR11,C3,0.9998072201992868
-0.010064697549164815,-0.011509512310554281,CASQ2,C2,0.9983817802044032
0.003263524744198722,-0.028879683421016388,HGS,C2,0.8727291574298358
0.005806965898937129,-0.009148261882344858,HNRNPDL,C1,0.6974096082316885
-0.005117717819075636,-0.005474634973248051,XPO1,C4,0.9967039330290032
0.0012202096446747269,-0.03762617335813147,ATP2A1,C4,0.998170686195822
0.010450997062130214,-0.01692189328340449,SYNJ2,C4,0.9949916714790304
0.049202727807808856,-0.023729167115346853,SYNM,C1,0.98967482110177
-0.016025598877140175,6.134401195771565e-4,ARPC1B,C2,0.9806459703216334
0.008684046084395615,0.004580828940954538,ARPC2,C1,0.8465504241063104
-0.019016190328043057,0.005692774334584543,PGRMC2,C2,0.946820773120446
0.004149330934623205,-0.0019026905276729156,PFDN6,C4,0.5303328824691927
0.025586868858206043,0.054187488232588454,NDUFA1,C3,0.9299932998515736
-0.018083465633537545,-0.023650072568583525,SURF4,C2,0.9983864669191896
-7.130924804031391e-4,-0.01929125307019127,MAPK13,C4,0.9797510684845062
0.04514298179281465,-0.004878470877200633,TCAP,C1,0.998786296281418
-5.123085371690102e-4,-0.006746317781365864,PMM2,C2,0.6520958427853246
0.0112872784475328,-0.0058069915395803995,EIF3D,C1,0.9852647201816052
-0.0036571875598592467,-0.030931795646407315,EIF3H,C2,0.5694539924204183
0.008185819801730613,0.03144853600078562,BCAT2,C3,0.9978428924335908
-0.015869203863170353,-0.021534300534472323,STX7,C2,0.9974858915452142
-0.003710003152022332,0.02315458982878264,SLC16A3,C4,0.671902948087546
-0.00172114287964843,-0.008644814807292168,YKT6,NA,0
-0.008626034008699983,-0.007116464177825234,ARPC5,C4,0.7295101096271442
0.009638816070421203,0.011200887599914803,TAPBP,C1,0.5140049390599015
-0.008216955785459865,-0.0022641281437464963,DHX15,C4,0.8878531732878625
-0.009988498007097705,-0.008593304678243237,CYB5B,C2,0.6010212601362103
0.020150779312572593,0.028478142313582526,NDUFS4,C3,0.7454813174738069
-0.00676433875191539,-0.0017751659907336021,DYNC1LI2,C2,0.7323492025754592
-3.9973280066580224e-4,-0.02476338584695673,PSMD3,C2,0.5106938171259255
0.014411010604410919,0.018744931230660077,RASA4,C1,0.6267517649700067
-0.0014751970198489308,-0.009940076633872603,HNRNPR,NA,0
-0.005818938541462726,-0.011303034212855162,TXNL1,C2,0.6119303695375782
-0.0029995932112256555,-0.005694488817550072,TPD52L2,C4,0.9019970575018964
-0.009119054880789266,4.903303028394752e-4,ERI3,NA,0
0.0018418955846309613,0.024146829010260377,AKR7A2,C3,0.9994018213060406
0.007951879539396831,-0.007362256627570528,LAT,C4,0.983245574098097
0.006474122286973745,-8.650785224466211e-4,DENR,C1,0.9231496787560975
0.0038283148270580555,0.01273812400475739,DNPH1,C4,0.7504417786065287
-0.009991749020140467,0.037989644628579504,TIMM44,C3,0.9999950817564452
-0.005003306200656905,-0.006057156527068269,TRAPPC3,C2,0.7995190511417692
-0.010779829041791592,0.008330933728744258,CHMP2A,C3,0.5480649973036196
0.01721532559652572,0.03900679418875926,NDUFB5,C3,0.993792788212842
0.008563792248427068,0.04573504111049168,NDUFB3,C3,0.9991789578690295
0.0047086541565163195,0.032887327613869054,NDUFA2,C3,0.9970522596601872
1.9970977144433388e-4,-2.886413000489561e-4,BUB3,C4,0.59517848413462
0.14606718596409715,0.011942700090483385,ACTN4,C1,0.999938131632332
-0.024027563437391878,0.00934229505997424,GSTZ1,C2,0.8809256628314875
5.505941992556804e-4,4.358919440241765e-4,PRKAB2,C4,0.7562148031145283
-7.738936369149945e-4,-0.012032374633463641,AP1G1,C4,0.7926104769420692
0.00493720586488148,-0.010575915447129781,SYNGR2,C2,0.7036905019329366
-0.010520964035551581,0.010508081880849852,SGTA,C3,0.6678222201749044
0.012296637787580373,0.008810397857781224,ENSA,C1,0.8012988365252485
0.0016143082533408464,0.05510740239709067,SLC25A20,C3,0.9999919835459288
-0.004930220447706157,0.00204082551188814,NARS1,C2,0.9820277720992152
0.007743104056080923,0.011921431506903321,LANCL1,C4,0.5111229787714545
0.005285205700932755,-0.01660313811435949,SLC37A4,C4,0.9515165560580514
0.008930840987090809,0.03297631672382155,IDH3B,C3,0.9999038707095596
-0.008500205991936032,-0.004170772018487932,CALU,C2,0.9775705197978504
-0.02151170375326845,-0.005672261732463914,AHCYL1,C2,0.917535900455978
0.02794219516783581,0.04769978467634752,NDUFS5,C3,0.9741763391196137
0.042482452667659425,0.05630214330210647,TIMM8A,C3,0.6449518975700346
-0.016630284020070493,0.0013881927022496507,PPP1R12B,C2,0.9538896246948652
0.00523109478225913,-0.0386612783015705,PRPSAP2,NA,0
-0.005027687503636504,-0.03486983675517152,SPAG9,C2,0.9990384731204242
0.005263568566451112,0.03025307660182782,OPA1,C3,0.9999254767409992
0.0018709497973317737,0.007993668646395684,TBC1D4,C4,0.6474350284696292
-0.0017110982277073162,-0.006818417442211498,SNX3,NA,0
-0.0029436512465703217,-0.011023253262810982,SYNCRIP,C2,0.8901315721522941
0.0034899530336809617,-0.00675651920600593,SELENOF,C1,0.6264469354418797
0.013300086681435157,-0.025286719994965665,KLHL41,C2,0.801821914814702
-0.00817710098457405,-0.00930394478040259,PLIN3,C2,0.9989506614579924
-0.006429580060151861,-0.007118691127032731,KPNA6,C2,0.9073344643778328
-0.0052343590667254785,-0.009383736499012457,SNX2,C4,0.9454177960898044
-0.003381795034308122,-0.019360318691538182,USO1,C4,0.9998081481324804
-0.002279524775065676,-0.005941871352646293,TOM1,C4,0.9444589642915534
-0.010101574938900605,0.03940782157128899,PFKFB2,C3,0.9999844193783036
-0.010158435946052716,-0.0106061180760106,EDF1,C2,0.9867011847891348
-0.011439498000342682,-0.0013727913862766662,DNAJA2,C2,0.9990509836207434
-0.018056216275618233,-0.0173475921337677,CUTA,C2,0.5513630001670058
0.010538316112912437,-0.008937165475497685,PFDN1,C4,0.6301420259638856
-0.005921458909954216,0.016179930260571015,NOL3,C3,0.973113558786765
-9.903890077588057e-4,-0.017632825535928494,WDR1,C2,0.7302729852508154
0.0286791620929159,-0.003624535568131941,LDB3,C1,0.9999988428375276
0.008321840689037274,0.03351662607120618,CLASP2,C3,0.9725632949529368
-0.009260674402483614,0.003613058867410057,COBL,C4,0.5582629259299606
-0.01199726682791171,-0.007981816677823337,CPNE3,C2,0.5464982282086532
0.0015522147763456491,0.03017241122934674,CLUH,C3,0.9994436436102404
-0.006706615428194373,-0.006914491145243806,CAND2,C2,0.9774817989467836
0.006195447847196817,0.02296948617582053,COQ9,C3,0.9918988962630696
-0.008876937997647157,0.003238157958277964,GGCT,C4,0.970893248989046
0.024649746641159185,0.04627842241861085,NDUFS7,C3,0.8975437705627525
-0.006008444558042424,-0.02494560028256447,RTN2,C2,0.9757946211649912
0.021568004058669644,0.04014768574481493,NDUFS2,C3,0.904113345875428
-0.004905356309293224,0.029997196604939026,NIPSNAP2,C3,0.9999815340026212
0.019142573447431168,-0.006067457044415473,CILP,C1,0.9945568192252932
-0.012808417109998483,-0.0019812790853115415,TBCA,C4,0.5045845735685147
-0.010698552351877496,-0.01298795475083061,ATP6V1G1,C2,0.9918507332301992
0.0014988845298998328,-0.0022183592770151995,VPS4B,C4,0.630685672264108
0.004878399376863061,6.769510209157244e-4,MACROH2A1,NA,0
-0.0034284299360836093,-0.005484827290442033,SH3BGRL,C4,0.9650698621128632
-0.01563563261988263,-0.02374090339825236,FLNB,C2,0.9988475831629938
0.016731940662452774,0.03826337739683555,NDUFS6,C3,0.975340352268839
-0.008410460545734235,0.03285505001182076,CS,C3,0.9999996539385752
-0.014888519805002678,-0.01689679244415535,SEC22B,C2,0.9954493955585948
0.01802734541157149,0.020860417838744035,MTX2,C3,0.6422728603906782
0.001530222662584693,-0.015732014246000618,VPS26A,C2,0.7717356237795335
0.003138593505054527,0.028329362583975226,NDUFB1,C3,0.9755391758756063
0.005752247880698922,0.02535741555448933,PMPCB,C3,0.9977221536692
0.010324122706665547,0.035542634265152154,NDUFS3,C3,0.9970520545778256
0.007308163717398694,0.03127724270258569,ECI2,C3,0.9998527481542838
0.035593147652865885,-0.008830594954114002,BANF1,C1,0.9801211676013064
0.008898816229430371,-0.0235319727228325,CSDE1,C1,0.8492011984751484
0.0194224955843052,-0.03265607837241448,PRKRA,C1,0.9875234334019536
0.0014074325025544157,0.018637353073471943,LYPLA1,C3,0.994859698916926
-0.00123333005765767,-0.008904289831554413,TIPRL,C4,0.7088568090649963
0.0034497583840357557,-0.006170066496770599,PPM1B,C4,0.6922730859179559
-8.822003912862281e-4,0.027658622143283868,SLC25A12,C3,0.9999135932762832
0.010246186278302084,1.4031892885528694e-4,TCEA3,C1,0.9844106216106614
-0.008196250838907416,0.001727292846633614,EIF3G,C2,0.9864211926301576
0.0016551871456304463,-0.006261190221306974,EIF3J,NA,0
0.004259226862866534,0.005524232604677687,PSMD10,C4,0.9839505050090256
7.514428016678851e-4,0.004793060327626228,IDH1,C4,0.9961313533251792
-0.001930049919425345,0.027820974088404837,SCO1,C3,0.9766589225245552
-0.006909809911774776,0.013349837283902525,ALDH1L1,C3,0.9809404561607756
-0.015004229717262464,-0.021678477688650537,ARL6IP5,C2,0.9977145593867216
-0.010057026122554486,-0.026602328631535457,DYSF,C2,0.9999788927641864
0.013794660909282382,0.0052617816088301765,PIAS2,C1,0.9483864582126716
-0.002665187095209786,-0.00671169509497911,DCTN3,C4,0.9961307252758624
-0.006177109622246709,0.02575534165218033,ATP5PD,C3,0.9999930650101724
-0.0036482749809184814,-0.011991680221726886,FLOT1,C4,0.9786008726893944
-0.014322241281881242,0.028821108838548735,ATP5MG,C3,0.9999423096763476
-0.0025859102911055063,-0.018450509870418054,GLRX3,C2,0.8541573810566745
0.011537324739719615,-0.004141249054518483,SNCG,C1,0.7028016879940884
5.354677276309898e-4,-0.014570014015617527,DDAH1,C4,0.636337311223064
-8.941663415635786e-4,0.009920565760993804,TPPP,C3,0.856719886095287
-0.001426902277121674,0.03303240411257939,BAIAP3,C3,0.9993733541735697
-0.011855080307224264,0.01718542262303612,TOMM70,C3,0.9589054674283836
0.015621466317477628,-0.01625799028509792,UFL1,C1,0.967015382866332
-0.00609438730134111,-0.024019146220751676,TMEM63A,C2,0.9957318323111178
-0.0026391663378342125,-2.595920259540681e-4,PLPBP,C4,0.9999419206815624
0.019230982651332943,-0.018944078802941106,ERLIN2,C1,0.9974816636309516
4.374432968424536e-4,-0.006338864553996748,ENDOD1,NA,0
-0.014920554621018323,-0.003977631291928067,SEC31A,C2,0.9929408473545054
0.012448067616719561,0.060605615104583094,NDUFB6,C3,0.999634226812998
-0.010034772939111711,0.005647597602400211,MFN2,C2,0.5592515510155835
0.0212320615284006,0.05079185315466104,NDUFA3,C3,0.9958817871046184
0.011602427166207864,0.04787448277603432,NDUFB4,C3,0.9987189041075116
0.020839087362704373,0.035949517467108026,NDUFB8,C3,0.9622150877873348
0.020842232095018728,0.04341430396994718,NDUFA7,C3,0.980309444965336
-0.02302272942673899,-0.010103852584000116,RTN3,C2,0.9643358024069631
-0.009689090594787668,0.03342125631603091,LETM1,C3,0.9999718172895988
-0.005985713051245494,-0.021236641456231137,STBD1,C2,0.9669152127581832
0.0019915355012355323,-0.014364641709906898,ZRANB2,C4,0.9961549903317618
0.019381125915737686,0.018677957844890052,EPM2A,C1,0.5620479837374397
0.007420352914065199,-0.009463139210744155,VAPB,C1,0.9833219862420166
0.02415915679721427,0.0608513433349656,NDUFC2,C3,0.9966959841112784
0.02718282362300514,0.037192359523889475,NDUFA10,C3,0.7307712848732874
-0.014163590827974713,0.017300732330757563,PGLS,C3,0.8106109728700335
-0.006543001965040076,-0.00509224559371557,TACC2,C2,0.7904320714856136
-0.009148977749573501,0.002517705257092777,LYPLA2,C2,0.8048772127187713
-0.009229446252264815,-0.008598640562442918,IPO7,C2,0.8811241329836688
0.026010341906510036,0.007684307823746811,ARIH2,C1,0.99612959904546
-0.015368102367669455,-0.01786668054887809,PGM3,C4,0.9783604683376618
0.007712839685718794,-0.02106910849572644,SVIL,C1,0.5037394524169956
-0.008766136366838869,7.549849114267118e-4,AHSA1,C2,0.912518323644254
-0.004822968869040482,-0.01153672581905619,H6PD,C4,0.9986146209979548
-0.016780243389616478,0.033549609881238646,MPC2,C3,0.9999064122730584
-0.006460896437815602,0.025481915909191775,ETHE1,C3,0.9998807043261292
-0.012876875413827003,0.005335647513106246,ACSL3,C2,0.9813927398283964
0.007624578541031684,-0.0121390390016725,ASMTL,C4,0.5887843495336339
-0.001986877829048976,-0.01732532564966794,CDS2,C2,0.9732911690098276
-0.01703643725761718,-0.001982840062382944,SNAP29,C2,0.7823003294661636
-0.0029950452299013393,0.002085044748496126,OXSR1,C4,0.9981809639122828
0.014016700809316699,0.004864659637735444,LSM8,C1,0.7964881281333799
-0.019114200985617804,-0.0055835661423154805,AP2A1,C2,0.9961750317995796
0.0018958081520864202,0.01584650992314977,CAVIN2,C3,0.6835814763309335
-0.004637823885647462,-0.008783520002340311,BAG2,C4,0.8941170018024825
0.014268864148232396,-0.023690930124777614,BAG3,C1,0.9310631225747258
0.009325601409259731,0.06462521846561706,MLYCD,C3,0.999991608725862
-4.673225009711567e-4,0.022519902027317292,AIFM1,C3,0.9999934011172024
-0.007135762062533056,-0.008706405482122233,EML2,C4,0.5634948523852059
0.0104061003809281,-0.005334012645706693,BPNT1,C4,0.8120483834432468
-0.01532842261809639,-0.019376073024635142,DDAH2,C2,0.9984141245408352
-0.009801673022873441,0.005884005237836485,ABHD16A,C2,0.7327524019959979
-0.03505021270783257,-0.02966788272386715,TXNDC12,C2,0.740875908299607
-0.00803027696319642,0.0072869851827579895,NUDT3,C3,0.5886293071981551
0.007564153253155749,0.03783028252138392,NDUFB10,C3,0.9981760818099988
-0.009485787965377995,4.593310239120878e-4,CLPTM1,C2,0.987678598129328
-0.0017932249846358036,0.002013420338192689,MOCS2,C4,0.9859338565605916
0.010322887210784162,0.024792826922561812,TOMM40,C3,0.9145188806422604
-0.0064176107252621895,0.022316389326786958,PEX11B,C3,0.8896667401881463
-0.006982911680264774,0.004045076134390524,CYB5A,C4,0.8991257490474395
-2.499423751606166e-4,-0.018885888337360577,ADH1B,C4,0.9860173440160732
-0.008732579619619842,-0.017375330313883552,LDHA,C4,0.9072551650472463
0.007594571345654457,0.009239946526712728,ALDH1A1,C4,0.6024794435705135
-0.0074431382388195355,0.023867898770429892,GLUD1,C3,0.9970186453939036
-0.007661102767244783,-0.019988992487060996,CYB5R3,C2,0.9999600492196462
-0.008936708007846983,-0.008462942854210828,GSR,C2,0.9774391175889894
0.03602034733538064,0.030003500791002006,MT-CO1,C1,0.7638290003175384
0.004023969481699471,0.03286588455580717,MT-CO2,C3,0.9965467270230436
0.02956903669896221,0.03799627228990511,MT-CO3,C3,0.7801443650205644
-0.0024988821406448205,-0.023163955655727535,SOD1,C4,0.999234731637101
-0.017121431554834855,-0.02170782149309805,CP,C4,0.9942001176596248
-0.011265204551428301,-0.021816402796603657,F13A1,C2,0.9550785922809766
-0.01551693049255383,-0.018794407814629908,HPRT1,C2,0.9089980309620737
-0.003614890761443381,0.03800777127201771,GOT2,C3,0.9999997752137706
-0.0034618113383710404,-0.013506368474734165,PGK1,C4,0.9997468609939526
-0.010288622439617045,-0.023073868081933253,AK1,C4,0.97379514199346
-0.02124077442409873,-0.05592294480882642,HP,C4,0.999762075180914
-0.01657601034605631,-0.014064851857657148,CFB,C4,0.9783172687787116
-0.007192112841462543,0.0075345483236741615,MT-ATP6,C2,0.7634839937761481
0.006379989107747638,-0.004023870894751513,CA2,C4,0.9965465345842832
0.007733113679363048,0.018321211780256037,ASS1,C3,0.8079063949593376
-0.01642864314230104,-0.02786933761229406,SERPINA1,C4,0.9655731930258672
-0.018200144538037567,-0.030892772767935974,SERPINA3,C4,0.9818316521957986
-0.012529906031383115,0.011014111550627996,AGT,C4,0.7588824023751837
-0.021502590462174606,-0.021382881896427012,A2M,C4,0.9715125585564072
-0.020893856912049178,-0.030852647070847467,C3,C4,0.996302082066832
-0.0015764086595445146,-0.026560395527204777,CST3,C2,0.5251494267950352
-0.010097813546918036,-0.015252003968483129,CSTA,C4,0.6211403530194645
-0.038577715190392034,-0.008366981409033629,JCHAIN,C4,0.9159481322396336
-0.017837599035637013,-0.033623381391059984,IGKV3-20,C4,0.8123698320321139
-0.0151985654455041,-0.041223254221650636,IGHV3-7,C4,0.9920091221571844
-0.0029015766833558557,-0.04337597509245282,IGKC,C4,0.9984947082871268
-0.016161445503760224,-0.04172195279236223,IGHG1,C4,0.994425771990736
-0.013634931010805974,-0.03030335184474442,IGHG2,C4,0.9810366151112886
-0.01932573653789318,-0.017699259951407594,IGHG3,C4,0.7235035237756076
-0.02026196109531791,-0.021742183054503546,IGHM,C4,0.9886576988245224
-0.01685364797939695,-0.021386694309343448,IGHA1,C4,0.983488499201328
0.02388257444132539,0.008877861621842993,HLA-B,C1,0.9850614118523752
-0.0037558939811412153,-0.006082058113312009,HLA-DRB1,C4,0.768607883449095
-0.015412274290214422,0.0036842613534872437,MB,C2,0.9359450424576924
0.0953459466281638,-0.032202305546169145,COL1A1,C1,0.9959788985958664
0.11052741188889618,-0.009622261661780254,COL3A1,C1,0.999517855920841
0.0897175053249796,0.018662556902742017,COL4A1,C1,0.9956406252494112
-0.018435847557693896,-0.01279568413170293,CRYAB,C2,0.9997337004186712
0.0010081089968431278,0.009328646760137546,KRT14,C4,0.7283978239179553
0.03703875674251733,-0.010248116098216995,LMNA,C1,0.97817011976583
0.08720334675998814,-0.04317035256636394,TNNC2,C1,0.9999741914318058
-0.012497635303411015,-0.0010639714373645369,APOE,C4,0.8315585251735885
-0.009174540896901192,0.001227723084781606,APOC2,C4,0.920691877131098
-0.005384581328725422,-0.0128635300708882,LRG1,C4,0.9073206880689494
-0.0019555593793917476,0.020006977649768002,FN1,C3,0.839093312081186
-0.0183137633915326,0.009039081133867867,RBP4,C4,0.8881214967024952
-0.011868337762275704,-0.03781588820852547,ORM1,C4,0.9993242195712668
0.00434376512494492,-0.008041482934804833,TTR,C4,0.9931697489961644
-0.015046068566177075,-0.023695639257361956,ALB,C4,0.8255341666228784
0.012680469976713953,-0.029786994764135818,PPBP,C4,0.9301423690162146
-0.030664234920813785,0.009192482782951716,TFRC,C2,0.8920545251068798
-0.008836069488711738,-0.025857353666824998,TF,C4,0.997409702208412
0.0060997928563036475,-0.04177452011408871,FTL,C2,0.7311224923611742
0.007175051978596919,-0.01761651857914561,FTH1,C4,0.6021176211190807
0.003224872493473281,0.010454351856813341,MT2A,C4,0.9464080158965844
0.024258432973925378,0.046091094218397265,MT-ND1,C3,0.98162874867853
0.018901093938731038,0.035199830795249056,MT-ND2,C3,0.9223048998435046
-0.0018770548773433377,0.04121649510551426,MT-ND3,C3,0.9990026482154803
0.010837239763557407,0.030347168214770508,MT-ND4,C3,0.9792965663401776
0.021190703310126256,0.03889265659605711,MT-ND5,C3,0.7339963516204918
-0.016283706281121732,0.04545718655078903,MT-ATP8,C3,0.9999552603461686
0.0017429003427002607,-0.016256422286707522,CAT,C4,0.9992570790206567
-0.010563061057796254,-0.004403183572375901,ALDOA,C4,0.9987013171688248
-0.004187341685481308,-0.00829809254167645,CSTB,C4,0.7842508301732788
-0.039622327245383955,-0.01984297898344806,ANXA1,C2,0.99714086216425
-0.011802698761996092,0.018749949216548645,SOD2,C3,0.9829290454936278
0.005600032660409572,0.01935213331577588,KRT1,C4,0.5606817825791571
0.021232404343492075,-0.015239373663801127,VWF,C1,0.9491021585761522
-0.010313474884347563,-0.012507847559737093,GAPDH,C4,0.7046540003535544
-0.017911059531186078,-9.353106108378453e-4,HLA-A,C4,0.6807844731388043
-0.0017807729959225939,-0.008055018472869676,CAPNS1,C2,0.7286779716810428
-0.009467806007677852,-0.02359928888075541,HSPB1,C2,0.9987079767093126
-0.0014881629492941762,-0.014383072451489507,RPN1,C2,0.9378636445600206
-0.01228673516034871,-0.016097901363633333,RPN2,C2,0.7889250975148799
-0.011920999504325666,-0.013668989537569896,GNAI2,C2,0.9994767293729492
-0.007523714206796088,0.00464067622891373,ATP1A1,C2,0.9509313408964868
-0.009349640918810513,0.005156655252723234,ATP1B1,C2,0.9200871538995476
0.004767981588593656,-0.002522009828704626,APOD,C4,0.94436792532556
-0.009663615263525554,-0.0018756912907553838,ALDH2,C4,0.833262834796317
-0.035538972928218164,0.009367337756887856,S100A8,C4,0.6913417600269585
-0.006189486206472671,0.03408987602809393,SLC25A5,C3,0.9999995625362172
0.0010311959392785676,-0.011371894081563366,SERPING1,C4,0.9741413089272842
-0.005828353441395178,0.03333728343930964,PCCA,C3,0.9998683664188472
-0.009178448788602517,0.04050786404248315,PCCB,C3,0.999994862199957
0.005573122355876363,-0.011579224583721598,EIF2S1,C1,0.8924286824322442
0.014336990184682779,-0.016502961941279388,RPLP1,C1,0.9609855888808336
0.027067977069045023,-0.021839036511117436,RPLP2,C1,0.9996588564673492
0.024283051849092758,-0.018346513492695758,RPLP0,C1,0.9997253998570932
-2.824341375888963e-4,0.020130776842331298,FABP3,C3,0.9848430744897776
-0.01844104876535566,-0.022652518030741343,CLEC3B,C4,0.9570466678007732
0.016016050657835137,-0.011093095892417287,SSB,C1,0.8807679041489329
-0.005681582509408666,-0.002378913034627293,ITGB1,C2,0.6741646931522095
0.036375522008632574,0.011472621154714643,KRT18,C1,0.9809356087144449
6.547834488388343e-5,0.023751446860542907,KRT8,C4,0.5816244565693738
0.08257837857587684,-0.01688596770792179,MYL1,C1,0.9999966237997334
-0.014396526977207122,-0.030735083120702698,GSN,C2,0.9994406688344192
-0.010396691606171685,-6.88011809059292e-4,PTMA,C2,0.6359144225707355
-0.009623618054455746,0.02902265846734362,ATP5F1B,C3,0.9999991070323042
-0.008739619358343893,0.015327674872868164,S100A9,C4,0.5330632508987028
-0.0426078339515465,-0.06934521118879834,S100A6,C2,0.999726895618994
-0.002790149230577399,-0.016009009014345824,EIF4E,C4,0.6953032619591167
-0.016569929493952435,0.0020451347543940885,CKM,C4,0.7429264100276335
0.009453218108040496,-0.016383647306045405,ENO1,C4,0.8930268773166173
0.016282364235059726,0.01984326990711543,PYGL,C1,0.7300443853348855
-0.007755872195381482,-0.008911627548141147,GPI,C4,0.9974014605762892
0.0130616255422158,-0.024204459701632385,NPM1,C1,0.9677613084640412
0.12096150809754351,-0.011874406469527319,TPM3,C1,0.9999925035677376
-0.01938424928266675,3.651581234301045e-4,EPHX1,C2,0.9938915076771336
-0.004553252465705946,0.009600247946986698,DBI,C4,0.7693412663302158
-0.010492147174819057,0.0011964607120607568,LDHB,C2,0.941433816031774
0.0038762449458604295,0.010860899162201782,GPX1,C4,0.898774562738417
-0.010234140804009952,-0.022271259478820003,P4HB,C2,0.9009114590466482
0.028243832872029678,-0.010848551705827672,H1-0,C1,0.942873717140878
0.004417964424693235,-0.009062518471756943,CTSD,C4,0.8081705505264579
-0.018083624775959886,-0.02372922866089241,ANXA2,C2,0.9999827234071994
-0.007059711083304849,-0.0020834931942483206,CAPN1,C2,0.7751946217336831
-0.0058858038158988565,-0.030464749050393876,TUBB,C2,0.99973051374499
-0.010124789436764415,-0.008585847004272625,CA3,C2,0.9992320153807954
0.026324073059533395,-0.03503743843446856,DCN,C4,0.6276141485509834
-0.0026827436510117836,-0.013279656774954861,PSAP,C4,0.86463784525179
-0.007441709205762987,-0.024878726640502086,PFN1,C2,0.9988429437263192
-0.0011169749446329042,-0.009413422585464773,BPGM,C4,0.9998127192672328
