r,p,ci_lo,ci_hi,n,group
-0.20665456027227028,0.27321965683006666,-0.5276402891360243,0.1659714487574758,30,Pooled
0.628016605538104,0.012178474449168522,0.17065516023015243,0.8627307188283847,15,Young
-0.43298696108376505,0.106930726951143,-0.7736514829634277,0.10187124378786624,15,Old
