cluster,Y_S01,Y_S10,Y_S11,Y_S16,Y_S28,Y_S30,Y_S31,Y_S32,Y_S34,Y_S35,Y_S36,Y_S40,YP_S14,YP_S45,YP_S56,O_S05,O_S06,O_S07,O_S10,O_S16,O_S17,O_S24,O_S28,O_S29,O_S32,O_S35,OP_S06,OP_S11,OP_S12,OP_S17
C1,-0.36080809077644255,-0.09918471690452466,0.9093943686860173,-0.1326014515196199,-0.4216489784578682,-0.6185160359018866,-0.20674557506955565,-0.3487435931549957,0.4413875195723944,-0.37521030049799864,-0.04156807957121128,0.1962245334539901,-0.7235000795179283,-0.2916964926127328,-0.22801086271085247,0.5776340772428981,0.5749345614877885,0.48278620126888155,-0.5843167741134343,0.011943963140285695,-0.013010247381733425,0.5961464130415969,-0.14364162379420856,-0.0838549425095359,0.616367113385877,0.2527584443774246,-0.6786909700799607,0.49903615514886296,0.14719253226129952,0.0459429315071678
C2,-0.09822592313875271,0.4057814940328088,-0.786534528332064,-0.23919755026900363,-0.21111887236614824,0.09875623371914596,0.8318584400231264,0.22274438541258468,-0.06961850779219221,0.36772205876894076,-0.2986936966497666,0.8156996574778763,0.4327399669304825,-0.10700261366385404,0.5927724666165424,-0.6518966526853858,0.7226035799359792,-0.8094253061188846,0.12085946781358933,-0.20166033399413485,-0.24967444136060452,0.037493214705954424,-0.19874327298311778,-0.23327606027247347,-0.1634928844480401,0.3376693464182749,0.002767895567630129,-0.2648686550593361,-0.19582164691631823,-0.21021726137286195
C3,0.7178883939811975,-0.06266006774849994,-0.2196046405890034,0.2855348141350549,-0.08253116338337174,0.3004974999879323,-0.5141869578715731,0.022733092722742328,-0.35526825076692137,-0.014038633638040948,0.2698054629073286,-0.6410154936918872,0.10320790999865431,0.32048878938246417,-0.8316321175317237,0.5255687812011631,-1.1042958328548516,0.9428647508701449,0.4036263306862086,0.2642492228243998,0.5233613685444144,0.28470438229081796,0.5378253022291821,-0.7759015858347779,-0.45946362230876003,-1.0947560331104356,0.2685148639675608,0.35572558835870705,0.1981670276706384,-0.16940918242876365
C4,-0.24061678555424149,-0.41799072540206506,0.33289109763383395,0.03526696330611332,0.7243139920440628,0.1800602647716417,-0.10668130674218888,0.08750636216318071,-0.013532130239166936,-0.16616288589297573,0.04840168667585618,-0.3879914979267286,-0.043523464323224154,-0.16370062273317734,0.3747377921901456,-0.5490644530766706,-0.13721368820368857,-0.6818046864171862,-0.12303230108788392,-0.09943668200578054,-0.3388841509618527,-0.3585978067236788,-0.10171113210135994,1.2025668269262406,0.3225007816185502,0.44427207100319854,0.16014358760421418,-0.37546628831363277,0.005090531665660711,0.38765865010280076
