pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
GOSLIM_CYTOKINESIS,0.215769308328292,0.485480943738657,0.04168917630333154,0.31921048797036866,1.1753044322564117,39,CDC42;SH3GLB1;ACTR2;SEPTIN2;ACTR3;CHMP2A;SEPTIN9;CFL1;ARL3;PDCD6IP;VPS4A;MYH14;CUL3;PDXP;SEPTIN11;VPS4B;CHMP6,GO Slim,Aging
GOSLIM_WOUND_HEALING,0.203490678302261,0.485480943738657,0.04267888442721621,-0.27715729208047074,-1.1557540689141785,71,PLEC;MYOF;TPM1;HMOX1;NACA;FLNA;CD151;MYOZ1;CSRP1;COL3A1;ACTB,GO Slim,Aging
GOSLIM_GLYCOPROTEIN_METABOLIC_PROCESS,0.24496711181981265,0.5087778476257647,0.03855009026737022,-0.36081699839464276,-1.162074694254601,23,MUSTN1;DDOST;CHP1;NGLY1,GO Slim,Aging
GOSLIM_CILIUM_ORGANIZATION,0.3086544280815009,0.5952621113000375,0.033951289434096824,0.32031467036171357,1.0972676866259397,29,DYNLL1;ACTR2;SEPTIN2;ACTR3;SNAP29;SYNE2;SEPTIN9;ARL3;GDI2;DCTN1;EHD1,GO Slim,Aging
GOSLIM_DIGESTION,0.34078658414853263,0.6134158514673588,0.03180479082345357,-0.39654862059348955,-1.0920562902287463,13,TYMP;EZR;LPCAT3;COPA;AKR1C1;COMT,GO Slim,Aging
GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,0.3779496331548681,0.6377900059488399,0.029734978289366262,-0.28555984141309987,-1.046008021665886,39,COL15A1;COL3A1;COL1A1;LAMA2;ERO1A;COL4A1;COL1A2;PRDX4;NID1;LAMC1;P3H4;LCP1;CAV2;DPT;COL4A2;ANXA2;LAMB2;COL6A1;SERPINF2;COL4A5;DAG1,GO Slim,Aging
GOSLIM_MITOTIC_NUCLEAR_DIVISION,0.5230708035003978,0.7951974870081271,0.02415406865543045,-0.2587676165319354,-0.9595811448008633,41,TTN;RPL24;KPNB1;FLNA;BANF1,GO Slim,Aging
GOSLIM_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.5352680370818218,0.7951974870081271,0.023993103399035053,-0.23319919779649215,-0.9598889789373386,67,SQSTM1;ACTN2;FLNA;CAMK2D;EZR;ACTB;CAMK2G;STAC3;AP2M1;CSRP3;RAB10;CAMK2A;CD81;RACK1;CACNB3;PPP2R5A;CLTC;AKT2;JUP,GO Slim,Aging
GOSLIM_RENAL_SYSTEM_PROCESS,0.5595834167834969,0.7951974870081271,0.023172164446044335,0.33354097691816353,0.920746891977808,13,ADIPOQ;GNAI2;AKR1B1;PRKACA;AKR1C3;RHOA;JCHAIN;OXSR1,GO Slim,Aging
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.607221664994985,0.8197492477432298,0.021899505656615897,0.1905878116606271,0.9473324753939996,223,HMGCL;SOD2;FXN;ACADM;IDH2;ACAT1;ETFB;ETFA;ACO2;CISD1;GALK1;FH;GAA;SDHA;TALDO1;MDH1;ADIPOQ;ACADVL;PPIF;PYGL;FECH;CHCHD4;CHCHD2;CS;HCCS;ATP5F1C;GSK3A;SUCLA2;PGLS;ATP5IF1;SDHB;NNT;PPP2CA;MDH2;H6PD;COQ9;SUCLG1;NDUFB11;PTGES3;NIPSNAP2;TRAP1;ATP5F1D;PPP1R2;ATP5PD;ATP5PO;ADHFE1;ATP5F1A;NDUFS5;STOML2;COX8A;IDH3B;UQCRC1;PNPT1;MFN2;CYC1;IDH3G;PGD;ACO1;TIGAR;PRKACA;SDHD;TKT;BCL2L13;COX6B1;PRKAA2,GO Slim,Aging
GOSLIM_MICROTUBULE-BASED_MOVEMENT,0.7014563106796117,0.8608781994704325,0.019802123916207278,-0.22640293798653788,-0.8661565052670449,48,KPNB1;DYNLT1;UCHL1;MAPT;DYNC1H1;BAG3;SORD;IFT81;MAP4;DYNLRB1;PURA;TUBB4B;COPG1;VPS13A,GO Slim,Aging
GOSLIM_TELOMERE_ORGANIZATION,0.6956872228939943,0.8608781994704325,0.019872258871557167,0.24386514051204375,0.856859063842766,32,PRKDC;XRCC6;HNRNPD;APEX1;RPA2;RPA1;PTGES3;RUVBL2,GO Slim,Aging
GOSLIM_DNA_REPLICATION,0.8082964156262585,0.8756930398572278,0.017620031298928966,0.23139393829111496,0.7733853433784746,26,CDC42;DYNLL1;NUCKS1;RPA2;RPA1;DTD1;RUVBL2,GO Slim,Aging
GOSLIM_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.7898332328712075,0.8756930398572278,0.01792809419285143,0.2173797232060281,0.8056031879449661,40,PDLIM1;CDC42;CAP1;ACTR2;ACTR3,GO Slim,Aging
GOSLIM_TRNA_METABOLIC_PROCESS,0.8108268887566924,0.8756930398572278,0.017347979161807126,-0.21605764466717953,-0.7914209096970731,39,NARS1;IARS1;OSGEP;TRMT112;RARS1;YARS1;RTCB;FAM98B;LARS1,GO Slim,Aging
GOSLIM_NUCLEOCYTOPLASMIC_TRANSPORT,0.845223700120919,0.8777323039717236,0.016976621638944964,-0.1939589513950455,-0.7983692121137633,67,SQSTM1;KPNB1;FLNA;RPL23;CHP1;RPS15;LMNA;EIF4E;BAG3;DDX39B;HIKESHI;TNPO1,GO Slim,Aging
GOSLIM_CHROMOSOME_SEGREGATION,0.9359508229228634,0.9359508229228634,0.015260675897844304,0.18090711890144723,0.7112388408471138,52,CDC42;ACTR2;ACTR3;PPP2R2A;CHMP2A;PPP2R1A;NTMT1;BUB3;UBE2I;ABRAXAS2;VPS4A;MAP3K20;CUL3;CLASP2;DYNC1LI1;VPS4B;CHMP6,GO Slim,Aging
GOSLIM_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,7.916709790204591e-12,2.1375116433552396e-10,0.8753251320246591,0.4594821760835547,2.2087097230541075,223,NDUFA6;NDUFV2;NDUFS7;COX6B1;MT-CO1;NDUFS6;NDUFB5;NDUFB9;COX5B;NDUFS2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;COX6C;NDUFB3;NDUFA7;COL6A1;COX7B;NDUFS5;NDUFB10;PHKA2;COX7A2;MT-CO3;NDUFA12;NDUFB7;NDUFA8;NDUFV1;NDUFV3;NDUFB8;NDUFB11;NDUFA1;UQCR11;COQ10A;COX6A2;NDUFS8;NDUFS3;EPM2A;MT-CO2;NDUFA9;COX7A1;PFKFB1;COX5A;UQCRFS1;MACROH2A1;COX7C;NDUFA5;CYC1;SIRT3;UQCRQ;UQCRC2;MT-ND5;NDUFA2;COX4I1;MT-ND3;CHCHD2;NDUFS4;SLC25A13;AKT2;NDUFA13;SORBS1;NDUFB1;MT-ND4;STAT3;PPP1CC;UQCRC1;ACTN3,GO Slim,Interaction
GOSLIM_MITOCHONDRION_ORGANIZATION,1.092836120445059e-8,1.4753287626008298e-7,0.7477396631498854,0.4601867940309412,2.1305964915691122,163,TOMM22;NDUFA6;NDUFS7;TMEM11;NDUFB5;NDUFB9;NDUFS2;CAV2;MT-ND1;NDUFC2;NDUFA3;NDUFA10;NDUFB6;NDUFS1;NDUFB4;MT-ND2;PARP1;TOMM40;NDUFB3;COL6A1;NDUFS5;NDUFB10;COX7A2;NDUFA12;NDUFB7;NDUFA8;VDAC2;SCO1;NDUFB8;LMNA;NDUFB11;NDUFA1;NDUFS8;NDUFS3;EPM2A;NDUFA9;COX7A1;MICOS10;UQCRFS1;NUBPL;NDUFA5;NDUFAF4;TIMM8A;MT-ND5;NDUFA2;MTX2;CHCHD2;RALA;NDUFS4;TIMM9;CHCHD7;NDUFA13;NDUFB1;MT-ND4;MFN1;ATAD3A;SQSTM1;NDUFAB1;NIPSNAP2;MTM1;DCN;NDUFAF2;AGK;PSMD10;GCLM;PHB2;GSK3B;MCU;SAMM50;TIMM21;CAMK2A;TIMM8B;HSPA9;GHITM;TACO1;ACAD9;TOMM5;COX7A2L;CHCHD3,GO Slim,Interaction
GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,3.2420984041361266e-7,2.9178885637225138e-6,0.674962860011025,0.6496070397415967,2.3392654305814538,39,COL3A1;COL4A1;CAV2;NID1;LAMC1;COL4A2;LCP1;CTSG;COL6A1;COL1A1;P3H4;CAV1;COL1A2;COL15A1;LAMA2;LAMB2;NID2;LUM;MYH11,GO Slim,Interaction
GOSLIM_PROTEIN_FOLDING,1.1010448060150913e-4,7.432052440601866e-4,0.5384340963099162,-0.41181641067033004,-1.840754019728178,89,CALR;CCT6A;HSPA4;HSPA8;TBCB;CANX;DNAJA1;HSPB6;NUDC;FKBP4;CCT8;AHSA1;CLU;PFDN2;CCT2;CCT7;VBP1;HSPA2;HSPBP1;ERP44;P4HB;TBCE;TCP1;BAG2;PDCD5;CCT5;HSP90AB1;RUVBL2;HYOU1;PDIA3;DNAJA2;HSPA5;HSP90B1;LMAN1;HSPB1;PFDN4;GRPEL1;PPIL3;PPIA;HSPA1A;DNAJA4;ST13,GO Slim,Interaction
GOSLIM_MICROTUBULE-BASED_MOVEMENT,3.5362254920650297e-4,0.0019095617657151163,0.49849310876659025,-0.4789423589811422,-1.8934151722762675,48,DYNC1LI1;DYNC1H1;KPNB1;DYNC1I2;UCHL1;RAB6A;MAPT;DYNC1LI2;HNRNPU;KTN1;DNAJA1;DYNLL1;DYNLT1;PAFAH1B1;TUBB4B;MECP2;MAP4;ARL8B;FYCO1;ARL3;SOD1;ACTR2;PURA;HSPB1;ATP2B4;RAB21,GO Slim,Interaction
GOSLIM_RIBOSOME_BIOGENESIS,9.224948799816738e-4,0.004151226959917533,0.47727081536286214,0.4680534135315051,1.823861944893828,57,RPL24;RPS15;RPL38;UTP15;RPS12;RPS21;TRMT112;SNU13;RPS5;RPS3A;RPSA;RPL35;RPS25;C1QBP;NUDT16;RPS19;RPS17;RPS7;RPS16;RPS23;RPS13;PA2G4;RPS4X;EIF5;EIF6;RPS9;RPL5;RPL11,GO Slim,Interaction
GOSLIM_VITAMIN_METABOLIC_PROCESS,0.0011155838105514485,0.00430296612641273,0.45505986738722953,-0.6538709964871804,-1.9165545879644248,15,AKR1C3;GSTO1;MMAB;CBR1;ATP1A2;PDXP;PANK4,GO Slim,Interaction
GOSLIM_TRNA_METABOLIC_PROCESS,0.0014770401267743779,0.004985010427863526,0.45505986738722953,-0.4963125618004284,-1.8686877663121169,39,EPRS1;VARS1;FARSB;FARSA;DARS1;TARS1;HARS1;GARS1;QARS1;KARS1;DDX1;WARS1;AARS1,GO Slim,Interaction
GOSLIM_CYTOPLASMIC_TRANSLATION,0.002273028168144977,0.006819084504434931,0.4317076958033464,0.3606762447390704,1.5869970534193647,116,RPL24;RPS15;RPL38;RPS12;RPS21;RPL22;RPL23;RPL31;RPS5;DRG2;RPL23A;RPS3A;EIF3A;RPL32;RPS18;RPSA;EIF3G;RACK1;RPS10;AKT2;RPL35;RPS25;RPL18;EIF4A1;EIF4A2;RPL37A;RPS19;RPS20;RPL19;RPS17;EIF3K;RPL10;SH3BGRL;RPS7;RPS16;RPS23;EIF3E;RPS13;RPLP2;RPL18A;RPS4X;PAIP1;EIF5;RPL12;EIF3M,GO Slim,Interaction
GOSLIM_AMINO_ACID_METABOLIC_PROCESS,0.0054249547920434,0.01464737793851718,0.31827967504043686,-0.338377951996887,-1.5409140481989811,99,GPT2;EPRS1;VARS1;FARSB;FARSA;MPST;DARS1;TARS1;HARS1;GARS1;QARS1;KARS1;ALDH6A1;GLUD1;WARS1;AARS1;PCCB;MTHFD1;MECP2;PCCA;PARK7;CARNS1;P4HB;ILVBL;ASS1;SARS1;ALDH4A1;ETFA;ACY1;ATP2B4;FAH;NIT2,GO Slim,Interaction
GOSLIM_CHROMOSOME_SEGREGATION,0.06384522370012091,0.15457715780296424,0.08769719232856345,-0.3374771674789294,-1.3571575409311123,52,DYNC1LI1;DYNC1H1;KPNB1;USP9X;PPP2R1A;DDB1;HNRNPU;NUDC;DCTN2;CUL3;PPP2R2A;RAN;MAP3K20;ARL8B;FLNA;BAG6;ACTR2;BUB3;TUBB;KLHDC8B;HSPA1A;VPS4A;CHMP2A,GO Slim,Interaction
GOSLIM_DNA_RECOMBINATION,0.06870095902353966,0.15457715780296424,0.0712828552644706,0.39671575556839195,1.3993172264303637,35,RPA2;UBE2B;PARP1;H1-0;ACTB;XRCC6;FUS;C1QBP;HMGB1;RPA3;SFPQ;NONO,GO Slim,Interaction
GOSLIM_MUSCLE_SYSTEM_PROCESS,0.12818066157760813,0.26622137404580154,0.048742381660649085,0.26682605807250853,1.1995511060956412,134,EMD;MYL2;PARP1;COL6A1;MYH7;MYL3;ACTA1;LMNA;TNNC1;CAV1;TPM3;MYL1;TNNT1;TNNI1;MYH2;TPM1;TPM2;HMOX1;TNNT3;MYL6;TMOD4;STAC3;TNNC2;TNNI2;MAP2K4;MYH3;ACTN3;MYH11;CAMK2B;MYH1;MYL9;CASQ1;DES;MYOT;MYOZ1;MYBPH;LMOD2;SNTA1,GO Slim,Interaction
GOSLIM_DNA_REPLICATION,0.16065398969255376,0.30983269440706795,0.04577714215827913,0.3852436214744869,1.2623724622983834,26,RPA2;SET;PARP1;NFIC;MAP2K4;CARM1;RPA3;RBBP7,GO Slim,Interaction
GOSLIM_CILIUM_ORGANIZATION,0.29275561668959194,0.39522008253094915,0.037714737389993834,-0.3154142918677583,-1.1058068523727345,29,SNAP29;USP9X;DCTN1;SEPTIN9;SEPTIN2;DYNLL1;GDI2,GO Slim,Interaction
GOSLIM_DIGESTION,0.2795604395604396,0.39522008253094915,0.03779964608198964,-0.41078700513857647,-1.1505083074196443,13,AKR1C1;EZR,GO Slim,Interaction
GOSLIM_GLYCOPROTEIN_METABOLIC_PROCESS,0.28920018075011295,0.39522008253094915,0.03766401961587815,-0.3354194636350265,-1.1089037022422392,23,GANAB;RAB1B;PRKCSH;ERP44;PGM3;DAD1;GPC1;GMPPB;RPN2;STT3A;DPM3,GO Slim,Interaction
GOSLIM_MITOTIC_NUCLEAR_DIVISION,0.288135593220339,0.39522008253094915,0.03863978759861956,-0.29028301322742295,-1.1084964978357286,41,DYNC1LI1;KPNB1;PRMT5;PPP2R1A;HNRNPU;TOM1L2;NUDC;DCTN2;CUL3;RAN,GO Slim,Interaction
GOSLIM_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.26208865010073873,0.39522008253094915,0.033550810025061197,0.2794940948987298,1.1207564372350354,67,PLEKHF1;CD81;ACTN2;EPM2A;ACTB;BSG;RACK1;FLOT2;AKT2;EHD2;KRT18;SORBS1;STAC3;EHD4;CACNB3;PPP2R5A;SQSTM1;LYPLAL1;CAMK2B,GO Slim,Interaction
GOSLIM_RENAL_SYSTEM_PROCESS,0.24021978021978022,0.39522008253094915,0.041194861420125614,-0.4252902445364539,-1.1911281352209764,13,AKR1C3;ADIPOQ;AKR1B1,GO Slim,Interaction
GOSLIM_KETONE_METABOLIC_PROCESS,0.49060693641618497,0.6021085128744088,0.028529035859604573,-0.24477002595815256,-0.9715519917067572,49,AKR1C3;ADIPOQ;AKR1C1;PRKG1;AKR1B1;CBR1;PARK7;RTN4IP1;AKR1A1;STAT5B;UBR4;FABP3;SIRT5;PLIN5,GO Slim,Interaction
GOSLIM_NUCLEOCYTOPLASMIC_TRANSPORT,0.47553138902619874,0.6021085128744088,0.02956259964734679,-0.2329517196012399,-0.9864222896140606,67,MAVS;CSE1L;KPNB1;CALR;IPO7;APPL1;UFM1;PRKAG1;YWHAE;RAN;XPO1;PARK7;PPM1A;TARDBP;IPO5;FLNA;PKIA;KPNA1;KPNA4;NUTF2;AHCYL1,GO Slim,Interaction
GOSLIM_CYTOKINESIS,0.5475517890772128,0.6427781871775977,0.026208652810430638,-0.25059690302352206,-0.9435331744515909,39,PLEC;SH3GLB1;SEPTIN9;SEPTIN11;SEPTIN2;CUL3;SVIL;MYH14;PDXP;ARL3,GO Slim,Interaction
GOSLIM_DETOXIFICATION,0.5819943289224953,0.6547436200378072,0.025240829600394973,-0.23686829749748117,-0.9349970043543866,47,GSTP1;GSTO1;MT2A;PARK7;AKR1A1;SOD1;GSR;PRDX5;PRDX1;GPX3;CP;TXNRD1;PRDX2;NXN;GSTZ1;MB;RDH11;PRDX3;GPX4,GO Slim,Interaction
GOSLIM_TELOMERE_ORGANIZATION,0.6518388791593696,0.7039859894921192,0.018739150956736204,0.2558189093177765,0.882103545881408,32,RPA2;PARP1;LMNA;H3-3A;MAPK1;XRCC6;RPA3;HNRNPA2B1;NEK7,GO Slim,Interaction
GOSLIM_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.9397737162750217,0.9397737162750217,0.013319883765850235,0.1882689257738379,0.6805393406862258,40,CAP2;LMNA;ACTB;RACK1;FLOT2;MYH9;CAP1,GO Slim,Interaction
GOSLIM_WOUND_HEALING,0.9070641282565131,0.9397737162750217,0.019150924461425467,-0.17909464604916073,-0.7661996736765434,71,LRG1;PLEC;F13A1;NACA;PRKCQ;FUNDC2;PRKG1;PAK1;ANXA1;VCL;ANXA5;ARL8B;FLNA;ANXA2;PDIA3;FBLN1;LNPK;LMAN1;HSPB1;ITGB1;AHNAK;PPIA;VPS4A;CHMP2A;TMX1;CD59,GO Slim,Interaction
GOSLIM_CYTOPLASMIC_TRANSLATION,1.7845138547700578e-23,4.818187407879156e-22,1.2545134794370567,0.6712148479053907,3.0765521201996795,116,RPS7;RPL24;RPL22;RPS10;RPS3A;EIF3C;RPL23A;RPS15;RPS19;RPL10;RPL37A;RPL23;RPL38;RPS25;RPS21;RPS23;RPS2;RPL17;RPL35;RPS17;RPS14;RPS20;RPS12;RPS5;RPL32;RPL19;EIF3G;EIF2B1;RPL27;RPS13;RPL31;RPS18;RPS3;RPS27;RPS6;RPS16;RPL27A;RPL6;DRG2;RPL28;RACK1;RPS24;RPL30;EIF3M;RPSA;RPS27A;SH3BGRL;RPLP2;AKT2;RPL11;YBX3;RPLP0;EIF3I;RPL5;RPL34;RPS4X;RPL36;EIF5;EIF3A;RPL35A;RPL29;EIF3D;RPL12;EIF3K;RPS8;EIF4A1;RPL26;EIF2S3;RPS15A;RPL13A;RPL18;EIF3L;RPLP1;RPL7A;RPL13;RPL4;RPS26;YBX1;EIF3J;RPS11;RPL18A;RPL14;RPL7;EEF1D;EIF2B3;PKM;RPS9;RPL10A;RPL8;EIF2S2;EIF3B;SARS1,GO Slim,Reversal
GOSLIM_RIBOSOME_BIOGENESIS,2.4465780300632324e-10,3.302880340585364e-9,0.8140358378479079,0.6302745400402948,2.5429221039298966,57,RPS7;RPL24;RPS3A;RPS15;RPS19;RPL38;RPS25;RPS21;RPS23;RPL35;RPS17;RPS14;RPS12;RPS5;RPL27;RPS13;RPS27;RPS6;RPS16;RPS24;RPSA;RPS27A;TRMT112;RPL11;RPLP0;RPL5;RPS4X;PA2G4;EIF5;RPL35A;RPS8;UTP15;DDX3X;RPL26;C1QBP;RPS15A;EIF2A;RPL7A;RPS11;RPL14;RPL7;SBDS,GO Slim,Reversal
GOSLIM_AMINO_ACID_METABOLIC_PROCESS,1.4545152167033153e-7,1.3090636950329839e-6,0.6901324587967956,-0.47801324861283917,-2.1496198890472025,99,ALDH6A1;MPST;ACAT1;HMGCL;GPT2;ALDH5A1;PCBD2;ETFA;MCCC1;ECHS1;RIDA;ALDH4A1;ETFB;GARS1;ASS1;GPT;PCCB;FAH;GLUL;PCCA;IVD;ACADSB;MECP2;GCDH;LRRC47;DBT;ACAD8;GOT1;HIBADH;HARS1;KARS1;ALDH1A1;SHMT1;ADSS1;BCAT2;PARK7;WARS1;GSS;AARS1;MTAP;ADHFE1;PCBD1;GOT2;GCSH;SARS2;DLD;AASDHPPT,GO Slim,Reversal
GOSLIM_MUSCLE_SYSTEM_PROCESS,2.563367997514707e-5,1.7302733983224272e-4,0.5756102610711286,0.3960312973465917,1.8535495382441614,134,MYBPH;CAMK2D;TTN;MYOF;DES;FLNA;LMOD2;SNTA1;TNNI2;TPM1;MYH2;CSRP3;MAP2K4;TNNT3;GLRX3;MYL1;SMTN;TPM2;HRC;SMPX;TMOD4;CALM1;MYOZ1;SYNM;GSN;MYOM2;TNNC2;ACTN3;CRYAB;MYH13;ACTA1;FXYD1;STAC3;HMOX1;CAMK2B;TRDN;LMNA;CASQ1;TPM3;JUP;MYOT;KLHL41;ANKRD2;LMOD3;TMEM38A;MYL6;TMOD1;MYH7,GO Slim,Reversal
GOSLIM_KETONE_METABOLIC_PROCESS,0.00067170359911390145,0.003627199435215068,0.47727081536286214,-0.48523174729529844,-1.8964448970002847,49,COQ7;AKR7A2;COQ5;HAGH;PLIN5;ADIPOQ;STAT5B;COQ8A;ACADVL;H6PD;FABP3;COQ9;MLYCD;CBR4;FABP5;COQ3;AKR1B1;PPTC7;PARK7;SIRT5;GLO1;OXCT1,GO Slim,Reversal
GOSLIM_DETOXIFICATION,0.010584164461632404,0.04762874007734582,0.2005131804004132,-0.4136621061813012,-1.6008190816781034,47,MT2A;NXN;PRDX6;GSTO1;SOD2;MB;GPX3;CP;GSTP1;SOD3;TXNRD1;GPX1,GO Slim,Reversal
GOSLIM_VITAMIN_METABOLIC_PROCESS,0.10012360939431397,0.3861910648066396,0.06386653877779266,-0.47506635338045783,-1.3861603638311053,15,GSTO1;PNPO;MCCC1;PLPBP;PANK4;PDXP;SHMT1,GO Slim,Reversal
GOSLIM_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.12848837209302325,0.43364825581395344,0.05416236645338977,0.3373546598341885,1.2621460539648062,40,DYNLT1;CLIC4;MSN;RACK1;GSN;MAPRE1;WDR1;ACTB;LMNA;FSCN1;MYH9,GO Slim,Reversal
GOSLIM_DNA_RECOMBINATION,0.17128773875539124,0.47144531250000005,0.04784366789238935,-0.3385346366132322,-1.230758789792633,35,HMGB2;HMGB1;TSN;HDGFL2;PRKDC;NUCKS1;RPA1;XRCC6;RPA2;PCYT1A;TFRC;HSPD1,GO Slim,Reversal
