pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
GOBP_CYTOPLASMIC_TRANSLATION,7.028439843762821e-20,7.070610482825398e-17,1.1512205221422571,-0.6358853071136287,-2.9136419806151994,120,RPS7;RPL24;RPS10;EIF3C;RPS27A;RPL23A;RPS23;RPL22;RPL38;RPS3A;YBX3;RPL27A;RPL27;RPL34;RPL17;EIF3G;RPS19;RPS27;RPL23;RPS24;RPL10;RPL35;RPL31;EIF2B1;RPS5;RPS25;EIF2S3;EIF3M;EEF2;RPL36AL;RPL35A;RPL19;RPL37A;RPL30;RPS15;RPS20;RPL28;EIF5;EIF3D;EIF4A1;RPS3;RPS14;RPS2;RPL32;RPS21;RPS17;RPLP1;RPL5;RPL6;RPL26;RPL36;RPL7A;EIF3A;RPS13;RPLP0;RPL29;RPS12;RPS18;EIF3K;EIF3I;DRG2;EIF3J;GAPDH;RPLP2;RACK1;RPL11;RPS26;RPL18A;RPS16;RPL14;RPL13A;RPL13;AKT2;EIF3L;EEF1D;YBX1;RPL3;EIF3B;RPS8;RPL12;RPL10A;CSDE1;RPSA;RPL4,GO:BP,Aging
GOBP_MUSCLE_CELL_DIFFERENTIATION,5.899715936340929e-16,2.446744713266531e-13,1.027669870543582,-0.5703567819437598,-2.664969476419391,137,PLEC;OBSCN;SYNPO2L;TTN;SPEG;NEB;LMOD2;RPL24;MYOM2;MYOM3;MYBPH;FLNC;KLHL40;RPL23A;ACTN4;MYOM1;SPAG9;PDLIM5;RPL38;ACTN1;TPM1;NRAP;ACTN2;CAPN3;RPL27A;NACA;RPL27;RPL34;RPL17;TNNT3;ACTN3;MYOZ1;RPL23;RPL10;RPL35;UCHL1;TMOD4;RPL31;ALPK3;RPL35A;RPL19;RPL37A;MYH3;RPL30;MYBPC2;CSRP1;RPL28;TCAP;LMNA;RPL32;SYPL2;RPLP1;RPL5;WDR1;CACNA1S;RPL6;RPL36;ACTA1;RPL7A;RPLP0;RPL29;STAC3;TMOD1;LMOD3;LAMA2;CSRP3;KLHL41;MYPN;TNNT1;CD81;RPLP2;RPL11;RPL18A;RYR1;RPL14;NID1;MYBPC1;RPL13A;RPL13;LAMC1;YBX1;CASQ1;MYOZ2;RPL12,GO:BP,Aging
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,7.29645540735546e-16,2.446744713266531e-13,1.027669870543582,-0.5995883674652382,-2.7390869554734962,118,PLEC;OBSCN;SYNPO2L;TTN;NEB;LMOD2;RPL24;MYOM2;MYOM3;MYBPH;FLNC;KLHL40;RPL23A;MYOM1;SPAG9;PDLIM5;RPL38;TPM1;NRAP;ACTN2;CAPN3;RPL27A;NACA;RPL27;RPL34;RPL17;TNNT3;ACTN3;MYOZ1;RPL23;RPL10;RPL35;TMOD4;RPL31;ALPK3;RPL35A;RPL19;RPL37A;MYH3;RPL30;MYBPC2;CSRP1;RPL28;TCAP;LMNA;RPL32;RPLP1;RPL5;WDR1;CACNA1S;RPL6;RPL36;ACTA1;RPL7A;RPLP0;RPL29;STAC3;TMOD1;LMOD3;CSRP3;KLHL41;MYPN;TNNT1;CD81;RPLP2,GO:BP,Aging
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,7.299708584166231e-14,1.835876708917807e-11,0.9545416307257243,0.6277397879691662,2.730276555663474,88,HMGCL;HADHA;DCXR;HADHB;ECHS1;ACADM;ACAT1;ALDH5A1;CRAT;ALDH6A1;ETFB;MPST;ECI1;ALDH4A1;ETFA;HADH;MCCC1;PCCB;CPT2;TST;ECH1;ACAA2;FAH;IVD;PCCA;ACAD8;ECI2;MCEE;GPT2;ADIPOQ;ACADS;HIBADH;ACADVL;ACADSB;RIDA;NAGK;MLYCD;GCDH;DBT;SLC16A1;PLIN5;GOT2;GPT;CPT1B;GLUL;LDHB;ACAA1,GO:BP,Aging
GOBP_MUSCLE_CONTRACTION,4.372414694419496e-12,8.797298365172026e-10,0.8870749883998732,-0.5031553054484672,-2.4051703903689567,160,TTN;MYOF;DES;LMOD2;RPL24;MYOM2;MYBPH;SNTA1;SYNM;RPL23A;TNNI2;RPL38;TPM1;RPL27A;RPL27;RPL34;FLNA;RPL17;TNNT3;ACTN3;HRC;RPL23;CAMK2D;SMTN;TPM2;RPL10;TMEM38A;RPL35;MYH2;TMOD4;RPL31;MYL1;EEF2;FXYD1;RPL35A;RPL19;RPL37A;MYH3;RPL30;RPL28;JPH2;MYH1;TNNC2;TCAP;TRDN;MYH13;RPL32;JPH1;RPLP1;TPM3;RPL5;CACNA1S;RPL6;RPL36;ACTA1;UTRN;RPL7A;CALM1;RPLP0;RPL29;STAC3;MYH4;TMOD1;STUB1;LMOD3;MAP2K1;CSRP3;KLHL41;SMPX;SSPN;TNNT1;RPLP2;MYOT;MYH7;RPL11;RPL18A;CACNB3;MYH8;RYR1;PRKG1;RPL14;RPL13A;MYL6;RPL13;JUP;GNAS;CASQ1;MYLK;RPL12,GO:BP,Aging
GOBP_MUSCLE_CELL_DEVELOPMENT,7.403211538660219e-12,1.2412718013153633e-9,0.8753251320246591,-0.6232292956923625,-2.639091935543537,75,PLEC;OBSCN;SYNPO2L;TTN;NEB;LMOD2;MYOM2;MYOM3;MYBPH;FLNC;KLHL40;ACTN4;MYOM1;PDLIM5;ACTN1;TPM1;NRAP;ACTN2;CAPN3;NACA;TNNT3;ACTN3;MYOZ1;UCHL1;TMOD4;ALPK3;MYH3;MYBPC2;CSRP1;TCAP;LMNA;SYPL2;WDR1;CACNA1S;ACTA1;STAC3;TMOD1;LMOD3;CSRP3;KLHL41;MYPN;TNNT1,GO:BP,Aging
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,2.9168809973587166e-11,4.191974690489813e-9,0.851339057116899,-0.5308644243088944,-2.41634695266476,116,PLEC;OBSCN;SYNPO2L;TTN;SQSTM1;NEB;LMOD2;RPL24;MYOM2;MYOM3;MYBPH;FLNC;RPS23;MYOM1;RPL38;TPM1;NRAP;ACTN2;KPNB1;CAPN3;FLNA;TNNT3;RPS19;MYOZ1;RPS27;CAPRIN1;MAPT;TMOD4;MSN;MYH3;RPS15;MYBPC2;CSRP1;EZR;EIF5;TCAP;RPS3;RPS14;DYNC1H1;RPL5;WDR1;MAPRE1;EIF2A;ACTA1;DDX3X;TMOD1;LMOD3;UBAP2L;CSRP3;KLHL41;NDUFAB1;H3-3A;MYPN;TNNT1;MAPRE3,GO:BP,Aging
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,1.0635748363583645e-10,1.3374453567206435e-8,0.8390889356212738,0.5114355845508065,2.3744017855219344,129,HMGCL;HADHA;DCXR;HADHB;ECHS1;ACADM;ACAT1;ALDH5A1;CRAT;ALDH6A1;ETFB;MPST;ECI1;ALDH4A1;ETFA;HADH;MCCC1;PCCB;CPT2;TST;ECH1;ACAA2;FAH;GALK1;IVD;PCCA;ACAD8;ALDH2;ECI2;MCEE;GPT2;ADIPOQ;ACADS;HIBADH;ACADVL;ACADSB;RIDA;NAGK;MLYCD;ACSS2;NUDT3;GCDH;DBT;HAGH;SLC16A1;PLIN5;GOT2;GPT;CPT1B;GLUL;LDHB;ACAA1;BCAT2;ECHDC2;SULT1A1;HIBCH;ADHFE1;GLUD1;ALDH7A1;PDXP;AKR1A1;GOT1,GO:BP,Aging
GOBP_FATTY_ACID_CATABOLIC_PROCESS,1.6775963880203226e-10,1.5407657930857556e-8,0.826657301178302,0.730634273553338,2.6658381855250775,37,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;PCCB;CPT2;ECH1;ACAA2;IVD;PCCA;ECI2;MCEE;ADIPOQ;ACADS;ACADVL;MLYCD;GCDH;PLIN5,GO:BP,Aging
GOBP_FATTY_ACID_METABOLIC_PROCESS,1.4094295037902816e-10,1.5407657930857556e-8,0.826657301178302,0.5392579493911398,2.4271742165165646,108,HADHA;HADHB;ECHS1;ACADM;ACAT1;CRAT;ETFB;ECI1;ETFA;HADH;PCCB;CPT2;ECH1;ASAH1;ACAA2;PDP1;IVD;PCCA;CBR4;ECI2;ACOT9;MCEE;ADIPOQ;ACADS;ACADVL;ACSF2;ACADSB;MLYCD;SLC27A1;ACSS2;GCDH;FABP3;PLIN5;ACSL1;CPT1B;ECHDC3;MECR;ACAA1;FABP5;HSD17B8;GSTP1;PTGES3;ACOT2;MMUT;NME1;ECHDC2;CES2,GO:BP,Aging
