"contrast","n_sig","n_total","pct","ci_lo","ci_hi"
"Aging",196,2113,9.27591102697586,8.07247530053263,10.5936341699276
"Training_Young",100,2113,4.73260766682442,3.86695403374187,5.72641825641288
"Training_Old",18,2113,0.851869380028396,0.505630710042453,1.3429912672058
"Interaction",34,2113,1.6090866067203,1.11684640333649,2.24133580499903
